,S100P (6286)
ACH-000520,0.0058121324443
ACH-000521,-0.0841378625322
ACH-000522,-0.00208497738204
ACH-000524,0.0230413472773
ACH-000527,-0.174868451707
ACH-000528,-0.0867370559402
ACH-000537,-0.0020779080031400003
ACH-000541,0.270259230156
ACH-000542,-0.07271726211460001
ACH-000544,0.010124145425799999
ACH-000545,0.0045776831363100005
ACH-000547,-0.0825405593652
ACH-000548,0.006938472569060001
ACH-000549,-0.0193483531049
ACH-000550,0.00878379578616
ACH-000552,-0.167559938603
ACH-000556,0.10370839906099999
ACH-000557,-0.166186046983
ACH-000570,-0.059574121733300005
ACH-000571,-0.218195409465
ACH-000573,0.0154173740949
ACH-000576,-0.0648631755668
ACH-000580,0.109897934801
ACH-000584,-0.208580420264
ACH-000585,-0.0735625487673
ACH-000588,0.06287248644019999
ACH-000589,0.058981945516499996
ACH-000591,0.0245626799417
ACH-000593,-0.0834536314598
ACH-000600,-0.111264141959
ACH-000601,-0.13543342034199998
ACH-000604,0.0030741889985500003
ACH-000605,-0.115533170912
ACH-000606,-0.0886897034918
ACH-000608,-0.0736946527212
ACH-000614,0.18067803378
ACH-000616,-0.14699175475600001
ACH-000618,-0.00408989967823
ACH-000619,-0.161864199496
ACH-000620,0.0727197402093
ACH-000621,-0.0460508535503
ACH-000622,-0.056468328885
ACH-000623,-0.07507720556900001
ACH-000624,-0.06469496526940001
ACH-000627,-0.16101228629
ACH-000630,0.0659111872242
ACH-000632,-0.009876217712309999
ACH-000633,0.0832476658833
ACH-000637,0.00726332325073
ACH-000638,0.0314826086773
ACH-000646,0.20704558630699998
ACH-000647,-0.041477155523800005
ACH-000648,-0.045390208940399995
ACH-000649,-0.023232787892999998
ACH-000651,-0.00172324089786
ACH-000652,0.0619160292629
ACH-000653,0.00245639809838
ACH-000657,-0.04850876575
ACH-000658,0.09915018185709999
ACH-000661,-0.158237697752
ACH-000662,0.19805996790199998
ACH-000663,-0.0344016897308
ACH-000665,0.06941775573539999
ACH-000671,0.195188614087
ACH-000673,-0.100198383519
ACH-000676,-0.040721984308599996
ACH-000677,-0.0556502859636
ACH-000681,0.0009519641568380001
ACH-000682,-0.0138008870838
ACH-000683,-0.220815308736
ACH-000684,0.138843608221
ACH-000688,-0.023103070049900004
ACH-000693,-0.15490291985500002
ACH-000694,-0.10315107762299999
ACH-000695,-0.0220017812549
ACH-000696,-0.0684709939793
ACH-000697,0.0201854763163
ACH-000699,-0.0664268670438
ACH-000701,-0.40152689978
ACH-000706,-0.133391538594
ACH-000711,-0.0325455979587
ACH-000713,0.0950578895657
ACH-000714,-0.074784321813
ACH-000718,-0.00172596447473
ACH-000720,-0.10851519750999998
ACH-000721,-0.0858694224243
ACH-000724,-0.13792908267200002
ACH-000725,0.029473207189
ACH-000732,0.176975948393
ACH-000734,-0.0589740977689
ACH-000735,-0.0781088084228
ACH-000736,0.0307648312555
ACH-000738,-0.120141247117
ACH-000746,-0.0142430312035
ACH-000747,-0.210681510371
ACH-000748,0.017712981240099998
ACH-000753,-0.045710578558900004
ACH-000756,-0.172714047432
ACH-000757,-0.005735067483210001
ACH-000758,-0.0667165399554
ACH-000760,-0.100591464288
ACH-000763,-0.033066580689
ACH-000764,0.0207885476921
ACH-000765,0.023728553810400003
ACH-000766,-0.0334236176076
ACH-000767,-0.0410768033063
ACH-000768,-0.0404315098603
ACH-000769,0.154801645181
ACH-000770,-0.042788829344300006
ACH-000771,-0.0597203375098
ACH-000773,0.0643095337618
ACH-000776,0.022064584692199997
ACH-000777,0.012199605741000001
ACH-000778,0.0952284218183
ACH-000781,-0.060690213783400004
ACH-000782,-0.16067117768300002
ACH-000783,-0.0946300459654
ACH-000784,-0.13497524636
ACH-000785,-0.061839321627599995
ACH-000787,-0.113793572408
ACH-000788,-0.0007681508516960001
ACH-000791,0.0136324086246
ACH-000792,-0.012240662557299999
ACH-000794,-0.12870712634
ACH-000796,-0.031329500662099996
ACH-000799,0.0368721564203
ACH-000800,0.204282921385
ACH-000802,-0.0239521268752
ACH-000804,0.0648750402505
ACH-000805,0.05926709876109999
ACH-000809,-0.0873868138754
ACH-000810,-0.0824947040358
ACH-000811,-0.13571539739900002
ACH-000817,-0.127725440998
ACH-000819,-0.0185558621055
ACH-000820,0.20460885225000003
ACH-000821,-0.0398682890233
ACH-000822,-0.00808229627047
ACH-000823,-0.018702100035200002
ACH-000824,0.0630153372412
ACH-000827,-0.0102691176537
ACH-000829,-0.04295927248
ACH-000831,-0.04788092952269999
ACH-000832,0.0716593305552
ACH-000833,-0.123848047763
ACH-000834,0.014880052048
ACH-000835,-0.0789986870125
ACH-000836,-0.025336900386299998
ACH-000837,-0.07099949621889999
ACH-000838,0.0168648578815
ACH-000839,-0.133047251113
ACH-000840,0.147071363249
ACH-000841,-0.11189169714000001
ACH-000843,0.0834979884559
ACH-000846,0.029269478809000004
ACH-000847,-0.0781258759166
ACH-000848,-0.028330639844900002
ACH-000849,0.11234559812799999
ACH-000851,-0.0196085675029
ACH-000855,-0.120186413541
ACH-000856,-0.10537851042400001
ACH-000858,-0.0366997456666
ACH-000859,-0.0627968824868
ACH-000861,0.0361694644018
ACH-000862,0.115608586734
ACH-000865,-0.07442354480610001
ACH-000866,0.0532083170146
ACH-000867,0.0350623323539
ACH-000869,-0.201477665029
ACH-000872,-0.027918007006799996
ACH-000873,-0.132543160401
ACH-000876,-0.0532479738366
ACH-000878,0.0228510788724
ACH-000880,-0.0359475247162
ACH-000881,-0.015868137246999998
ACH-000882,-0.0008244657492330001
ACH-000884,-0.00642423111049
ACH-000885,0.112567354913
ACH-000887,0.022697566738800003
ACH-000888,-0.075519632995
ACH-000889,0.0859874388435
ACH-000890,0.124991168114
ACH-000896,-0.0876455274904
ACH-000898,-0.034144296252700004
ACH-000900,0.0946784113057
ACH-000901,-0.0506458477855
ACH-000905,-0.139074298215
ACH-000906,-0.0246558835029
ACH-000907,0.0252167176948
ACH-000910,-0.026296743320900002
ACH-000911,0.0988535104631
ACH-000912,-0.0902959799368
ACH-000913,0.0666794685151
ACH-000915,0.0323535706541
ACH-000916,-0.38628980734499996
ACH-000917,0.028751721262300002
ACH-000921,-0.00881062277232
ACH-000924,-0.10314967435900001
ACH-000926,0.041063565024800006
ACH-000928,-0.0996406633695
ACH-000929,-0.0862233952028
ACH-000932,0.096789159146
ACH-000935,0.110251242456
ACH-000936,0.0689020024174
ACH-000937,-0.0494226847217
ACH-000938,-0.236127977297
ACH-000939,-8.52241584612e-05
ACH-000941,-0.10397695679400001
ACH-000943,-0.0224751969435
ACH-000946,0.0399496932805
ACH-000947,-0.054751214704999995
ACH-000948,0.000986880006762
ACH-000950,-0.219587190029
ACH-000953,0.021534532804099997
ACH-000957,0.12681584758099998
ACH-000958,-0.0165467936114
ACH-000960,-0.05434657920680001
ACH-000963,0.109291118756
ACH-000968,0.08478240624530001
ACH-000969,0.06112435143630001
ACH-000973,-0.023573386704899998
ACH-000974,-0.10091800792300001
ACH-000975,-0.136088502979
ACH-000976,-0.176155018269
ACH-000978,0.0708019529925
ACH-000980,-0.108370294828
ACH-000984,-0.243061207439
ACH-000986,0.00203117422221
ACH-000988,0.0010938850888900001
ACH-000993,-0.144991998585
ACH-000994,-0.166613098569
ACH-000996,-0.215390370022
ACH-001001,0.032375215454799995
ACH-001020,-0.0396939559452
ACH-001028,-0.00969200819333
ACH-001031,-0.19845428894900002
ACH-001038,0.00206506462868
ACH-001048,-0.131074020811
ACH-001050,-0.10676035834599999
ACH-001053,-0.192984092345
ACH-001054,0.00026413241493900003
ACH-001061,0.00421861981479
ACH-001067,0.0123971368699
ACH-001075,0.297147335471
ACH-001096,-0.185233763961
ACH-001128,-0.0888963300749
ACH-001134,-0.04077022794580001
ACH-001151,0.0317830521187
ACH-001163,-0.00473107905341
ACH-001164,-0.119837505982
ACH-001173,-0.0457105104995
ACH-001183,-0.0911139133825
ACH-001184,-0.00813470294354
ACH-001190,-0.24097633870000001
ACH-001192,-0.0799815649785
ACH-001193,0.010894179688
ACH-001196,-0.215250938143
ACH-001197,0.00352019008378
ACH-001205,0.0169612218565
ACH-001211,-0.11840501511700001
ACH-001212,0.0912089991513
ACH-001228,0.104896741009
ACH-001232,-0.0843349611398
ACH-001239,-0.0559420528954
ACH-001274,0.0270322954727
ACH-001275,-0.23822024551399998
ACH-001277,-0.0479566278512
ACH-001278,-0.06617844949400001
ACH-001280,-0.30590958646
ACH-001283,-0.0747085586791
ACH-001289,-0.115504460976
ACH-001295,-0.0696306562729
ACH-001300,0.0659381925326
ACH-001301,-0.114815434142
ACH-001302,-0.20608963809099998
ACH-001303,0.041963999048300005
ACH-001306,0.056108374727
ACH-001318,-0.0543616871336
ACH-001322,0.07520488580439999
ACH-001328,-0.030671377379299997
ACH-001332,-0.118836850988
ACH-001333,-0.049181549914499995
ACH-001336,-0.282435691862
ACH-001340,-0.10301671602
ACH-001346,-0.08087100092419999
ACH-001353,0.0164073079963
ACH-001354,0.022672344514099996
ACH-001367,-0.41488842173100005
ACH-001368,0.037276909130300004
ACH-001374,-0.147231346845
ACH-001375,0.0526129365411
ACH-001377,-0.08270217644210001
ACH-001380,0.0575801568416
ACH-001391,-0.0581226308206
ACH-001407,0.06622132561119999
ACH-001408,-0.188520303166
ACH-001413,0.187189849931
ACH-001430,-0.253690118067
ACH-001431,-0.0502571990679
ACH-001450,-0.130270629044
ACH-001496,-0.0919489369033
ACH-001500,-0.1457713176
ACH-001521,-0.124021654573
ACH-001523,0.0673987730782
ACH-001532,-0.0980383274986
ACH-001536,0.0768033223075
ACH-001550,-0.127844644699
ACH-001552,0.20840433162900002
ACH-001554,0.145798586084
ACH-001645,-0.17162731555799998
ACH-001654,-0.058866071526800005
ACH-001715,0.040542313118199995
ACH-001735,-0.127684765038
ACH-001736,-0.09175243920420001
ACH-001737,-0.313246536294
ACH-001740,-0.19816535019900003
ACH-001745,0.0927421184398
ACH-001750,-0.116906540281
ACH-001765,0.0773310994832
ACH-001956,-0.122020945403
ACH-001957,-0.07916705425630001
