,TTC30A (92104)
ACH-000600,-0.316260969859
ACH-000601,-0.175479193012
ACH-000604,-0.38086398624799994
ACH-000605,-0.37477183523100005
ACH-000606,-0.28620569319600003
ACH-000608,-0.17295144526099998
ACH-000614,-0.449997479909
ACH-000616,-0.274330251071
ACH-000618,-0.170347661661
ACH-000619,-0.180158492193
ACH-000620,-0.209807019372
ACH-000621,-0.211956367333
ACH-000622,-0.27597747126999994
ACH-000623,-0.245681253871
ACH-000624,-0.18111379986499998
ACH-000627,-0.303366398674
ACH-000630,-0.169139360691
ACH-000632,-0.122870463111
ACH-000633,-0.13840843733
ACH-000637,-0.268415186148
ACH-000638,-0.0810371264045
ACH-000646,-0.38355426070299997
ACH-000647,-0.135601098468
ACH-000648,-0.336650102879
ACH-000649,-0.18573115150800001
ACH-000651,-0.111724508774
ACH-000652,-0.303542154291
ACH-000653,-0.279928271201
ACH-000657,-0.19765959726500001
ACH-000658,-0.199367281748
ACH-000661,-0.29163380011
ACH-000662,0.0382405125718
ACH-000663,-0.035073513577000004
ACH-000665,-0.25589887787300003
ACH-000671,-0.35205317295999994
ACH-000673,-0.161302542343
ACH-000676,-0.143364845257
ACH-000677,-0.13771546360200002
ACH-000681,-0.17083996647100003
ACH-000682,-0.214050083974
ACH-000683,-0.213426653484
ACH-000684,-0.136437815435
ACH-000688,-0.430841152055
ACH-000693,-0.11187826284600001
ACH-000694,-0.156428286006
ACH-000695,-0.428753227525
ACH-000696,-0.306475747351
ACH-000697,-0.338450685554
ACH-000699,-0.0649769302147
ACH-000701,-0.522092119962
ACH-000706,-0.158238805825
ACH-000711,-0.141693913016
ACH-000713,-0.363325852593
ACH-000714,-0.274355151085
ACH-000718,-0.26429012126400003
ACH-000720,-0.18384669681899998
ACH-000721,-0.310471651853
ACH-000724,-0.35200444541599996
ACH-000725,-0.371809338508
ACH-000732,0.102625683253
ACH-000734,-0.154917220756
ACH-000735,-0.174734056596
ACH-000736,-0.33509075906999997
ACH-000738,-0.06075609204080001
ACH-000746,-0.316525495669
ACH-000747,-0.211001011445
ACH-000748,-0.111403949989
ACH-000753,-0.19014730227
ACH-000756,-0.038156028933699994
ACH-000757,-0.251366903384
ACH-000758,-0.373594545949
ACH-000760,-0.257690502279
ACH-000763,-0.26795789035900003
ACH-000764,-0.194338392463
ACH-000765,-0.3262641603
ACH-000766,-0.0721711229412
ACH-000767,-0.165892531899
ACH-000768,-0.17164415112300002
ACH-000769,-0.45101186046499997
ACH-000770,-0.16839408528299998
ACH-000771,-0.131892276293
ACH-000773,-0.0605261801024
ACH-000776,-0.395306865505
ACH-000777,-0.0907168557027
ACH-000778,-0.34301446376100003
ACH-000781,-0.32066320034699997
ACH-000782,-0.11594803791200001
ACH-000783,-0.141237885556
ACH-000784,-0.299054386673
ACH-000785,-0.26409089711899997
ACH-000787,-0.06682722037769999
ACH-000788,-0.327730130819
ACH-000791,-0.136753660193
ACH-000792,-0.0207683074543
ACH-000794,-0.12928953485300002
ACH-000796,-0.22726417789099998
ACH-000799,-0.18233299132
ACH-000800,-0.13772182416099998
ACH-000802,-0.282835450965
ACH-000804,-0.0100582174189
ACH-000805,-0.303291725698
ACH-000809,-0.227142529389
ACH-000810,0.267706387416
ACH-000811,-0.195713645022
ACH-000817,-0.127892592715
ACH-000819,-0.433117140371
ACH-000820,-0.34738073024000005
ACH-000821,-0.14026574584899998
ACH-000822,-0.137487040821
ACH-000823,-0.188289573312
ACH-000824,-0.129106932619
ACH-000827,-0.330347411689
ACH-000829,-0.179684554823
ACH-000831,-0.259128307624
ACH-000832,-0.211022986474
ACH-000833,-0.292215883775
ACH-000834,-0.132758863271
ACH-000835,-0.0555236182479
ACH-000836,-0.197577300002
ACH-000837,-0.18831385690299998
ACH-000838,-0.33338841116
ACH-000839,-0.35408319288
ACH-000840,0.00143156951833
ACH-000841,-0.288753796231
ACH-000843,-0.21399527987199998
ACH-000846,-0.31095490426399996
ACH-000847,-0.291885107127
ACH-000848,-0.28644766865800003
ACH-000849,-0.23794387580600002
ACH-000851,-0.195949710036
ACH-000855,-0.227080693788
ACH-000856,-0.544407044858
ACH-000858,-0.126517432787
ACH-000859,-0.41614616964400003
ACH-000861,-0.19578482516600001
ACH-000862,-0.310187830545
ACH-000865,-0.182261728554
ACH-000866,-0.198823283539
ACH-000867,-0.275258054152
ACH-000869,-0.15053438971799998
ACH-000872,-0.12442100361700001
ACH-000873,-0.11786512120100001
ACH-000876,-0.24595550120499998
ACH-000878,-0.163763354536
ACH-000880,0.056075263937400005
ACH-000881,-0.293411565519
ACH-000882,-0.242315882464
ACH-000884,-0.14697895366900002
ACH-000885,-0.07497881556810002
ACH-000887,-0.22702727253600002
ACH-000888,-0.371966709293
ACH-000889,-0.24851107715
ACH-000890,-0.44473575827600004
ACH-000896,-0.202422096967
ACH-000898,-0.381866829786
ACH-000900,-0.327878773173
ACH-000901,-0.15943792108
ACH-000905,-0.18155934150199998
ACH-000906,-0.207391958622
ACH-000907,-0.0446237395179
ACH-000910,-0.31398104035
ACH-000911,-0.22934245206999998
ACH-000912,-0.22937401047800002
ACH-000913,-0.128289526783
ACH-000915,-0.31088199547400003
ACH-000916,0.222145535548
ACH-000917,-0.476186565401
ACH-000921,-0.10089966618999999
ACH-000924,-0.309395124701
ACH-000926,-0.278379806892
ACH-000928,0.0771713806405
ACH-000929,-0.077158366355
ACH-000932,-0.0928754372821
ACH-000935,-0.26717595277600004
ACH-000936,-0.054335481531
ACH-000937,-0.11937950349899999
ACH-000938,-0.293135762412
ACH-000939,-0.118292899205
ACH-000941,-0.0397773504973
ACH-000943,-0.128287463503
ACH-000946,-0.116476951525
ACH-000947,-0.144266329839
ACH-000948,-0.12700086236
ACH-000950,0.052797732067900005
ACH-000953,-0.144042753495
ACH-000957,-0.21296520912300002
ACH-000958,-0.366687201087
ACH-000960,-0.23797230786499998
ACH-000963,-0.08873279488250001
ACH-000968,-0.110422295303
ACH-000969,0.161627095152
ACH-000973,-0.17545698145799998
ACH-000974,-0.20136645713399998
ACH-000975,-0.213751858387
ACH-000976,-0.35926662641
ACH-000978,-0.0842445905505
ACH-000980,-0.16577688840500002
ACH-000984,0.00451784774149
ACH-000986,-0.0440723731807
ACH-000988,-0.0798735493934
ACH-000993,-0.23009246206999998
ACH-000994,-0.0434622284456
ACH-000996,-0.13475192933900002
ACH-001001,-0.28739299371
ACH-001020,0.139587505809
ACH-001028,-0.19911239402199998
ACH-001031,0.5901253985239999
ACH-001038,-0.289337226078
ACH-001048,-0.207969338807
ACH-001050,-0.143127047181
ACH-001053,-0.2272348829
ACH-001054,-0.326770913653
ACH-001061,-0.347617484821
ACH-001067,-0.22445992194800002
ACH-001075,-0.19704606440900002
ACH-001096,-0.090708683892
ACH-001128,-0.50353760434
ACH-001134,-0.0325785260703
ACH-001151,-0.139593934801
ACH-001163,-0.180093150514
ACH-001164,-0.250519252636
ACH-001173,-0.204090738521
ACH-001183,-0.384681518785
ACH-001184,-0.020859113098
ACH-001190,-0.377988006709
ACH-001192,-0.17396438807999998
ACH-001193,-0.041502259085499996
ACH-001196,-0.12280302482699999
ACH-001197,-0.300052738419
ACH-001205,-0.0267378913483
ACH-001211,-0.20325247611299999
ACH-001212,-0.385272989446
ACH-001228,-0.25128204681
ACH-001232,-0.336577078492
ACH-001239,-0.20833648943
ACH-001274,-0.292020968325
ACH-001275,-0.190417710252
ACH-001277,-0.272209913342
ACH-001278,-0.262927050444
ACH-001280,-0.050634760878800006
ACH-001283,-0.0568646525942
ACH-001289,-0.1901500227
ACH-001295,-0.258050832638
ACH-001300,-0.307862367455
ACH-001301,-0.162580936726
ACH-001302,-0.43214284029399996
ACH-001303,-0.586293338267
ACH-001306,-0.32501748600900005
ACH-001318,-0.07188218678510001
ACH-001322,-0.211890052353
ACH-001328,-0.175304314245
ACH-001332,-0.20122048723000002
ACH-001333,-0.141861830028
ACH-001336,-0.130038098886
ACH-001340,-0.15234226079500002
ACH-001346,-0.18683188492699998
ACH-001353,-0.125761745128
ACH-001354,0.0780082658875
ACH-001367,-0.247243215989
ACH-001368,-0.374234762124
ACH-001374,-0.638726904736
ACH-001375,-0.252185563507
ACH-001377,-0.271731249158
ACH-001380,-0.171107454839
ACH-001391,-0.24693832207199998
ACH-001407,-0.228338764106
ACH-001408,-0.191857997034
ACH-001413,-0.22553490327599998
ACH-001430,-0.0962247501207
ACH-001431,-0.243027805857
ACH-001450,-0.154074918324
ACH-001496,-0.013557062361899998
ACH-001500,-0.132174162364
ACH-001521,-0.23431965647300002
ACH-001523,-0.234482555585
ACH-001532,-0.223794704722
ACH-001536,-0.020193946753200003
ACH-001550,-0.343628278154
ACH-001552,-0.254855505241
ACH-001554,-0.284770852724
ACH-001645,-0.419205692497
ACH-001654,-0.219380432621
ACH-001715,-0.0198763540734
ACH-001735,-0.303719279119
ACH-001736,-0.214909590745
ACH-001737,0.344914509033
ACH-001740,-0.129584063103
ACH-001745,-0.39294238348899996
ACH-001750,0.0116048326825
ACH-001765,-0.20411411581900002
ACH-001956,-0.207744060308
ACH-001957,-0.0980801874448
