,SYNJ2BP (55333)
ACH-000004,0.21847969781100002
ACH-000007,0.27121912292
ACH-000009,0.0785703843611
ACH-000011,0.142963661135
ACH-000012,0.0618192440527
ACH-000013,0.0992375404528
ACH-000014,0.162917215735
ACH-000015,0.157034664097
ACH-000017,-0.04740131577219999
ACH-000018,-0.0759076614068
ACH-000019,0.195220763507
ACH-000021,0.07390079612719999
ACH-000022,0.009250031165520001
ACH-000025,0.0866994920259
ACH-000028,0.08642597759189999
ACH-000030,-0.021856108602
ACH-000035,0.0546311942894
ACH-000036,0.013355124445400001
ACH-000037,0.202462317163
ACH-000039,-0.22141245434300003
ACH-000040,0.10736463675
ACH-000041,0.09418775761800001
ACH-000042,-0.00531209378013
ACH-000045,0.23441328094
ACH-000047,0.068588771795
ACH-000052,0.190404738082
ACH-000053,0.0437459845084
ACH-000054,0.13490866546299998
ACH-000055,0.22359201981
ACH-000060,-0.0861528959753
ACH-000067,0.15625858936200002
ACH-000070,0.15623887938699998
ACH-000075,-0.0789951117037
ACH-000078,-0.11108737518200001
ACH-000082,0.139256562958
ACH-000085,0.110874876099
ACH-000086,0.0886616355511
ACH-000087,0.574219265842
ACH-000092,0.0030421086012500003
ACH-000095,-0.12393078263900001
ACH-000097,-0.051307421542800005
ACH-000098,0.0925638866629
ACH-000099,-0.0195527990307
ACH-000108,0.0672234919463
ACH-000113,0.042979269765900004
ACH-000115,-0.152248741879
ACH-000116,0.0258551799798
ACH-000118,0.0711719700157
ACH-000120,0.129982719442
ACH-000123,-0.0669793669892
ACH-000127,0.10444199330399999
ACH-000128,-0.027056911557299997
ACH-000132,-0.07131663392580001
ACH-000133,0.115114050363
ACH-000137,0.127770889343
ACH-000138,-0.272377072188
ACH-000142,0.0941677983062
ACH-000143,0.018213771953599998
ACH-000146,-0.00428883311438
ACH-000148,-0.044790133920900005
ACH-000150,0.0412479104544
ACH-000152,0.206834221298
ACH-000153,-0.0112037877793
ACH-000159,0.0679446157152
ACH-000160,-0.061990321750300004
ACH-000163,0.128495109942
ACH-000167,-0.0957747565306
ACH-000168,0.139668470342
ACH-000169,-0.0848876963497
ACH-000178,0.13879501648700002
ACH-000182,0.0361012430244
ACH-000183,0.0110656902071
ACH-000188,0.0548173318723
ACH-000189,0.00458503120229
ACH-000190,0.013431903200100001
ACH-000198,0.10540971981799999
ACH-000204,-0.120218787992
ACH-000206,0.257497574955
ACH-000207,0.0828686524946
ACH-000211,-0.0694917156481
ACH-000215,0.168881941584
ACH-000221,0.133197986133
ACH-000222,0.00451136054651
ACH-000223,0.0398617959397
ACH-000226,-0.174713976646
ACH-000227,0.052167626112199994
ACH-000228,0.0919243810343
ACH-000231,0.10714275350500001
ACH-000232,-0.0870243270368
ACH-000233,0.07217275553560001
ACH-000234,-0.026718392179700002
ACH-000235,-0.000365186680633
ACH-000237,0.163244649124
ACH-000238,0.06948737727460001
ACH-000243,-0.07680141205060001
ACH-000244,0.127213643441
ACH-000246,-0.06760838459099999
ACH-000248,0.00856786573446
ACH-000250,0.107294877168
ACH-000251,-0.021362172469599996
ACH-000253,0.10175422825899999
ACH-000255,0.06957408783430001
ACH-000256,0.0196091279084
ACH-000257,-0.155958142283
ACH-000258,-0.262042675671
ACH-000259,-0.013075457179700002
ACH-000260,-0.0578993194702
ACH-000261,0.06670960677860001
ACH-000262,-0.0532589755009
ACH-000263,-0.09636223326889999
ACH-000264,0.043958646221099996
ACH-000265,-0.07472310658869999
ACH-000266,-0.0453371872836
ACH-000272,0.157658590296
ACH-000273,0.0616413537551
ACH-000274,0.0808358028404
ACH-000277,0.120196345288
ACH-000278,-0.08528142170700001
ACH-000279,0.020957385512900002
ACH-000280,0.0117448438224
ACH-000281,-0.00256018228481
ACH-000288,0.0447458449986
ACH-000291,0.014450213051799998
ACH-000293,-0.0221634233843
ACH-000294,-0.08027286854660001
ACH-000295,-0.21484062280900001
ACH-000296,-0.12201887774700002
ACH-000302,0.11204303737400001
ACH-000304,0.27867595334899997
ACH-000307,0.166221589752
ACH-000308,0.0868448652059
ACH-000310,-0.307571921705
ACH-000311,-0.016076140049
ACH-000312,-0.145216898383
ACH-000315,0.22926933504299998
ACH-000316,-0.14826160630899998
ACH-000317,0.0139000103268
ACH-000318,0.112518617834
ACH-000319,0.100693652827
ACH-000320,-0.15723475101
ACH-000322,0.11037835815099999
ACH-000323,0.0391141839882
ACH-000324,-0.0890311950053
ACH-000329,0.114947064722
ACH-000330,-0.024204498401599998
ACH-000331,0.05516359097
ACH-000332,0.012710517535899999
ACH-000334,-0.106226377802
ACH-000335,0.107412294715
ACH-000336,0.128619064664
ACH-000337,0.0503012754782
ACH-000339,0.045512338502599996
ACH-000341,0.103073040303
ACH-000348,0.111870733053
ACH-000350,0.0304122313733
ACH-000352,-0.0553356588087
ACH-000356,0.0540592755064
ACH-000361,-0.0331086056564
ACH-000362,0.144806507901
ACH-000363,0.0333794059672
ACH-000364,-0.0432831197913
ACH-000365,0.10208810088999999
ACH-000366,0.046720426664500006
ACH-000368,-0.00371572191839
ACH-000374,0.0756551559656
ACH-000375,-0.08462675697119999
ACH-000376,0.180964578682
ACH-000381,0.145584048573
ACH-000383,-0.130770295044
ACH-000387,0.08501184060280001
ACH-000389,0.06960833682419999
ACH-000390,-0.0278427228026
ACH-000393,-0.166783824281
ACH-000395,0.026311080905
ACH-000397,0.021126346277099996
ACH-000401,0.17166393310800002
ACH-000402,-0.12099626421399999
ACH-000403,-0.12309291178500001
ACH-000404,0.09372428301100001
ACH-000406,-0.007682065110729999
ACH-000407,-0.119242050604
ACH-000408,0.11064916768300001
ACH-000410,0.0613916310442
ACH-000411,-0.0399880790938
ACH-000414,-0.0353744060891
ACH-000415,0.0178582674075
ACH-000416,0.0982866769081
ACH-000420,-0.11822406200999999
ACH-000421,0.0482717719205
ACH-000424,0.315518118236
ACH-000425,0.0650900005637
ACH-000426,0.0688572794074
ACH-000427,-0.122394145668
ACH-000433,-0.035975712016099996
ACH-000436,0.042404143215300005
ACH-000444,0.135442117583
ACH-000445,0.00234368826474
ACH-000448,-0.00451813716783
ACH-000450,-0.0953770832595
ACH-000452,-0.054708021111
ACH-000454,-0.0376018669872
ACH-000458,0.20664714870200002
ACH-000459,0.564556935658
ACH-000460,-0.132085977155
ACH-000461,0.169095727521
ACH-000463,0.0951854098346
ACH-000464,-0.18840712980000002
ACH-000466,0.13813761805400002
ACH-000467,0.303426469361
ACH-000468,-0.19148083404599997
ACH-000469,-0.050034642505999996
ACH-000470,0.146605409338
ACH-000471,0.0627365643647
ACH-000472,-0.0982725370473
ACH-000473,0.193049578325
ACH-000475,0.147577466282
ACH-000476,0.128777673279
ACH-000477,0.26842176808400003
ACH-000480,0.0880385456912
ACH-000481,-0.107637643258
ACH-000483,0.0924521873441
ACH-000484,0.256138636209
ACH-000485,0.00140704327625
ACH-000486,0.00613185279954
ACH-000487,0.14711257204199998
ACH-000488,0.0882669486826
ACH-000490,0.0477300846454
ACH-000491,-0.0441177482494
ACH-000495,0.0007525907183630001
ACH-000496,-0.0019906842198699998
ACH-000499,0.381685479267
ACH-000500,0.252233951602
ACH-000502,0.0292532482018
ACH-000503,-0.0695007012445
ACH-000505,0.023140177845400005
ACH-000507,0.0014326957330299999
ACH-000510,0.107059527596
ACH-000511,0.0777611369647
ACH-000512,-0.08316081587230001
ACH-000516,0.120661799612
ACH-000517,-0.019086297128299998
ACH-000518,0.0028082593545400002
ACH-000520,0.09601071074239999
ACH-000521,0.0222638707345
ACH-000522,0.0925730224216
ACH-000524,-0.324163410448
ACH-000527,0.017857946742400002
ACH-000528,-0.0479424238214
ACH-000537,0.0542079514982
ACH-000541,-0.025635802955099995
ACH-000542,0.039268560402900006
ACH-000544,0.101665140319
ACH-000545,-0.0023414932089699998
ACH-000547,0.18206694499899997
ACH-000548,0.214063394904
ACH-000549,0.0379333760259
ACH-000550,-0.0664602452405
ACH-000552,-0.178736868387
ACH-000556,0.05086675482
ACH-000557,0.0488945934186
ACH-000570,-0.014031121844299999
ACH-000571,-0.113738850111
ACH-000573,0.23174851771
ACH-000576,-0.0665919503679
ACH-000580,0.193789549384
ACH-000584,0.00813337908869
ACH-000585,0.0216403836509
ACH-000588,0.0294501250795
ACH-000589,-0.0664719760445
ACH-000591,0.0613675987304
ACH-000593,0.045220038529300004
ACH-000600,0.0635075708029
ACH-000601,0.0680536110102
ACH-000604,0.22692867883099999
ACH-000605,-0.07288769552560001
ACH-000606,-0.171586834307
ACH-000608,0.0674730626892
ACH-000614,0.0615364545573
ACH-000616,0.192824609977
ACH-000618,0.0330226816142
ACH-000619,0.101202503204
ACH-000620,0.0743162173829
ACH-000621,0.0683939570484
ACH-000622,-0.052904338959499995
ACH-000623,-0.142432560678
ACH-000624,-0.172673272022
ACH-000627,-0.0622362658043
ACH-000630,-0.12474577668199999
ACH-000632,0.013205122548499999
ACH-000633,-0.0651958681424
ACH-000637,0.167295766352
ACH-000638,-0.0363169299689
ACH-000646,-0.102899672291
ACH-000647,0.07146080350610001
ACH-000648,0.197937559648
ACH-000649,-0.045286752797699996
ACH-000651,0.0759163542115
ACH-000652,0.186171630038
ACH-000653,0.08532401678549999
ACH-000657,-0.0189134988121
ACH-000658,0.00892394583719
ACH-000661,0.18632232395799997
ACH-000662,0.132933462569
ACH-000663,-0.0975554095004
ACH-000665,0.0462574493492
ACH-000671,-0.009131388117959998
ACH-000673,0.10225189353700001
ACH-000676,0.07989551740550001
ACH-000677,0.0169818137748
ACH-000681,-0.111240040095
ACH-000682,-0.028154741575500002
ACH-000683,0.0173137206668
ACH-000684,-0.11180347745100001
ACH-000688,-0.13747567057
ACH-000693,0.0765805899145
ACH-000694,0.0428927546117
ACH-000695,-0.00129124543873
ACH-000696,-0.00224853129611
ACH-000697,-0.11731310795
ACH-000699,-0.054440805335900004
ACH-000701,0.034903703921099996
ACH-000706,0.08566111779030001
ACH-000711,0.004767055770310001
ACH-000713,0.06329611915109999
ACH-000714,-0.177220045553
ACH-000718,-0.09797410003569999
ACH-000720,-0.045093913127100003
ACH-000721,-0.013625202624999999
ACH-000724,0.20905475594200001
ACH-000725,-0.106031044105
ACH-000732,0.117584354438
ACH-000734,0.07274349435430001
ACH-000735,-0.0218508573181
ACH-000736,0.107272037018
ACH-000738,0.05751870814019999
ACH-000746,0.29427778296999996
ACH-000747,0.0061080114346299995
ACH-000748,-0.101550574344
ACH-000753,-0.0132783168847
ACH-000756,0.17842034862300002
ACH-000757,-0.21520968751400002
ACH-000758,0.123992552183
ACH-000760,-0.041480681955
ACH-000763,0.088530483112
ACH-000764,0.25061189112
ACH-000765,-0.0058036748287299995
ACH-000766,0.10844720265300001
ACH-000767,-0.00913235502637
ACH-000768,0.0833446400038
ACH-000769,-0.35604247627700003
ACH-000770,-0.00686949635208
ACH-000771,0.13142228966800001
ACH-000773,0.0599434285956
ACH-000776,0.12391080055600001
ACH-000777,0.106583178539
ACH-000778,0.124152870674
ACH-000781,-0.0549800838764
ACH-000782,0.117140971104
ACH-000783,-0.04986131481100001
ACH-000784,0.0725122104501
ACH-000785,-0.0811430946973
ACH-000787,-0.0406132772088
ACH-000788,0.0904768507875
ACH-000791,-0.35215544121500003
ACH-000792,0.0435619486257
ACH-000794,0.047702020817099997
ACH-000796,0.18085166972800001
ACH-000799,0.0246066570596
ACH-000800,0.0960589505271
ACH-000802,0.160200594287
ACH-000804,-0.06391236897830001
ACH-000805,0.09751505932080001
ACH-000809,0.0558023074725
ACH-000810,0.48149623250100004
ACH-000811,0.0236795076131
ACH-000817,0.11143752888399999
ACH-000819,0.13677335894
ACH-000820,0.0728799333232
ACH-000821,0.17752701770999998
ACH-000822,0.00325327299589
ACH-000823,0.133604700185
ACH-000824,-0.151703785439
ACH-000827,0.0441271772795
ACH-000829,0.21276858426800002
ACH-000831,0.05798867018730001
ACH-000832,0.209134572067
ACH-000833,-0.0377618893106
ACH-000834,-0.0443870378844
ACH-000835,-0.06837801648969999
ACH-000836,0.0756863881195
ACH-000837,0.0624704501944
ACH-000838,-0.00964843185407
ACH-000839,0.0204558166183
ACH-000840,0.175301464956
ACH-000841,-0.120243095085
ACH-000843,0.0635354891504
ACH-000846,0.12902084898
ACH-000847,0.177733741061
ACH-000848,0.123383063198
ACH-000849,0.0549873738281
ACH-000851,-0.00816735278854
ACH-000855,0.133624458512
ACH-000856,0.105701939529
ACH-000858,0.010895547770100001
ACH-000859,-0.0274296589209
ACH-000861,-0.20589263141300002
ACH-000862,0.028320117530799997
ACH-000865,0.0799075955392
ACH-000866,0.09892622603710001
ACH-000867,0.0419079688287
ACH-000869,0.0888297500394
ACH-000872,0.0302205868466
ACH-000873,-0.00924240538801
ACH-000876,-0.0210813122295
ACH-000878,0.045550324524099996
ACH-000880,-0.10164524315199999
ACH-000881,0.014140341208
ACH-000882,0.169920047866
ACH-000884,0.203210181837
ACH-000885,0.00370697171579
ACH-000887,0.0251432326313
ACH-000888,-0.101801516587
ACH-000889,-0.0950103648899
ACH-000890,-0.23826950472199998
ACH-000896,0.049179408823100006
ACH-000898,-0.15422853042
ACH-000900,-0.138794572017
ACH-000901,0.0239702100513
ACH-000905,0.0415617245579
ACH-000906,-0.0164860580589
ACH-000907,0.0710717058915
ACH-000910,0.0799022790251
ACH-000911,0.0527205454383
ACH-000912,0.023934735955099998
ACH-000913,-0.0311123000124
ACH-000915,0.0312893676106
ACH-000916,-0.405235773904
ACH-000917,-0.0024642921486999997
ACH-000921,-0.139883519224
ACH-000924,0.128418150577
ACH-000926,0.153089043152
ACH-000928,0.178229417701
ACH-000929,0.0826115239084
ACH-000932,-0.045535861530800005
ACH-000935,-0.167532416143
ACH-000936,-0.12326377450099998
ACH-000937,0.146692574551
ACH-000938,0.144209185393
ACH-000939,-0.000575923888074
ACH-000941,-0.0638804233582
ACH-000943,-0.0270566843632
ACH-000946,0.0571718233249
ACH-000947,0.0581724100766
ACH-000948,-0.00223834031789
ACH-000950,0.182324180884
ACH-000953,-0.251171266206
ACH-000957,-0.013004554580700002
ACH-000958,-0.011314688591
ACH-000960,0.133118574031
ACH-000963,-0.00942989053551
ACH-000968,0.189789543827
ACH-000969,-0.156159134271
ACH-000973,0.0581357801874
ACH-000974,0.0033012595836399996
ACH-000975,0.06647841180030001
ACH-000976,0.0640654117335
ACH-000978,0.401318965415
ACH-000980,-0.117313008311
ACH-000984,-0.06668277308579999
ACH-000986,-0.19368471017299999
ACH-000988,-0.086303498865
ACH-000993,0.117448117533
ACH-000994,0.0408032241579
ACH-000996,0.130614332382
ACH-001001,-0.1664156851
ACH-001020,0.062005842097399996
ACH-001028,0.0611533488442
ACH-001031,0.122355922771
ACH-001038,-0.037574862474
ACH-001048,-0.012301902376700001
ACH-001050,-0.0408350294102
ACH-001053,-0.103092112357
ACH-001054,0.217883672976
ACH-001061,0.0698394008824
ACH-001067,0.013047931847999999
ACH-001075,-0.005197208513279999
ACH-001096,0.148176689186
ACH-001128,0.384140640149
ACH-001134,0.0585936074511
ACH-001151,0.0671849243052
ACH-001163,-0.0710997163917
ACH-001164,0.05536483421
ACH-001173,-0.010121305090799998
ACH-001183,0.136013431852
ACH-001184,-0.0774835395359
ACH-001190,0.22522135358399997
ACH-001192,0.13103095040100002
ACH-001193,0.0900215745716
ACH-001196,0.056410493783999996
ACH-001197,-0.023023053207499998
ACH-001205,0.28904961351799996
ACH-001211,0.109556396957
ACH-001212,0.11432945649199999
ACH-001228,-0.032255191534099996
ACH-001232,0.05511367027940001
ACH-001239,-0.00204387821047
ACH-001274,0.0800415898818
ACH-001275,-0.0403732868952
ACH-001277,0.138820821919
ACH-001278,0.0023014731368299996
ACH-001280,0.222747898481
ACH-001283,0.09550357723960001
ACH-001289,0.279774335264
ACH-001295,0.053897409500699996
ACH-001300,0.128366132215
ACH-001301,0.132164679136
ACH-001302,0.204479176089
ACH-001303,0.122233162125
ACH-001306,-0.017421834629599998
ACH-001318,0.150962660981
ACH-001322,0.17876199082199998
ACH-001328,-0.0276284796201
ACH-001332,0.17355911017900003
ACH-001333,0.00393353531473
ACH-001336,0.156205011565
ACH-001340,0.100876956747
ACH-001346,-0.00583860773269
ACH-001353,-0.00702219539281
ACH-001354,0.141273967094
ACH-001367,0.20923259928500001
ACH-001368,-0.0515415632785
ACH-001374,-0.0109244240476
ACH-001375,0.154265671491
ACH-001377,0.13934027691099998
ACH-001380,-0.07990573216039999
ACH-001391,0.033229639076
ACH-001407,0.109282914028
ACH-001408,-0.0904284907687
ACH-001413,0.173227198792
ACH-001430,0.0266641946417
ACH-001431,0.0287457059065
ACH-001450,0.0635874102656
ACH-001496,0.105479837614
ACH-001500,0.165375498569
ACH-001521,-0.10470130363800001
ACH-001523,-0.0216902132625
ACH-001532,0.00956779640185
ACH-001536,0.0007792793431639998
ACH-001550,-0.12050566276699999
ACH-001552,0.035552236231400004
ACH-001554,0.052630696620899996
ACH-001645,-0.00678309802699
ACH-001654,0.042711555902199994
ACH-001715,-0.108898215153
ACH-001735,0.21471230124200003
ACH-001736,0.22493486411400002
ACH-001737,-0.165944343069
ACH-001740,0.145592439266
ACH-001745,0.134628017326
ACH-001750,0.09120630042639999
ACH-001765,0.07337668972589999
ACH-001956,0.0343189589397
ACH-001957,0.134898220495
