,ORMDL1 (94101)
ACH-000004,-0.0869746120861
ACH-000007,-0.0572307369613
ACH-000009,0.0804425657553
ACH-000011,-0.0169787434158
ACH-000012,0.0771693513942
ACH-000013,-0.08684252277480001
ACH-000014,0.0768526416983
ACH-000015,0.0845740619018
ACH-000017,0.0665639999748
ACH-000018,-0.0491527616698
ACH-000019,0.09551822072550001
ACH-000021,0.0145071552598
ACH-000022,0.186046463395
ACH-000025,0.0579426896517
ACH-000028,0.126851189461
ACH-000030,0.0791033224218
ACH-000035,0.046934298009
ACH-000036,0.0609983623227
ACH-000037,0.204338672815
ACH-000039,0.05410993424269999
ACH-000040,-0.0553818265315
ACH-000041,0.17622639781500002
ACH-000042,0.225388017175
ACH-000045,0.22969703542800002
ACH-000047,0.101895657752
ACH-000052,0.07074124519160001
ACH-000053,0.0645617677271
ACH-000054,0.09377213278039999
ACH-000055,-0.39481430546999996
ACH-000060,0.172828612256
ACH-000067,-0.15258867042899998
ACH-000070,0.0031267511972899995
ACH-000075,0.128228014421
ACH-000078,0.129372966408
ACH-000082,-0.062314588680400004
ACH-000085,-0.050392866441900004
ACH-000086,0.112083590805
ACH-000087,0.00553363716212
ACH-000092,0.00843967480699
ACH-000095,0.061365829966099995
ACH-000097,0.114572413059
ACH-000098,0.121722499769
ACH-000099,0.0468859168774
ACH-000108,0.240807932663
ACH-000113,0.133512421111
ACH-000115,0.18509652522
ACH-000116,0.168675960522
ACH-000118,0.111614882197
ACH-000120,0.111591791119
ACH-000123,0.11459394844200001
ACH-000127,0.224382383169
ACH-000128,-0.0985717723294
ACH-000132,-0.0944362765765
ACH-000133,0.161905685163
ACH-000137,0.04969041583190001
ACH-000138,0.117706920832
ACH-000142,0.29706302251999994
ACH-000143,0.158497028304
ACH-000146,0.14410859584799998
ACH-000148,0.035634451467400005
ACH-000150,0.264484978506
ACH-000152,0.0408210100141
ACH-000153,-0.191621447119
ACH-000159,0.110256685695
ACH-000160,-0.062656584749
ACH-000163,-0.0214465504387
ACH-000167,0.14176944280099998
ACH-000168,-0.0725503097034
ACH-000169,0.139384349638
ACH-000178,0.046930374065300005
ACH-000182,-0.026473319355
ACH-000183,-0.159966640841
ACH-000188,0.118909556622
ACH-000189,-0.22868820629
ACH-000190,-0.0593270499351
ACH-000198,-0.028220898173700004
ACH-000204,0.475311472483
ACH-000206,0.054569673746
ACH-000207,0.250973588197
ACH-000211,0.00824540517745
ACH-000215,0.10342160216499999
ACH-000221,0.20774541398600002
ACH-000222,-0.16454967365700002
ACH-000223,0.08505243720200001
ACH-000226,-0.0329447450106
ACH-000227,0.0195356710628
ACH-000228,0.20358750502999998
ACH-000231,0.014242379162700002
ACH-000232,0.0434486743487
ACH-000233,0.0560032109743
ACH-000234,-0.16635400422399998
ACH-000235,0.127245643268
ACH-000237,0.0053963652804
ACH-000238,0.242621349171
ACH-000243,0.0819329148949
ACH-000244,0.0851848803991
ACH-000246,0.13124263044099999
ACH-000248,-0.18139392320300002
ACH-000250,0.147987606822
ACH-000251,0.16951210222600002
ACH-000253,-0.026588445917400002
ACH-000255,0.05030835322319999
ACH-000256,0.119924202996
ACH-000257,0.10093545892000001
ACH-000258,-0.0466788134576
ACH-000259,0.135832750918
ACH-000260,0.062992197629
ACH-000261,0.030342508041400002
ACH-000262,0.0873582581896
ACH-000263,0.377921822239
ACH-000264,0.0793596251356
ACH-000265,0.0035608842579700002
ACH-000266,0.0812412565334
ACH-000272,-0.0410730172391
ACH-000273,-0.150243805899
ACH-000274,0.0550724191803
ACH-000277,0.0613054344608
ACH-000278,-0.14724984814
ACH-000279,0.0391758036268
ACH-000280,0.173071975339
ACH-000281,0.057044056154500006
ACH-000288,0.0147249597185
ACH-000291,0.0313122440894
ACH-000293,-0.0175759139497
ACH-000294,0.213431414855
ACH-000295,0.243806979102
ACH-000296,-0.0566879682825
ACH-000302,0.141906515874
ACH-000304,-0.21466063274500002
ACH-000307,0.18004619957499998
ACH-000308,0.12509066494100002
ACH-000310,0.18903409816199998
ACH-000311,0.035543014111099995
ACH-000312,0.131583010395
ACH-000315,0.267535874761
ACH-000316,0.0504018414889
ACH-000317,0.0931530307188
ACH-000318,0.325635715232
ACH-000319,0.250372022936
ACH-000320,0.138189278764
ACH-000322,0.45097490502899995
ACH-000323,0.0551659906351
ACH-000324,-0.0526516147164
ACH-000329,0.130078058274
ACH-000330,-0.027995464664199998
ACH-000331,0.10124171508999999
ACH-000332,0.0719073619887
ACH-000334,-0.06093079397580001
ACH-000335,0.341457924912
ACH-000336,-0.059386195790800005
ACH-000337,0.18592482456
ACH-000339,0.0786044620939
ACH-000341,0.0463131712252
ACH-000348,0.21314534305
ACH-000350,0.015702636423299998
ACH-000352,0.0505366704639
ACH-000356,0.06060068332230001
ACH-000361,-0.0825685953411
ACH-000362,0.151173399169
ACH-000363,-0.0172574296081
ACH-000364,0.0721142798145
ACH-000365,0.0761118708642
ACH-000366,0.0765950362762
ACH-000368,0.10500045443900001
ACH-000374,0.09431937223379999
ACH-000375,0.08192435721480001
ACH-000376,-0.0908495091915
ACH-000381,0.196588233003
ACH-000383,-0.018972528849400004
ACH-000387,-0.015441720246700001
ACH-000389,0.046846424563
ACH-000390,0.175577013279
ACH-000393,-0.030386526031299998
ACH-000395,-0.36779057243
ACH-000397,0.21796152796999999
ACH-000401,0.299479397077
ACH-000402,0.0908937385823
ACH-000403,0.0407932216326
ACH-000404,-0.142815791957
ACH-000406,-0.0354411509804
ACH-000407,0.139201328123
ACH-000408,0.214745564018
ACH-000410,0.0167558362074
ACH-000411,0.018702295322599996
ACH-000414,0.0912286479184
ACH-000415,0.0637514352941
ACH-000416,0.0511534075641
ACH-000420,-0.0210717560684
ACH-000421,0.049950126199500004
ACH-000424,0.361810269956
ACH-000425,0.11073164689099999
ACH-000426,0.07270889997510001
ACH-000427,-0.053945906532300004
ACH-000433,0.314787907403
ACH-000436,-0.0106235617931
ACH-000444,0.09087229196910002
ACH-000445,0.106617674524
ACH-000448,-0.132340854127
ACH-000450,0.17797249633200002
ACH-000452,0.0102258371676
ACH-000454,0.27074708510400003
ACH-000458,0.170461938952
ACH-000459,0.202973242724
ACH-000460,0.0254931422671
ACH-000461,-0.120257376084
ACH-000463,-0.0673908333029
ACH-000464,0.03579039120830001
ACH-000466,0.152156206293
ACH-000467,-0.11934468423
ACH-000468,0.169771278818
ACH-000469,0.0605910654911
ACH-000470,0.205876455173
ACH-000471,0.03417470724
ACH-000472,0.060798110796
ACH-000473,0.10231101341
ACH-000475,0.163087461623
ACH-000476,-0.020360567030799998
ACH-000477,0.289690238373
ACH-000480,0.153268719907
ACH-000481,0.0415401863965
ACH-000483,0.303117081416
ACH-000484,-0.219950070649
ACH-000485,0.117076716555
ACH-000486,0.0588086923956
ACH-000487,-0.034675713604099996
ACH-000488,0.21707374185800002
ACH-000490,0.00644426746927
ACH-000491,-0.0151340703119
ACH-000495,-0.109641871894
ACH-000496,-0.014598611987799999
ACH-000499,0.181450621333
ACH-000500,0.24995126195700001
ACH-000502,0.107289495307
ACH-000503,-0.395892571497
ACH-000505,0.111645358902
ACH-000507,-0.0109698380326
ACH-000510,0.0619083253981
ACH-000511,0.0341355760193
ACH-000512,-0.372065882813
ACH-000516,-0.09275494778030001
ACH-000517,0.096129789165
ACH-000518,0.029930507697
ACH-000520,-0.199284367755
ACH-000521,0.0808680448621
ACH-000522,-0.020630248184700002
ACH-000524,0.14422920172700002
ACH-000527,0.124302185857
ACH-000528,0.021133549696499998
ACH-000537,0.13602293236500002
ACH-000541,0.09016473594080002
ACH-000542,0.140047946103
ACH-000544,0.26623114877500004
ACH-000545,0.118774749234
ACH-000547,0.393342847566
ACH-000548,0.09657097181600001
ACH-000549,0.129481726769
ACH-000550,0.0537358873284
ACH-000552,-0.0124924794875
ACH-000556,0.130029272587
ACH-000557,0.114417623738
ACH-000570,0.0331956832931
ACH-000571,0.103360071925
ACH-000573,0.15651924627699998
ACH-000576,-0.0157361273783
ACH-000580,0.174443614778
ACH-000584,0.12878512312100002
ACH-000585,0.130459933749
ACH-000588,0.06656332542849999
ACH-000589,0.040619502500300005
ACH-000591,-0.048361066896000005
ACH-000593,-0.0378220125506
ACH-000600,0.1839205507
ACH-000601,0.120492067732
ACH-000604,0.0459410857061
ACH-000605,0.0868864692196
ACH-000606,0.08049178000519999
ACH-000608,-0.0696429643721
ACH-000614,0.19533316417899999
ACH-000616,0.145462956953
ACH-000618,0.0843431524111
ACH-000619,0.10172990909099999
ACH-000620,0.021558734726200002
ACH-000621,-0.218476477135
ACH-000622,-0.029225848099
ACH-000623,-0.0141709761075
ACH-000624,0.07952860930769999
ACH-000627,0.0338920572397
ACH-000630,0.025047978026700002
ACH-000632,0.125803133979
ACH-000633,0.08267517839939999
ACH-000637,0.3588758004
ACH-000638,0.0383450880651
ACH-000646,-0.0782483109367
ACH-000647,0.12206484506
ACH-000648,-0.18021757906599997
ACH-000649,0.08910520588089998
ACH-000651,0.04038665342390001
ACH-000652,0.287235055578
ACH-000653,0.0955114074772
ACH-000657,0.0142680908996
ACH-000658,0.12122299004899999
ACH-000661,-0.0527752910281
ACH-000662,-0.19722176829399998
ACH-000663,0.257164394297
ACH-000665,0.06264862238090001
ACH-000671,0.242346855004
ACH-000673,0.148044328557
ACH-000676,0.14496484081
ACH-000677,0.13563303673399998
ACH-000681,-0.00534477412207
ACH-000682,-0.012391091044999998
ACH-000683,0.121561123793
ACH-000684,-0.012534339547899998
ACH-000688,-0.0371125834991
ACH-000693,0.11428843976
ACH-000694,-0.0266491921019
ACH-000695,0.240275741434
ACH-000696,-0.00821010573646
ACH-000697,-0.0325468660525
ACH-000699,0.177873227018
ACH-000701,0.02720166957
ACH-000706,0.160530840992
ACH-000711,0.03873052983480001
ACH-000713,0.165053140423
ACH-000714,-0.00662489919761
ACH-000718,0.126877439063
ACH-000720,0.18129809905900002
ACH-000721,-0.06025552025619999
ACH-000724,0.285494454461
ACH-000725,-0.22203387711599998
ACH-000732,0.291953551641
ACH-000734,0.158358103509
ACH-000735,0.0013623339158
ACH-000736,-0.000259734355939
ACH-000738,0.028757654238200002
ACH-000746,0.152329250524
ACH-000747,0.0596248003072
ACH-000748,0.0746090904281
ACH-000753,0.10182843826
ACH-000756,0.085583891087
ACH-000757,0.117180288682
ACH-000758,0.0910390693501
ACH-000760,0.09149483270139999
ACH-000763,0.0948454546833
ACH-000764,-0.007580683667510001
ACH-000765,0.07434623464449999
ACH-000766,0.010539152852100001
ACH-000767,0.271200524229
ACH-000768,0.0997856055944
ACH-000769,0.00748922474071
ACH-000770,-0.0227412438351
ACH-000771,0.27814036645199997
ACH-000773,0.20022441841699998
ACH-000776,0.00466183913237
ACH-000777,0.170312724956
ACH-000778,0.03678398675
ACH-000781,0.132809338845
ACH-000782,0.09228940609549999
ACH-000783,0.010097252084
ACH-000784,0.264525794935
ACH-000785,0.196993832403
ACH-000787,0.12188684132000001
ACH-000788,0.0247276874707
ACH-000791,0.132537362685
ACH-000792,0.174287214773
ACH-000794,0.158280551102
ACH-000796,-0.024729199679400002
ACH-000799,-0.10461517967900001
ACH-000800,0.08174599695710001
ACH-000802,0.17756873335499998
ACH-000804,0.011568307422799998
ACH-000805,0.013414150415399999
ACH-000809,0.118338001803
ACH-000810,0.13687499818399998
ACH-000811,0.00734540398834
ACH-000817,-0.108243186489
ACH-000819,0.0553574636565
ACH-000820,0.0158130248689
ACH-000821,-0.23414749801100002
ACH-000822,0.00213284231126
ACH-000823,0.15554145149700002
ACH-000824,0.09529509921060002
ACH-000827,0.08899954410610002
ACH-000829,0.124509743414
ACH-000831,0.0975804775801
ACH-000832,0.0255221175099
ACH-000833,0.140827440571
ACH-000834,0.043847096930300006
ACH-000835,0.028504543593099996
ACH-000836,-0.038605644235699996
ACH-000837,0.200566220237
ACH-000838,0.128487187882
ACH-000839,0.0013265966951500003
ACH-000840,0.15324924803200002
ACH-000841,-0.019715479555299998
ACH-000843,0.177519971897
ACH-000846,0.08665216870439998
ACH-000847,0.0736342223113
ACH-000848,-0.0255975506972
ACH-000849,0.0872437816855
ACH-000851,-0.0358541713831
ACH-000855,0.293422454496
ACH-000856,0.07568356527369999
ACH-000858,0.11412860037599999
ACH-000859,0.0793725825562
ACH-000861,-0.0206118619137
ACH-000862,0.15020617045499998
ACH-000865,0.0117896437191
ACH-000866,-0.0452727488686
ACH-000867,0.0531781323644
ACH-000869,-0.00836369222438
ACH-000872,-0.129356685296
ACH-000873,-0.121048241131
ACH-000876,0.011575404065399999
ACH-000878,0.129609332029
ACH-000880,0.016237892845
ACH-000881,0.054533754395399994
ACH-000882,0.153373325551
ACH-000884,-0.030897100903699997
ACH-000885,0.015559951915
ACH-000887,0.121862834795
ACH-000888,0.189394339169
ACH-000889,0.102272356071
ACH-000890,0.0764365419677
ACH-000896,0.053578005335099994
ACH-000898,0.241679178188
ACH-000900,0.0859756630194
ACH-000901,0.115389955296
ACH-000905,-0.0100370698238
ACH-000906,0.0990273216795
ACH-000907,0.167346160129
ACH-000910,-0.014441849274600002
ACH-000911,0.0166248643426
ACH-000912,0.170644473368
ACH-000913,-0.0391974148563
ACH-000915,0.169462078555
ACH-000916,-0.333946289041
ACH-000917,-0.19519776138300002
ACH-000921,0.0251264186612
ACH-000924,0.11017337397299999
ACH-000926,0.0317460120633
ACH-000928,0.0573575681063
ACH-000929,0.11232135657299999
ACH-000932,0.0224248475654
ACH-000935,-0.025199633607900004
ACH-000936,0.136992283495
ACH-000937,0.179442394212
ACH-000938,-0.0753382733448
ACH-000939,0.097710406185
ACH-000941,0.0776765638018
ACH-000943,0.12351162449200001
ACH-000946,0.056172119480099994
ACH-000947,0.00830315445986
ACH-000948,0.11293595906300001
ACH-000950,0.185439567502
ACH-000953,-0.007266538819760001
ACH-000957,-0.012880665135600001
ACH-000958,-0.162103416695
ACH-000960,0.215534580174
ACH-000963,0.14199865836
ACH-000968,0.0429499564851
ACH-000969,0.0640576382402
ACH-000973,0.04689721766319999
ACH-000974,0.0811832937052
ACH-000975,-0.08384413429889999
ACH-000976,-0.0214026642165
ACH-000978,0.581189403029
ACH-000980,0.15554366585100002
ACH-000984,0.17121954286
ACH-000986,0.155025169932
ACH-000988,0.21062928302900003
ACH-000993,0.109127855071
ACH-000994,0.411761810273
ACH-000996,0.145098653511
ACH-001001,0.146905582433
ACH-001020,0.195785766086
ACH-001028,0.046169475351
ACH-001031,0.065091832566
ACH-001038,0.0741969830936
ACH-001048,0.00253882031558
ACH-001050,-0.0208632443156
ACH-001053,-0.0836513974648
ACH-001054,-0.0493363795894
ACH-001061,0.0481659317692
ACH-001067,-0.06913695581019999
ACH-001075,0.10828451580399999
ACH-001096,0.10275738582900001
ACH-001128,-0.065392654917
ACH-001134,0.029663079940299996
ACH-001151,0.00617129080511
ACH-001163,0.185085752441
ACH-001164,0.137873689803
ACH-001173,0.00221724229879
ACH-001183,0.043962121033699994
ACH-001184,-0.00869075259268
ACH-001190,0.0318662054479
ACH-001192,0.0286071477463
ACH-001193,-0.0046524860119700005
ACH-001196,0.170223551416
ACH-001197,0.00114126498252
ACH-001205,0.132411640414
ACH-001211,0.07697045387130001
ACH-001212,-0.131168110393
ACH-001228,0.0844415671428
ACH-001232,-0.020791066048700003
ACH-001239,0.10903802803899999
ACH-001274,0.112130840452
