,SPDYE2 (441273)
ACH-000004,-0.316297903211
ACH-000007,-0.167103615989
ACH-000009,-0.143374740771
ACH-000011,0.0379588167413
ACH-000012,-0.0111064294578
ACH-000013,-0.13586166717
ACH-000014,-0.10349048640799999
ACH-000015,0.0309305594203
ACH-000017,0.355935823769
ACH-000018,-0.334084312002
ACH-000019,-0.08244936525560001
ACH-000021,-0.5945342169210001
ACH-000022,-0.276100009002
ACH-000025,-0.31104214631099997
ACH-000028,-0.266236026172
ACH-000030,0.102345695433
ACH-000035,-0.10791361614
ACH-000036,-0.370924048033
ACH-000037,-0.021208030056599998
ACH-000039,-0.336522129314
ACH-000040,-0.409693951714
ACH-000041,-0.22123739802900003
ACH-000042,-0.326999431154
ACH-000045,-0.203015878953
ACH-000047,-0.361541969031
ACH-000052,-0.295743429857
ACH-000053,-0.221955489952
ACH-000054,-0.27036391115499997
ACH-000055,-0.632512447869
ACH-000060,-0.287185479367
ACH-000067,-0.207013631694
ACH-000070,-0.19244129122
ACH-000075,-0.24496606810899998
ACH-000078,-0.0466869702974
ACH-000082,0.08752009613299999
ACH-000085,-0.144179806279
ACH-000086,-0.131384365187
ACH-000087,-0.0255095123375
ACH-000092,0.14882352164999998
ACH-000095,-0.148954386337
ACH-000097,-0.404518902179
ACH-000098,-0.023457475194200002
ACH-000099,-0.118882498193
ACH-000108,-0.3718734551199999
ACH-000113,-0.0329090550318
ACH-000115,0.208608600922
ACH-000116,-0.185807054288
ACH-000118,-0.145675442773
ACH-000120,-0.358241885423
ACH-000123,-0.20071271178199998
ACH-000127,-0.0798942317353
ACH-000128,-0.375989876864
ACH-000132,0.0117170217244
ACH-000133,-0.260369997935
ACH-000137,-0.19431471399099998
ACH-000138,-0.108441344965
ACH-000142,-0.093881644408
ACH-000143,-0.168440292542
ACH-000146,-0.09580748903179999
ACH-000148,-0.053422281520999995
ACH-000150,0.074888735261
ACH-000152,-0.137205409582
ACH-000153,-0.7314009605239999
ACH-000159,0.0246524246621
ACH-000160,0.046869458405300005
ACH-000163,-0.518373280106
ACH-000167,-0.0209177602609
ACH-000168,-0.0025521766418800003
ACH-000169,-0.18145646417999997
ACH-000178,-0.0716054871552
ACH-000182,-0.130927291773
ACH-000183,-0.287468120531
ACH-000188,-0.00645929941078
ACH-000189,-0.17067084554200002
ACH-000190,-0.28208552684099997
ACH-000198,0.103315931554
ACH-000204,0.072105666829
ACH-000206,0.183960364276
ACH-000207,0.25486018824400003
ACH-000211,-0.0584759882087
ACH-000215,0.0203535972753
ACH-000221,0.024257901005000002
ACH-000222,-0.299386106454
ACH-000223,-0.028854078465100002
ACH-000226,-0.06928800476810001
ACH-000227,-0.022742727093
ACH-000228,-0.419722780804
ACH-000231,-0.197686733904
ACH-000232,-0.23556972683000002
ACH-000233,-0.2606302527
ACH-000234,0.08538715916430001
ACH-000235,-0.225452150102
ACH-000237,-0.426166536681
ACH-000238,-0.356801687157
ACH-000243,-0.14542993513699998
ACH-000244,-0.298378011045
ACH-000246,-0.09515401298489999
ACH-000248,0.08960055794880001
ACH-000250,0.0207805658523
ACH-000251,0.086557522753
ACH-000253,-0.14786218448400001
ACH-000255,-0.0530333672779
ACH-000256,-0.012442379487299999
ACH-000257,-0.25360623089
ACH-000258,0.00803357841846
ACH-000259,-0.166539717803
ACH-000260,-0.094221893524
ACH-000261,-0.148520476298
ACH-000262,-0.256219874099
ACH-000263,-0.0482015692041
ACH-000264,-0.00555987796341
ACH-000265,-0.174157422176
ACH-000266,-0.316688107318
ACH-000272,-0.197592340151
ACH-000273,-0.034736094879099996
ACH-000274,-0.47916015709299997
ACH-000277,0.0707632461055
ACH-000278,-0.150646833341
ACH-000279,-0.34456043076
ACH-000280,-0.10321612343900001
ACH-000281,-0.39346393366
ACH-000288,-0.229134710906
ACH-000291,-0.153770369932
ACH-000293,0.283183349077
ACH-000294,-0.0331105431944
ACH-000295,-0.379143968658
ACH-000296,-0.435734743585
ACH-000302,-0.08591264248819999
ACH-000304,0.133050518942
ACH-000307,-0.09973697720750001
