,MYBBP1A (10514)
ACH-000330,-0.929910718192
ACH-000331,-0.8133637617880001
ACH-000332,-1.13272073205
ACH-000334,-1.08509886871
ACH-000335,-0.586791816035
ACH-000336,-0.801967380761
ACH-000337,-0.858838536248
ACH-000339,-0.973783184421
ACH-000341,-0.39720404738799997
ACH-000348,-0.722400979473
ACH-000350,-1.27184878428
ACH-000352,-1.1123681205299998
ACH-000356,-0.868682797615
ACH-000361,-0.697491004794
ACH-000362,-1.02230008779
ACH-000363,-0.688022054992
ACH-000364,-0.844016049531
ACH-000365,-0.7047140711159999
ACH-000366,-0.806496843336
ACH-000368,-0.413015280791
ACH-000374,-0.370520819864
ACH-000375,-0.6251621174759999
ACH-000376,-0.7676111146060001
ACH-000381,-0.8891819909020001
ACH-000383,-0.789261546481
ACH-000387,-0.734232089773
ACH-000389,-0.858009679
ACH-000390,-0.605735465339
ACH-000393,-0.698056827735
ACH-000395,-0.6984168683490001
ACH-000397,-0.962322399368
ACH-000401,-0.9255625476279999
ACH-000402,-0.879041163909
ACH-000403,-0.9003913776520001
ACH-000404,-0.9752502358230001
ACH-000406,-0.920491993423
ACH-000407,-0.845417745889
ACH-000408,-1.0764374397
ACH-000410,-0.785972041582
ACH-000411,-0.795459339953
ACH-000414,-0.7735954414380001
ACH-000415,-0.8055003774439999
ACH-000416,-0.873875697793
ACH-000420,-0.8159362648980001
ACH-000421,-0.9437344244149999
ACH-000424,-0.850084401956
ACH-000425,-0.747697688593
ACH-000426,-0.882115278492
ACH-000427,-0.6508695593
ACH-000433,-1.02525190559
ACH-000436,-0.649310918626
ACH-000444,-0.9662182444670001
ACH-000445,-0.696482338408
ACH-000448,-0.9415465192970001
ACH-000450,-1.03618509252
ACH-000452,-0.843303994865
ACH-000454,-1.01272518891
ACH-000458,-0.8093554546639999
ACH-000459,-1.32761990961
ACH-000460,-0.8401831304359999
ACH-000461,-0.31566367914500004
ACH-000463,-0.774602012306
ACH-000464,-0.422920048836
ACH-000466,-0.938685116304
ACH-000467,-0.9846818093340001
ACH-000468,-0.7754305541509999
ACH-000469,-0.6078363724600001
ACH-000470,-1.04644744044
ACH-000471,-0.9224315866399999
ACH-000472,-0.70670819087
ACH-000473,-1.1617158592299999
ACH-000475,-0.8993776431270001
ACH-000476,-0.912685906276
ACH-000477,-0.8804576054819999
ACH-000480,-0.785748709601
ACH-000481,-0.636692222367
ACH-000483,-0.9671659768359999
ACH-000484,-0.533681018889
ACH-000485,-0.752355558003
ACH-000486,-0.853273381905
ACH-000487,-0.8087446858490001
ACH-000488,-0.8647575966869999
ACH-000490,-1.00614222792
ACH-000491,-0.41143330038599996
ACH-000495,-0.837163485497
ACH-000496,-0.6140206746
ACH-000499,-0.804138221759
ACH-000500,-1.13871359587
ACH-000502,-1.01315914936
ACH-000503,-0.8482407992350001
ACH-000505,-1.01539694797
ACH-000507,-0.822577327252
ACH-000510,-1.2923765576200001
ACH-000511,-0.7930773247859999
ACH-000512,-0.44928418603299997
ACH-000516,-0.620079400758
ACH-000517,-0.6806728850660001
ACH-000518,-1.1905303994299998
ACH-000520,-0.542960208282
ACH-000521,-0.614582726501
ACH-000522,-0.427244776527
ACH-000524,-0.584274313034
ACH-000527,-1.08199523749
ACH-000528,-0.9316843191240001
ACH-000537,-0.988741908786
ACH-000541,-0.36469797851400004
ACH-000542,-0.802404405678
ACH-000544,-0.792197043509
ACH-000545,-0.787111931681
ACH-000547,-0.9776408510410001
ACH-000548,-0.7614704762379999
ACH-000549,-0.9211337773280001
ACH-000550,-1.16589935114
ACH-000552,-0.89234313926
ACH-000556,-0.6953930417640001
ACH-000557,-0.8939739165270001
ACH-000570,-0.767297645553
ACH-000571,-0.659351021206
ACH-000573,-0.8247642302399999
ACH-000576,-0.9713616206419999
ACH-000580,-0.875892976988
ACH-000584,-0.889273228435
ACH-000585,-0.7450708895899999
ACH-000588,-1.13101290809
ACH-000589,-0.775738678914
ACH-000591,-0.983919418944
ACH-000593,-0.9996435337109999
ACH-000600,-1.0
ACH-000601,-0.746938939454
ACH-000604,-0.625320361686
ACH-000605,-0.899421044145
ACH-000606,-0.870800792224
ACH-000608,-0.630177119388
ACH-000614,-0.923610407541
ACH-000616,-0.675060528159
ACH-000618,-0.939923524763
ACH-000619,-0.602677602758
ACH-000620,-1.2497353735899999
ACH-000621,-0.665459429021
ACH-000622,-0.8068335485889999
ACH-000623,-0.6014044079249999
ACH-000624,-0.844510656837
ACH-000627,-1.1575292551
ACH-000630,-0.893814474938
ACH-000632,-0.8165765280580001
ACH-000633,-0.897825282264
ACH-000637,-1.01596284779
ACH-000638,-0.680891929815
ACH-000646,-0.58874391304
ACH-000647,-0.977590046395
ACH-000648,-1.25553006813
ACH-000649,-1.0023519806299999
ACH-000651,-1.06527159
ACH-000652,-1.2532202641299999
ACH-000653,-0.624814063035
ACH-000657,-0.8990335259100001
ACH-000658,-1.07823163566
ACH-000661,-0.7325817374279999
ACH-000662,-0.491292716363
ACH-000663,-1.06229759943
ACH-000665,-0.612153223433
ACH-000671,-0.944533202089
ACH-000673,-0.69480588507
ACH-000676,-0.5568574274220001
ACH-000677,-0.690305385047
ACH-000681,-0.719543666981
ACH-000682,-1.04901408411
ACH-000683,-1.06058089088
ACH-000684,-0.991155042244
ACH-000688,-0.294668503791
ACH-000693,-0.8875417319810001
ACH-000694,-0.764993909003
ACH-000695,-1.26919672787
ACH-000696,-0.5916290572089999
ACH-000697,-0.890946083399
ACH-000699,-0.508401609482
ACH-000701,-1.37802933157
ACH-000706,-0.722588969271
ACH-000711,-0.689132566677
ACH-000713,-1.04767663296
ACH-000714,-0.897857636638
ACH-000718,-0.635015331191
ACH-000720,-0.803856582273
ACH-000721,-0.79712326154
ACH-000724,-1.1894931497499999
ACH-000725,-0.19648324834199998
ACH-000732,-0.9083192587700001
ACH-000734,-0.745837239405
ACH-000735,-0.874344350705
ACH-000736,-0.852349414005
ACH-000738,-0.8572008662180001
ACH-000746,-0.7416224310100001
ACH-000747,-0.6971799394079999
ACH-000748,-0.911094827905
ACH-000753,-1.40430593815
ACH-000756,-0.6429428501860001
ACH-000757,-0.840946750539
ACH-000758,-0.9492561281990001
ACH-000760,-0.829992137726
ACH-000763,-0.375246507853
ACH-000764,-0.7509434932600001
ACH-000765,-0.7001137757960001
ACH-000766,-0.684083273671
ACH-000767,-0.943849855878
ACH-000768,-0.811706341187
ACH-000769,-0.7242282120199999
ACH-000770,-0.8556245993709999
ACH-000771,-0.99119023198
ACH-000773,-0.9531429193979999
ACH-000776,-0.911142647095
ACH-000777,-1.05455864704
ACH-000778,-0.809410334957
ACH-000781,-1.07174467565
ACH-000782,-0.762239224373
ACH-000783,-0.5725951823040001
ACH-000784,-0.735299783036
ACH-000785,-0.57051899827
ACH-000787,-0.725847052959
ACH-000788,-0.609041055008
ACH-000791,-1.03765916314
ACH-000792,-1.0492305658399999
ACH-000794,-0.837654183388
ACH-000796,-0.890847074705
ACH-000799,-0.773240984449
ACH-000800,-0.932715272271
ACH-000802,-0.841955701054
ACH-000804,-1.17563065897
ACH-000805,-0.7358956267110001
ACH-000809,-0.5160233336819999
ACH-000810,-0.9589119354350001
ACH-000811,-1.13014870039
ACH-000817,-1.04114302841
ACH-000819,-0.8066442819769999
ACH-000820,-0.780168917661
ACH-000821,-0.7727644047519999
ACH-000822,-0.47581805414300005
ACH-000823,-0.857344217119
ACH-000824,-0.8772036352089999
ACH-000827,-0.773924286217
ACH-000829,-0.792064816584
ACH-000831,-0.626730195906
ACH-000832,-0.994007997473
ACH-000833,-1.10157926007
ACH-000834,-0.929779191389
ACH-000835,-0.732071702782
ACH-000836,-0.848493572133
ACH-000837,-1.07491434235
ACH-000838,-0.667042959964
ACH-000839,-0.842358294768
ACH-000840,-0.873840145177
ACH-000841,-0.590714110918
ACH-000843,-0.7318460978329999
ACH-000846,-0.898416927088
ACH-000847,-0.904161343611
ACH-000848,-0.971573467562
ACH-000849,-0.754910302687
ACH-000851,-0.682164687425
ACH-000855,-1.05994163734
ACH-000856,-0.777142413831
ACH-000858,-1.26690135552
ACH-000859,-0.855800984544
ACH-000861,-0.8742104636370001
ACH-000862,-1.0575516641
ACH-000865,-0.9800789347319999
ACH-000866,-0.847220543971
ACH-000867,-0.7746885300749999
ACH-000869,-0.835748337676
ACH-000872,-0.9606770698479999
ACH-000873,-0.570141849926
ACH-000876,-0.602897425782
ACH-000878,-1.11877332955
ACH-000880,-0.860107512598
ACH-000881,-0.724015768222
ACH-000882,-1.01974143379
ACH-000884,-0.66960562721
ACH-000885,-0.6173731105129999
ACH-000887,-1.03855111734
ACH-000888,-0.639258389893
ACH-000889,-0.923590154516
ACH-000890,-0.765531375994
ACH-000896,-0.734077807895
ACH-000898,-0.8650987163539999
ACH-000900,-0.765243338317
ACH-000901,-0.877694576287
ACH-000905,-0.77783514404
ACH-000906,-0.841109503569
ACH-000907,-0.7472630057590001
ACH-000910,-0.980261503739
ACH-000911,-0.9121966214560001
ACH-000912,-1.02562368596
ACH-000913,-0.823123375214
ACH-000915,-0.8881858930959999
ACH-000916,-0.8814720511700002
ACH-000917,-0.8950226044840001
ACH-000921,-0.932244200422
ACH-000924,-1.0546331376
ACH-000926,-0.701878640585
ACH-000928,-0.876653238574
ACH-000929,-0.536855371778
ACH-000932,-0.666882780383
ACH-000935,-0.755884749389
ACH-000936,-0.640594108617
ACH-000937,-0.697619543828
ACH-000938,-0.779587219692
ACH-000939,-0.945110127235
ACH-000941,-0.9715874866249999
ACH-000943,-1.07215139675
ACH-000946,-0.913868348497
ACH-000947,-0.99488449722
ACH-000948,-0.951707326934
ACH-000950,-1.13880794582
ACH-000953,-0.731556497601
ACH-000957,-0.9331087169050001
ACH-000958,-0.898732655873
ACH-000960,-0.770309927809
ACH-000963,-1.0130863552299998
ACH-000968,-1.10800065819
ACH-000969,-0.7600145750990001
ACH-000973,-0.697940689235
ACH-000974,-0.792135513387
ACH-000975,-0.698278586427
ACH-000976,-0.783696777116
ACH-000978,-1.2611045975700002
ACH-000980,-0.739499234375
ACH-000984,-0.697205190887
ACH-000986,-0.785685900499
ACH-000988,-1.3067421130399999
ACH-000993,-0.679123726169
ACH-000994,-1.06657039853
ACH-000996,-0.809830047365
ACH-001001,-0.8187883560529999
ACH-001020,-0.978737522273
ACH-001028,-0.838779923554
ACH-001031,-0.838089808519
ACH-001038,-0.8114675494879999
ACH-001048,-0.8770145064910001
ACH-001050,-0.826253267898
ACH-001053,-0.9027089676440001
ACH-001054,-1.03969751713
ACH-001061,-0.8804088949529999
ACH-001067,-0.498293621297
ACH-001075,-0.7233613529359999
ACH-001096,-0.971379492749
ACH-001128,-1.26658646199
ACH-001134,-0.794523808912
ACH-001151,-0.9561408473659999
ACH-001163,-0.834822312332
ACH-001164,-0.399021696565
ACH-001173,-0.742842126049
ACH-001183,-1.0225487037999998
ACH-001184,-0.6030929963189999
ACH-001190,-0.8040018489380001
ACH-001192,-0.630812786095
ACH-001193,-0.9587872254979999
ACH-001196,-0.9677048712090001
ACH-001197,-0.769562560943
ACH-001205,-0.6392354181409999
ACH-001211,-0.99246757418
ACH-001212,-0.808739771377
ACH-001228,-1.0928050840299999
ACH-001232,-0.8202630003270001
ACH-001239,-0.7610046802429999
ACH-001274,-1.01412702892
ACH-001275,-0.852730910498
ACH-001277,-0.866733506671
ACH-001278,-0.8950608032260001
ACH-001280,-0.840508591317
ACH-001283,-0.812547084242
ACH-001289,-1.03027710802
ACH-001295,-0.760811561986
ACH-001300,-0.843696831015
ACH-001301,-0.933350382465
ACH-001302,-1.0420281329899999
ACH-001303,-0.9485897332150001
ACH-001306,-0.667695425341
ACH-001318,-1.04235091289
ACH-001322,-0.626221877005
ACH-001328,-0.9262883013429999
ACH-001332,-0.628789137561
ACH-001333,-0.925350907544
ACH-001336,-0.750905877661
ACH-001340,-0.9798197066769999
ACH-001346,-0.94103300576
ACH-001353,-0.9125170043009999
ACH-001354,-1.1502024207700001
ACH-001367,-0.582455439983
ACH-001368,-0.8262284022409999
ACH-001374,-0.367479021457
ACH-001375,-1.12137018032
ACH-001377,-0.933225994861
ACH-001380,-0.866617882364
ACH-001391,-0.704287907383
ACH-001407,-0.603709335854
ACH-001408,-1.21812601372
ACH-001413,-0.788032527669
ACH-001430,-0.368878012814
ACH-001431,-0.9116107236759999
ACH-001450,-0.605438029234
ACH-001496,-0.923122520246
ACH-001500,-0.598478828034
ACH-001521,-0.736450984163
ACH-001523,-0.97913768329
ACH-001532,-0.847318458062
ACH-001536,-0.494840886351
ACH-001550,-0.88549970119
ACH-001552,-0.83952778852
ACH-001554,-0.913432894927
ACH-001645,-0.955027798556
ACH-001654,-0.652679486794
ACH-001715,-1.00115979176
ACH-001735,-0.7121686782009999
ACH-001736,-0.516368562239
ACH-001737,-0.605822161179
ACH-001740,-0.882237014252
ACH-001745,-0.324871350698
ACH-001750,-0.9120071706370001
ACH-001765,-0.9102722237980001
ACH-001956,-0.885237273473
ACH-001957,-0.475257403839
