,BRAF (673)
ACH-000315,-0.242295414717
ACH-000316,-0.155083525078
ACH-000317,0.0555460072955
ACH-000318,-0.19875660591699998
ACH-000319,-0.207592255959
ACH-000320,-0.24831311855399998
ACH-000322,-1.07662283351
ACH-000323,-0.107834009669
ACH-000324,-0.07423533875760001
ACH-000329,-0.057437629264699995
ACH-000330,-0.006607786902600001
ACH-000331,-0.125629422653
ACH-000332,-0.136881677128
ACH-000334,-0.0830312008582
ACH-000335,-0.110441687802
ACH-000336,-0.389728045123
ACH-000337,0.0415502333846
ACH-000339,-0.0423772138519
ACH-000341,-0.174130502155
ACH-000348,-0.57158054197
ACH-000350,-0.327267002305
ACH-000352,0.0179429932334
ACH-000356,-0.396867715197
ACH-000361,-0.663803702569
ACH-000362,-0.0384834843234
ACH-000363,-0.227971735137
ACH-000364,-0.107547541924
ACH-000365,-0.07730837257619999
ACH-000366,-0.110256272847
ACH-000368,-0.315049569846
ACH-000374,-0.259806701761
ACH-000375,-0.13904823170999997
ACH-000376,-0.115080844613
ACH-000381,-0.18560018827999997
ACH-000383,-0.150767473801
ACH-000387,-0.515906928357
ACH-000389,-0.265969737854
ACH-000390,-0.13194571347
ACH-000393,-0.0392208784165
ACH-000395,-0.0394155350345
ACH-000397,-0.11383612086200001
ACH-000401,-0.955130641392
ACH-000402,-0.055791705286600005
ACH-000403,-0.280945065169
ACH-000404,-0.776700264673
ACH-000406,-0.04606747479309999
ACH-000407,-0.0818771937984
ACH-000408,-0.0443972938964
ACH-000410,-0.11280042414899999
ACH-000411,-0.0552736738256
ACH-000414,-0.0120110956815
ACH-000415,0.106637188416
ACH-000416,-0.08194614147000001
ACH-000420,-0.09440785170489999
ACH-000421,-0.264171115351
ACH-000424,-0.197123280021
ACH-000425,-1.6240106781299999
ACH-000426,-0.16591760789
ACH-000427,0.00499578247061
ACH-000433,-0.0605280274407
ACH-000436,-0.44385388202
ACH-000444,-0.0411193342369
ACH-000445,-0.258803230371
ACH-000448,-0.23444370973200002
ACH-000450,-1.34276715176
ACH-000452,-0.24626471513300002
ACH-000454,0.037598811038300005
ACH-000458,-0.0909168905473
ACH-000459,-0.16188894876499998
ACH-000460,-0.28573872828200003
ACH-000461,-0.0423381801416
ACH-000463,-0.216843082333
ACH-000464,-0.37752418298199997
ACH-000466,0.0628682604876
ACH-000467,-0.38454187157999997
ACH-000468,-0.364707021104
ACH-000469,-0.226641938474
ACH-000470,0.0243723538488
ACH-000471,-0.286722584607
ACH-000472,-0.15706845611
ACH-000473,-0.146777781466
ACH-000475,-0.0847894143505
ACH-000476,0.1306073899
ACH-000477,-2.63936772987
ACH-000480,-0.140352733034
ACH-000481,-0.053638870156199996
ACH-000483,0.0541417254261
ACH-000484,0.24721742961100002
ACH-000485,-0.218624043428
ACH-000486,-0.148352857413
ACH-000487,-0.17978433222600002
ACH-000488,-0.0777821084478
ACH-000490,-0.0846801693928
ACH-000491,-0.0810145809643
ACH-000495,-0.038694613045
ACH-000496,-0.13417361683700002
ACH-000499,-0.101784249733
ACH-000500,0.0592373721953
ACH-000502,-0.415092144111
ACH-000503,-0.368055767395
ACH-000505,-0.244848083059
ACH-000507,0.10250029559599999
ACH-000510,0.0266073334939
ACH-000511,-0.0955956823616
ACH-000512,-0.0391285820016
ACH-000516,-0.107145358011
ACH-000517,-0.08949207313850001
ACH-000518,-0.0151413477666
ACH-000520,-0.279504860267
ACH-000521,0.202787886351
ACH-000522,-0.05193122527869999
ACH-000524,-0.183607907658
ACH-000527,-0.0402595756034
ACH-000528,-0.07122339346699999
ACH-000537,-0.103718170447
ACH-000541,-0.438136983657
ACH-000542,-0.780061099857
ACH-000544,-0.0825169720285
ACH-000545,-0.010586520835899999
ACH-000547,-0.21735091277899998
ACH-000548,-0.205796776426
ACH-000549,-0.25291923590300003
ACH-000550,-1.05706281815
ACH-000552,-1.06225929693
ACH-000556,-0.11291824777899999
ACH-000557,-0.386159642856
ACH-000570,-0.106175821055
ACH-000571,-0.0255847124601
ACH-000573,0.080489941556
ACH-000576,-0.637817139474
ACH-000580,-1.06844331887
ACH-000584,-0.11379426034600001
ACH-000585,-0.607056800047
ACH-000588,-0.396451508161
ACH-000589,-0.0397893535831
ACH-000591,0.0493037626533
ACH-000593,0.139419555771
ACH-000600,-0.06452766437719999
ACH-000601,-0.0152259729871
ACH-000604,0.0419681661809
ACH-000605,-0.139295860281
ACH-000606,-0.10585776037999999
ACH-000608,-0.278293530906
ACH-000614,-1.6538340476499998
ACH-000616,-0.145274589054
ACH-000618,0.0141618816186
ACH-000619,-0.0825397069008
ACH-000620,-0.182558803825
ACH-000621,-0.14474325030500002
ACH-000622,0.8472490411910001
ACH-000623,-0.179955007313
ACH-000624,-0.14624381736300002
ACH-000627,-0.102740489275
ACH-000630,-0.055281026017399995
ACH-000632,-0.10954490103299999
ACH-000633,-0.267886786382
ACH-000637,-0.106933656445
ACH-000638,-0.108786281102
ACH-000646,0.16095022455299998
ACH-000647,-0.17774848355099998
ACH-000648,0.150309661852
ACH-000649,-0.026758552799900002
ACH-000651,-0.287721682677
ACH-000652,-0.43949426306199996
ACH-000653,-0.056951691577
ACH-000657,-0.327713268734
ACH-000658,-0.33959988780699996
ACH-000661,-1.17427991315
ACH-000662,0.15701452870100002
ACH-000663,0.0545613275774
ACH-000665,-0.203173764476
ACH-000671,-0.201684058253
ACH-000673,-0.0212813327603
ACH-000676,-1.3533492141699999
ACH-000677,0.0031989603142399997
ACH-000681,-0.0214084479266
ACH-000682,-0.11187707420700001
ACH-000683,0.0102225447151
ACH-000684,0.0604700908515
ACH-000688,-0.0199776518081
ACH-000693,-0.06951936688360001
ACH-000694,0.0214027149258
ACH-000695,-0.246850528033
ACH-000696,-0.28001346454
ACH-000697,-0.0764158707217
ACH-000699,-0.113078372096
ACH-000701,-0.410576105216
ACH-000706,-0.045607859783800005
ACH-000711,-0.0830608900646
ACH-000713,-0.19975928401299997
ACH-000714,-0.26671322235100003
ACH-000718,-0.250058099882
ACH-000720,-0.067787798139
ACH-000721,-0.0542890494053
ACH-000724,0.0618453441708
ACH-000725,-0.0828507120485
ACH-000732,0.020158683974200002
ACH-000734,-0.209096306601
ACH-000735,0.0529775655446
ACH-000736,-0.00823918295059
ACH-000738,-0.162190827494
ACH-000746,-0.140017948233
ACH-000747,-0.11582589034700001
ACH-000748,-0.207141109938
ACH-000753,-0.011245327321799998
ACH-000756,-0.286508046031
ACH-000757,-0.11297316197
ACH-000758,-0.084558041889
ACH-000760,-0.109705945064
ACH-000763,-0.33882005030900003
ACH-000764,0.034932850961
ACH-000765,-1.6328729066499998
ACH-000766,-0.104924642511
ACH-000767,-0.29944725978799996
ACH-000768,-0.5518584559709999
ACH-000769,0.0534875059963
ACH-000770,-0.50108067993
ACH-000771,-0.018739376903
ACH-000773,0.026403975609300002
ACH-000776,-0.5877421130830001
ACH-000777,-0.135320163573
ACH-000778,0.166188646542
ACH-000781,-0.07611487084360001
ACH-000782,-0.151875577049
ACH-000783,-0.101634478629
ACH-000784,-0.094957973305
ACH-000785,-0.124968801963
ACH-000787,-0.119003259564
ACH-000788,-0.8210077470300001
ACH-000791,-0.192094902212
ACH-000792,-0.16207950493599999
ACH-000794,-0.0152001964987
ACH-000796,-0.09914494302539999
ACH-000799,-1.17653634957
ACH-000800,0.142920216074
ACH-000802,-0.40980249772200006
ACH-000804,0.0991272654013
ACH-000805,-1.11478608194
ACH-000809,-0.19269001158500002
ACH-000810,-1.3684659061700002
ACH-000811,-0.052611529346900006
ACH-000817,-0.486511725072
ACH-000819,-0.11786284328800001
ACH-000820,-0.270618729637
ACH-000821,0.115284553653
ACH-000822,-1.0150909800599999
ACH-000823,-0.13607395325
ACH-000824,-0.17316726536200003
ACH-000827,-1.2037387206999999
ACH-000829,-0.327611376145
ACH-000831,-0.139450524944
ACH-000832,-0.22586940131900002
ACH-000833,-0.14584662211899999
ACH-000834,-0.0071003609305
ACH-000835,-0.893398376691
ACH-000836,-0.0800139935445
ACH-000837,-0.0269413126455
ACH-000838,-0.419963623797
ACH-000839,0.0634335376466
ACH-000840,-0.0467382386418
ACH-000841,-0.839284547697
ACH-000843,-0.21235084024700002
ACH-000846,-0.15133290534000002
ACH-000847,-0.306422712364
ACH-000848,-0.304282799447
ACH-000849,-0.149407167558
ACH-000851,-0.0694042448774
ACH-000855,-0.00900811729989
ACH-000856,-0.127707575706
ACH-000858,-0.0210509933776
ACH-000859,-0.033369162635
ACH-000861,0.0408172029259
ACH-000862,-0.256771170376
ACH-000865,-0.055137235899099996
ACH-000866,-0.136646381261
ACH-000867,-0.053295047980500006
ACH-000869,-0.13930850872300002
ACH-000872,-0.066251409286
ACH-000873,0.0331655129452
ACH-000876,-0.211364501588
ACH-000878,-0.342699231048
ACH-000880,-0.36128851079
ACH-000881,-0.12125102171299999
ACH-000882,-0.893311681753
ACH-000884,-1.0524671073
ACH-000885,-0.190124142711
ACH-000887,-0.057970538424399996
ACH-000888,-0.223305518242
ACH-000889,-0.252590224486
ACH-000890,-0.0815088550978
ACH-000896,-0.13023696217
ACH-000898,-0.315276416644
ACH-000900,0.07586123184160001
ACH-000901,-0.08482448280619999
ACH-000905,-0.00453116109807
ACH-000906,-0.981101600863
ACH-000907,-0.012166479045200001
ACH-000910,-0.0781617284705
ACH-000911,-0.14962575125
ACH-000912,-0.142282257991
ACH-000913,0.027684182434400004
ACH-000915,-0.391677522348
ACH-000916,0.43576277198299995
ACH-000917,-0.029324888061199997
ACH-000921,-0.08529431356450001
ACH-000924,-0.156278116278
ACH-000926,-0.664652836805
ACH-000928,0.131573663318
ACH-000929,-0.045303432488
ACH-000932,-0.210004884388
ACH-000935,-1.0168402878
ACH-000936,-0.27830021993
ACH-000937,-0.0768282932062
ACH-000938,-0.469654439758
ACH-000939,-0.125609125998
ACH-000941,-0.010289959941799999
ACH-000943,-0.8003878413590001
ACH-000946,-0.186208658028
ACH-000947,-0.132300494263
ACH-000948,-0.0479068973166
ACH-000950,-0.707627700616
ACH-000953,-0.0428859219997
ACH-000957,-0.386893695114
ACH-000958,-0.279180807292
ACH-000960,-0.0802909038807
ACH-000963,-0.0450065684473
ACH-000968,-0.338220176363
ACH-000969,-0.173860937661
ACH-000973,-0.10157443378799999
ACH-000974,-0.18556661446699999
ACH-000975,-0.108054548973
ACH-000976,-0.09594038695450001
ACH-000978,0.5000436302769999
ACH-000980,-0.21681804718699998
ACH-000984,-0.117468134564
ACH-000986,-0.19450496215100002
ACH-000988,-0.0234606342435
ACH-000993,-0.0209189548413
ACH-000994,-0.0390282242416
ACH-000996,0.045401315237300004
ACH-001001,-0.060465204871500006
ACH-001020,-0.34897826905699997
ACH-001028,-0.0613505853027
ACH-001031,-0.012928771599399999
ACH-001038,0.011356713656500001
ACH-001048,-0.19580280143399997
ACH-001050,-0.015543187703700001
ACH-001053,-0.247324177873
ACH-001054,-0.075526362739
ACH-001061,-0.0593578446759
ACH-001067,-0.177149697867
ACH-001075,-0.153740818227
ACH-001096,0.031343094464099996
ACH-001128,-0.23215737828400002
ACH-001134,0.08262256038480001
ACH-001151,-0.293171978378
ACH-001163,-0.0026183568314199998
ACH-001164,0.046796139810800004
ACH-001173,-0.317254092366
ACH-001183,-0.0325694980596
ACH-001184,0.317137997848
ACH-001190,-0.443386291814
ACH-001192,-0.07326961711730001
ACH-001193,-0.42243171685500003
ACH-001196,-0.12997865833699998
ACH-001197,0.045290424067099995
ACH-001205,0.04115414889980001
ACH-001211,-0.144503986694
ACH-001212,0.211039689137
ACH-001228,-0.00404237770819
ACH-001232,-0.214333658756
ACH-001239,-1.30045236538
ACH-001274,-0.761823598832
ACH-001275,-0.288453046109
ACH-001277,-0.125099488573
ACH-001278,-0.0849950752693
ACH-001280,0.13363610847100002
ACH-001283,-0.034075650941
ACH-001289,0.35397217744900006
ACH-001295,-0.0759224535381
ACH-001300,-0.241134504808
ACH-001301,-0.319430240905
ACH-001302,-0.428531830384
ACH-001303,-0.0693943833741
ACH-001306,-1.28854290305
ACH-001318,-0.0934017826241
ACH-001322,-0.045836363474900006
ACH-001328,0.040120476045
ACH-001332,-0.041226359536
ACH-001333,-0.0901534534299
ACH-001336,-0.11694767057600002
ACH-001340,-0.04583644185769999
ACH-001346,-0.06658948273040001
ACH-001353,-0.345512051079
ACH-001354,-0.245584313913
ACH-001367,-0.254294732146
ACH-001368,-0.09276931344969999
ACH-001374,-0.25759076884300003
ACH-001375,-0.194041669591
ACH-001377,-0.151743199621
ACH-001380,-0.117281163764
ACH-001391,-0.054606130426
ACH-001407,0.011573965038000001
ACH-001408,0.0434623738253
ACH-001413,-0.011804599738700001
ACH-001430,-0.40482352596500004
ACH-001431,-0.114197176929
ACH-001450,-0.150648459605
ACH-001496,-0.0747836532055
ACH-001500,-0.136304209747
ACH-001521,-0.453641016048
ACH-001523,-0.0505544402197
ACH-001532,-0.253721995467
ACH-001536,0.067907716217
ACH-001550,0.108744219591
ACH-001552,-0.17424049785300003
ACH-001554,-0.0175639075119
ACH-001645,-1.29872707641
ACH-001654,-0.191075524024
ACH-001715,-0.11554083725400001
ACH-001735,-0.060006831086
ACH-001736,-0.190285821138
ACH-001737,-0.00123062761558
ACH-001740,0.0560040250234
ACH-001745,-0.092057672388
ACH-001750,-0.23089664331300003
ACH-001765,-0.125507858201
ACH-001956,-0.0368186705092
ACH-001957,-0.24464219588599997
