,ZC3H7B (23264)
ACH-000512,-0.187415280634
ACH-000516,-0.464974347729
ACH-000517,-0.17717819119199998
ACH-000518,-0.36029021109399995
ACH-000520,-0.0811329081773
ACH-000521,-0.0335991605948
ACH-000522,0.035997787037
ACH-000524,-0.221724456682
ACH-000527,-0.234289000661
ACH-000528,-0.267025503687
ACH-000537,-0.185933123068
ACH-000541,-0.49171810492299994
ACH-000542,-0.08567248799280001
ACH-000544,-0.121056873669
ACH-000545,-0.15667251347
ACH-000547,-0.367379560678
ACH-000548,-0.223265537443
ACH-000549,-0.37520448927
ACH-000550,-0.19265055892299998
ACH-000552,-0.296519024168
ACH-000556,-0.45152284703999995
ACH-000557,-0.07284459273089999
ACH-000570,-0.282739399011
ACH-000571,-0.240684633887
ACH-000573,-0.14835192405
ACH-000576,-0.229516289663
ACH-000580,-0.249458152614
ACH-000584,-0.38761809516
ACH-000585,-0.06824573138380001
ACH-000588,-0.213546017255
ACH-000589,-0.019572920838900002
ACH-000591,-0.216608211189
ACH-000593,-0.225877818763
ACH-000600,0.110821815155
ACH-000601,-0.250306073402
ACH-000604,0.17396875434999998
ACH-000605,-0.281652454091
ACH-000606,-0.0344167286745
ACH-000608,-0.325308134752
ACH-000614,-0.321951877424
ACH-000616,-0.301769444963
ACH-000618,-0.174358687304
ACH-000619,-0.319504390845
ACH-000620,-0.206087239503
ACH-000621,-0.351211487589
ACH-000622,-0.47972413766000005
ACH-000623,-0.48554643530599995
ACH-000624,-0.191921903955
ACH-000627,-0.049767937413800006
ACH-000630,-0.103011168264
ACH-000632,-0.0610724505457
ACH-000633,-0.388909071661
ACH-000637,-0.16111860009099999
ACH-000638,0.0015980715446199997
ACH-000646,-0.00919341422634
ACH-000647,-0.166643169054
ACH-000648,-0.0886927669952
ACH-000649,-0.05118314046900001
ACH-000651,-0.17981147547600002
ACH-000652,-0.263717660566
ACH-000653,-0.14461966538100002
ACH-000657,-0.285353624045
ACH-000658,-0.333536347939
ACH-000661,-0.165458777025
ACH-000662,0.319058367008
ACH-000663,-0.0119753059643
ACH-000665,-0.346931009856
ACH-000671,-0.194666768471
ACH-000673,-0.34440168868500004
ACH-000676,-0.10716485710899999
ACH-000677,-0.149683194923
ACH-000681,0.034528124485699994
ACH-000682,-0.200317296413
ACH-000683,-0.158395088936
ACH-000684,0.0797216880048
ACH-000688,-0.348128882795
ACH-000693,-0.273351009837
ACH-000694,-0.304944609759
ACH-000695,-0.438449239431
ACH-000696,-0.165753056227
ACH-000697,-0.211853553314
ACH-000699,-0.103020945614
ACH-000701,-0.136005047529
ACH-000706,-0.0880763402668
ACH-000711,-0.262247478929
ACH-000713,-0.204263246919
ACH-000714,-0.275751625571
ACH-000718,-0.217621483265
ACH-000720,-0.23023668304699998
ACH-000721,-0.21478771548
ACH-000724,-0.527860630987
ACH-000725,-0.500707995624
ACH-000732,-0.158202509563
ACH-000734,-0.286060389194
ACH-000735,-0.18217151492199998
ACH-000736,-0.153664137013
ACH-000738,-0.197056915894
ACH-000746,-0.29196832377
ACH-000747,-0.231806513618
ACH-000748,-0.26086885848200003
ACH-000753,-0.11980927363399999
ACH-000756,-0.21065787289500001
ACH-000757,-0.165135213894
ACH-000758,-0.287901577853
ACH-000760,-0.145304697106
ACH-000763,-0.305302317258
ACH-000764,-0.564251263506
ACH-000765,-0.362266490313
ACH-000766,-0.17791162977299999
ACH-000767,-0.25238662185800004
ACH-000768,-0.215535401184
ACH-000769,-0.410085666806
ACH-000770,-0.268714758502
ACH-000771,-0.035422823572199995
ACH-000773,-0.0792601257999
ACH-000776,-0.281389661666
ACH-000777,-0.263363796965
ACH-000778,-0.329462430127
ACH-000781,-0.203892933704
ACH-000782,-0.0379886209204
ACH-000783,-0.21318097195900002
ACH-000784,-0.06755860855309999
ACH-000785,-0.102178294286
ACH-000787,-0.238911990733
ACH-000788,-0.14718180622500002
ACH-000791,-0.263988875612
ACH-000792,-0.109456196701
ACH-000794,0.0437795493071
ACH-000796,-0.249033774168
ACH-000799,-0.07145832345219999
ACH-000800,-0.331325723217
ACH-000802,-0.162628114075
ACH-000804,0.0286436018964
ACH-000805,-0.18642702449700002
ACH-000809,-0.368105759533
ACH-000810,-0.28086787532900004
ACH-000811,-0.33059047971
ACH-000817,-0.403692545492
ACH-000819,-0.25231378761
ACH-000820,0.0791087019125
ACH-000821,0.0574686866127
ACH-000822,-0.211171817994
ACH-000823,-0.324258700185
ACH-000824,-0.0517863132626
ACH-000827,-0.367948874478
ACH-000829,-0.341133656334
ACH-000831,-0.230774489649
ACH-000832,-0.260314563294
ACH-000833,-0.26931797088599996
ACH-000834,-0.034246268428
ACH-000835,-0.0953520481037
ACH-000836,-0.21648014609900001
ACH-000837,-0.152886942939
ACH-000838,-0.524380228662
ACH-000839,-0.11454439135
ACH-000840,-0.23117126571
ACH-000841,-0.190756400678
ACH-000843,-0.161976953061
ACH-000846,-0.00225435440844
ACH-000847,0.13419900531600001
ACH-000848,-0.158453394465
ACH-000849,0.000674463977648
ACH-000851,-0.142649477206
ACH-000855,-0.281507956435
ACH-000856,-0.472898741347
ACH-000858,-0.34192304376000004
ACH-000859,-0.371970289282
ACH-000861,0.0715140558632
ACH-000862,-0.219631456316
ACH-000865,-0.1075562444
ACH-000866,-0.196201756358
ACH-000867,-0.182547177517
ACH-000869,-0.295806508767
ACH-000872,-0.314145756274
ACH-000873,-0.13206428351399999
ACH-000876,-0.11781017131100001
ACH-000878,-0.135727355418
ACH-000880,-0.313681265049
ACH-000881,-0.100426616692
ACH-000882,-0.194726888647
ACH-000884,-0.371459971716
ACH-000885,-0.310284032786
ACH-000887,-0.26393066492600004
ACH-000888,-0.116945020438
ACH-000889,-0.047951908531900005
ACH-000890,-0.510406017985
ACH-000896,-0.15796200676799999
ACH-000898,-0.133294680766
ACH-000900,-0.133593614198
ACH-000901,-0.0949130534574
ACH-000905,0.0720325101691
ACH-000906,-0.284228776476
ACH-000907,-0.019338813160400002
ACH-000910,-0.415041644788
ACH-000911,-0.36915663263899995
ACH-000912,-0.152858033631
ACH-000913,-0.16317072839000002
ACH-000915,-0.152650293494
ACH-000916,-0.417772128431
ACH-000917,-0.26006998349599997
ACH-000921,-0.278847834566
ACH-000924,-0.029206211627500003
ACH-000926,-0.321253136723
ACH-000928,-0.115794385561
ACH-000929,0.005104608621159999
ACH-000932,-0.368257870916
ACH-000935,-0.228538600239
ACH-000936,-0.0435195448808
ACH-000937,-0.275292436847
ACH-000938,-0.14626897046700002
ACH-000939,-0.213483035502
ACH-000941,-0.06976284806210001
ACH-000943,-0.189869841406
ACH-000946,-0.110484193587
ACH-000947,-0.330303393023
ACH-000948,-0.191633515819
ACH-000950,0.0480481108776
ACH-000953,-0.138415480405
ACH-000957,0.07093815014339999
ACH-000958,-0.117985244464
ACH-000960,-0.243636919069
ACH-000963,-0.0354894260421
ACH-000968,-0.0743922372182
ACH-000969,-0.229988852139
ACH-000973,-0.27657439827799996
ACH-000974,-0.107445132971
ACH-000975,-0.137988411434
ACH-000976,-0.142776763183
ACH-000978,-0.430845974264
ACH-000980,-0.237578082669
ACH-000984,-0.0651878388417
ACH-000986,-0.342896089965
ACH-000988,-0.0719722984441
ACH-000993,-0.1580886516
ACH-000994,-0.259638807876
ACH-000996,-0.574347531401
ACH-001001,-0.144210401404
ACH-001020,-0.393556241053
ACH-001028,-0.107613310937
ACH-001031,-0.188527747876
ACH-001038,-0.06824344441869999
ACH-001048,-0.24125802698000004
ACH-001050,-0.0889555570421
ACH-001053,-0.298902101938
ACH-001054,-0.231658682703
ACH-001061,-0.326580476666
ACH-001067,-0.17942213405299998
ACH-001075,-0.253059176539
ACH-001096,-0.153816389079
ACH-001128,-0.343619866949
ACH-001134,-0.0834087348407
ACH-001151,-0.282033786463
ACH-001163,-0.424675867558
ACH-001164,-0.520672388623
ACH-001173,-0.0771418641203
ACH-001183,-0.07730210308089999
ACH-001184,-0.28373125985500003
ACH-001190,-0.23043130632300002
ACH-001192,-0.466687380031
ACH-001193,-0.34474957255000005
ACH-001196,-0.266463758409
ACH-001197,-0.135285835159
ACH-001205,-0.103204839124
ACH-001211,0.0172169153195
ACH-001212,-0.380717952289
ACH-001228,-0.137084274897
ACH-001232,-0.280185153287
ACH-001239,-0.436328070202
ACH-001274,-0.138530571162
ACH-001275,-0.21658506419
ACH-001277,-0.161051052722
ACH-001278,-0.379026084349
ACH-001280,-0.355121865285
ACH-001283,-0.17301192625700001
ACH-001289,-0.36323507889
ACH-001295,-0.198055514113
ACH-001300,-0.254663422681
ACH-001301,-0.282170192802
ACH-001302,-0.132394230188
ACH-001303,-0.7181907765180001
ACH-001306,0.0100475401356
ACH-001318,-0.350494261585
ACH-001322,-0.188147508188
ACH-001328,-0.24886475671500002
ACH-001332,-0.318303973016
ACH-001333,-0.34152256187700003
ACH-001336,-0.30250355602699996
ACH-001340,-0.26853722979899997
ACH-001346,-0.158834796383
ACH-001353,-0.203080487165
ACH-001354,-0.142524722196
ACH-001367,-0.187205087377
ACH-001368,-0.283672408133
ACH-001374,-0.0375156386605
ACH-001375,-0.301018587296
ACH-001377,-0.132737733422
ACH-001380,0.026727061025999997
ACH-001391,-0.26763742382
ACH-001407,-0.44673181378
ACH-001408,-0.291595813904
ACH-001413,-0.142855777198
ACH-001430,0.205225323036
ACH-001431,-0.196312778591
ACH-001450,-0.288135159661
ACH-001496,-0.284949574041
ACH-001500,-0.107801007327
ACH-001521,-0.36472497275399995
ACH-001523,-0.0445767589859
ACH-001532,-0.23155793400400002
ACH-001536,-0.211660378661
ACH-001550,-0.186512196085
ACH-001552,-0.151776453821
ACH-001554,-0.18709950044399998
ACH-001645,-0.22278130618500003
ACH-001654,-0.31741836454
ACH-001715,-0.34003895561999997
ACH-001735,-0.310920420325
ACH-001736,-0.04766860949630001
ACH-001737,0.211823500378
ACH-001740,-0.269483731404
ACH-001745,-0.0742414066127
ACH-001750,-0.258984140313
ACH-001765,-0.236525898086
ACH-001956,-0.101340738063
ACH-001957,-0.0991035789824
