,PDE6D (5147)
ACH-000318,-0.228062244044
ACH-000319,-0.0358076318375
ACH-000320,-0.290629314539
ACH-000322,-0.145510640383
ACH-000323,-0.152186755798
ACH-000324,-0.250097009291
ACH-000329,-0.273058667398
ACH-000330,-0.0447535529944
ACH-000331,-0.174999699989
ACH-000332,-0.25132195541700003
ACH-000334,-0.35857911918799995
ACH-000335,-0.36967763503600004
ACH-000336,-0.0695228641452
ACH-000337,-0.137086363335
ACH-000339,-0.164656113801
ACH-000341,-0.198620421682
ACH-000348,-0.208535187992
ACH-000350,-0.25865413061799997
ACH-000352,-0.19716522134599998
ACH-000356,0.0993910439995
ACH-000361,-0.35025911408
ACH-000362,-0.0451003036167
ACH-000363,-0.124449320549
ACH-000364,0.028494405254799998
ACH-000365,-0.197630701679
ACH-000366,-0.13111296986999998
ACH-000368,-0.198058901482
ACH-000374,-0.238240245329
ACH-000375,-0.37796628906199997
ACH-000376,-0.210907937218
ACH-000381,-0.10055768795
ACH-000383,-0.15720083706
ACH-000387,-0.117707785142
ACH-000389,-0.249991619904
ACH-000390,-0.0940513734162
ACH-000393,-0.464716919587
ACH-000395,-0.16647387747099998
ACH-000397,-0.135442399419
ACH-000401,-0.0492481525711
ACH-000402,0.060083555141
ACH-000403,-0.26375395009799996
ACH-000404,-0.307001225768
ACH-000406,-0.154389236628
ACH-000407,-0.38553081568
ACH-000408,0.125629789289
ACH-000410,-0.299365531053
ACH-000411,-0.303039963148
ACH-000414,-0.304711910057
ACH-000415,-0.035471180246300006
ACH-000416,-0.140292926773
ACH-000420,-0.19399908125
ACH-000421,-0.298426598241
ACH-000424,-0.127254796934
ACH-000425,-0.256363532326
ACH-000426,-0.05434612790230001
ACH-000427,-0.158445779689
ACH-000433,-0.155053313899
ACH-000436,-0.240451667154
ACH-000444,-0.200410666962
ACH-000445,-0.147280240869
ACH-000448,-0.30990886841299997
ACH-000450,-0.295894392163
ACH-000452,-0.13848493567700002
ACH-000454,0.059322734039400006
ACH-000458,-0.0713880549466
ACH-000459,-0.211821783164
ACH-000460,-0.14612979361700001
ACH-000461,0.0354878026631
ACH-000463,-0.264399814713
ACH-000464,-0.24005114819899998
ACH-000466,-0.161485391953
ACH-000467,-0.17771800548500002
ACH-000468,0.0448638526166
ACH-000469,-0.109936203074
ACH-000470,-0.336538767975
ACH-000471,-0.17699607844700002
ACH-000472,-0.17336558906
ACH-000473,-0.09206028668749999
ACH-000475,-0.167683446684
ACH-000476,-0.13260492851
ACH-000477,0.0299327591414
ACH-000480,-0.251305629109
ACH-000481,-0.0864664301619
ACH-000483,-0.25813741660100004
ACH-000484,-0.220661778482
ACH-000485,-0.250607920868
ACH-000486,-0.196220924989
ACH-000487,-0.327774592847
ACH-000488,-0.104012687957
ACH-000490,-0.015638674736399998
ACH-000491,-0.159388485464
ACH-000495,-0.229398520372
ACH-000496,-0.267551700911
ACH-000499,-0.11396193130400001
ACH-000500,-0.0944218450518
ACH-000502,-0.12623010548
ACH-000503,0.00604685812538
ACH-000505,-0.199086539686
ACH-000507,-0.27316639021899997
ACH-000510,-0.153294968939
ACH-000511,-0.212130366781
ACH-000512,-0.0846485429947
ACH-000516,-0.0385877820801
ACH-000517,-0.189596666327
ACH-000518,0.160506960153
ACH-000520,-0.238799343042
ACH-000521,-0.15207467977
ACH-000522,-0.0942553919217
ACH-000524,-0.22085813368299997
ACH-000527,-0.110489487943
ACH-000528,-0.126446112269
ACH-000537,-0.0796182578421
ACH-000541,-0.35393522556900003
ACH-000542,-0.0904749611757
ACH-000544,-0.190837652665
ACH-000545,-0.0087812620877
ACH-000547,0.0569148839707
ACH-000548,-0.134907944762
ACH-000549,-0.09011103307150001
ACH-000550,-0.140063354826
ACH-000552,-0.277117101605
ACH-000556,-0.199428691694
ACH-000557,-0.17192627332600002
ACH-000570,-0.230877320251
ACH-000571,-0.03450829647130001
ACH-000573,-0.08048279214819999
ACH-000576,-0.11068775505100001
ACH-000580,-0.133710613764
ACH-000584,-0.307214982789
ACH-000585,-0.242917082553
ACH-000588,-0.098949368038
ACH-000589,-0.26660189593600003
ACH-000591,-0.09232096656
ACH-000593,-0.23510876737
ACH-000600,-0.206747314313
ACH-000601,-0.237306814672
ACH-000604,-0.2043677025
ACH-000605,0.038325932268
ACH-000606,-0.116003145593
ACH-000608,-0.176529054377
ACH-000614,-0.347172800112
ACH-000616,-0.201187356856
ACH-000618,-0.143100483455
ACH-000619,-0.127661066948
ACH-000620,-0.047627568042599995
ACH-000621,-0.130069413909
ACH-000622,-0.0363481173115
ACH-000623,-0.186353935168
ACH-000624,-0.199513116157
ACH-000627,-0.134361416379
ACH-000630,-0.210582985394
ACH-000632,-0.259252435219
ACH-000633,-0.26505800076499997
ACH-000637,-0.226768146838
ACH-000638,-0.0891375819786
ACH-000646,0.0114423303857
ACH-000647,-0.21924340534000003
ACH-000648,-0.468002575018
ACH-000649,-0.169316651501
ACH-000651,-0.105967042255
ACH-000652,-0.0878417086308
ACH-000653,-0.0469985078393
ACH-000657,-0.237863117524
ACH-000658,-0.27322653943799996
ACH-000661,-0.357163943764
ACH-000662,-0.40339118413900005
ACH-000663,-0.18839417656399998
ACH-000665,-0.23029741248399999
ACH-000671,-0.130782670545
ACH-000673,-0.221835402899
ACH-000676,-0.105569327727
ACH-000677,-0.012978680724200001
ACH-000681,-0.278549482761
ACH-000682,-0.162375579776
ACH-000683,-0.210797566465
ACH-000684,-0.22002960520599998
ACH-000688,-0.331969230154
ACH-000693,-0.144998154745
ACH-000694,-0.138012475772
ACH-000695,-0.077910989717
ACH-000696,-0.151041892938
ACH-000697,-0.00661299219119
ACH-000699,-0.161984859017
ACH-000701,-0.20627654077100002
ACH-000706,-0.0897452231198
ACH-000711,-0.102845327239
ACH-000713,-0.00011578567496700002
ACH-000714,-0.249720962667
ACH-000718,-0.273208618569
ACH-000720,-0.205968551192
ACH-000721,-0.116956358621
ACH-000724,-0.22593265429
ACH-000725,-0.0986847301136
ACH-000732,-0.282065360296
ACH-000734,-0.07754632419969999
ACH-000735,-0.167457088827
ACH-000736,-0.267952601123
ACH-000738,-0.16015264947799998
ACH-000746,-0.272627121408
ACH-000747,-0.0755572252101
ACH-000748,-0.0767830726032
ACH-000753,-0.118713155419
ACH-000756,-0.0731520539152
ACH-000757,-0.07139287760039999
ACH-000758,-0.0468285649924
ACH-000760,-0.0194874182098
ACH-000763,-0.109311274986
ACH-000764,-0.32553077061999997
ACH-000765,0.23576419542
ACH-000766,-0.0601706464101
ACH-000767,-0.139326810287
ACH-000768,-0.0939999336716
ACH-000769,-0.18166909134300002
ACH-000770,-0.0699335236748
ACH-000771,-0.16815669400400002
ACH-000773,-0.047064965705
ACH-000776,-0.26173609720400004
ACH-000777,-0.351410580365
ACH-000778,-0.09628127715859999
ACH-000781,-0.077702580286
ACH-000782,-0.18636607571199998
ACH-000783,-0.331157426853
ACH-000784,-0.0831718494655
ACH-000785,-0.12990690001900002
ACH-000787,-0.053332706803699996
ACH-000788,-0.164058675992
ACH-000791,-0.09094958405369999
ACH-000792,-0.07428352610210001
ACH-000794,-0.202863350839
ACH-000796,-0.20529032609
ACH-000799,-0.37534549551299995
ACH-000800,-0.32316278013099997
ACH-000802,-0.113928739274
ACH-000804,-0.28402619998000006
ACH-000805,0.0319532656356
ACH-000809,-0.0830265174827
ACH-000810,-0.00672020345783
ACH-000811,-0.204300953292
ACH-000817,-0.0613719279842
ACH-000819,0.0278909873825
ACH-000820,-0.557269682093
ACH-000821,0.030921819580200002
ACH-000822,-0.0177259471062
ACH-000823,-0.209175605055
ACH-000824,-0.25406238963000005
ACH-000827,-0.131005889933
ACH-000829,-0.159855061169
ACH-000831,-0.31526080701
ACH-000832,-0.0321997168237
ACH-000833,-0.20657462467999999
ACH-000834,-0.17990147771099999
ACH-000835,-0.132713276621
ACH-000836,-0.023610251033299997
ACH-000837,-0.08632426109510001
ACH-000838,-0.157873911614
ACH-000839,-0.0609887853036
ACH-000840,0.0012842206687
ACH-000841,-0.166950773483
ACH-000843,0.00164580183602
ACH-000846,0.228230569461
ACH-000847,-0.0488277184356
ACH-000848,-0.112377408123
ACH-000849,-0.116898651351
ACH-000851,-0.215172352564
ACH-000855,-0.116916898491
ACH-000856,0.0603342726392
ACH-000858,-0.0594698422207
ACH-000859,-0.113750749111
ACH-000861,-0.110895167598
ACH-000862,-0.06934351446880001
ACH-000865,-0.207702565865
ACH-000866,-0.19745138596500003
ACH-000867,-0.15591537806199998
ACH-000869,-0.00543947746041
ACH-000872,-0.18246317787500002
ACH-000873,0.08734678331399999
ACH-000876,-0.0242963014891
ACH-000878,-0.07793603791010001
ACH-000880,-0.24979122418400002
ACH-000881,-0.102506146733
ACH-000882,-0.217061889294
ACH-000884,-0.17394385792599998
ACH-000885,-0.26200750497499997
ACH-000887,-0.192903579223
ACH-000888,-0.0858493211916
ACH-000889,-0.170418798223
ACH-000890,-0.153940888664
ACH-000896,0.0755928861063
ACH-000898,-0.14666824700099998
ACH-000900,-0.17622064250799999
ACH-000901,-0.212369951211
ACH-000905,-0.158276328629
ACH-000906,-0.236001346327
ACH-000907,-0.328758646558
ACH-000910,-0.242771624043
ACH-000911,-0.19198764332499998
ACH-000912,-0.0910930983962
ACH-000913,-0.09207869862479999
ACH-000915,-0.0836678175679
ACH-000916,-0.59282732307
ACH-000917,-0.0671891344934
ACH-000921,-0.153581372335
ACH-000924,-0.164743296539
ACH-000926,-0.411874585202
ACH-000928,-0.328399783732
ACH-000929,0.006308304853760001
ACH-000932,-0.109827187588
ACH-000935,-0.479706051678
ACH-000936,-0.011394411663799998
ACH-000937,-0.200614104205
ACH-000938,-0.10175513803
ACH-000939,-0.048865031059300006
ACH-000941,-0.10989611341399999
ACH-000943,-0.182547922932
ACH-000946,-0.346344044538
ACH-000947,-0.147417037736
ACH-000948,-0.15139717788100002
ACH-000950,0.22934442616599998
ACH-000953,-0.08162404805489999
ACH-000957,-0.323406367385
ACH-000958,-0.218429048431
ACH-000960,-0.173819643241
ACH-000963,-0.08903834875080001
ACH-000968,-0.20964475512000003
ACH-000969,-0.0128018955134
ACH-000973,-0.120707209637
ACH-000974,-0.33269740342799997
ACH-000975,-0.108048523095
ACH-000976,-0.158421560023
ACH-000978,-0.34785085169
ACH-000980,-0.151115966159
ACH-000984,-0.260618235609
ACH-000986,-0.042016311797900004
ACH-000988,-0.043376963137099996
ACH-000993,-0.172410021447
ACH-000994,-0.014341364484999999
ACH-000996,-0.0918528033527
ACH-001001,-0.126981861187
ACH-001020,-0.303012777155
ACH-001028,-0.32062155324999997
ACH-001031,-0.0734706426666
ACH-001038,-0.06794202792330001
ACH-001048,-0.156654663622
ACH-001050,-0.21149508869000003
ACH-001053,-0.259219837691
ACH-001054,-0.237368696378
ACH-001061,-0.07105605490610001
ACH-001067,-0.33782501644699997
ACH-001075,-0.24980769094500002
ACH-001096,-0.09946057298630001
ACH-001128,-0.111093252968
ACH-001134,-0.204691335471
ACH-001151,-0.23951032780900003
ACH-001163,-0.19454238252999997
ACH-001164,-0.309634237388
ACH-001173,-0.131675208155
ACH-001183,-0.188631961561
ACH-001184,-0.397291009155
ACH-001190,-0.14473307917
ACH-001192,-0.230248527432
ACH-001193,0.11622941437999999
ACH-001196,-0.27458599341
ACH-001197,-0.0381209310965
ACH-001205,-0.270993973823
ACH-001211,-0.30819337664700003
ACH-001212,0.286885309892
ACH-001228,-0.350380128147
ACH-001232,-0.161520651845
ACH-001239,-0.0944110758938
ACH-001274,-0.11290996307800001
ACH-001275,-0.135533749929
ACH-001277,-0.208600894379
ACH-001278,0.0332348927778
ACH-001280,-0.421290666607
ACH-001283,0.00294922524511
ACH-001289,-0.135033403449
ACH-001295,-0.227241600739
ACH-001300,-0.209419354762
ACH-001301,-0.0740801868212
ACH-001302,0.08922340728049999
ACH-001303,-0.110453694217
ACH-001306,-0.0941174545433
ACH-001318,-0.164245892648
ACH-001322,-0.171563165779
ACH-001328,-0.118934039889
ACH-001332,-0.073269623083
ACH-001333,-0.101669423467
ACH-001336,-0.13446124222
ACH-001340,-0.206227037844
ACH-001346,-0.19103132102499998
ACH-001353,-0.122525715238
ACH-001354,-0.5890752026789999
ACH-001367,0.017639756247900002
ACH-001368,-0.0693283202873
ACH-001374,-0.41293137746799996
ACH-001375,-0.177180840144
ACH-001377,-0.242707332753
ACH-001380,-0.19692556375700002
ACH-001391,-0.478027252941
ACH-001407,-0.16971642120900002
ACH-001408,-0.222538905324
ACH-001413,-0.154343027405
ACH-001430,-0.524936271613
ACH-001431,-0.202857549057
ACH-001450,-0.0549300586888
ACH-001496,-0.135600963057
ACH-001500,-0.12698210471899998
ACH-001521,-0.268569659368
ACH-001523,-0.10143669634500001
ACH-001532,-0.223668629753
ACH-001536,0.07385371941089999
ACH-001550,-0.11423197611199999
ACH-001552,-0.30032978150199996
ACH-001554,-0.23302776470400002
ACH-001645,-0.151175023682
ACH-001654,-0.140862048653
ACH-001715,-0.0125225681844
ACH-001735,-0.269918965508
ACH-001736,-0.146406226114
ACH-001737,-0.172645274398
ACH-001740,-0.154836259136
ACH-001745,-0.08933657771610001
ACH-001750,-0.177379722157
ACH-001765,-0.0949606804708
ACH-001956,-0.128769890721
ACH-001957,0.0386862936106
