,CD300E (342510)
ACH-000004,-0.15874422790200002
ACH-000007,0.12014649684800001
ACH-000009,-0.24472609058699998
ACH-000011,-0.241316016141
ACH-000012,-0.0318134894305
ACH-000013,-0.0183618873573
ACH-000014,-0.15497266329700002
ACH-000015,-0.0842430763225
ACH-000017,-0.0261850460263
ACH-000018,0.0488189294695
ACH-000019,0.0520910709628
ACH-000021,-0.0639680398802
ACH-000022,-0.06622193879879999
ACH-000025,-0.058033132765300005
ACH-000028,0.0135943499025
ACH-000030,0.0582056143897
ACH-000035,0.0351940938771
ACH-000036,-0.12774579945
ACH-000037,-0.197716969006
ACH-000039,-0.527308266005
ACH-000040,-0.154732330378
ACH-000041,0.031586807110599996
ACH-000042,-0.238640471734
ACH-000045,0.107560841134
ACH-000047,-0.0855034861028
ACH-000052,-0.0650746065599
ACH-000053,-0.0872073560066
ACH-000054,-0.20753294907699998
ACH-000055,-0.037800041518199996
ACH-000060,-0.0719189346135
ACH-000067,-0.0776897079135
ACH-000070,-0.164306843984
ACH-000075,-0.028911704580599995
ACH-000078,-0.0016017272796
ACH-000082,-0.0596105716267
ACH-000085,-0.114627475671
ACH-000086,-0.276435442878
ACH-000087,0.0312778395922
ACH-000092,-0.0147845614446
ACH-000095,-0.115818856123
ACH-000097,-0.023669055680299998
ACH-000098,-0.20338230964
ACH-000099,-0.117946348422
ACH-000108,-0.013450967902799999
ACH-000113,0.0842875324547
ACH-000115,-0.12606783132899999
ACH-000116,0.0659867720677
ACH-000118,-0.0332009982472
ACH-000120,-0.00988948150124
ACH-000123,-0.170674654845
ACH-000127,0.021085214160099997
ACH-000128,0.005466021004220001
ACH-000132,-0.0274960515137
ACH-000133,-0.08182711486710001
ACH-000137,-0.019039001195599998
ACH-000138,-0.07231050105310001
ACH-000142,-0.14130664027200002
ACH-000143,-0.212229253928
ACH-000146,0.0564949094795
ACH-000148,-0.12538427296
ACH-000150,-0.278317752018
ACH-000152,-0.38516668270099996
ACH-000153,0.117034448592
ACH-000159,-0.13226706630100002
ACH-000160,0.07959354618089999
ACH-000163,-0.18339548288899998
ACH-000167,-0.10636610092900001
ACH-000168,-0.081087607714
ACH-000169,-0.0318162938033
ACH-000178,-0.0896336944352
ACH-000182,0.0221618965033
ACH-000183,-0.14392657387399999
ACH-000188,0.0313463128987
ACH-000189,-0.154249414942
ACH-000190,0.128159132152
ACH-000198,0.036829211115
ACH-000204,0.172734955544
ACH-000206,-0.0398741465264
ACH-000207,0.137102318764
ACH-000211,-0.17496544012600002
ACH-000215,-0.039195460963
ACH-000221,0.136656350853
ACH-000222,-0.070732888873
ACH-000223,0.011240864109
ACH-000226,-0.05377627818630001
ACH-000227,-0.044167092269
ACH-000228,-0.233949752906
ACH-000231,-0.143890120746
ACH-000232,0.09831503536049999
ACH-000233,0.0734896804109
ACH-000234,-0.1626984168
ACH-000235,-0.152628907648
ACH-000237,-0.121834928074
