,PTPRCAP (5790)
ACH-000004,0.24468137091400002
ACH-000007,-0.054466764084700005
ACH-000009,0.0574078277702
ACH-000011,-0.0891782544267
ACH-000012,-0.0033420566310100003
ACH-000013,-0.11024428016599999
ACH-000014,-0.0290497027807
ACH-000015,-0.07928389429610001
ACH-000017,0.0143450871973
ACH-000018,-0.028236249657299997
ACH-000019,0.153635723975
ACH-000021,0.0392937146048
ACH-000022,-0.0227699347899
ACH-000025,-0.00397060525472
ACH-000028,-0.0699999605038
ACH-000030,-0.00442841908092
ACH-000035,-0.0260049860762
ACH-000036,-0.0811586413665
ACH-000037,-0.0740333183475
ACH-000039,0.1814841421
ACH-000040,-0.111587269766
ACH-000041,-0.044352723717
ACH-000042,0.0326969541462
ACH-000045,-0.0322447323136
ACH-000047,-0.051575019291900004
ACH-000052,-0.15108786843
ACH-000053,-0.024494059087999998
ACH-000054,-0.0501285774393
ACH-000055,0.227916220839
ACH-000060,0.110263306691
ACH-000067,0.140437787992
ACH-000070,0.0630829483812
ACH-000075,-0.224930196896
ACH-000078,-0.00498495491717
ACH-000082,-0.303973460644
ACH-000085,0.200219100649
ACH-000086,0.0184502293365
ACH-000087,0.12148846149
ACH-000092,0.0211330290136
ACH-000095,-0.0373067311875
ACH-000097,-0.148350103295
ACH-000098,0.08720720637229999
ACH-000099,0.0813040920968
ACH-000108,-0.020547008366900002
ACH-000113,0.0412049081404
ACH-000115,-0.0630407279974
ACH-000116,0.0299001748815
ACH-000118,0.0208261437135
ACH-000120,0.152115187837
ACH-000123,-0.014397518049999999
ACH-000127,0.10340057474400001
ACH-000128,-0.005706744028659999
ACH-000132,-0.250499752713
ACH-000133,-0.17227552036
ACH-000137,-0.19172534781199999
ACH-000138,0.051424897195
ACH-000142,0.07314043848389999
ACH-000143,0.116549946498
ACH-000146,-0.034483077773800004
ACH-000148,0.115590936172
ACH-000150,-0.0640110896705
ACH-000152,0.099836568979
ACH-000153,0.267132561468
ACH-000159,0.125659498915
ACH-000160,-0.275846758522
ACH-000163,-0.08548917213310002
ACH-000167,-0.170155596414
ACH-000168,0.10731749003499999
ACH-000169,-0.28576192895799996
ACH-000178,-0.00736108044464
ACH-000182,0.0342818901468
ACH-000183,-0.0261374660105
ACH-000188,-0.215267676494
ACH-000189,-0.289578004822
ACH-000190,-0.0189855839437
ACH-000198,0.033386285065
ACH-000204,-0.134879662242
ACH-000206,0.06582228646869999
ACH-000207,0.09703289486189999
ACH-000211,-0.0383484236527
ACH-000215,0.0353696060276
ACH-000221,0.0017012420333599998
ACH-000222,0.229385315259
ACH-000223,-0.057410705182099994
ACH-000226,-0.15468868844
ACH-000227,-0.1451377582
ACH-000228,-0.12158643077800001
ACH-000231,-0.0589279482682
ACH-000232,0.00569768694339
ACH-000233,0.021402344584599997
ACH-000234,-0.053806136388600004
ACH-000235,-0.024719485054299998
ACH-000237,0.0193516629019
ACH-000238,-0.07197506729110001
ACH-000243,0.195568172457
ACH-000244,-0.0328757792604
ACH-000246,0.156667342782
ACH-000248,-0.00419153226545
ACH-000250,-0.0966796911568
ACH-000251,0.12073064910800001
ACH-000253,-0.10962584604699999
ACH-000255,-0.179253264809
ACH-000256,0.00690940837252
ACH-000257,0.147066557167
ACH-000258,-0.0590455835432
ACH-000259,0.0575654530143
ACH-000260,-0.0462119282407
ACH-000261,0.12629194507000002
ACH-000262,0.0282302784418
ACH-000263,-0.112325493687
ACH-000264,-0.18455499151299998
ACH-000265,0.039958671296
ACH-000266,-0.0034498229115300003
ACH-000272,0.143509638228
ACH-000273,0.10138884919399999
ACH-000274,0.054743406721900006
ACH-000277,-0.061392304480499996
ACH-000278,0.09941980013639999
ACH-000279,0.0262426586688
ACH-000280,-0.0629192101675
ACH-000281,0.23431323546900001
ACH-000288,-0.027189232214799998
ACH-000291,0.10097250808399999
ACH-000293,-0.0640315018358
ACH-000294,-0.0718230173624
ACH-000295,-0.0627937010666
ACH-000296,0.150799964501
ACH-000302,-0.101129278608
ACH-000304,-0.0710180315855
ACH-000307,-0.0142676000639
ACH-000308,-0.13990040585799998
ACH-000310,0.0803824318076
ACH-000311,0.167944479837
ACH-000312,0.07511691764589999
ACH-000315,-0.1507238599
ACH-000316,-0.180196816007
ACH-000317,0.147654079811
ACH-000318,-0.14121629687599999
ACH-000319,-0.2263834924
ACH-000320,0.090875650995
ACH-000322,-0.142701633183
ACH-000323,-0.0516417530836
ACH-000324,0.00329586047039
ACH-000329,0.0614454621879
ACH-000330,-0.10526584673
ACH-000331,-0.09595138792840001
ACH-000332,0.024487360287900002
ACH-000334,0.0771474824688
ACH-000335,-0.40085457592699997
ACH-000336,-0.288394966866
ACH-000337,-0.126669018359
ACH-000339,0.11713340125600001
ACH-000341,-0.0666438668609
ACH-000348,0.160597887434
ACH-000350,0.07425678053189999
ACH-000352,0.0286636493127
ACH-000356,-0.046884978518000005
ACH-000361,-0.0959161180745
ACH-000362,0.116983839832
ACH-000363,-0.0108117677615
ACH-000364,-0.020315059360599998
ACH-000365,0.0350136962557
ACH-000366,-0.305003074492
ACH-000368,0.00765961559071
ACH-000374,0.00927638212322
ACH-000375,-0.31006067118
ACH-000376,0.121233816312
ACH-000381,0.11547894831599999
ACH-000383,-0.08872130194019999
ACH-000387,-0.00274215971013
ACH-000389,-0.0529586771144
ACH-000390,0.014445450034399999
ACH-000393,-0.038392950665599994
ACH-000395,-0.19411950316399998
ACH-000397,-0.011917140220600001
ACH-000401,0.18462219768
ACH-000402,-0.083137442221
ACH-000403,-0.0389815004905
ACH-000404,0.21876221885699998
ACH-000406,0.025309624719700004
ACH-000407,0.00195911442449
ACH-000408,0.10434436990599999
ACH-000410,-0.05305838415519999
ACH-000411,0.060429016203500004
ACH-000414,0.12818658633
ACH-000415,-0.151396730352
ACH-000416,0.0304472002028
ACH-000420,-0.28772034292
ACH-000421,-0.038803085378699996
ACH-000424,0.07392181650789999
ACH-000425,-0.09538789876630001
ACH-000426,0.023171575264499998
ACH-000427,-0.217522023592
ACH-000433,0.17844465515500002
ACH-000436,-0.0276152814825
ACH-000444,0.06436524736959999
ACH-000445,-0.242508552962
ACH-000448,-0.200931148003
ACH-000450,0.0182263092716
ACH-000452,-0.167645049704
ACH-000454,0.156870707572
ACH-000458,-0.157336015802
ACH-000459,-0.036577862131
ACH-000460,-0.127377102949
ACH-000461,-0.26678189949000003
ACH-000463,-0.11544780948200001
ACH-000464,0.0026383712569399997
ACH-000466,0.0632650670897
ACH-000467,-0.041350461576199996
ACH-000468,-0.0645166698553
ACH-000469,-0.136082082654
ACH-000470,0.017728413182700003
ACH-000471,-0.06702555929269999
ACH-000472,-0.00589933185483
ACH-000473,0.0258508367686
ACH-000475,-0.07995972465989999
ACH-000476,-0.07720344339310001
ACH-000477,-0.204682837605
ACH-000480,-0.320066434442
ACH-000481,-0.136265548446
ACH-000483,-0.0671821700769
ACH-000484,-0.24573190848999998
ACH-000485,-0.284108430156
ACH-000486,-0.16434148867599999
ACH-000487,0.0163175280458
ACH-000488,-0.00909280157874
ACH-000490,-0.150943624192
ACH-000491,-0.11110065884199999
ACH-000495,-0.117940955106
ACH-000496,0.031149860274799997
ACH-000499,0.0894351393778
ACH-000500,-0.136413899821
ACH-000502,0.060164680751999995
ACH-000503,-0.109234722403
ACH-000505,0.0649264031604
ACH-000507,0.0527082260623
ACH-000510,-0.0790982046832
ACH-000511,-0.0282055322466
ACH-000512,0.38910162756899996
ACH-000516,-0.0480854918439
ACH-000517,-0.0777257807588
ACH-000518,-0.0798854524303
ACH-000520,-0.105842822062
ACH-000521,0.258407956516
ACH-000522,0.012502914115
ACH-000524,-0.16807880941599998
ACH-000527,-0.12298142599999999
ACH-000528,-0.00848323911897
ACH-000537,0.0481672791967
ACH-000541,-0.110677585802
ACH-000542,-0.0480916201968
ACH-000544,-0.125419910152
ACH-000545,0.00345271300487
ACH-000547,-0.18090516989100003
ACH-000548,-0.0728156288798
ACH-000549,-0.217920505473
ACH-000550,0.131011361863
ACH-000552,0.0641381842917
ACH-000556,0.142168283578
ACH-000557,0.171804723165
ACH-000570,-0.139969993333
ACH-000571,0.0635638815412
ACH-000573,0.0138720902814
ACH-000576,0.028821362016500002
ACH-000580,0.0648329278225
ACH-000584,0.10898963669600001
ACH-000585,-0.113654316686
ACH-000588,-0.161151173376
ACH-000589,0.168948547523
ACH-000591,0.05081736936919999
ACH-000593,0.0029574494586599998
ACH-000600,-0.0975414621935
ACH-000601,0.0064933940239
ACH-000604,-0.155686468512
ACH-000605,-0.112791520054
ACH-000606,-0.229897446787
ACH-000608,-0.148104327416
ACH-000614,0.058221987613699996
ACH-000616,-0.04502048585659999
ACH-000618,-0.0179576650667
ACH-000619,-0.354429902684
ACH-000620,0.10743659633300001
ACH-000621,-0.058031223990400005
ACH-000622,-0.18034979444000002
ACH-000623,-0.12744970751499998
ACH-000624,-0.07145007959750001
ACH-000627,0.0838584505703
ACH-000630,-0.197338254729
ACH-000632,-0.0212700717856
ACH-000633,-0.0381687477668
ACH-000637,0.0319474417189
ACH-000638,-0.0175880546453
ACH-000646,0.192368860156
ACH-000647,-0.0807874557941
ACH-000648,0.0667073961986
ACH-000649,0.09932171432749999
ACH-000651,0.111449189825
ACH-000652,0.0496969999661
ACH-000653,-0.16828784051399998
ACH-000657,-0.0473214177324
ACH-000658,0.109564403357
ACH-000661,-0.08910913040549999
ACH-000662,0.170143477726
ACH-000663,0.21041400517499997
ACH-000665,-0.203120234738
ACH-000671,-0.110630491127
ACH-000673,-0.021261499295900002
ACH-000676,-0.0955397956795
ACH-000677,0.078965298511
ACH-000681,0.249115719191
ACH-000682,0.057065829292699995
ACH-000683,-0.04871141728469999
ACH-000684,0.061426809202699995
ACH-000688,-0.21412352480500002
ACH-000693,-0.12716116987099998
ACH-000694,-0.144779131954
ACH-000695,-0.588462841781
ACH-000696,0.05107255993430001
ACH-000697,-0.23492983944899998
ACH-000699,-0.0177206768377
ACH-000701,-0.102856636104
ACH-000706,-0.027814873252599997
ACH-000711,0.0629454565584
ACH-000713,-0.138161178548
ACH-000714,-0.270044989212
ACH-000718,0.0974118325208
ACH-000720,-0.0477647233636
ACH-000721,-0.0505599542588
ACH-000724,-0.0681385449166
ACH-000725,-0.268722471255
