,TPPP2 (122664)
ACH-000004,-0.0841469784188
ACH-000007,0.0562550609379
ACH-000009,0.0320009646018
ACH-000011,0.0690285123614
ACH-000012,0.0910434125523
ACH-000013,0.11617642647700001
ACH-000014,0.15894341200099998
ACH-000015,0.349560476924
ACH-000017,0.010223047308100001
ACH-000018,0.312265217582
ACH-000019,0.117575773342
ACH-000021,0.129848242813
ACH-000022,0.148416263881
ACH-000025,0.0412377026023
ACH-000028,0.410705762798
ACH-000030,0.020069904784400003
ACH-000035,0.0463672459892
ACH-000036,0.21380579036400002
ACH-000037,0.215433653951
ACH-000039,0.167120727726
ACH-000040,0.0998807071242
ACH-000041,0.17537026356899998
ACH-000042,0.19832190007800002
ACH-000045,0.265918648706
ACH-000047,0.17475068871
ACH-000052,0.163059815352
ACH-000053,0.10340971580600002
ACH-000054,0.0454199708985
ACH-000055,0.204264662758
ACH-000060,-0.016986113339499998
ACH-000067,0.228755753768
ACH-000070,0.121943646042
ACH-000075,0.110538145331
ACH-000078,0.351305118487
ACH-000082,0.22659472304
ACH-000085,-0.0766526413331
ACH-000086,0.264497015268
ACH-000087,0.054589551282299996
ACH-000092,0.195395628105
ACH-000095,0.23296707891600002
ACH-000097,0.2462848449
ACH-000098,0.040345975232599994
ACH-000099,0.232181914122
ACH-000108,0.119617507706
ACH-000113,0.260853226891
ACH-000115,0.149207347795
ACH-000116,0.189837991283
ACH-000118,0.0181346873632
ACH-000120,0.0793748214125
ACH-000123,0.0677722930421
ACH-000127,-0.0008334977077250001
ACH-000128,0.481900925778
ACH-000132,0.212254969017
ACH-000133,0.258579928918
ACH-000137,0.0356055791453
ACH-000138,0.131197368821
ACH-000142,0.14782609091399998
ACH-000143,0.19246649303100002
ACH-000146,0.0164608832924
ACH-000148,0.10178856104499999
ACH-000150,0.25790730100000003
ACH-000152,0.167015909686
ACH-000153,0.171855431292
ACH-000159,0.153701278859
ACH-000160,0.130216173015
ACH-000163,-0.06928236740839999
ACH-000167,0.0550620233644
ACH-000168,-0.09593175536189999
ACH-000169,0.0986783943752
ACH-000178,0.120749209586
ACH-000182,0.153372904355
ACH-000183,0.08590817496929999
ACH-000188,0.17744381429900002
ACH-000189,-0.0120572658602
ACH-000190,0.166305244513
ACH-000198,0.035010074536900006
ACH-000204,-0.054404636699
ACH-000206,-0.115039149519
ACH-000207,0.00127407766692
ACH-000211,0.0839796095443
ACH-000215,0.169844429129
ACH-000221,0.0780954349682
ACH-000222,0.184578256972
ACH-000223,0.272341123676
ACH-000226,0.105567193194
ACH-000227,0.088384412248
ACH-000228,0.09623879889699999
ACH-000231,0.120163097221
ACH-000232,0.225885922866
ACH-000233,0.32953797628000003
ACH-000234,0.214154861809
ACH-000235,0.0795475511499
ACH-000237,0.368120869548
ACH-000238,0.202305626664
ACH-000243,0.00234965875806
ACH-000244,0.286543229224
ACH-000246,0.0305144321954
ACH-000248,0.0777828433137
ACH-000250,-0.026991699956999998
ACH-000251,0.292537310271
ACH-000253,0.23696220024099998
ACH-000255,0.257193321431
ACH-000256,0.258372572737
ACH-000257,-0.5107511654510001
ACH-000258,0.08674809174069999
ACH-000259,0.011527083560500001
ACH-000260,0.20573239295
ACH-000261,-0.00678545405526
ACH-000262,0.358519909559
ACH-000263,0.474722419001
ACH-000264,0.0674145936852
ACH-000265,0.144489064611
ACH-000266,0.114496927358
ACH-000272,0.166104327056
ACH-000273,0.332184783582
ACH-000274,0.224246410861
ACH-000277,0.230744603433
ACH-000278,0.0459621703388
ACH-000279,0.058450395506899996
ACH-000280,0.175450830596
ACH-000281,0.27290491613
ACH-000288,0.16219961459100002
ACH-000291,0.054735330845800005
ACH-000293,0.230159038286
ACH-000294,-0.0137227286903
ACH-000295,0.258297784947
ACH-000296,0.264614818198
ACH-000302,0.142872196636
ACH-000304,0.0731912279727
ACH-000307,-0.04401029036740001
ACH-000308,0.24412557425700002
ACH-000310,0.29093854649
ACH-000311,-0.0902781676506
ACH-000312,-0.000553353138576
ACH-000315,-0.00862198214177
ACH-000316,0.126733718528
ACH-000317,-0.0238062671997
ACH-000318,0.127791526774
ACH-000319,0.08046921707169999
ACH-000320,0.0777646476732
ACH-000322,0.0181980781394
ACH-000323,0.18343888631400002
ACH-000324,0.11038606521500001
ACH-000329,0.0952525171196
ACH-000330,-0.0376241757692
ACH-000331,0.350506357905
