,RPUSD3 (285367)
ACH-000004,-0.49802242539700003
ACH-000007,-0.508526730865
ACH-000009,-0.5291356678119999
ACH-000011,-0.27441225991900003
ACH-000012,-0.41416422038500006
ACH-000013,-0.57613137125
ACH-000014,-0.38669243302699996
ACH-000015,-0.574031041087
ACH-000017,-0.427481644072
ACH-000018,-0.4569208458199999
ACH-000019,-0.20622260292999997
ACH-000021,-0.49748245718199996
ACH-000022,-0.6902473732179999
ACH-000025,-0.631138910613
ACH-000028,-0.586404187805
ACH-000030,-0.40281122102
ACH-000035,-0.684998385229
ACH-000036,-0.323577659695
ACH-000037,-0.433807183376
ACH-000039,-0.331152127721
ACH-000040,-0.5789708592230001
ACH-000041,-0.587462784607
ACH-000042,-0.466091126717
ACH-000045,-0.85711859841
ACH-000047,-0.6499149071399999
ACH-000052,-0.278226078014
ACH-000053,-0.442884216196
ACH-000054,-0.451840549129
ACH-000055,-0.21714243345800002
ACH-000060,-0.600502036757
ACH-000067,-0.497131075624
ACH-000070,-0.47544323860699994
ACH-000075,-0.5605304487030001
ACH-000078,-0.632299722596
ACH-000082,-0.327540660001
ACH-000085,-0.442293133346
ACH-000086,-0.467587598317
ACH-000087,-0.868928293618
ACH-000092,-0.627765375983
ACH-000095,-0.390738672095
ACH-000097,-0.316463452111
ACH-000098,-0.320755008676
ACH-000099,-0.49904341613000003
ACH-000108,-0.305941881566
ACH-000113,-1.0054630528
ACH-000115,-0.536108897046
ACH-000116,-0.467909275206
ACH-000118,-0.613157658842
ACH-000120,-0.19357823191
ACH-000123,-0.746910746818
ACH-000127,-0.37548119491899995
ACH-000128,-1.01452209869
ACH-000132,-0.548162572562
ACH-000133,-0.35569338085
ACH-000137,-0.598436019867
ACH-000138,-0.391897810726
ACH-000142,-0.497154059906
ACH-000143,-0.371771295417
ACH-000146,-0.532055738422
ACH-000148,-0.522658383361
ACH-000150,-1.01005804105
ACH-000152,-0.40163486010399996
ACH-000153,-0.666240735607
ACH-000159,-0.429748312381
ACH-000160,-0.837790298883
ACH-000163,-0.329311596073
ACH-000167,-0.16898016364000001
ACH-000168,-0.360033687114
ACH-000169,-0.5651783961119999
ACH-000178,-0.448005460953
ACH-000182,-0.6738843978669999
ACH-000183,-0.419179780676
ACH-000188,-0.576442594074
ACH-000189,-0.381637091762
ACH-000190,-0.504731819225
ACH-000198,-0.438604798733
ACH-000204,-0.9284380350370001
ACH-000206,-0.511896881584
ACH-000207,-0.817412497274
ACH-000211,-0.486868556892
ACH-000215,-0.6390893777350001
ACH-000221,-0.819982263661
ACH-000222,-0.25657969990699997
ACH-000223,-0.354304200098
ACH-000226,-0.424064326501
ACH-000227,-0.498480231286
ACH-000228,-0.370380251065
ACH-000231,-0.333378915152
ACH-000232,-0.597088879112
ACH-000233,-0.586170902724
ACH-000234,-0.173482015846
ACH-000235,-0.322147001603
ACH-000237,-0.241391951624
ACH-000238,-0.521972841356
ACH-000243,-0.366905441137
ACH-000244,-0.341836630551
ACH-000246,-0.7665271378740001
ACH-000248,-0.443891044343
ACH-000250,-0.410748485115
ACH-000251,-0.336010124652
ACH-000253,-0.188158429991
ACH-000255,-0.529419282764
ACH-000256,-0.4424002169100001
ACH-000257,-0.510489965357
ACH-000258,-0.327359661731
ACH-000259,-0.787662229818
ACH-000260,-0.37680960980800005
ACH-000261,-0.312300805192
ACH-000262,-0.39091946139399997
ACH-000263,-0.3093500112
ACH-000264,-0.31135745441
ACH-000265,-0.76487094046
ACH-000266,-0.330663182593
ACH-000272,-0.616610210443
ACH-000273,-0.49901663419500003
ACH-000274,-0.48624114016500003
ACH-000277,-0.128119018048
ACH-000278,-0.35087732598099997
ACH-000279,-0.572647692155
ACH-000280,-0.570244865003
ACH-000281,-0.509624353551
ACH-000288,-0.358167854204
ACH-000291,-0.5399107889779999
ACH-000293,-0.686487879831
ACH-000294,0.10531120373299999
ACH-000295,-0.592578277367
ACH-000296,-0.21940359849500002
ACH-000302,-0.518097697587
ACH-000304,-0.669487390497
ACH-000307,-0.54485597834
ACH-000308,-0.34277029607
ACH-000310,-0.523647742983
ACH-000311,-0.343208479547
ACH-000312,-0.283059719807
ACH-000315,-0.174637702723
ACH-000316,-0.46204935087800003
ACH-000317,-0.556193500197
ACH-000318,-0.5502426444740001
ACH-000319,-0.37232388838799996
ACH-000320,-0.29346930696999995
ACH-000322,-0.329799797902
ACH-000323,-0.559755909058
ACH-000324,-0.446570366888
ACH-000329,-0.654409337129
ACH-000330,-0.246675048244
ACH-000331,-0.24491726349800003
ACH-000332,-0.405167389554
ACH-000334,-0.286152885646
ACH-000335,-0.354470721675
ACH-000336,-0.9669890622990001
ACH-000337,-0.538221514269
ACH-000339,-0.309168496855
ACH-000341,-0.256035253561
ACH-000348,-0.350272083768
ACH-000350,-0.564404392147
ACH-000352,-0.36536500908200004
ACH-000356,-0.370664258567
ACH-000361,-0.498561747813
ACH-000362,-0.426377036055
ACH-000363,-0.277595336915
ACH-000364,-0.620761672201
ACH-000365,-0.582791818895
ACH-000366,-0.413944370675
ACH-000368,-0.46523358605899995
ACH-000374,-0.312791475872
ACH-000375,-0.591728348017
ACH-000376,-0.570432606381
ACH-000381,-0.7626205959469999
ACH-000383,-0.557903931516
ACH-000387,-0.721656010801
ACH-000389,-0.5805814935220001
ACH-000390,-0.582048239878
ACH-000393,-0.408968517395
ACH-000395,-0.5029373236729999
ACH-000397,-0.315054116657
ACH-000401,-0.578724311754
ACH-000402,-0.326203482949
ACH-000403,-0.500396027979
ACH-000404,-1.19946993154
ACH-000406,-0.813660110941
ACH-000407,-0.432944485426
ACH-000408,-0.810710947016
ACH-000410,-0.516487884927
ACH-000411,-0.289043902402
ACH-000414,-0.406982867173
ACH-000415,-0.5237813995989999
ACH-000416,-0.415301020828
ACH-000420,-0.6069443454060001
ACH-000421,-0.43436491494199997
ACH-000424,-0.731355914542
ACH-000425,-0.275496147255
ACH-000426,-0.329666023473
ACH-000427,-0.5127774306130001
ACH-000433,-0.356982138859
ACH-000436,-0.256215017073
ACH-000444,-0.670875602019
ACH-000445,-0.382796686466
ACH-000448,-0.5493668174549999
ACH-000450,-0.713456826974
ACH-000452,-0.49798141784500005
ACH-000454,-0.9415553564010001
ACH-000458,-0.40734304590899995
ACH-000459,-1.0485591465100002
ACH-000460,-0.495090877806
ACH-000461,-0.534428529886
ACH-000463,-0.49570393263400003
ACH-000464,-0.304648265303
ACH-000466,-0.44903165337300005
ACH-000467,-0.517285523098
ACH-000468,-0.635023765327
ACH-000469,-0.415272691554
ACH-000470,-0.437110708506
ACH-000471,-0.40382538176399996
ACH-000472,-0.46349971673999996
ACH-000473,-0.463059457971
ACH-000475,-0.48151335443800003
ACH-000476,-0.598363452259
ACH-000477,-0.527685880898
ACH-000480,-0.471783860901
ACH-000481,-0.45375854133
ACH-000483,-0.6611499084319999
ACH-000484,-0.621637870866
ACH-000485,-0.34642905910899996
ACH-000486,-0.256212358302
ACH-000487,-0.7282667330220001
ACH-000488,-0.786209867519
ACH-000490,-0.733754370726
ACH-000491,-0.604861378037
ACH-000495,-0.34394630257
ACH-000496,-0.361742938655
ACH-000499,-0.9281367438770001
ACH-000500,-0.49287884698999995
ACH-000502,-0.296556990084
ACH-000503,-0.5377849745709999
ACH-000505,-0.40309725269900004
ACH-000507,-0.51847225821
ACH-000510,-0.51463337272
ACH-000511,-0.26058359230300004
ACH-000512,-0.59936329212
ACH-000516,-0.539065333217
ACH-000517,-0.44800123983900003
ACH-000518,-0.402969507324
ACH-000520,-0.434025681198
ACH-000521,-0.541245552376
ACH-000522,-0.694038224773
ACH-000524,-0.557036001553
ACH-000527,-0.602768164502
ACH-000528,-0.7320394403280001
ACH-000537,-0.580261300205
ACH-000541,-0.370740572601
ACH-000542,-0.40467653233
ACH-000544,-0.851766773948
ACH-000545,-0.384254392928
ACH-000547,-0.764068211341
ACH-000548,-0.337276460211
ACH-000549,-0.22681226674000002
ACH-000550,-0.5206090094770001
ACH-000552,-0.346336616699
ACH-000556,-0.284397515908
ACH-000557,-0.6677175665940001
ACH-000570,-0.527242747291
ACH-000571,-0.418907177799
ACH-000573,-0.418239877643
ACH-000576,-0.342382630536
ACH-000580,-0.23477814843800002
ACH-000584,-0.389858703156
ACH-000585,-0.399546818407
ACH-000588,-0.6744109179600001
ACH-000589,-0.8458097123
ACH-000591,-0.31129209778
ACH-000593,-0.6845128803020001
ACH-000600,-0.447300162955
ACH-000601,-0.48614399931
ACH-000604,-0.8201528884620001
ACH-000605,-0.840728177351
ACH-000606,-0.6911055996259999
ACH-000608,-0.577619331889
ACH-000614,-0.267625269645
ACH-000616,-0.264473688228
ACH-000618,-0.8852828214820001
ACH-000619,-0.398999417927
ACH-000620,-0.38314261131300004
ACH-000621,-0.440054463331
ACH-000622,-0.581301361419
ACH-000623,-0.524876585544
ACH-000624,-0.443116476811
ACH-000627,-0.505969890071
ACH-000630,-0.497164510437
ACH-000632,-0.573344720806
ACH-000633,-0.768794437915
ACH-000637,-0.542078030273
ACH-000638,-0.407122282658
ACH-000646,-0.466235008501
ACH-000647,-0.51933779768
ACH-000648,-0.623204566815
ACH-000649,-0.296169147489
ACH-000651,-0.59923660362
ACH-000652,-0.33908957207400003
ACH-000653,-0.406047440698
ACH-000657,-0.42187584679300005
ACH-000658,-0.29474334525199997
ACH-000661,-0.793031381179
ACH-000662,-0.43738667817500004
ACH-000663,-0.44705754714900003
ACH-000665,-0.454843891589
ACH-000671,-0.6192923627570001
ACH-000673,-0.38425991360600004
ACH-000676,-0.598483367575
ACH-000677,-0.567406726198
ACH-000681,-0.42732212437399997
ACH-000682,-0.518787331902
ACH-000683,-0.48616284377499996
ACH-000684,-0.652022557369
ACH-000688,-0.585651318908
ACH-000693,-0.7199295347300001
ACH-000694,-0.958451778644
ACH-000695,-0.48174768640500004
ACH-000696,-0.414095246391
ACH-000697,-0.627092616139
ACH-000699,-0.418158288518
ACH-000701,-0.747136920981
ACH-000706,-0.7513023787299999
ACH-000711,-0.296998028465
ACH-000713,-0.519398624648
ACH-000714,-0.45771883217799997
ACH-000718,-0.617747610232
ACH-000720,-0.579758035361
ACH-000721,-0.674394515733
ACH-000724,-0.5923294606989999
ACH-000725,-0.687034433642
ACH-000732,-0.590563593517
ACH-000734,-0.373806282962
ACH-000735,-0.43119502531099996
ACH-000736,-0.36246943054499997
ACH-000738,-0.8539645056540001
ACH-000746,-0.742737760541
ACH-000747,-0.877355781986
ACH-000748,-0.49792385200499995
ACH-000753,-0.6069816210710001
