,PFDN6 (10471)
ACH-000312,-1.30336306924
ACH-000315,-1.29474918697
ACH-000316,-1.31752999213
ACH-000317,-1.4125355019499999
ACH-000318,-1.483484644
ACH-000319,-1.4155944407899999
ACH-000320,-1.39326551111
ACH-000322,-1.2564808190999999
ACH-000323,-1.30380545214
ACH-000324,-1.18874593334
ACH-000329,-1.46593902214
ACH-000330,-1.1749736696600002
ACH-000331,-1.3675021139399999
ACH-000332,-1.3637872785299998
ACH-000334,-0.8267207075380001
ACH-000335,-1.03585039189
ACH-000336,-1.61465117102
ACH-000337,-1.46966010884
ACH-000339,-1.31932057772
ACH-000341,-0.988423354211
ACH-000348,-1.26077981767
ACH-000350,-1.1905767961700002
ACH-000352,-1.29081946373
ACH-000356,-1.1877467180299999
ACH-000361,-1.3532238026299999
ACH-000362,-1.3054971527500001
ACH-000363,-1.04538471851
ACH-000364,-1.22166253942
ACH-000365,-1.28909914542
ACH-000366,-1.3891240260100002
ACH-000368,-1.2059781761700001
ACH-000374,-1.18809246769
ACH-000375,-1.35777433058
ACH-000376,-1.2711421983700002
ACH-000381,-1.08734821721
ACH-000383,-1.06561166206
ACH-000387,-0.9477536019760001
ACH-000389,-1.16906808058
ACH-000390,-1.2030924786
ACH-000393,-1.6354765687900001
ACH-000395,-1.43309278193
ACH-000397,-1.26247834691
ACH-000401,-1.0262694861200001
ACH-000402,-1.51108700255
ACH-000403,-1.27393462023
ACH-000404,-1.48173555632
ACH-000406,-1.12128863641
ACH-000407,-1.2807575339100001
ACH-000408,-0.987860200153
ACH-000410,-1.37065769149
ACH-000411,-1.31194698181
ACH-000414,-1.29512554191
ACH-000415,-1.2766759723299999
ACH-000416,-1.20305824457
ACH-000420,-1.25103047906
ACH-000421,-1.25341959291
ACH-000424,-1.20835467335
ACH-000425,-1.2006543141
ACH-000426,-1.1326653136
ACH-000427,-1.12571670356
ACH-000433,-1.10871672843
ACH-000436,-1.34351201627
ACH-000444,-1.30778889316
ACH-000445,-1.0539015546500001
ACH-000448,-1.22634519988
ACH-000450,-0.988333508137
ACH-000452,-1.17263103872
ACH-000454,-1.07991388779
ACH-000458,-1.53107695931
ACH-000459,-0.788432491423
ACH-000460,-1.0502565613500001
ACH-000461,-1.1579133283299998
ACH-000463,-1.2551815054000002
ACH-000464,-1.08583426493
ACH-000466,-1.3474240908200001
ACH-000467,-1.36216542806
ACH-000468,-1.3947999692700002
ACH-000469,-1.08698673449
ACH-000470,-1.1286014200499999
ACH-000471,-1.15534061434
ACH-000472,-1.52431594538
ACH-000473,-1.46387458393
ACH-000475,-1.1145725477200001
ACH-000476,-1.44429934375
ACH-000477,-1.03559865354
ACH-000480,-1.1551924607700002
ACH-000481,-0.838739231555
ACH-000483,-2.06343747534
ACH-000484,-1.26436083229
ACH-000485,-1.2523693038200001
ACH-000486,-1.38171719557
ACH-000487,-1.06757089638
ACH-000488,-1.38729099781
ACH-000490,-1.21317286261
ACH-000491,-1.0658253359299998
ACH-000495,-1.09522845198
ACH-000496,-1.1591701946700002
ACH-000499,-1.10894073302
ACH-000500,-1.4326436645700003
ACH-000502,-1.2548303614799998
ACH-000503,-1.1527522125
ACH-000505,-1.4890272830700002
ACH-000507,-1.37032646088
ACH-000510,-1.1175095302
ACH-000511,-1.09657507139
ACH-000512,-1.2695571341
ACH-000516,-1.33502577078
ACH-000517,-1.22497301116
ACH-000518,-1.4772392512799999
ACH-000520,-1.5261013551299998
ACH-000521,-1.2529695177
ACH-000522,-1.19431551828
ACH-000524,-1.43008661102
ACH-000527,-1.2157146283700002
ACH-000528,-1.16248436152
ACH-000537,-1.24874977487
ACH-000541,-0.939985620827
ACH-000542,-1.34060486003
ACH-000544,-1.19244499969
ACH-000545,-1.30917313292
ACH-000547,-1.37988460731
ACH-000548,-1.28220552251
ACH-000549,-1.30289518345
ACH-000550,-1.3926428526299999
ACH-000552,-0.964848892756
ACH-000556,-1.30306726856
ACH-000557,-1.2479204401100001
ACH-000570,-1.09892371738
ACH-000571,-1.44834146157
ACH-000573,-1.45268834336
ACH-000576,-1.40824021709
ACH-000580,-1.5895309697600002
ACH-000584,-1.1189560959
ACH-000585,-1.3264551814299999
ACH-000588,-1.1669604506
ACH-000589,-1.35656828851
ACH-000591,-1.2588028637100002
ACH-000593,-1.2402967791600001
ACH-000600,-1.0463399550499999
ACH-000601,-1.13374247332
ACH-000604,-1.1361741664799998
ACH-000605,-0.985253909965
ACH-000606,-1.39359037266
ACH-000608,-0.953181328516
ACH-000614,-1.10163470275
ACH-000616,-1.15257302061
ACH-000618,-1.1786409423100002
ACH-000619,-1.13868671579
ACH-000620,-1.0606957513500002
ACH-000621,-1.2559465652500001
ACH-000622,-1.1738781613200002
ACH-000623,-1.52703277572
ACH-000624,-0.964640347368
ACH-000627,-0.898196368263
ACH-000630,-1.25881871795
ACH-000632,-0.9605842688869999
ACH-000633,-1.5327074061200001
ACH-000637,-1.3603581953
ACH-000638,-1.12926019941
ACH-000646,-1.8610480757700003
ACH-000647,-1.2674441934899998
ACH-000648,-1.02115870291
ACH-000649,-1.37014356238
ACH-000651,-1.17988368597
ACH-000652,-1.3028142718
ACH-000653,-0.9921240360279999
ACH-000657,-1.35808588109
ACH-000658,-1.06876586476
ACH-000661,-1.30914501573
ACH-000662,-1.1204802189899998
ACH-000663,-1.2634023270999999
ACH-000665,-1.35598955694
ACH-000671,-1.08029393073
ACH-000673,-1.60383534525
ACH-000676,-1.03278019019
ACH-000677,-0.954351538405
ACH-000681,-1.38412039345
ACH-000682,-1.12825655126
ACH-000683,-1.18326811624
ACH-000684,-0.971782867147
ACH-000688,-1.5183738390900001
ACH-000693,-1.09940429559
ACH-000694,-1.31573389907
ACH-000695,-0.8748673240970001
ACH-000696,-1.13177219755
ACH-000697,-1.26524221655
ACH-000699,-1.5907830900100002
ACH-000701,-1.0854085227899999
ACH-000706,-1.26816079157
ACH-000711,-0.937888489124
ACH-000713,-1.29179072146
ACH-000714,-1.43867267162
ACH-000718,-1.14866848498
ACH-000720,-1.06305858679
ACH-000721,-1.24137991239
ACH-000724,-1.7560317489700001
ACH-000725,-1.30565940604
ACH-000732,-1.10992161886
ACH-000734,-1.20234665831
ACH-000735,-1.42745192748
ACH-000736,-1.0484830426
ACH-000738,-1.33661696591
ACH-000746,-1.03166513588
ACH-000747,-1.26220366845
ACH-000748,-1.32719530756
ACH-000753,-1.06467627401
ACH-000756,-0.975498667789
ACH-000757,-1.2310131553499999
ACH-000758,-1.13464089195
ACH-000760,-1.2608441467
ACH-000763,-1.20663352145
ACH-000764,-1.02091028419
ACH-000765,-1.4095974698700002
ACH-000766,-1.34824476571
ACH-000767,-1.0242312223899999
ACH-000768,-1.13771737158
ACH-000769,-1.2886643612
ACH-000770,-1.27544003712
ACH-000771,-1.22774214997
ACH-000773,-1.2619451262999999
ACH-000776,-1.38869578842
ACH-000777,-1.13846708094
ACH-000778,-1.5639794509600002
ACH-000781,-1.2668244142799998
ACH-000782,-1.39580261014
ACH-000783,-1.0446943930700001
ACH-000784,-1.31928387278
ACH-000785,-1.40631662583
ACH-000787,-1.24172082963
ACH-000788,-1.10260188513
ACH-000791,-1.52044420991
ACH-000792,-1.08750273733
ACH-000794,-1.1704123227
ACH-000796,-1.3442730761000001
ACH-000799,-1.21497489615
ACH-000800,-1.05819043528
ACH-000802,-1.18759405278
ACH-000804,-1.16949697948
ACH-000805,-1.3810202153600002
ACH-000809,-1.40185676973
ACH-000810,-1.0016391196799999
ACH-000811,-1.3835718992
ACH-000817,-1.4269455682499999
ACH-000819,-1.10726804029
ACH-000820,-1.4841557355300001
ACH-000821,-1.54178196071
ACH-000822,-1.25839306787
ACH-000823,-0.99595211605
ACH-000824,-1.25252460639
ACH-000827,-1.37901127522
ACH-000829,-1.24644375806
ACH-000831,-1.1579013102
ACH-000832,-1.10464045178
ACH-000833,-1.10283468284
ACH-000834,-1.2589882772
ACH-000835,-1.01307156241
ACH-000836,-1.56598039601
ACH-000837,-1.5176174170899999
ACH-000838,-1.1524630118299999
ACH-000839,-1.23057403409
ACH-000840,-1.42425272061
ACH-000841,-1.3702828560100002
ACH-000843,-1.20369030839
ACH-000846,-0.9495013831649999
ACH-000847,-1.1331007214700002
ACH-000848,-1.35154644551
ACH-000849,-1.10535642213
ACH-000851,-1.39884782144
ACH-000855,-1.2700934258
ACH-000856,-1.02843652614
ACH-000858,-1.24800544479
ACH-000859,-1.03263704971
ACH-000861,-1.03877437766
ACH-000862,-1.28086297458
ACH-000865,-1.15579271454
ACH-000866,-1.25281478861
ACH-000867,-1.4136972826499998
ACH-000869,-1.54109151847
ACH-000872,-0.969099537174
ACH-000873,-1.53487933384
ACH-000876,-0.935665550973
ACH-000878,-1.2470081532700001
ACH-000880,-1.16729854684
ACH-000881,-1.30467617832
ACH-000882,-1.29201428207
ACH-000884,-1.3661092536500001
ACH-000885,-0.929006137953
ACH-000887,-1.11536423706
ACH-000888,-1.44714156107
ACH-000889,-1.06560574474
ACH-000890,-1.15227072195
ACH-000896,-1.12596672324
ACH-000898,-0.9548800563490001
ACH-000900,-1.11567591439
ACH-000901,-1.08410587539
ACH-000905,-1.29124174341
ACH-000906,-1.0960132788899999
ACH-000907,-1.36729866568
ACH-000910,-1.1466885846100001
ACH-000911,-1.29614720069
ACH-000912,-1.31329603
ACH-000913,-1.11432514911
ACH-000915,-1.08938339706
ACH-000916,-0.954077624273
ACH-000917,-1.14026788733
ACH-000921,-1.13829221302
ACH-000924,-1.15926498468
ACH-000926,-1.5696529750900001
ACH-000928,-1.16597991684
ACH-000929,-1.28931484315
ACH-000932,-1.1893585098000001
ACH-000935,-1.2104039981399999
ACH-000936,-1.1479603121
ACH-000937,-1.25033812496
ACH-000938,-1.2029625400200001
ACH-000939,-1.24389226921
ACH-000941,-1.22897513625
ACH-000943,-1.4104798572100001
ACH-000946,-1.29059647293
ACH-000947,-1.12086815579
ACH-000948,-1.27495133845
ACH-000950,-1.55988335686
ACH-000953,-1.23527260129
ACH-000957,-1.20108299888
ACH-000958,-1.27232763513
ACH-000960,-1.27223538623
ACH-000963,-1.4292137501
ACH-000968,-0.772433973891
ACH-000969,-1.3270315145
ACH-000973,-1.2020661921200002
ACH-000974,-1.19559850582
ACH-000975,-1.4115021214899999
ACH-000976,-1.20266428164
ACH-000978,-1.4144935663100002
ACH-000980,-1.29301235803
ACH-000984,-1.4126648091999998
ACH-000986,-1.15782997018
ACH-000988,-1.53818989352
ACH-000993,-1.23771200064
ACH-000994,-1.17672417711
ACH-000996,-1.2630365526799998
ACH-001001,-1.18923872058
ACH-001020,-1.58243095945
ACH-001028,-1.09197214787
ACH-001031,-1.28909913362
ACH-001038,-1.3769282842800001
ACH-001048,-1.4329139362
ACH-001050,-0.9967314126160001
ACH-001053,-1.00856859358
ACH-001054,-1.20647126099
ACH-001061,-1.21477719549
ACH-001067,-1.1227900585500001
ACH-001075,-1.25139558453
ACH-001096,-1.2438341442799998
ACH-001128,-1.26930651161
ACH-001134,-1.27499196514
ACH-001151,-1.1651452556200002
ACH-001163,-0.9499366399299999
ACH-001164,-1.05404908132
ACH-001173,-1.15892999719
ACH-001183,-1.20214921328
ACH-001184,-1.06021109108
ACH-001190,-1.17808923425
ACH-001192,-1.3880168318900001
ACH-001193,-1.13382578091
ACH-001196,-1.11706724745
ACH-001197,-1.0715782412600001
ACH-001205,-1.29627631404
ACH-001211,-1.26711942253
ACH-001212,-1.3427160909
ACH-001228,-1.44512629301
ACH-001232,-1.4109926157600001
ACH-001239,-1.4810772132799999
ACH-001274,-1.36524369484
ACH-001275,-1.18881320301
ACH-001277,-1.15246550432
ACH-001278,-1.13819930832
ACH-001280,-1.5744720125
ACH-001283,-1.07219255999
ACH-001289,-1.42600167359
ACH-001295,-0.967930854289
ACH-001300,-1.26173821103
ACH-001301,-1.25129937411
ACH-001302,-1.16614679009
ACH-001303,-1.1530003011399999
ACH-001306,-1.38237600261
ACH-001318,-1.10641072595
ACH-001322,-1.3449182703600002
ACH-001328,-1.18435900707
ACH-001332,-1.31638873866
ACH-001333,-1.13868598839
ACH-001336,-1.14934318104
ACH-001340,-1.39713928106
ACH-001346,-1.21773964751
ACH-001353,-1.26569798672
ACH-001354,-1.30076761194
ACH-001367,-1.26009777455
ACH-001368,-1.2329611378799998
ACH-001374,-1.12535018349
ACH-001375,-1.0895680811700001
ACH-001377,-1.2652296247200001
ACH-001380,-1.0395696561399999
ACH-001391,-1.30879958259
ACH-001407,-1.11956058142
ACH-001408,-1.08021606683
ACH-001413,-1.0164696350799998
ACH-001430,-1.23968963743
ACH-001431,-1.27101578773
ACH-001450,-1.1572528492
ACH-001496,-1.5671328953700001
ACH-001500,-1.058586946
ACH-001521,-1.30575462424
ACH-001523,-1.27741009793
ACH-001532,-1.28874463996
ACH-001536,-1.1054279492799999
ACH-001550,-1.3288255758499998
ACH-001552,-1.27330999194
ACH-001554,-1.10139364038
ACH-001645,-1.1057892081999998
ACH-001654,-1.2874910346600001
ACH-001715,-0.9827146408040001
ACH-001735,-1.41189502673
ACH-001736,-0.880498924266
ACH-001737,-0.970638896292
ACH-001740,-1.1820798832200001
ACH-001745,-1.19134009583
ACH-001750,-1.48409499176
ACH-001765,-1.05987728715
ACH-001956,-1.34298153323
ACH-001957,-1.37105071778
