,UBA3 (9039)
ACH-000004,-1.35821412734
ACH-000007,-0.905947815461
ACH-000009,-0.86862598686
ACH-000011,-1.1270549347499998
ACH-000012,-1.13112211224
ACH-000013,-0.996455072308
ACH-000014,-1.0576098849700002
ACH-000015,-1.13525875109
ACH-000017,-1.04680602191
ACH-000018,-0.998114546076
ACH-000019,-0.876444330397
ACH-000021,-1.0467002066600002
ACH-000022,-1.06013929516
ACH-000025,-0.9530816813230001
ACH-000028,-1.0380102576399999
ACH-000030,-1.1547998884100001
ACH-000035,-0.972134362467
ACH-000036,-0.9971804452330001
ACH-000037,-0.8773340158290001
ACH-000039,-1.13782130889
ACH-000040,-1.13321962838
ACH-000041,-1.3947108369699999
ACH-000042,-1.2871567144
ACH-000045,-0.884099951753
ACH-000047,-0.99260504106
ACH-000052,-1.11918434828
ACH-000053,-0.640681095862
ACH-000054,-1.2071655104999999
ACH-000055,-0.984708157965
ACH-000060,-1.4483087040399998
ACH-000067,-0.958249756448
ACH-000070,-1.06857695817
ACH-000075,-1.0923759548899998
ACH-000078,-1.1660972669299998
ACH-000082,-0.6966173178120001
ACH-000085,-1.0515345586700002
ACH-000086,-1.00990145547
ACH-000087,-1.14340329828
ACH-000092,-0.70943971087
ACH-000095,-1.08589605787
ACH-000097,-1.0601683801100001
ACH-000098,-0.9901520337540001
ACH-000099,-1.04159456292
ACH-000108,-0.845836004933
ACH-000113,-0.8486182265729999
ACH-000115,-1.11577484987
ACH-000116,-1.06574329014
ACH-000118,-0.984636597701
ACH-000120,-1.1391977656
ACH-000123,-0.784041131814
ACH-000127,-0.896701609241
ACH-000128,-0.950772865899
ACH-000132,-1.09914323191
ACH-000133,-1.06935841728
ACH-000137,-1.06859545996
ACH-000138,-1.19519215624
ACH-000142,-1.1163874109
ACH-000143,-1.02376144211
ACH-000146,-1.1814152734
ACH-000148,-1.06735692153
ACH-000150,-1.27431354138
ACH-000152,-1.1798959658700001
ACH-000153,-1.44630438819
ACH-000159,-1.0656339960899999
ACH-000160,-1.40984754613
ACH-000163,-0.856878796593
ACH-000167,-1.17470738689
ACH-000168,-0.942087643415
ACH-000169,-1.20148466222
ACH-000178,-1.1991659188
ACH-000182,-1.01164729793
ACH-000183,-0.9329201865629999
ACH-000188,-1.40222461023
ACH-000189,-1.1771013811700002
ACH-000190,-0.960954978377
ACH-000198,-0.968168149937
ACH-000204,-1.5618346910799998
ACH-000206,-0.7214122568179999
ACH-000207,-1.03698133819
ACH-000211,-1.0921794469700001
ACH-000215,-1.1462171317399998
ACH-000221,-0.918945578595
ACH-000222,-0.995983252386
ACH-000223,-1.05924752754
ACH-000226,-1.0161501076100001
ACH-000227,-0.885692448203
ACH-000228,-1.20746512139
ACH-000231,-1.133765446
ACH-000232,-1.05907956939
ACH-000233,-0.997297235343
ACH-000234,-1.1978705189499999
ACH-000235,-1.19064620549
ACH-000237,-1.1247414360299999
ACH-000238,-1.11869289234
ACH-000243,-1.12537132937
ACH-000244,-0.950389481209
ACH-000246,-1.10866525179
ACH-000248,-1.17232373455
ACH-000250,-1.20398949596
ACH-000251,-1.50223370574
ACH-000253,-1.3140388702899999
ACH-000255,-1.03085869315
ACH-000256,-0.951843508318
ACH-000257,-1.29379113768
ACH-000258,-1.76595638003
ACH-000259,-1.02904078791
ACH-000260,-1.1925605132400001
ACH-000261,-1.4082442519299998
ACH-000262,-1.11392665034
ACH-000263,-0.926485523562
ACH-000264,-1.2037502765299999
ACH-000265,-1.21725567049
ACH-000266,-1.1943151577700002
ACH-000272,-1.3208254931999999
ACH-000273,-1.0393234681299999
ACH-000274,-0.955812308231
ACH-000277,-1.00530816912
ACH-000278,-1.04357945295
ACH-000279,-1.10873204912
ACH-000280,-0.541696168369
ACH-000281,-0.9501792510089999
ACH-000288,-1.1143555591
ACH-000291,-1.12498181045
ACH-000293,-1.13240804032
ACH-000294,-1.23369687979
ACH-000295,-0.9732192848360001
ACH-000296,-0.859112385783
ACH-000302,-1.20054683904
ACH-000304,-1.07670435061
ACH-000307,-1.0655566833299999
ACH-000308,-1.47819855914
ACH-000310,-0.989590733649
ACH-000311,-0.895381501604
ACH-000312,-1.05491086175
ACH-000315,-1.02785688054
ACH-000316,-0.842924291134
ACH-000317,-1.0604733819499998
ACH-000318,-1.23813672869
ACH-000319,-1.0339343208299998
ACH-000320,-1.20474967691
ACH-000322,-0.737346927976
ACH-000323,-0.902153863185
ACH-000324,-1.11478223627
ACH-000329,-1.1550714163299998
ACH-000330,-1.05206373356
ACH-000331,-1.01097484157
ACH-000332,-1.336650614
ACH-000334,-0.72545993661
ACH-000335,-0.877106504115
ACH-000336,-1.2911614071600002
ACH-000337,-1.18450516874
ACH-000339,-0.996305542517
ACH-000341,-1.14847359683
ACH-000348,-1.16608410169
ACH-000350,-1.07376502656
ACH-000352,-1.0085360726600001
ACH-000356,-1.02029730789
ACH-000361,-0.995886242906
ACH-000362,-1.0707198673799998
ACH-000363,-1.0522908932700001
ACH-000364,-1.00396288372
ACH-000365,-0.772171622846
ACH-000366,-1.2272173903499999
ACH-000368,-1.0590645621299999
ACH-000374,-1.18115689341
ACH-000375,-0.886644885229
ACH-000376,-0.819362922007
ACH-000381,-0.773554954165
ACH-000383,-0.763402932156
ACH-000387,-1.44540984273
ACH-000389,-1.08012206418
ACH-000390,-1.23727799154
ACH-000393,-1.04894866502
ACH-000395,-1.1111298490000001
ACH-000397,-0.9970887831749999
ACH-000401,-1.03888052209
ACH-000402,-0.59196580288
ACH-000403,-0.854197951304
ACH-000404,-1.0229984108399999
ACH-000406,-0.941135004077
ACH-000407,-1.29722089499
ACH-000408,-1.05898601637
ACH-000410,-1.26026242976
ACH-000411,-1.16846155321
ACH-000414,-1.0038329544600002
ACH-000415,-1.18178893669
ACH-000416,-0.8537390278210001
ACH-000420,-0.865979600465
ACH-000421,-1.13584403232
ACH-000424,-0.9581191719939999
ACH-000425,-0.879121272434
ACH-000426,-1.05796716556
ACH-000427,-1.11843781334
ACH-000433,-0.8883675733840001
ACH-000436,-1.14491467565
ACH-000444,-0.945975053081
ACH-000445,-1.13057092062
ACH-000448,-1.0653080882200001
ACH-000450,-0.875890857681
ACH-000452,-1.08608258003
ACH-000454,-1.25960815884
ACH-000458,-0.907814888237
ACH-000459,-0.578393591848
ACH-000460,-0.994634095706
ACH-000461,-0.977654855948
ACH-000463,-1.18159795489
ACH-000464,-0.7154235892649999
ACH-000466,-0.91670074454
ACH-000467,-1.2548538253200001
ACH-000468,-1.01195026334
ACH-000469,-0.959485223521
ACH-000470,-1.0911855184
ACH-000471,-1.15491976957
ACH-000472,-1.1439388329
ACH-000473,-1.3389296991500002
ACH-000475,-0.8959487092120001
ACH-000476,-1.22208555492
ACH-000477,-1.2512895500299999
