,PTER (9317)
ACH-000004,-0.231007664706
ACH-000007,-0.13318785899399999
ACH-000009,0.0621219091375
ACH-000011,-0.21326281890700002
ACH-000012,0.04493957724119999
ACH-000013,-0.049311889791800005
ACH-000014,-0.150634244058
ACH-000015,0.0784309763532
ACH-000017,0.0540982293616
ACH-000018,-0.0831119392697
ACH-000019,0.036780445936300005
ACH-000021,-0.147141792367
ACH-000022,-0.271770531356
ACH-000025,0.105427694251
ACH-000028,0.0116263440647
ACH-000030,-0.107289749543
ACH-000035,-0.126175950032
ACH-000036,-0.0329532203725
ACH-000037,-0.0310257790383
ACH-000039,-0.24187175813499998
ACH-000040,-0.0558895649884
ACH-000041,0.09897504472439998
ACH-000042,-0.018102951543099998
ACH-000045,0.048924576472899994
ACH-000047,0.011116105624500001
ACH-000052,0.19540036986099998
ACH-000053,0.0391191617412
ACH-000054,0.00968951967248
ACH-000055,0.010942410253
ACH-000060,-0.0507335499785
ACH-000067,0.129961881008
ACH-000070,-0.0134866419859
ACH-000075,0.319321512964
ACH-000078,0.0352094983453
ACH-000082,-0.028764863281999998
ACH-000085,-0.022856692633099997
ACH-000086,0.0144109892454
ACH-000087,0.0344415659716
ACH-000092,0.00180600936478
ACH-000095,0.06909954100530001
ACH-000097,0.07210270003489999
ACH-000098,-0.020624763034099998
ACH-000099,-0.040646308910800004
ACH-000108,0.0239198518788
ACH-000113,-0.0458369438936
ACH-000115,0.0963889668703
ACH-000116,0.030649084619299997
ACH-000118,-0.07278250395769999
ACH-000120,-0.0447663328839
ACH-000123,0.0170410424322
ACH-000127,-0.011725629836200001
ACH-000128,0.192529238266
ACH-000132,-0.055576431558999995
ACH-000133,0.093842393407
ACH-000137,-0.062093803152099995
ACH-000138,0.032018409683900004
ACH-000142,0.0327780845646
ACH-000143,-0.180896609075
ACH-000146,-0.102265555639
ACH-000148,-0.157361957267
ACH-000150,-0.00219288018421
ACH-000152,0.0706560489736
ACH-000153,0.162313996155
ACH-000159,-0.144705946016
ACH-000160,-0.0208542964291
ACH-000163,0.00477268559707
ACH-000167,-0.0179816664986
ACH-000168,-0.09193297723369999
ACH-000169,0.08474201396330001
ACH-000178,-0.14530686972100001
ACH-000182,-0.0136893636402
ACH-000183,-0.0882201973494
ACH-000188,-0.000599369523907
ACH-000189,-0.077544970687
ACH-000190,-0.134269137805
ACH-000198,-0.0180971630175
ACH-000204,0.11489011262599999
ACH-000206,-0.0327110169437
ACH-000207,-0.18565407978100001
ACH-000211,-0.0238647217306
ACH-000215,-0.00691040151697
ACH-000221,-0.0131628869379
ACH-000222,0.057767730360400005
ACH-000223,-0.0472726892507
ACH-000226,0.147087454264
ACH-000227,-0.21050725826900002
ACH-000228,0.012003670735599999
ACH-000231,-0.135169514133
ACH-000232,-0.150205403482
ACH-000233,-0.0846778699463
ACH-000234,0.0180130972728
ACH-000235,-0.040842190112400006
ACH-000237,-0.021367580635
ACH-000238,-0.0591561899341
ACH-000243,0.037801759133000004
ACH-000244,-0.0837775334662
ACH-000246,0.102777164441
ACH-000248,0.00832512681742
ACH-000250,0.0544228389194
ACH-000251,0.0284082153475
ACH-000253,0.017411404066999998
ACH-000255,0.0815497430812
ACH-000256,0.199386698632
ACH-000257,-0.202583350563
ACH-000258,-0.0651139489841
ACH-000259,0.0214875186712
ACH-000260,-0.049350854129099994
ACH-000261,0.00411984647948
ACH-000262,-0.0480080549792
ACH-000263,-0.180840164654
ACH-000264,0.0439927152457
ACH-000265,-0.00708258154626
ACH-000266,-0.0502538140674
ACH-000272,0.09298972586939999
ACH-000273,-0.0400411295763
ACH-000274,-0.023425324912099997
ACH-000277,-0.0536993635843
ACH-000278,0.103137022754
ACH-000279,0.0344784325516
ACH-000280,0.00302295940084
ACH-000281,-0.156263602785
ACH-000288,0.015248792962499999
ACH-000291,0.054635127973499995
ACH-000293,-0.102595944799
ACH-000294,0.0161721341736
ACH-000295,-0.0825196745697
ACH-000296,0.0275717279599
ACH-000302,-0.042985404452099994
ACH-000304,0.177682234557
ACH-000307,-0.00106336932706
ACH-000308,-0.029758059586999997
ACH-000310,0.0379170701414
ACH-000311,0.00892297623554
ACH-000312,-0.10728480180500001
ACH-000315,0.059953794272199996
ACH-000316,-0.215933149288
ACH-000317,0.156391635054
ACH-000318,-0.0651244508777
ACH-000319,-0.124904477962
ACH-000320,0.16073017114600002
ACH-000322,0.08638154667580002
ACH-000323,-0.057946140741999996
ACH-000324,0.030593425427599998
ACH-000329,-0.0771232357691
ACH-000330,0.0373415265963
ACH-000331,-0.0681660915324
ACH-000332,-0.13342663820599998
ACH-000334,0.0572183163062
ACH-000335,-0.0657274942765
ACH-000336,0.205933964415
ACH-000337,0.09035461272129999
ACH-000339,0.0412412550201
ACH-000341,-0.051664854754400004
ACH-000348,0.047348578167000006
ACH-000350,-0.0222320358126
ACH-000352,-0.0958436761595
ACH-000356,-0.0746079127838
ACH-000361,0.148474976671
ACH-000362,0.00422194121333
ACH-000363,-0.0337838256153
ACH-000364,0.09309473804030001
ACH-000365,-0.026856892533499998
ACH-000366,-0.0255709415887
ACH-000368,0.258520096189
ACH-000374,0.104350281249
ACH-000375,0.09917805978260001
ACH-000376,0.0262506749963
ACH-000381,0.160163179106
ACH-000383,0.0038203729471399995
ACH-000387,-0.08798414851500001
ACH-000389,-0.24970368014000002
ACH-000390,-0.0349403064036
ACH-000393,-0.07450834952060001
ACH-000395,0.129610851849
ACH-000397,-0.19403897362
ACH-000401,0.155684157589
ACH-000402,0.452306857469
ACH-000403,0.0453378430762
ACH-000404,-0.274406174529
ACH-000406,-0.0022496100193000004
ACH-000407,-0.0494153906667
ACH-000408,-0.024034219471299998
ACH-000410,0.0616966506261
ACH-000411,0.0290964330486
ACH-000414,0.006440982609100001
ACH-000415,0.136352280445
ACH-000416,-0.0308625871683
ACH-000420,-0.005487281224560001
ACH-000421,-0.06462532796369999
ACH-000424,0.0433154022549
ACH-000425,-0.0617558406178
ACH-000426,0.030777845054900003
ACH-000427,-0.0346028049254
ACH-000433,0.10522005359099999
ACH-000436,0.0914289687191
ACH-000444,-0.10976612188
ACH-000445,0.118219035203
ACH-000448,-0.0538687116902
ACH-000450,0.0248689906814
ACH-000452,-0.00694784552776
ACH-000454,0.322628447715
ACH-000458,-0.0935106251017
ACH-000459,0.0543484779741
ACH-000460,-0.0525116591141
ACH-000461,-0.10723227687100001
ACH-000463,0.0748397679456
ACH-000464,-0.261649559542
ACH-000466,0.105325258245
ACH-000467,0.0617127743104
ACH-000468,-0.0136983887302
ACH-000469,-0.09568554833580001
ACH-000470,0.0501201022661
ACH-000471,-0.08013085012849999
ACH-000472,-0.070332097234
ACH-000473,-0.0529067287726
ACH-000475,0.034381935884
ACH-000476,-0.0694100237265
ACH-000477,0.07711798100680001
ACH-000480,-0.08410672851230001
ACH-000481,0.06687360791659999
ACH-000483,0.112949656976
ACH-000484,0.0356054704717
ACH-000485,0.038952955358599994
ACH-000486,-0.028607185049200002
ACH-000487,-0.007133653909529999
ACH-000488,-0.0236156003893
ACH-000490,0.115136144461
ACH-000491,-0.036330859682
ACH-000495,0.061792187949599994
ACH-000496,-0.0421352075405
ACH-000499,0.07704360091910001
ACH-000500,-0.13976047010099998
ACH-000502,0.0421045111653
ACH-000503,0.259623236657
ACH-000505,0.026960767418999998
