,AP1M2 (10053)
ACH-000004,-0.11300719697999999
ACH-000007,0.14750084685599998
ACH-000009,-0.192713926346
ACH-000011,-0.0699268328485
ACH-000012,0.0185166668164
ACH-000013,-0.100261783061
ACH-000014,0.019145145739200002
ACH-000015,-0.013696759417299998
ACH-000017,-0.061585603819399995
ACH-000018,-0.1875579725
ACH-000019,-0.18666736717000001
ACH-000021,-0.176377589753
ACH-000022,0.0167743936367
ACH-000025,-0.255450134305
ACH-000028,-0.043197632545999995
ACH-000030,-0.14004148676699998
ACH-000035,-0.176007455299
ACH-000036,0.125147491543
ACH-000037,0.104977461139
ACH-000039,-0.212104076893
ACH-000040,0.04630898421159999
ACH-000041,-0.102386093627
ACH-000042,-0.115337337124
ACH-000045,-0.230713372748
ACH-000047,-0.108997736616
ACH-000052,-0.305744179423
ACH-000053,-0.209214310766
ACH-000054,-0.160418058234
ACH-000055,0.0562673897784
ACH-000060,0.0852852832924
ACH-000067,-0.167886207989
ACH-000070,0.198073493073
ACH-000075,-0.09100506865119999
ACH-000078,-0.208623489364
ACH-000082,-0.159483841363
ACH-000085,-0.0404127398505
ACH-000086,-0.026943981029799998
ACH-000087,0.00751152035058
ACH-000092,-0.12062718512000001
ACH-000095,-0.087983509302
ACH-000097,-0.07596721260039999
ACH-000098,-0.145455204205
ACH-000099,-0.24085840385600002
ACH-000108,-0.07832397427349999
ACH-000113,0.0623769464493
ACH-000115,0.0708990817096
ACH-000116,-0.19037436577300001
ACH-000118,-0.166076802705
ACH-000120,-0.016536606502200003
ACH-000123,-0.127281335691
ACH-000127,-0.15190540002800001
ACH-000128,-0.25721459389400003
ACH-000132,-0.11446626865599999
ACH-000133,-0.12292113680299999
ACH-000137,0.0598154246064
ACH-000138,-0.236690766444
ACH-000142,-0.162932647582
ACH-000143,-0.155860080117
ACH-000146,-0.0479939890438
ACH-000148,0.057067433081099996
ACH-000150,-0.11405491551100001
ACH-000152,0.158674034154
ACH-000153,-0.023107307162
ACH-000159,-0.262630205401
ACH-000160,-0.21306255386300002
ACH-000163,-0.108875960894
ACH-000167,-0.152223753737
ACH-000168,-0.076184640795
ACH-000169,-0.0427931399345
ACH-000178,-0.205132258895
ACH-000182,-0.00843984979481
ACH-000183,0.0442523355017
ACH-000188,-0.314708565983
ACH-000189,0.0361387090568
ACH-000190,-0.15737804131799998
ACH-000198,-0.154930757105
ACH-000204,0.131755583502
ACH-000206,-0.22247272648699998
ACH-000207,0.14603225624900001
ACH-000211,-0.0137046645673
ACH-000215,-0.0753713077886
ACH-000221,-0.197340032394
ACH-000222,0.022074235359400004
ACH-000223,-0.18420190908599998
ACH-000226,0.0308425356702
ACH-000227,0.037118699991900005
ACH-000228,-0.0670662837043
ACH-000231,0.0361642697242
ACH-000232,0.062004606232
ACH-000233,-0.203335900864
ACH-000234,-0.134211540195
ACH-000235,-0.155536805731
ACH-000237,-0.264058743952
ACH-000238,-0.00127846479553
ACH-000243,-0.119353786457
ACH-000244,0.218619784274
ACH-000246,-0.112314295996
ACH-000248,0.0614222122706
ACH-000250,-0.085610617863
ACH-000251,-0.0621096534585
ACH-000253,0.0154616698544
ACH-000255,-0.17656779307
ACH-000256,-0.21304556973400002
ACH-000257,-0.132716073594
ACH-000258,0.038719430304800004
ACH-000259,-0.04483665129369999
ACH-000260,-0.09352119771960002
ACH-000261,-0.110545479157
ACH-000262,0.0246306317954
ACH-000263,-0.106128917085
ACH-000264,-0.067595869092
ACH-000265,0.00993593735454
ACH-000266,-0.030149997402400004
ACH-000272,-0.15555626319399998
ACH-000273,-0.042476836435699994
ACH-000274,-0.08305958197480001
ACH-000277,-0.16319569414100002
ACH-000278,-0.0235968272816
ACH-000279,0.0113314062767
ACH-000280,0.046098929816699996
ACH-000281,0.0188898642102
ACH-000288,-0.006774580676410001
ACH-000291,-0.0860491029755
ACH-000293,-0.424193038927
ACH-000294,-0.33910855951499996
ACH-000295,-0.149016399586
ACH-000296,0.490975048567
ACH-000302,-0.180166016662
ACH-000304,-0.235063579383
ACH-000307,-0.008336151209449999
ACH-000308,-0.023381806693500002
ACH-000310,-0.321653132566
ACH-000311,-0.143438362109
ACH-000312,-0.070400579024
ACH-000315,-0.086760775843
ACH-000316,-0.279795869061
ACH-000317,-0.136948244501
ACH-000318,-0.216238775206
ACH-000319,-0.309008477867
ACH-000320,-0.189772084747
ACH-000322,0.138620612249
ACH-000323,-0.0702095150371
ACH-000324,-0.026968871352
ACH-000329,-0.139605356465
ACH-000330,0.180303505994
ACH-000331,0.004144370344340001
ACH-000332,0.0994984470408
ACH-000334,-0.293840566053
ACH-000335,0.0455840370455
ACH-000336,-0.0405926195058
ACH-000337,0.125327255119
ACH-000339,-0.119192696136
ACH-000341,-0.09280722971550001
ACH-000348,0.0268053586983
ACH-000350,0.00113053140509
ACH-000352,-0.0513269525275
ACH-000356,-0.17629894489599998
ACH-000361,0.0835249570487
ACH-000362,-0.187687407343
ACH-000363,-0.138181465909
ACH-000364,-0.307475548819
ACH-000365,-0.0984835528922
ACH-000366,-0.146971496577
ACH-000368,-0.08472565450760002
ACH-000374,-0.268874363495
ACH-000375,-0.238588337938
ACH-000376,0.207785274306
ACH-000381,-0.0741229059893
ACH-000383,-0.269670131678
ACH-000387,-0.21382848654599998
ACH-000389,-0.014291223670600001
ACH-000390,-0.428187657416
ACH-000393,-0.13358795043500002
ACH-000395,-0.20788949833700002
ACH-000397,0.0802643056563
ACH-000401,-0.0285477812604
ACH-000402,-0.279155131076
ACH-000403,0.0795190425407
ACH-000404,-0.160770868066
ACH-000406,-0.174501033156
ACH-000407,-0.0983140341763
ACH-000408,0.07862710741330001
ACH-000410,-0.08530222700649999
ACH-000411,-0.0248800840259
ACH-000414,-0.12516442735400002
ACH-000415,-0.159424322929
ACH-000416,-0.145630343816
ACH-000420,-0.164393491641
ACH-000421,-0.30286855001400004
ACH-000424,-0.101901321786
ACH-000425,0.0396846358465
ACH-000426,-0.31205487562600004
ACH-000427,-0.416254689048
ACH-000433,-0.159315360044
ACH-000436,-0.20044048445700002
ACH-000444,-0.0172776814543
ACH-000445,-0.106292508797
ACH-000448,-0.14985528460300002
ACH-000450,-0.0431078780942
ACH-000452,-0.11186577223300001
ACH-000454,-0.362273255226
ACH-000458,-0.186430203487
ACH-000459,0.10776139912699999
ACH-000460,-0.139170118195
ACH-000461,-0.16203273344900002
ACH-000463,-0.153873714157
ACH-000464,0.0190013312254
ACH-000466,-0.143713970818
ACH-000467,0.08851173805330001
ACH-000468,-0.252462019729
ACH-000469,-0.265096292465
ACH-000470,0.00129348607173
ACH-000471,0.0531528415269
ACH-000472,-0.182195917686
ACH-000473,0.112752979525
ACH-000475,-0.004646763896140001
ACH-000476,0.0030824286392600003
ACH-000477,-0.009141395670170001
ACH-000480,-0.00835760908905
ACH-000481,-0.327052108289
ACH-000483,0.10366026807600001
ACH-000484,-0.056183441553300004
ACH-000485,0.154942234911
ACH-000486,0.0435624199543
ACH-000487,-0.019759303572799997
ACH-000488,-0.06800641430689999
ACH-000490,-0.048465464964600004
ACH-000491,-0.318431866749
ACH-000495,0.019657023433900002
ACH-000496,-0.167314647663
ACH-000499,-0.0450819742686
ACH-000500,0.303975583112
ACH-000502,-0.133236650252
ACH-000503,-0.09658733642439998
ACH-000505,-0.103999100547
ACH-000507,-0.0804867515908
ACH-000510,0.00639191587261
ACH-000511,-0.115070598448
ACH-000512,-0.536335873013
ACH-000516,-0.111660411143
ACH-000517,-0.07444623612960001
ACH-000518,-0.06729259151139999
ACH-000520,0.0416422525143
ACH-000521,-0.198024237036
ACH-000522,-0.147036938636
ACH-000524,-0.12043058020300001
ACH-000527,-0.06929756991830001
ACH-000528,-0.021175393065
ACH-000537,0.0007303756694480001
ACH-000541,0.11048780514499999
ACH-000542,-0.033324512401
ACH-000544,-0.0473645400351
ACH-000545,-0.008907823226850001
ACH-000547,-0.117505301625
ACH-000548,-0.0318135771553
ACH-000549,-0.23787033937600002
ACH-000550,-0.034118223367599995
ACH-000552,0.146826694718
ACH-000556,-0.165877651712
ACH-000557,-0.12303307484300001
ACH-000570,0.054787873158300006
ACH-000571,-0.10900720508600001
ACH-000573,-0.10088798972100001
ACH-000576,-0.15308555919800002
ACH-000580,0.316460469289
ACH-000584,-0.06055898260150001
ACH-000585,-0.165739762032
ACH-000588,-0.111865053249
ACH-000589,-0.0653779948375
ACH-000591,-0.073827813833
ACH-000593,-0.242153627707
ACH-000600,-0.22276467731400001
ACH-000601,-0.0400084571484
ACH-000604,0.221041475737
ACH-000605,-0.267893925935
ACH-000606,-0.013375579766200001
