,ITPR1 (3708)
ACH-000004,-0.30450583315499996
ACH-000007,0.0173264861888
ACH-000009,-0.301207966986
ACH-000011,-0.0969222070472
ACH-000012,-0.0955815299019
ACH-000013,-0.104497855609
ACH-000014,0.00319170879403
ACH-000015,-0.220874275378
ACH-000017,-0.464928008367
ACH-000018,0.006187927751390001
ACH-000019,0.0082649263722
ACH-000021,-0.17105885546799998
ACH-000022,0.06801546700450001
ACH-000025,-0.0943744495029
ACH-000028,-0.0317394653535
ACH-000030,-0.16907689637899997
ACH-000035,0.0529977782887
ACH-000036,-0.18830136047899998
ACH-000037,-0.155011433556
ACH-000039,-0.41935505327699996
ACH-000040,-0.281188247133
ACH-000041,-0.07180473278169999
ACH-000042,-0.290624676779
ACH-000045,-0.038042880599000004
ACH-000047,-0.14527207066199999
ACH-000052,-0.221036444761
ACH-000053,-0.26980690605
ACH-000054,-0.115470691311
ACH-000055,-0.18279773879
ACH-000060,-0.20576588116
ACH-000067,-0.0305223913579
ACH-000070,-0.32774107979
ACH-000075,-0.171342627815
ACH-000078,0.0730519684322
ACH-000082,-0.192919639971
ACH-000085,-0.0337011460291
ACH-000086,-0.180887542407
ACH-000087,-0.0719516616829
ACH-000092,-0.25330467059399997
ACH-000095,-0.34263302255
ACH-000097,-0.215639384513
ACH-000098,-0.145991380458
ACH-000099,-0.100288830439
ACH-000108,-0.192833229529
ACH-000113,-0.0322483776327
ACH-000115,-0.153425543907
ACH-000116,-0.156649886323
ACH-000118,-0.08427539857730001
ACH-000120,0.0383117864145
ACH-000123,-0.316071775312
ACH-000127,-0.189746517093
ACH-000128,-0.00748337493793
ACH-000132,-0.213589710085
ACH-000133,-0.19281459474800003
ACH-000137,-0.16733563588300002
ACH-000138,-0.224664286468
ACH-000142,-0.129136068602
ACH-000143,-0.45982465467699996
ACH-000146,-0.097292039079
ACH-000148,-0.15709142745100002
ACH-000150,-0.15367777253599998
ACH-000152,-0.23347734201099998
ACH-000153,-0.281485613573
ACH-000159,-0.134392873792
ACH-000160,0.00335618563042
ACH-000163,-0.138296350101
ACH-000167,-0.243323303992
ACH-000168,-0.29185471963799997
ACH-000169,-0.132950275834
ACH-000178,-0.113205474739
ACH-000182,-0.060249148695400004
ACH-000183,-0.11252315672700001
ACH-000188,-0.26825464835900004
ACH-000189,-0.22741473156599998
ACH-000190,-0.15648709196799998
ACH-000198,-0.0537309613027
ACH-000204,-0.404724415694
ACH-000206,-0.374692871445
ACH-000207,-0.013240334716799999
ACH-000211,-0.159584414373
ACH-000215,-0.19454514838300002
ACH-000221,0.14822590523499998
ACH-000222,-0.0627632507484
ACH-000223,-0.355036741466
ACH-000226,-0.200743254863
ACH-000227,-0.129382264405
ACH-000228,-0.0789895072717
ACH-000231,-0.149632899983
ACH-000232,-0.19276561788199997
ACH-000233,-0.34499889401199996
ACH-000234,-0.325963058422
ACH-000235,-0.17612096425700002
ACH-000237,-0.234367750143
ACH-000238,-0.35684932646
ACH-000243,-0.0626245196439
ACH-000244,-0.064122168403
ACH-000246,-0.200227999151
ACH-000248,-0.256451639543
ACH-000250,-0.105724859623
ACH-000251,0.266507242896
ACH-000253,-0.07228596895219999
ACH-000255,-0.102730939055
ACH-000256,-0.20335844811099998
ACH-000257,-0.0811417100222
ACH-000258,-0.18552698347899998
ACH-000259,-0.150984658227
ACH-000260,-0.199859690262
ACH-000261,-0.0915660192224
ACH-000262,-0.361491833098
ACH-000263,-0.206171140175
ACH-000264,-0.152137977993
ACH-000265,0.021589416496599997
ACH-000266,-0.129277662371
ACH-000272,-0.198443868578
ACH-000273,-0.239742432881
ACH-000274,-0.23549474352299998
ACH-000277,-0.0516406181817
ACH-000278,-0.09444679548839999
ACH-000279,-0.281197829837
ACH-000280,-0.23975056004599998
ACH-000281,-0.14873760453600002
ACH-000288,-0.20279542028099998
ACH-000291,-0.153240452181
ACH-000293,-0.0967942275846
ACH-000294,-0.0496692608817
ACH-000295,-0.379512833815
ACH-000296,-0.520032078414
ACH-000302,-0.16451525457900001
ACH-000304,-0.146249969525
ACH-000307,-0.330461358823
ACH-000308,-0.188101516842
ACH-000310,-0.534451972289
ACH-000311,-0.125479806098
ACH-000312,-0.178011162588
ACH-000315,0.0629719422964
ACH-000316,-0.180292567043
ACH-000317,-0.22620098274
ACH-000318,0.0961004481594
ACH-000319,-0.148945706462
ACH-000320,-0.22658583416499997
ACH-000322,-0.05208560183130001
ACH-000323,-0.367074641844
ACH-000324,-0.349575384358
ACH-000329,-0.19019552732900002
ACH-000330,0.0290202605547
ACH-000331,-0.180065699666
ACH-000332,-0.0905024035314
ACH-000334,-0.05210748239659999
ACH-000335,-0.0338865619894
ACH-000336,-0.155911008001
ACH-000337,-0.13544957168500002
ACH-000339,-0.10830738739600002
ACH-000341,-0.10748269298900001
ACH-000348,-0.135019349
ACH-000350,-0.30249452633900004
ACH-000352,-0.045440678388800004
ACH-000356,0.138553823011
ACH-000361,-0.142685357214
ACH-000362,-0.191573805416
ACH-000363,-0.26515238303000005
ACH-000364,0.291121573594
ACH-000365,-0.17189596916799998
ACH-000366,-0.302383114966
ACH-000368,-0.25157886167599997
ACH-000374,-0.24589427010099998
ACH-000375,-0.256338541904
ACH-000376,-0.0113170321506
ACH-000381,-0.152912657918
ACH-000383,-0.115567137941
ACH-000387,-0.25848384761300003
ACH-000389,-0.164324308649
ACH-000390,-0.288279714389
ACH-000393,-0.288814977265
ACH-000395,-0.393980466394
ACH-000397,-0.08052830467710001
ACH-000401,-0.125475782412
ACH-000402,-0.240066042697
ACH-000403,-0.06264864090769999
ACH-000404,-0.15642872719599998
ACH-000406,-0.239804008311
ACH-000407,-0.21180694084499999
ACH-000408,-0.246290429535
ACH-000410,-0.304417881846
ACH-000411,-0.122354484079
ACH-000414,-0.239362744154
ACH-000415,-0.29102324165300003
ACH-000416,0.041670447726300006
ACH-000420,-0.237904502504
ACH-000421,-0.166617965417
ACH-000424,0.0136075196737
ACH-000425,-0.20183966509399998
ACH-000426,-0.486150103001
ACH-000427,-0.10568441290899999
ACH-000433,-0.018908732591
ACH-000436,-0.319287174785
ACH-000444,-0.33086812035999996
ACH-000445,-0.054597560794500004
ACH-000448,-0.106080221958
ACH-000450,-0.0045653216587
ACH-000452,-0.04647430162769999
ACH-000454,-0.197573643272
ACH-000458,-0.11127480940300001
ACH-000459,-0.269551130518
ACH-000460,-0.242472500083
ACH-000461,0.01388119374
ACH-000463,-0.0689236809721
ACH-000464,-0.274040087824
ACH-000466,-0.0430516183832
ACH-000467,-0.218480450858
ACH-000468,-0.149926693454
ACH-000469,-0.117599836821
ACH-000470,-0.302693915229
ACH-000471,-0.131357548523
ACH-000472,-0.0821050923078
ACH-000473,-0.23346900437100002
ACH-000475,-0.009162255291530001
ACH-000476,0.0686782305988
ACH-000477,-0.0861919566887
ACH-000480,-0.0053192738423600006
ACH-000481,-0.162462454058
ACH-000483,-0.258279157623
ACH-000484,-0.398317775771
ACH-000485,-0.280973220476
ACH-000486,0.0277487100005
ACH-000487,-0.20708688309700002
ACH-000488,-0.140363704526
ACH-000490,-0.159441848764
ACH-000491,-0.232444627146
ACH-000495,-0.190601724232
ACH-000496,-0.0808359965471
ACH-000499,0.063295161282
ACH-000500,-0.20930198893500002
ACH-000502,-0.166662596829
ACH-000503,-0.0631719124822
ACH-000505,-0.264108505808
ACH-000507,-0.262754257231
ACH-000510,-0.010711406015700002
ACH-000511,-0.207550189948
ACH-000512,-0.15697009790400002
ACH-000516,-0.013860974797
ACH-000517,-0.164349563391
ACH-000518,0.0435546553307
ACH-000520,-0.170505354837
ACH-000521,-0.11467822730499999
ACH-000522,-0.030122501266600002
ACH-000524,-0.229353196967
ACH-000527,-0.0493173930375
ACH-000528,-0.163263419764
ACH-000537,-0.146440331573
ACH-000541,-0.345262074751
ACH-000542,-0.129591938526
ACH-000544,-0.09578791354589998
ACH-000545,-0.253235224904
ACH-000547,0.086953500561
ACH-000548,-0.328763551758
ACH-000549,-0.335491878305
ACH-000550,-0.169699250616
ACH-000552,-0.136679745242
ACH-000556,-0.154297843643
ACH-000557,-0.10843776683499999
ACH-000570,-0.213887352741
ACH-000571,-0.331836629573
ACH-000573,-0.42965423345299997
ACH-000576,-0.15017242561799998
ACH-000580,-0.12887733705600002
ACH-000584,-0.161517948614
ACH-000585,-0.0985066426539
ACH-000588,-0.021764082119400004
ACH-000589,-0.307066650126
ACH-000591,-0.103662064484
ACH-000593,-0.223108962489
ACH-000600,0.00628949584805
ACH-000601,-0.0962921289899
ACH-000604,0.11687677614
ACH-000605,-0.144431347146
ACH-000606,-0.129089561301
ACH-000608,-0.106226061314
ACH-000614,-0.294431230813
ACH-000616,0.0219757235201
ACH-000618,-0.106995621498
ACH-000619,-0.150660322909
ACH-000620,-0.156075553241
ACH-000621,-0.0651559344083
ACH-000622,-0.0379104649851
ACH-000623,-0.0914642079399
ACH-000624,-0.21952731964000002
ACH-000627,-0.291283431399
ACH-000630,-0.0648714439398
ACH-000632,-0.228397329699
ACH-000633,-0.0777617954708
ACH-000637,-0.146098600223
ACH-000638,-0.06797309309999999
ACH-000646,-0.20276464116
ACH-000647,-0.175675247738
ACH-000648,-0.219649038796
ACH-000649,-0.19787012542399998
ACH-000651,-0.08666233170230002
ACH-000652,-0.140574361063
ACH-000653,-0.174797625504
ACH-000657,-0.07433332461110001
ACH-000658,-0.348536534552
ACH-000661,-0.244018871952
ACH-000662,-0.280707719716
ACH-000663,-0.282215377943
ACH-000665,-0.17469455994199998
ACH-000671,-0.242894829546
ACH-000673,-0.250734360905
ACH-000676,-0.0140008502281
ACH-000677,-0.0891431995527
ACH-000681,-0.225207743185
ACH-000682,-0.20416407463599998
ACH-000683,-0.079432060352
ACH-000684,-0.055173833435699995
ACH-000688,-0.173649100568
ACH-000693,-0.0922984303091
ACH-000694,-0.0280669341482
ACH-000695,-0.38498174807700003
ACH-000696,0.0763045301046
ACH-000697,-0.35931173792599996
ACH-000699,-0.280763645016
ACH-000701,0.0259949554995
ACH-000706,-0.320901911473
ACH-000711,-0.10129587399800001
ACH-000713,-0.268711304082
ACH-000714,-0.167819752894
ACH-000718,-0.364787033252
ACH-000720,-0.241736468406
ACH-000721,-0.15619594320900002
ACH-000724,0.08440561905369999
ACH-000725,-0.334745966412
ACH-000732,-0.247522386897
ACH-000734,-0.0613765930184
ACH-000735,-0.27455830954
ACH-000736,-0.30680692764600004
ACH-000738,-0.26013763578000004
ACH-000746,-0.122381519921
ACH-000747,-0.144899262483
ACH-000748,-0.26769243186
ACH-000753,-0.13646801997000002
ACH-000756,-0.109805623463
ACH-000757,-0.22876539091200002
ACH-000758,-0.128210431378
ACH-000760,-0.23444959261599999
ACH-000763,-0.304290104868
ACH-000764,-0.256640783225
ACH-000765,-0.242422614382
ACH-000766,-0.039495271054
ACH-000767,-0.262736985405
ACH-000768,-0.159741915529
ACH-000769,-0.290612901454
ACH-000770,-0.08466859191469998
ACH-000771,-0.0891646009346
ACH-000773,-0.025323486655799997
ACH-000776,0.113607250212
ACH-000777,-0.19837522838500002
ACH-000778,-0.118739663684
ACH-000781,-0.0251322636357
ACH-000782,-0.280711975515
ACH-000783,-0.0117838241217
ACH-000784,-0.107257811715
ACH-000785,-0.0338720831024
ACH-000787,-0.218233486707
ACH-000788,-0.0893611676498
ACH-000791,-0.19004374413699998
ACH-000792,-0.287626232612
ACH-000794,-0.129826110494
ACH-000796,-0.28003807014000004
