,UNC45B (146862)
ACH-000273,-0.0510722133807
ACH-000274,-0.198131314125
ACH-000277,-0.160452150638
ACH-000278,-0.256266561191
ACH-000279,-0.06102035064690001
ACH-000280,-0.12117889186200001
ACH-000281,-0.08536299199969999
ACH-000288,-0.15481490750399998
ACH-000291,-0.0524232145121
ACH-000293,-0.12043244029200001
ACH-000294,-0.0804101595492
ACH-000295,0.0696026247264
ACH-000296,-0.344040143254
ACH-000302,-0.09608309628900001
ACH-000304,0.044477622948699995
ACH-000307,-0.183148468491
ACH-000308,-0.11176171007
ACH-000310,-0.181440409146
ACH-000311,-0.0743997693472
ACH-000312,-0.156472534025
ACH-000315,-0.21767576286200002
ACH-000316,0.0173048204531
ACH-000317,-0.023762442829100002
ACH-000318,-0.315622500507
ACH-000319,-0.24774204322299997
ACH-000320,-0.047051321475200004
ACH-000322,-0.154197721583
ACH-000323,-0.23747186061
ACH-000324,-0.186611526584
ACH-000329,-0.0542278740644
ACH-000330,-0.395364992967
ACH-000331,-0.251970418282
ACH-000332,-0.18383517873799998
ACH-000334,-0.453896393715
ACH-000335,-0.08233729073030001
ACH-000336,-0.186928292076
ACH-000337,-0.321566416262
ACH-000339,-0.168955717687
ACH-000341,-0.095456828185
ACH-000348,-0.145593614357
ACH-000350,-0.335845356206
ACH-000352,-0.0291621905903
ACH-000356,-0.435243910926
ACH-000361,-0.06287991053059999
ACH-000362,-0.049202400177600004
ACH-000363,-0.317584521432
ACH-000364,-0.0431340036195
ACH-000365,-0.136334684823
ACH-000366,-0.0989424421628
ACH-000368,0.114492161296
ACH-000374,-0.20804812023
ACH-000375,-0.167053401481
ACH-000376,-0.0860379445673
ACH-000381,-0.238864087056
ACH-000383,-0.31948917535300003
ACH-000387,-0.147398121118
ACH-000389,-0.11868556140599999
ACH-000390,-0.20440189510200002
ACH-000393,-0.27624944641
ACH-000395,-0.004737517226010001
ACH-000397,-0.11118611357699999
ACH-000401,-0.08139293555549999
ACH-000402,-0.102429336188
ACH-000403,-0.131633834132
ACH-000404,-0.40953544092200006
ACH-000406,-0.17469229813200002
ACH-000407,-0.18793322725900002
ACH-000408,-0.302793979341
ACH-000410,-0.212864873601
ACH-000411,-0.213719875229
ACH-000414,-0.111931689081
ACH-000415,-0.305393272673
ACH-000416,-0.240265268294
ACH-000420,-0.162899769989
ACH-000421,-0.236678532514
ACH-000424,-0.35964809365
ACH-000425,-0.19372546022700002
ACH-000426,-0.14537516733
ACH-000427,-0.239273659931
ACH-000433,-0.19127258219700002
ACH-000436,-0.125214865621
ACH-000444,-0.109673298048
ACH-000445,-0.215479801292
ACH-000448,-0.19474611583700002
ACH-000450,-0.499013856467
ACH-000452,-0.18311697940000002
ACH-000454,0.0614714133449
ACH-000458,-0.121358156023
ACH-000459,-0.29125509928599996
ACH-000460,-0.052386501705800004
ACH-000461,-0.045803988248
ACH-000463,0.0549363712768
ACH-000464,0.0124822242584
ACH-000466,-0.139578584894
ACH-000467,-0.117819160474
ACH-000468,-0.205718859316
ACH-000469,-0.22503152991099998
ACH-000470,-0.15743596383400002
ACH-000471,-0.173434360558
ACH-000472,-0.194341287235
ACH-000473,-0.17320762740600001
ACH-000475,-0.128409979694
ACH-000476,-0.22919263313299998
ACH-000477,-0.133374144406
ACH-000480,-0.151735943958
ACH-000481,-0.197242980929
ACH-000483,-0.07169466153489999
ACH-000484,0.111744038192
ACH-000485,-0.146680408958
ACH-000486,-0.295100390298
ACH-000487,-0.213830909822
ACH-000488,-0.20108285450599997
ACH-000490,-0.035387383834199995
ACH-000491,-0.319042350244
ACH-000495,-0.08707298701680001
ACH-000496,-0.13229339881899999
ACH-000499,-0.43547424575000004
ACH-000500,-0.232341519782
ACH-000502,-0.348300286235
ACH-000503,-0.308187941448
ACH-000505,-0.0142348408339
ACH-000507,-0.320375155506
ACH-000510,-0.110698476462
ACH-000511,-0.127619177732
ACH-000512,-0.148834970732
ACH-000516,-0.08867798143580001
ACH-000517,-0.202901474701
ACH-000518,-0.19506241152800002
ACH-000520,0.0965424712445
ACH-000521,-0.46428693833400003
ACH-000522,-0.254431769541
ACH-000524,-0.103847802676
ACH-000527,-0.173270556538
ACH-000528,-0.0939046676209
ACH-000537,-0.196007051646
ACH-000541,0.101934972503
ACH-000542,0.0142776994863
ACH-000544,-0.315585333016
ACH-000545,-0.103363866884
ACH-000547,-0.388933849708
ACH-000548,-0.264775195491
ACH-000549,-0.252150436599
ACH-000550,-0.146698570157
ACH-000552,-0.19583464874099998
ACH-000556,-0.257858299766
ACH-000557,-0.0970609909086
ACH-000570,-0.133932233236
ACH-000571,-0.279750829613
ACH-000573,-0.19465960358399997
ACH-000576,-0.146112050118
ACH-000580,-0.153634133403
ACH-000584,-0.22875260188299998
ACH-000585,-0.16071234818900001
ACH-000588,-0.35596889812
ACH-000589,-0.07507681683550001
ACH-000591,-0.208248993913
ACH-000593,-0.19451194493500001
ACH-000600,-0.16894482101
ACH-000601,-0.261350974861
ACH-000604,-0.36985518245800003
ACH-000605,-0.0926091765514
ACH-000606,-0.320088051509
ACH-000608,-0.151180263037
ACH-000614,-0.08635783170330001
ACH-000616,-0.11981165552300001
ACH-000618,-0.261030307786
ACH-000619,-0.0955870387834
ACH-000620,-0.09588458210560001
ACH-000621,-0.10319048148499999
ACH-000622,-0.224319905817
ACH-000623,-0.27895480472899997
ACH-000624,-0.21836309194400003
ACH-000627,-0.20266784780400002
ACH-000630,-0.160962775689
ACH-000632,-0.30497240040600004
ACH-000633,-0.20869246751499998
ACH-000637,-0.251592158652
ACH-000638,-0.0857584351464
ACH-000646,-0.157640736319
ACH-000647,-0.255876340677
ACH-000648,-0.12602427614199999
ACH-000649,-0.110446554209
ACH-000651,0.006685893684789999
ACH-000652,-0.122697416552
ACH-000653,-0.2463261852
ACH-000657,-0.17543470466299999
ACH-000658,-0.18074595548099998
ACH-000661,-0.09234540994729999
ACH-000662,-0.302455671564
ACH-000663,-0.081076648398
ACH-000665,-0.056936916629599994
ACH-000671,-0.141575626321
ACH-000673,-0.165257958769
ACH-000676,-0.203164350631
ACH-000677,-0.152389359997
ACH-000681,-0.06418910773389999
ACH-000682,-0.169920234201
ACH-000683,0.0167927289412
ACH-000684,-0.229161596164
ACH-000688,-0.155048017218
ACH-000693,-0.17080638311000002
ACH-000694,-0.061675401477899995
ACH-000695,-0.4573107351
ACH-000696,-0.147795974328
ACH-000697,-0.136273911983
ACH-000699,-0.203353516188
ACH-000701,-0.220960981563
ACH-000706,-0.27305063078499997
ACH-000711,-0.19050193098999998
ACH-000713,-0.37022749819899997
ACH-000714,-0.35485576296300003
ACH-000718,-0.09215783398119999
ACH-000720,-0.060633889472000005
ACH-000721,-0.171892148354
ACH-000724,0.10311243400100001
ACH-000725,0.121301014693
ACH-000732,-0.21748983709800002
ACH-000734,-0.0409755598263
ACH-000735,-0.147693935754
ACH-000736,-0.118265973265
ACH-000738,-0.20750147027600002
ACH-000746,0.027261290005299997
ACH-000747,-0.269584834862
ACH-000748,-0.0350295975769
ACH-000753,-0.172887544914
ACH-000756,-0.293218664793
ACH-000757,-0.013886859846299998
ACH-000758,-0.222730542375
ACH-000760,-0.0866042872967
ACH-000763,-0.266895797718
ACH-000764,-0.19396796307
ACH-000765,-0.0502848424746
ACH-000766,-0.0189374775907
ACH-000767,-0.158974063546
ACH-000768,-0.263240528858
ACH-000769,-0.10009375323799999
ACH-000770,-0.09274940766689999
ACH-000771,-0.0788122101115
ACH-000773,-0.22407321116
ACH-000776,-0.22087556703000003
ACH-000777,-0.061238333973699995
ACH-000778,-0.0751024769825
ACH-000781,-0.114680815349
ACH-000782,0.0033532029735700002
ACH-000783,-0.149918904066
ACH-000784,-0.137721552065
ACH-000785,-0.207910623488
ACH-000787,-0.037026794196300006
ACH-000788,-0.18117968855099997
ACH-000791,-0.308395309014
ACH-000792,-0.16974666419300002
ACH-000794,-0.151183219791
ACH-000796,-0.057224920622699994
ACH-000799,-0.161981551702
ACH-000800,-0.33992624544699995
ACH-000802,-0.1556534991
ACH-000804,-0.148093918903
ACH-000805,-0.138824790385
ACH-000809,-0.18052905478
ACH-000810,-0.35798835424599995
ACH-000811,-0.24616535736900003
ACH-000817,-0.143866882051
ACH-000819,-0.0617721204681
ACH-000820,0.0984922967412
ACH-000821,-0.296196469292
ACH-000822,-0.0780880761233
ACH-000823,-0.223303209166
ACH-000824,-0.0119212624688
ACH-000827,-0.0563318103483
ACH-000829,-0.123391919561
ACH-000831,-0.07904607068410001
ACH-000832,-0.295881950334
ACH-000833,-0.31287479018000003
ACH-000834,-0.0977550111754
ACH-000835,-0.11151819484400001
ACH-000836,0.0220171291219
ACH-000837,-0.347299668739
ACH-000838,-0.223779838906
ACH-000839,-0.180600260888
ACH-000840,-0.40315181848000003
ACH-000841,-0.0661915663906
ACH-000843,-0.126133738762
ACH-000846,-0.340317790234
ACH-000847,-0.220054426116
ACH-000848,-0.276426526823
ACH-000849,-0.205102153327
ACH-000851,0.0273492921525
ACH-000855,-0.0644707737358
ACH-000856,-0.341882993719
ACH-000858,-0.08705786781080001
ACH-000859,-0.280526553819
ACH-000861,-0.02161445629
ACH-000862,-0.23413517560199998
ACH-000865,-0.115032939532
ACH-000866,-0.218274003364
ACH-000867,-0.149057212269
ACH-000869,-0.154338245953
ACH-000872,-0.234385040794
ACH-000873,-0.13137857109
ACH-000876,-0.17492679265900002
ACH-000878,-0.132342192147
ACH-000880,-0.166655337556
ACH-000881,-0.11893700884099999
ACH-000882,-0.0354112602564
ACH-000884,-0.0297309281428
ACH-000885,-0.170537459063
ACH-000887,-0.234691878343
ACH-000888,-0.163318864383
ACH-000889,-0.302894875181
ACH-000890,-0.0387816851078
ACH-000896,-0.036285891356300004
ACH-000898,-0.155412176106
ACH-000900,-0.27287819735999996
ACH-000901,-0.0682743713826
ACH-000905,-0.127830915101
ACH-000906,-0.17226692739100002
ACH-000907,-0.0453436950621
ACH-000910,-0.127896623372
ACH-000911,-0.09239610377100001
ACH-000912,-0.210461651198
ACH-000913,-0.3207667911
ACH-000915,-0.167626114545
ACH-000916,-0.35256157828699997
ACH-000917,-0.151999771034
ACH-000921,-0.183815403746
ACH-000924,-0.0245908241512
ACH-000926,-0.119253564472
ACH-000928,-0.16295530920999998
ACH-000929,-0.121317201818
ACH-000932,-0.0429131537144
ACH-000935,-0.12070940253599999
ACH-000936,-0.269158239868
ACH-000937,-0.187643300116
ACH-000938,-0.12769282562999998
ACH-000939,-0.313529187894
ACH-000941,-0.09996504385369999
ACH-000943,-0.08413116517300001
ACH-000946,-0.0892829006819
ACH-000947,-0.0191637931477
ACH-000948,-0.183517311681
ACH-000950,-0.09202588715060002
ACH-000953,-0.18516717507599997
ACH-000957,-0.13575362434
ACH-000958,-0.21482120229899998
ACH-000960,-0.10206935482599999
ACH-000963,-0.04443002538819999
ACH-000968,-0.173834720916
ACH-000969,-0.133981488819
ACH-000973,-0.242049181392
ACH-000974,-0.022195631046000003
ACH-000975,-0.163623616944
ACH-000976,-0.0847084968213
ACH-000978,-0.12447322521500001
ACH-000980,-0.104265119606
ACH-000984,-0.215943924985
ACH-000986,-0.12247028452
ACH-000988,-0.0309783924672
ACH-000993,-0.08850502735310001
ACH-000994,-0.177703629482
ACH-000996,-0.0992472471972
ACH-001001,-0.26916791133900003
ACH-001020,0.0174966157397
ACH-001028,-0.173193931166
ACH-001031,-0.29496521052200003
ACH-001038,-0.20745450330200002
ACH-001048,-0.17900225912999998
ACH-001050,-0.24230132930599999
ACH-001053,-0.1589472829
ACH-001054,-0.272324291097
ACH-001061,-0.133452009949
ACH-001067,-0.184854190008
ACH-001075,-0.10761667055
ACH-001096,-0.106245392062
ACH-001128,-0.25316820435
ACH-001134,-0.100997513691
ACH-001151,-0.133815675313
ACH-001163,-0.458202055276
ACH-001164,-0.82675090345
ACH-001173,-0.201505208694
ACH-001183,-0.19137276664099998
ACH-001184,-0.0823395617654
ACH-001190,0.031103153435
ACH-001192,-0.259203062815
ACH-001193,0.115871323506
ACH-001196,-0.08111239827560002
ACH-001197,-0.238854712117
ACH-001205,-0.0689416278729
ACH-001211,-0.00679788228443
ACH-001212,-0.199931493541
ACH-001228,-0.19291194236900003
ACH-001232,-0.293122766378
ACH-001239,-0.196064648855
ACH-001274,-0.151859814933
ACH-001275,-0.05354360205630001
ACH-001277,-0.145188500123
ACH-001278,-0.25018912143100003
ACH-001280,-0.1819947425
ACH-001283,0.024303944938099998
ACH-001289,-0.290152764805
ACH-001295,-0.059447120555300006
ACH-001300,-0.07385114802630001
ACH-001301,0.07005239788930001
ACH-001302,-0.20358996324200002
ACH-001303,0.111682321667
ACH-001306,-0.14705962691500002
ACH-001318,-0.370423553717
ACH-001322,-0.187247208955
ACH-001328,-0.2517211456
ACH-001332,-0.407467770102
ACH-001333,-0.0411962834476
ACH-001336,-0.165489632955
ACH-001340,-0.0866070198145
ACH-001346,-0.199129493754
ACH-001353,-0.199317804228
ACH-001354,-0.713387837977
ACH-001367,0.0816419826626
ACH-001368,-0.271496996428
ACH-001374,0.0249414016825
ACH-001375,-0.21780005508900002
ACH-001377,-0.24415987249499999
ACH-001380,-0.240231162486
ACH-001391,-0.06487639384119999
ACH-001407,-0.290003295832
ACH-001408,-0.17034604687
ACH-001413,-0.279080070508
ACH-001430,-0.0888439434684
ACH-001431,-0.16724649644099998
ACH-001450,-0.131141432209
ACH-001496,-0.112765918125
ACH-001500,-0.36102427741899995
ACH-001521,-0.0776668845658
ACH-001523,-0.09607523859389999
ACH-001532,-0.200038829622
ACH-001536,-0.08946503558139998
ACH-001550,-0.120120432993
ACH-001552,-0.315321042747
ACH-001554,-0.12226653532199999
ACH-001645,-0.088905387168
ACH-001654,-0.21837244325999997
ACH-001715,-0.0869642063666
ACH-001735,-0.198549173838
ACH-001736,-0.0652401302702
ACH-001737,-0.489021020379
ACH-001740,-0.208458803392
ACH-001745,0.09755749671280001
ACH-001750,-0.289282959537
ACH-001765,-0.139926740505
ACH-001956,-0.121682300423
ACH-001957,-0.237198640544
