,PNLIPRP1 (5407)
ACH-000004,0.159042473185
ACH-000007,0.27749635849599996
ACH-000009,0.099768114967
ACH-000011,0.148541114485
ACH-000012,0.209958101298
ACH-000013,0.230807973758
ACH-000014,0.16916354217500001
ACH-000015,0.123773155604
ACH-000017,0.119294251237
ACH-000018,0.172100039113
ACH-000019,0.0927257678375
ACH-000021,0.278639997522
ACH-000022,0.14675470614299999
ACH-000025,0.04857774321269999
ACH-000028,0.2221418803
ACH-000030,0.110173437953
ACH-000035,0.128644234812
ACH-000036,0.09607101203099999
ACH-000037,0.0336035675952
ACH-000039,0.09698146677750001
ACH-000040,0.122786466992
ACH-000041,0.0921884211882
ACH-000042,0.0762405096718
ACH-000045,0.182519229861
ACH-000047,0.122176684144
ACH-000052,0.279219310407
ACH-000053,0.225130671897
ACH-000054,0.08911791557060002
ACH-000055,0.06322157164469999
ACH-000060,0.228221770218
ACH-000067,-0.100548852974
ACH-000070,0.017432123659599997
ACH-000075,0.178087905147
ACH-000078,0.155090648494
ACH-000082,0.21336411926399998
ACH-000085,0.131255669855
ACH-000086,0.227579921159
ACH-000087,0.16397752007000002
ACH-000092,0.281555176259
ACH-000095,0.08890832238160001
ACH-000097,0.123681997635
ACH-000098,0.06683807819759999
ACH-000099,0.0433037409836
ACH-000108,0.146134643676
ACH-000113,0.108510092805
ACH-000115,0.18788653146200002
ACH-000116,0.138371138142
ACH-000118,0.122982558583
ACH-000120,0.153615697765
ACH-000123,0.14474787222000002
ACH-000127,0.211930287705
ACH-000128,0.170218101136
ACH-000132,0.12865116441299998
ACH-000133,0.131575752729
ACH-000137,0.317071411385
ACH-000138,0.22867549909600002
ACH-000142,0.0569957189327
ACH-000143,-0.0253642998438
ACH-000146,0.220436561606
ACH-000148,0.09528675947830001
ACH-000150,0.265681351716
ACH-000152,0.11349271662799999
ACH-000153,0.154992735908
ACH-000159,-0.0186315797278
ACH-000160,0.11702642209799999
ACH-000163,0.0205647002619
ACH-000167,0.22126118152899998
ACH-000168,0.0468932377563
ACH-000169,-0.011296769993799999
ACH-000178,0.07473016364289999
ACH-000182,0.0307410179882
ACH-000183,0.10594203441099999
ACH-000188,0.18592476484099998
ACH-000189,-0.039772199970800004
ACH-000190,0.19432347315499998
ACH-000198,0.133077524641
ACH-000204,0.09952283379270001
ACH-000206,0.280767409797
ACH-000207,0.21660737078499998
ACH-000211,0.0425040459545
ACH-000215,0.13833921659499998
ACH-000221,0.24816041843400002
ACH-000222,0.280245011281
ACH-000223,0.165047532749
ACH-000226,0.16976909682500002
ACH-000227,0.253597807656
ACH-000228,0.271947218028
ACH-000231,0.162439310538
ACH-000232,0.150906243409
ACH-000233,0.07095959233360001
ACH-000234,0.196791995231
ACH-000235,0.188834700417
ACH-000237,0.144689274379
ACH-000238,0.09798198180289999
ACH-000243,0.15243462007
ACH-000244,0.12489510445
ACH-000246,0.111379555852
ACH-000248,0.205082831796
ACH-000250,0.0187619968707
ACH-000251,0.4829140825
ACH-000253,0.0961316188831
ACH-000255,0.0434485367019
ACH-000256,0.228984937588
ACH-000257,0.197117585626
ACH-000258,-0.276053155137
ACH-000259,0.201987177488
ACH-000260,0.138432416112
ACH-000261,0.215872998124
ACH-000262,0.195911728287
ACH-000263,0.23954707549600002
ACH-000264,0.0740291746675
ACH-000265,0.141574187666
ACH-000266,0.17013513186700002
ACH-000272,0.035291953049699995
ACH-000273,0.0887335828253
ACH-000274,0.20471874769099999
ACH-000277,0.008636387549190001
ACH-000278,0.05352011154619999
ACH-000279,0.0172731273673
ACH-000280,0.172631067304
ACH-000281,0.15168880679400001
ACH-000288,0.0568679036247
ACH-000291,0.0555675946519
ACH-000293,-0.0525799045457
ACH-000294,0.14731150539100002
ACH-000295,0.167720678491
ACH-000296,-0.0358558235766
ACH-000302,0.107106740284
ACH-000304,0.199469945732
ACH-000307,0.0641540991199
ACH-000308,0.0740355417748
ACH-000310,0.257434400236
ACH-000311,0.0125660489026
ACH-000312,0.25217214012600003
ACH-000315,0.195928796899
ACH-000316,0.149149619679
ACH-000317,0.235451919544
ACH-000318,0.119038113833
ACH-000319,0.0842834996896
ACH-000320,0.137112762709
ACH-000322,0.0981463811689
ACH-000323,0.09282550366139998
ACH-000324,0.135851890507
ACH-000329,0.0478743404586
ACH-000330,0.217548692575
ACH-000331,0.0609979607331
ACH-000332,0.164379704128
ACH-000334,0.0853066503361
ACH-000335,0.399817214572
ACH-000336,0.0196800739925
ACH-000337,0.044441541618099996
ACH-000339,0.16327937603599998
ACH-000341,0.13875988945599999
ACH-000348,0.145809868809
ACH-000350,-0.014998114848400001
ACH-000352,0.17248816903
ACH-000356,0.321439186578
ACH-000361,-0.043338537368700004
ACH-000362,0.10424536731799999
ACH-000363,0.116049630229
ACH-000364,0.100543459201
ACH-000365,0.17243618219
ACH-000366,0.0250811979046
ACH-000368,0.16827109385699998
ACH-000374,0.00401112820904
ACH-000375,0.048722832581400005
ACH-000376,0.122197168353
ACH-000381,0.153316391712
ACH-000383,0.13425360009
ACH-000387,0.295535353611
ACH-000389,0.184359245068
ACH-000390,0.182633183233
ACH-000393,0.155270308585
ACH-000395,-0.19577632047200003
ACH-000397,0.21085962249899998
ACH-000401,0.207156354878
ACH-000402,0.162626185512
ACH-000403,0.151855885473
ACH-000404,-0.00264516517811
ACH-000406,0.136970804836
ACH-000407,0.15715567156500002
ACH-000408,0.0892021490632
ACH-000410,0.12791470145300002
ACH-000411,0.0457962822462
ACH-000414,0.251889817922
ACH-000415,0.213765876566
ACH-000416,0.158267977973
ACH-000420,0.127382152195
ACH-000421,0.152585835287
ACH-000424,0.0882410955483
ACH-000425,-0.027757166392799997
ACH-000426,-0.00401897118785
ACH-000427,0.118593262862
ACH-000433,-0.165843232687
ACH-000436,0.00660023679805
ACH-000444,0.228749482531
ACH-000445,-0.0760426797121
ACH-000448,-0.0285696011496
ACH-000450,0.131669373379
ACH-000452,0.122912890218
ACH-000454,0.117259953617
ACH-000458,0.189573448939
ACH-000459,0.0032704921360800004
ACH-000460,0.14282235923800002
ACH-000461,0.36730298077
ACH-000463,0.20956037779
ACH-000464,-0.0776407335448
ACH-000466,0.14683067496899999
ACH-000467,0.180066524232
ACH-000468,0.16075473566
ACH-000469,0.059227371421
ACH-000470,0.0264686586699
ACH-000471,0.172380456959
ACH-000472,0.162530131671
ACH-000473,0.11594608704399999
