,HOXA11 (3207)
ACH-000004,-0.22181549054000002
ACH-000007,-0.280020481818
ACH-000009,-0.0416957857665
ACH-000011,-0.31101021263
ACH-000012,-0.18860070212699998
ACH-000013,-0.252984716269
ACH-000014,-0.149995858915
ACH-000015,-0.221316227438
ACH-000017,-0.0808132463248
ACH-000018,-0.48693392147
ACH-000019,-0.103848521262
ACH-000021,-0.10758305386900001
ACH-000022,-0.44485338596100005
ACH-000025,-0.059962422088400004
ACH-000028,-0.176025387478
ACH-000030,-0.062259782739699995
ACH-000035,-0.479838782187
ACH-000036,-0.140298308358
ACH-000037,-0.244178540794
ACH-000039,0.108859317762
ACH-000040,-0.18311603551300001
ACH-000041,-0.271743308733
ACH-000042,-0.308120219028
ACH-000045,-0.34502752348000004
ACH-000047,-0.244419001056
ACH-000052,0.0042495205234
ACH-000053,-0.0389877760424
ACH-000054,-0.11657020097200001
ACH-000055,-0.0336122932457
ACH-000060,-0.42223279147500004
ACH-000067,-0.210785822066
ACH-000070,-0.290739312453
ACH-000075,-0.0388909768659
ACH-000078,0.10370152952299999
ACH-000082,-0.244225537465
ACH-000085,-0.258476172409
ACH-000086,-0.0876677028751
ACH-000087,-0.272008603075
ACH-000092,-0.039521540339900005
ACH-000095,-0.0955394004456
ACH-000097,-0.139663962557
ACH-000098,-0.132138559485
ACH-000099,-0.178532036433
ACH-000108,-0.239147134772
ACH-000113,-0.143595006802
ACH-000115,-0.161665822414
ACH-000116,-0.252366629023
ACH-000118,-0.0067693547948700005
ACH-000120,-0.0764450395848
ACH-000123,-0.029891587717
ACH-000127,0.006434041218870001
ACH-000128,-0.214749148918
ACH-000132,-0.107731385421
ACH-000133,-0.0550564512962
ACH-000137,-0.0511317011226
ACH-000138,-0.286028438048
ACH-000142,-0.07459680000260001
ACH-000143,-0.36082032599299996
ACH-000146,-0.021916453076299997
ACH-000148,-0.0393918155216
ACH-000150,-0.34841335872199997
ACH-000152,-0.141721548358
ACH-000153,-0.11437251354
ACH-000159,-0.35989474814000005
ACH-000160,-0.311124408789
ACH-000163,0.0463374566137
ACH-000167,-0.07914641198710001
ACH-000168,-0.218241861126
ACH-000169,-0.23082721884500002
ACH-000178,-0.242703512874
ACH-000182,-0.08043547050319999
ACH-000183,-0.215658907206
