,LNPEP (4012)
ACH-000004,-0.0419762673415
ACH-000007,-0.140947553922
ACH-000009,-0.00899926200132
ACH-000011,-0.335518458986
ACH-000012,-0.11877687157700001
ACH-000013,-0.13023875295999998
ACH-000014,-0.0814265169987
ACH-000015,-0.19159614795699997
ACH-000017,-0.125928870231
ACH-000018,-0.103131418914
ACH-000019,-0.149298503536
ACH-000021,-0.2084866161
ACH-000022,-0.06187690435169999
ACH-000025,-0.194278969428
ACH-000028,-0.0435911074396
ACH-000030,-0.09728660520919999
ACH-000035,0.1278223395
ACH-000036,-0.004639795875100001
ACH-000037,0.21996976551199998
ACH-000039,-0.0731352017914
ACH-000040,-0.201841360229
ACH-000041,-0.200809370751
ACH-000042,-0.11667975539000001
ACH-000045,0.0532715751873
ACH-000047,-0.30180198322900004
ACH-000052,0.0126317399367
ACH-000053,-0.022484953048099998
ACH-000054,-0.11601734152999998
ACH-000055,-0.112373079692
ACH-000060,-0.0943087795179
ACH-000067,-0.10027875557299999
ACH-000070,0.130499907274
ACH-000075,-0.204855069295
ACH-000078,-0.35698043471199997
ACH-000082,-0.18458003940900003
ACH-000085,0.057625938525900006
ACH-000086,-0.220225144644
ACH-000087,-0.25278135185899997
ACH-000092,-0.118652901449
ACH-000095,-0.0813862061434
ACH-000097,-0.104841166262
ACH-000098,-0.269054079426
ACH-000099,-0.046461051480300004
ACH-000108,-0.0684114351065
ACH-000113,-0.0166045293687
ACH-000115,-0.0594347953031
ACH-000116,-0.216126341698
ACH-000118,0.0757400944592
ACH-000120,-0.248059710652
ACH-000123,-0.193232298344
ACH-000127,-0.09794339132020001
ACH-000128,-0.348579293881
ACH-000132,-0.184365345897
ACH-000133,-0.120591404369
ACH-000137,-0.31813862306699997
ACH-000138,-0.05425733414480001
ACH-000142,-0.0400722734655
ACH-000143,-0.278555202113
ACH-000146,0.017232431385400003
ACH-000148,-0.0358970775071
ACH-000150,0.00279523758754
ACH-000152,-0.252935627946
ACH-000153,-0.736080081643
ACH-000159,-0.21520275461599997
ACH-000160,-0.0773328416029
ACH-000163,-0.0288071897872
ACH-000167,-0.222679874853
ACH-000168,0.20433012921399998
ACH-000169,-0.09622924440899999
ACH-000178,0.013381958190000001
ACH-000182,-0.119187714747
ACH-000183,-0.245304539772
ACH-000188,-0.0663238345195
ACH-000189,-0.014851289095100001
ACH-000190,-0.106642912823
ACH-000198,0.029738072414299998
ACH-000204,-0.172015058305
ACH-000206,-0.0025437312993400003
ACH-000207,-0.09133975637869998
ACH-000211,0.037290745149800006
ACH-000215,-0.0829223536017
ACH-000221,-0.154077130067
ACH-000222,-0.0311767220852
ACH-000223,-0.00720852374445
ACH-000226,0.0651880918736
ACH-000227,-0.251751061733
ACH-000228,0.00549818585465
ACH-000231,-0.0640528661505
ACH-000232,-0.163138469102
ACH-000233,-0.09720127804260001
ACH-000234,-0.16530237959799998
ACH-000235,-0.0881847075722
ACH-000237,0.0240701301615
ACH-000238,-0.0504078141919
ACH-000243,-0.13224178138
ACH-000244,-0.398097060577
ACH-000246,-0.0608777433736
ACH-000248,0.0270214590703
ACH-000250,-0.21173754456399999
ACH-000251,-0.174816149826
ACH-000253,-0.00423155574909
ACH-000255,-0.034679029222900004
ACH-000256,-0.296329484416
ACH-000257,-0.22892589564399998
ACH-000258,0.176453578926
ACH-000259,-0.0489956408101
ACH-000260,-0.29788857364
ACH-000261,-0.10552836100400001
ACH-000262,-0.00115154048028
ACH-000263,-0.0041378578430500005
ACH-000264,-0.0899278248176
ACH-000265,-0.17745397694
ACH-000266,-0.017837164689299998
ACH-000272,-0.115345039584
ACH-000273,-0.107323539395
ACH-000274,-0.0480575484804
ACH-000277,-0.0190161175223
ACH-000278,-0.146393173247
ACH-000279,-0.157964707208
ACH-000280,-0.08631172309660001
ACH-000281,-0.21251985338799997
ACH-000288,-0.0482105841462
ACH-000291,-0.16094246989
ACH-000293,-0.40432338877400004
ACH-000294,0.07761191063610001
ACH-000295,-0.103142253304
ACH-000296,-0.136455904554
ACH-000302,-0.149864100817
ACH-000304,0.110903741452
ACH-000307,-0.0008008733751699999
ACH-000308,0.0208094642058
ACH-000310,-0.244410871555
ACH-000311,-0.110510496806
ACH-000312,-0.250362404899
ACH-000315,0.152216537954
ACH-000316,-0.10242403332399999
ACH-000317,0.09116990512769999
ACH-000318,-0.04680391352390001
ACH-000319,-0.361352240748
ACH-000320,-0.0820653026457
ACH-000322,-0.319342438367
ACH-000323,-0.0514651407235
ACH-000324,-0.241463029342
ACH-000329,-0.11783434871500001
ACH-000330,-0.147147407364
ACH-000331,-0.137792853937
ACH-000332,-0.046116328119
ACH-000334,-0.282263317104
ACH-000335,-0.17055571000300002
ACH-000336,0.044045383226399996
ACH-000337,0.0438524095347
ACH-000339,0.07402876900239999
ACH-000341,-0.0655076740079
ACH-000348,-0.131234425052
ACH-000350,-0.410835735533
ACH-000352,-0.07898850626939999
ACH-000356,-0.159857841737
ACH-000361,-0.243669578209
ACH-000362,-0.0878461759774
ACH-000363,0.0693332640993
ACH-000364,-0.112233440538
ACH-000365,0.0281963984209
ACH-000366,-0.162435852554
ACH-000368,-0.121129908635
ACH-000374,-0.204337001494
ACH-000375,-0.495183552946
ACH-000376,-0.143443111451
ACH-000381,-0.159209516627
ACH-000383,0.025171261667400004
ACH-000387,-0.18853725799600002
ACH-000389,-0.42195525261100003
ACH-000390,-0.16901122035100002
ACH-000393,-0.08553112048860001
ACH-000395,0.0156050913261
ACH-000397,0.0292641323723
ACH-000401,-0.16920503129099998
ACH-000402,0.613919492125
ACH-000403,-0.0815210190158
ACH-000404,0.022718664723400003
ACH-000406,-0.105994231149
ACH-000407,-0.312720606897
ACH-000408,-0.24591852407200002
ACH-000410,-0.0152333481545
ACH-000411,-0.17758711651099998
ACH-000414,-0.0546509783845
ACH-000415,-0.101286161898
ACH-000416,-0.141639369108
ACH-000420,-0.131453802518
ACH-000421,-0.162102052737
ACH-000424,-0.42491479559199996
ACH-000425,-0.109445151605
ACH-000426,-0.175525828004
ACH-000427,-0.23841536913000003
ACH-000433,-0.20766030364100002
ACH-000436,-0.11981339774599999
ACH-000444,0.07134171891300001
ACH-000445,-0.00494015499066
ACH-000448,-0.127595702761
ACH-000450,-0.15581234859999998
ACH-000452,-0.088098824537
ACH-000454,-0.06463283284730001
ACH-000458,-0.196082606985
ACH-000459,0.011444673668400001
ACH-000460,-0.101452690507
ACH-000461,-0.10051894840299999
ACH-000463,-0.321631929318
ACH-000464,0.0519422805791
ACH-000466,-0.250801252862
ACH-000467,-0.0165668238565
ACH-000468,0.0124979740516
ACH-000469,0.0444551559142
ACH-000470,-0.35634356102
ACH-000471,-0.151315071045
ACH-000472,-0.0532847059311
ACH-000473,0.07551703021160001
ACH-000475,-0.126505156297
ACH-000476,-0.288713986305
ACH-000477,-0.27718303897
ACH-000480,-0.0746200710125
ACH-000481,-0.0846573874295
ACH-000483,0.203062339798
ACH-000484,0.198036168164
ACH-000485,0.011537472240299999
ACH-000486,0.0201712741314
ACH-000487,-0.187884635991
ACH-000488,-0.146192593552
ACH-000490,-0.22436177863200002
ACH-000491,-0.166562934256
ACH-000495,-0.0795016063473
ACH-000496,0.025968355820400003
ACH-000499,-0.37641069178000003
ACH-000500,-0.86026406838
ACH-000502,-0.026787174279800003
ACH-000503,-0.21202188893100002
ACH-000505,0.0258163782538
ACH-000507,0.176804178822
ACH-000510,0.0205652958557
ACH-000511,-0.190004444032
ACH-000512,-0.119776713004
ACH-000516,0.0694070709322
ACH-000517,-0.167093301484
ACH-000518,-0.292977951666
ACH-000520,-0.303339362115
ACH-000521,-0.0013340038361400002
ACH-000522,-0.107781730669
ACH-000524,-0.215042135911
ACH-000527,-0.20902521871500002
ACH-000528,-0.0604655937635
ACH-000537,-0.108376886861
ACH-000541,0.030995271088900003
ACH-000542,-0.20282277087
ACH-000544,-0.0375420416778
ACH-000545,-0.180803965658
ACH-000547,-0.005835564722579999
ACH-000548,-0.120375003607
ACH-000549,-0.057670435499099997
ACH-000550,0.00411205400365
ACH-000552,-0.19085412139600003
ACH-000556,-0.09382938354180001
ACH-000557,-0.14920893387599998
ACH-000570,-0.242127804519
ACH-000571,0.0569733427154
ACH-000573,-0.0260119335103
ACH-000576,0.0555268066026
ACH-000580,-0.10054544622000001
ACH-000584,-0.16205797102
ACH-000585,-0.158622077869
ACH-000588,-0.0755649419229
ACH-000589,-0.162264796781
ACH-000591,-0.08456050223400001
ACH-000593,0.08827103763569999
ACH-000600,0.0454698069591
ACH-000601,-0.120851669638
ACH-000604,-0.657344500183
ACH-000605,-0.0977086616612
ACH-000606,-0.262148181089
ACH-000608,0.00610794232268
ACH-000614,0.015167633242200001
ACH-000616,0.0764473110573
ACH-000618,-0.19603468344900002
ACH-000619,-0.22224881281199999
ACH-000620,-0.00208565915181
ACH-000621,-0.118321110657
ACH-000622,-0.00400761436179
ACH-000623,-0.08362740412360001
ACH-000624,-0.206274015885
ACH-000627,-0.110286147029
ACH-000630,-0.14271666075699999
ACH-000632,-0.195044031299
ACH-000633,-0.0760136588731
ACH-000637,-0.030317996254199998
ACH-000638,-0.047257678873500006
ACH-000646,-0.151769643704
ACH-000647,-0.027882984786
ACH-000648,-0.0605846914701
ACH-000649,-0.104025762554
ACH-000651,-0.17260806825
ACH-000652,-0.248004241593
ACH-000653,0.0686288225717
ACH-000657,-0.15976171672599998
ACH-000658,-0.230354327537
ACH-000661,-0.19016933646099998
ACH-000662,-0.255370462067
ACH-000663,-0.29113033495
ACH-000665,-0.148086149989
ACH-000671,-0.0304718717783
ACH-000673,0.0562726647659
ACH-000676,-0.15311296208900002
ACH-000677,-0.0229294895811
ACH-000681,-0.172410751648
ACH-000682,-0.09794092012710001
ACH-000683,-0.13803458973
ACH-000684,-0.122289708055
ACH-000688,-0.153365455703
ACH-000693,-0.09455422358860001
ACH-000694,-0.136262367675
ACH-000695,0.25173205968400003
ACH-000696,-0.0868815872105
ACH-000697,0.259868386552
ACH-000699,-0.00656357876677
ACH-000701,-0.0643605587066
ACH-000706,-0.158801183321
ACH-000711,-0.13447897166699999
ACH-000713,-0.145835596196
ACH-000714,-0.160928415424
ACH-000718,-0.16199332109
ACH-000720,0.0125587053923
ACH-000721,-0.0414423006421
ACH-000724,-0.0468947615305
ACH-000725,-0.12472112031400001
ACH-000732,-0.116668317137
ACH-000734,-0.0812553213497
ACH-000735,-0.33124764707
ACH-000736,-0.151040543185
ACH-000738,-0.0817109164606
ACH-000746,-0.175453331132
ACH-000747,-0.154833891784
ACH-000748,-0.0316336340955
ACH-000753,0.036240191939300004
ACH-000756,-0.048643446068500004
ACH-000757,-0.133182915568
ACH-000758,-0.17309810948600002
ACH-000760,-0.0595563307158
ACH-000763,-0.0430579732209
ACH-000764,-0.09682787868310001
ACH-000765,-0.045310023362999996
ACH-000766,-0.0523995884133
ACH-000767,-0.181116672809
ACH-000768,-0.0338959329897
ACH-000769,-0.106091724681
ACH-000770,0.0494232420815
ACH-000771,-0.08416570316710001
ACH-000773,0.009375297518540002
ACH-000776,0.051117479442800005
ACH-000777,-0.160139604608
ACH-000778,-0.0205292838025
ACH-000781,-0.118139198048
ACH-000782,0.0226955514381
ACH-000783,-0.109704443466
ACH-000784,-0.142298022027
ACH-000785,-0.024347432382900002
ACH-000787,-0.0229810525096
ACH-000788,-0.09644185089130002
ACH-000791,-0.110525670932
ACH-000792,-0.048355902962800006
ACH-000794,-0.14224191209
ACH-000796,-0.015512959840799999
ACH-000799,-0.19356167967399998
ACH-000800,0.0133775012241
ACH-000802,0.0387644325627
ACH-000804,0.0289667616537
ACH-000805,-0.22870435101300002
ACH-000809,-0.0855267892027
ACH-000810,0.13117082133
ACH-000811,-0.237037485039
ACH-000817,0.12107431753900001
ACH-000819,-0.339433333675
ACH-000820,0.050891947894800005
ACH-000821,0.13339656275200001
ACH-000822,-0.17797379865600002
ACH-000823,-0.0909459787808
ACH-000824,-0.0502645014864
ACH-000827,-0.19651770653499998
ACH-000829,0.29675184047200004
ACH-000831,-0.0395616380818
ACH-000832,-0.193120305754
ACH-000833,-0.0379223841455
ACH-000834,-0.191360276017
ACH-000835,0.178797743409
ACH-000836,-0.13533397436300001
ACH-000837,-0.07456327734519999
ACH-000838,0.165163321909
ACH-000839,-0.236751999928
ACH-000840,-0.134017761879
ACH-000841,-0.17228876761
ACH-000843,-0.0151009949593
ACH-000846,0.105818249495
ACH-000847,-0.0738935473522
ACH-000848,0.0580473096987
ACH-000849,-0.022803759501999997
ACH-000851,-0.120619541752
ACH-000855,0.095877924286
ACH-000856,-0.371827862689
ACH-000858,-0.166116835865
ACH-000859,-0.272216759429
ACH-000861,-0.22447098242600003
ACH-000862,0.0213087056564
ACH-000865,-0.209310176964
ACH-000866,-0.0047903068128
ACH-000867,-0.104127985808
ACH-000869,0.0168307315976
ACH-000872,-0.20997061886399998
ACH-000873,-0.258264211693
ACH-000876,-0.0860668100404
ACH-000878,-0.029897838821799996
ACH-000880,-0.20198235454
ACH-000881,-0.0937443419664
ACH-000882,-0.11985274142
ACH-000884,-0.100322687453
ACH-000885,-0.284358378508
ACH-000887,-0.162341549695
ACH-000888,-0.0866004525888
ACH-000889,0.0102080785245
ACH-000890,-0.10053231137700001
ACH-000896,0.0283503019174
ACH-000898,-0.09361542264280001
ACH-000900,-0.0893450197324
ACH-000901,-0.058736009120500005
ACH-000905,-0.22788384750500001
ACH-000906,-0.279728868214
ACH-000907,-0.123802305121
ACH-000910,-0.196902623159
ACH-000911,-0.198106105495
ACH-000912,-0.190449154313
ACH-000913,-0.175578460751
ACH-000915,-0.202228065027
ACH-000916,-0.25043680037099997
ACH-000917,-0.188991039153
ACH-000921,0.115793030701
ACH-000924,-0.0975669935192
ACH-000926,-0.261360664979
ACH-000928,-0.118726999554
ACH-000929,-0.171347954646
ACH-000932,-0.218816103004
ACH-000935,0.152708332004
ACH-000936,-0.23266251392200002
ACH-000937,-0.09354485895169999
ACH-000938,0.126751446678
ACH-000939,0.17275381446199997
ACH-000941,-0.0393240099335
ACH-000943,-0.26911470107700003
ACH-000946,-0.130638859809
ACH-000947,-0.169569917751
ACH-000948,-0.16956076676600002
ACH-000950,-0.07379378776380001
ACH-000953,-0.0417867538867
ACH-000957,-0.027515506405
ACH-000958,0.170479181637
ACH-000960,0.20243921026099998
ACH-000963,0.12192332906400001
ACH-000968,-0.207001474963
ACH-000969,-0.0582822704021
ACH-000973,-0.293627093308
ACH-000974,-0.031202537900799996
ACH-000975,-0.0832205058475
ACH-000976,-0.250452627932
ACH-000978,-0.223568681664
ACH-000980,-0.058247869014999995
ACH-000984,-0.117691315446
ACH-000986,-0.20555714127099997
ACH-000988,-0.024495651690700004
ACH-000993,-0.152706383869
ACH-000994,-0.0749534914308
ACH-000996,0.0664887204434
ACH-001001,-0.19302494132800002
ACH-001020,-0.0471090594006
ACH-001028,-0.183298524276
ACH-001031,-0.288968578473
ACH-001038,-0.127095269935
ACH-001048,0.0163865471716
ACH-001050,-0.128156329068
ACH-001053,-0.355314705734
ACH-001054,-0.321698740892
ACH-001061,0.00979832239132
ACH-001067,0.0315813966336
ACH-001075,-0.163347542779
ACH-001096,-0.09094212076120001
ACH-001128,-0.284743253814
ACH-001134,0.0949926830355
ACH-001151,-0.023171459855400003
ACH-001163,-0.09037237713160001
ACH-001164,0.226008343083
ACH-001173,-0.151624227552
ACH-001183,-0.151025766981
ACH-001184,-0.0492702094281
ACH-001190,0.0908581671259
ACH-001192,0.00762969711116
ACH-001193,0.04080505920869999
ACH-001196,-0.17741102982700002
ACH-001197,-0.00252601899245
ACH-001205,-0.211148678814
ACH-001211,-0.0328268911926
ACH-001212,0.0705282665831
ACH-001228,-0.0037689481457
ACH-001232,-0.00190668391099
ACH-001239,-0.173508811047
ACH-001274,-0.145425287273
ACH-001275,-0.0683700053145
ACH-001277,-0.0451994941912
ACH-001278,-0.153908105075
ACH-001280,-0.0491652442435
ACH-001283,-0.19322016550299997
ACH-001289,-0.17211505190200002
ACH-001295,-0.146335749485
ACH-001300,-0.23152806284000002
ACH-001301,0.18833367007399998
ACH-001302,0.092045172214
ACH-001303,-0.411113472474
ACH-001306,0.028963620517199997
ACH-001318,-0.0031196860535900005
ACH-001322,-0.283848997565
ACH-001328,-0.065779480288
ACH-001332,-0.0826191666578
ACH-001333,-0.17959721049600003
ACH-001336,0.13333457774000002
ACH-001340,-0.168657450345
ACH-001346,-0.23918623884399998
ACH-001353,-0.228678765246
ACH-001354,-0.310198851431
ACH-001367,-0.0350137665559
ACH-001368,-0.0841193926576
ACH-001374,0.127767510754
ACH-001375,-0.19369739577999998
ACH-001377,-0.089289802862
ACH-001380,-0.22195252846299998
ACH-001391,0.039187641383500005
ACH-001407,0.09726266529760001
ACH-001408,-0.124107918599
ACH-001413,0.07878383648189999
ACH-001430,-0.0420002219795
ACH-001431,-0.128850372372
ACH-001450,0.251885982723
ACH-001496,-0.293966325114
ACH-001500,-0.162069837503
ACH-001521,-0.27074704273
ACH-001523,-0.0365298508436
ACH-001532,-0.157813476589
ACH-001536,0.0407777914062
ACH-001550,-0.09959614330319999
ACH-001552,0.09481654647019999
ACH-001554,-0.192277463902
ACH-001645,-0.177234797485
ACH-001654,-0.101042339896
ACH-001715,-0.23477041805999999
ACH-001735,-0.166966104473
ACH-001736,-0.11304493380200001
ACH-001737,0.435057427622
ACH-001740,-0.110503731566
ACH-001745,-0.198494463805
ACH-001750,-0.0636123349919
ACH-001765,0.0115584702128
ACH-001956,-0.028467609136099997
ACH-001957,-0.0601765240891
