,SNCG (6623)
ACH-000004,-0.060700117770600005
ACH-000007,0.000399234626621
ACH-000009,-0.182652053321
ACH-000011,0.07454302403339999
ACH-000012,0.0259960949942
ACH-000013,0.0944841315814
ACH-000014,0.133719649464
ACH-000015,0.007923322001670001
ACH-000017,0.09054037760130001
ACH-000018,0.08263038903560001
ACH-000019,0.119272154143
ACH-000021,-0.0554561114232
ACH-000022,0.09471860596519999
ACH-000025,-0.0961436991633
ACH-000028,-0.0154312622689
ACH-000030,-0.015280975881199999
ACH-000035,-0.0684571432441
ACH-000036,0.00148079536808
ACH-000037,0.0223586691689
ACH-000039,-0.21004016439800002
ACH-000040,-0.0213114210469
ACH-000041,-0.0136451776913
ACH-000042,0.08389917612299999
ACH-000045,0.15943127055099998
ACH-000047,0.10030091719499999
ACH-000052,0.133648524821
ACH-000053,0.00011434485779
ACH-000054,0.0242309308383
ACH-000055,0.0622533127176
ACH-000060,0.0474889569568
ACH-000067,0.21118333723700003
ACH-000070,0.0952221674948
ACH-000075,0.228928932248
ACH-000078,0.16760538894899998
ACH-000082,-0.015229190971799998
ACH-000085,-0.0337868725667
ACH-000086,-0.0284633875231
ACH-000087,0.0164117568771
ACH-000092,0.0388495519905
ACH-000095,0.100475328618
ACH-000097,0.0784556868116
ACH-000098,-0.00588678412499
ACH-000099,-0.0485107201023
ACH-000108,-0.120990407138
ACH-000113,0.041354675433400004
ACH-000115,-0.253971358119
ACH-000116,0.044822711052
ACH-000118,-0.048402064490800006
ACH-000120,-0.0702950044789
ACH-000123,-0.0251269970437
ACH-000127,-0.129648806425
ACH-000128,-0.04953099438900001
ACH-000132,0.119765454098
ACH-000133,0.004893339273659999
ACH-000137,0.009560047596430001
ACH-000138,0.0638862116105
ACH-000142,0.0653748036086
ACH-000143,0.0328538132219
ACH-000146,0.0128720139736
ACH-000148,-0.21757518305799997
ACH-000150,0.0767186082357
ACH-000152,-0.03165766122
ACH-000153,0.442434838211
ACH-000159,0.0916246604025
ACH-000160,-0.0664739736778
ACH-000163,-0.0279613459604
ACH-000167,0.36608396583999997
ACH-000168,0.027906513621200002
ACH-000169,-0.0586624097771
ACH-000178,0.248666387828
ACH-000182,-0.112432912786
ACH-000183,0.0418420742869
ACH-000188,0.162447396857
ACH-000189,0.144717081536
ACH-000190,0.009014058530559999
ACH-000198,-0.025920551778199998
ACH-000204,-0.09627345633829999
ACH-000206,-0.0912010306216
ACH-000207,-0.013527070850599999
ACH-000211,0.141201708837
ACH-000215,0.150713211763
ACH-000221,0.0747334586938
ACH-000222,-0.0814270536438
ACH-000223,-0.0987124718435
ACH-000226,-0.013803085697299999
ACH-000227,-0.23624142709600002
ACH-000228,0.0155853943542
ACH-000231,-0.143719230403
ACH-000232,0.030875618216400003
ACH-000233,0.0793072845856
ACH-000234,0.15171126111199998
ACH-000235,-0.00323456970387
ACH-000237,-0.0289812207699
ACH-000238,0.0155163790018
ACH-000243,-0.053058726245800006
ACH-000244,0.26811280332
ACH-000246,0.165546023113
ACH-000248,0.144998467546
ACH-000250,0.0122944483693
ACH-000251,-0.16966874852699998
ACH-000253,-0.004872060259
ACH-000255,0.0393664693665
ACH-000256,-0.0996775972442
ACH-000257,-0.0780487055315
ACH-000258,0.00550091714026
ACH-000259,0.06872686673289999
ACH-000260,-0.0473575195979
ACH-000261,0.031707536350599995
ACH-000262,0.0343140563015
ACH-000263,0.059413730548999996
ACH-000264,-0.0538417767923
ACH-000265,-0.130666347486
ACH-000266,0.06795329920649999
ACH-000272,0.08971744319160001
ACH-000273,0.0293885168034
ACH-000274,0.104180225254
ACH-000277,0.09185046645960002
ACH-000278,-0.0768999756422
ACH-000279,-0.008088867750939999
ACH-000280,-0.05351596229280001
ACH-000281,-0.0382442756446
ACH-000288,-0.00336333797426
ACH-000291,0.099127442603
ACH-000293,0.053074721108300006
ACH-000294,-0.185089947018
ACH-000295,-0.0354898987173
ACH-000296,0.06245399303730001
ACH-000302,0.0749514189897
ACH-000304,0.171550337255
ACH-000307,-0.0106014994181
ACH-000308,0.053595659964500005
ACH-000310,-0.106143267619
ACH-000311,-0.06953833339700001
ACH-000312,-0.141689780731
ACH-000315,-0.05328482692290001
ACH-000316,0.07202671553949999
ACH-000317,-0.195906121063
ACH-000318,-0.0757504535697
ACH-000319,0.0736406621747
ACH-000320,-0.340142247707
ACH-000322,-0.0123133019593
ACH-000323,-0.143855363416
ACH-000324,-0.0221351763694
ACH-000329,-0.049711930462100005
ACH-000330,0.06363850520169999
ACH-000331,-0.00178440177635
ACH-000332,-0.07630556984360001
ACH-000334,-0.025750639043099998
ACH-000335,0.00545871812026
ACH-000336,0.05558431528630001
ACH-000337,0.131940169553
ACH-000339,-0.0105586389453
ACH-000341,-0.10179724183800001
ACH-000348,0.0236203443333
ACH-000350,0.17843096887
ACH-000352,0.184644156151
ACH-000356,-0.27192029157200004
ACH-000361,0.025588540115400002
ACH-000362,-0.0535854390214
ACH-000363,0.0131123010314
ACH-000364,0.0242961305596
ACH-000365,-0.0163346006749
ACH-000366,0.0668038557607
ACH-000368,-0.167408862247
ACH-000374,0.0600738453711
ACH-000375,-0.0406381562769
ACH-000376,-0.0112122669172
ACH-000381,-0.147436635303
ACH-000383,0.013967677190300001
ACH-000387,-0.166616652061
ACH-000389,-0.109418037917
ACH-000390,0.0797262970732
ACH-000393,0.11798582242000001
ACH-000395,-0.379209986364
ACH-000397,0.063251301385
ACH-000401,-0.0826289672859
ACH-000402,0.446180087138
ACH-000403,-0.0326843160591
ACH-000404,0.0336370608295
ACH-000406,0.07940880291869999
ACH-000407,0.0983002011757
ACH-000408,-0.11892343372099999
ACH-000410,-0.026582332735200002
ACH-000411,0.00341695679052
ACH-000414,-0.0705694856741
ACH-000415,-0.023138122175099998
ACH-000416,0.00619098135011
ACH-000420,0.05052352061340001
ACH-000421,0.0795813647842
ACH-000424,0.180192925321
ACH-000425,-0.05034795237319999
ACH-000426,0.164562080084
ACH-000427,0.034433164034
ACH-000433,0.218402023854
ACH-000436,0.23034122808000002
ACH-000444,-0.0500465537782
