,MORN1 (79906)
ACH-000004,-0.0293229285207
ACH-000007,-0.272247871839
ACH-000009,-0.245654967146
ACH-000011,-0.248026522164
ACH-000012,-0.0957190258569
ACH-000013,-0.312938755276
ACH-000014,-0.237333386529
ACH-000015,0.026546999305799998
ACH-000017,-0.111882999084
ACH-000018,-0.104208356765
ACH-000019,-0.0734290354162
ACH-000021,-0.170333311866
ACH-000022,-0.267824942391
ACH-000025,-0.171324627269
ACH-000028,-0.023012069035200002
ACH-000030,-0.03633581353280001
ACH-000035,-0.301801609183
ACH-000036,-0.32965732896899996
ACH-000037,-0.33765832830200004
ACH-000039,0.10155693430700001
ACH-000040,-0.349807719172
ACH-000041,-0.226050157342
ACH-000042,-0.159984407661
ACH-000045,0.0515898680681
ACH-000047,-0.38986260802199996
ACH-000052,-0.114066000559
ACH-000053,-0.0689780330583
ACH-000054,-0.34986295653000005
ACH-000055,-0.06114673420009999
ACH-000060,-0.0893191692571
ACH-000067,-0.18083351032499997
ACH-000070,-0.09293110996960001
ACH-000075,-0.09986389174869999
ACH-000078,0.0197603708624
ACH-000082,-0.17825344416799999
ACH-000085,-0.552753722715
ACH-000086,-0.359094538103
ACH-000087,-0.17494508134599998
ACH-000092,-0.291157780969
ACH-000095,-0.130614523594
ACH-000097,-0.229080537306
ACH-000098,-0.163047096639
ACH-000099,-0.128891468634
ACH-000108,-0.21669091401
ACH-000113,-0.056835879762900006
ACH-000115,-0.131440150719
ACH-000116,-0.0615962312294
ACH-000118,-0.0844656989837
ACH-000120,-0.16571227011
ACH-000123,-0.253374588733
ACH-000127,-0.09060810838960001
ACH-000128,-0.12758968283299998
ACH-000132,-0.0847741032794
ACH-000133,0.052081647973300005
ACH-000137,0.012673009938000001
ACH-000138,-0.298594177574
ACH-000142,-0.25740212448000005
ACH-000143,0.033899485238
ACH-000146,-0.151195219614
ACH-000148,-0.136576246833
ACH-000150,-0.674057845961
ACH-000152,-0.0765096350683
ACH-000153,0.24009887556600001
ACH-000159,-0.199998554517
ACH-000160,-0.020671760377900004
ACH-000163,-0.0831994188945
