,CACNA1H (8912)
ACH-000004,0.0806240309146
ACH-000007,0.34966123216300005
ACH-000009,0.151392708269
ACH-000011,0.135857821163
ACH-000012,0.011643470748600001
ACH-000013,0.0755666001679
ACH-000014,-0.03733820214769999
ACH-000015,-0.150257907288
ACH-000017,-0.103077565636
ACH-000018,-0.09985122546700001
ACH-000019,0.291908029064
ACH-000021,0.161203483552
ACH-000022,-0.126398153861
ACH-000025,-0.150790876286
ACH-000028,0.14042566735
ACH-000030,0.051584425530400005
ACH-000035,0.255569795239
ACH-000036,0.022665499986799998
ACH-000037,-0.222857075858
ACH-000039,0.0575529544167
ACH-000040,-0.23603419886
ACH-000041,0.0556017785053
ACH-000042,-0.11252583455399999
ACH-000045,0.040306785696699994
ACH-000047,-0.21000419143100002
ACH-000052,0.0474018194008
ACH-000053,-0.04536290571690001
ACH-000054,-0.153153753521
ACH-000055,-0.0981991495842
ACH-000060,-0.155392228135
ACH-000067,-0.14125756871300002
ACH-000070,-0.0695388282488
ACH-000075,0.0435982450729
ACH-000078,0.118240617709
ACH-000082,-0.08531996792799999
ACH-000085,0.00339520675753
ACH-000086,0.03925963545319999
ACH-000087,-0.238098681692
ACH-000092,-0.029163436454099998
ACH-000095,-0.180291912523
ACH-000097,0.07429307146919999
ACH-000098,-0.07289121023299999
ACH-000099,0.0046675611674
ACH-000108,-0.21554921334199997
ACH-000113,0.1054912308
ACH-000115,-0.10709708853
ACH-000116,0.08424521606799999
ACH-000118,0.024711982519
ACH-000120,0.15217208286699999
ACH-000123,0.000200346204806
ACH-000127,-0.06334309207769999
ACH-000128,-0.226094716729
ACH-000132,-0.0912686814903
ACH-000133,-0.103080537502
ACH-000137,0.0613656728845
ACH-000138,-0.0890630218238
ACH-000142,-0.0758901234872
ACH-000143,-0.17266190175
ACH-000146,-0.11433811162900001
ACH-000148,-0.214821311208
ACH-000150,0.336284052546
ACH-000152,0.0350675989831
ACH-000153,-0.10425176242
ACH-000159,-0.0328983672831
ACH-000160,-0.0666571271946
ACH-000163,-0.0722247962418
ACH-000167,0.0184950047658
ACH-000168,-0.18185724155299998
ACH-000169,0.15533318941299998
ACH-000178,-0.08493542209889998
ACH-000182,-0.056402467346999996
ACH-000183,-0.09246405679950001
ACH-000188,-0.23481221070799999
ACH-000189,0.14810193838400001
ACH-000190,-0.17472822339400002
ACH-000198,-0.0889734729246
ACH-000204,0.20444440241599998
ACH-000206,0.07768359132010001
ACH-000207,-0.111354460515
ACH-000211,0.0683947167038
ACH-000215,-0.024040437138299998
ACH-000221,0.0647199234669
ACH-000222,-0.116217770559
ACH-000223,0.11560753635099999
ACH-000226,0.145345060079
ACH-000227,0.171329989285
ACH-000228,0.09888243193060002
ACH-000231,-0.07029287427080001
ACH-000232,-0.0247740196286
ACH-000233,-0.0703118060956
ACH-000234,-0.0785863695367
ACH-000235,-0.109260742396
ACH-000237,-0.09854998793479999
ACH-000238,-0.274124378677
ACH-000243,0.057165806732700004
ACH-000244,-0.1137156551
ACH-000246,0.055007223710900006
ACH-000248,0.030627934070599997
ACH-000250,-0.07492722488919999
ACH-000251,0.27234933261
ACH-000253,-0.22120146447099998
ACH-000255,-0.0800861326386
ACH-000256,0.14432413676
ACH-000257,-0.136500561109
ACH-000258,0.06844659008449999
ACH-000259,0.049780973426400005
ACH-000260,-0.0939798896469
ACH-000261,-0.0801340682832
ACH-000262,7.309657050810001e-06
ACH-000263,0.142917404882
ACH-000264,-0.0248601706911
ACH-000265,0.10843816844599999
ACH-000266,-0.022409530054900005
ACH-000272,-0.0603429054211
ACH-000273,-0.040693222282199994
ACH-000274,-0.09889249238600001
ACH-000277,-0.209319016618
ACH-000278,-0.00866112395176
ACH-000279,-0.08925916868650001
ACH-000280,0.027200050848
ACH-000281,0.08900012160599999
ACH-000288,-0.049041671619699995
ACH-000291,0.08369422565939999
ACH-000293,-0.104628452318
ACH-000294,0.32475475302900003
ACH-000295,0.203829124932
ACH-000296,-0.198809956363
ACH-000302,-0.0905114357206
ACH-000304,0.190915686939
ACH-000307,-0.0515987693831
ACH-000308,-0.053874187752700003
ACH-000310,0.0434248912956
ACH-000311,0.0342343845853
ACH-000312,0.0379883022905
ACH-000315,0.0432273026461
ACH-000316,0.0177346509613
ACH-000317,0.18625111149999998
ACH-000318,0.00685873687979
ACH-000319,-0.129599279893
ACH-000320,0.11260279053500001
ACH-000322,-0.08552660638160002
ACH-000323,-0.046823407314400003
ACH-000324,0.07510900058780001
ACH-000329,-0.0790832542361
ACH-000330,-0.032676246310000004
ACH-000331,-0.09760940237569998
ACH-000332,-0.015461665964799998
ACH-000334,0.0687726706793
ACH-000335,0.12521365682
ACH-000336,0.0222665345329
ACH-000337,0.129857992044
ACH-000339,0.0277381982883
ACH-000341,0.042523512628
ACH-000348,-0.083939168038
ACH-000350,-0.0287864716882
ACH-000352,0.0247629609386
ACH-000356,-0.0689744478172
ACH-000361,0.020766212508599998
ACH-000362,0.0701453192116
ACH-000363,-0.044972982304800006
ACH-000364,0.10962298479
ACH-000365,0.08838069148420001
ACH-000366,0.0183464176382
ACH-000368,-0.0522845687005
ACH-000374,0.0709348463794
ACH-000375,0.153225784451
ACH-000376,-0.033479450316400004
ACH-000381,0.0569230116185
ACH-000383,-0.066429164784
ACH-000387,0.0598750500076
ACH-000389,-0.087791690697
ACH-000390,0.0731123818116
ACH-000393,-0.15285740113
ACH-000395,-0.0116586768985
ACH-000397,-0.149835287896
ACH-000401,-0.0154185010336
ACH-000402,-0.111280726342
ACH-000403,-0.10433090049799999
ACH-000404,-0.17210080296900002
ACH-000406,0.0126796390661
ACH-000407,-0.040994924994
ACH-000408,-0.188393826358
ACH-000410,0.053633666986499996
ACH-000411,-0.146555824718
ACH-000414,0.0008156216900639999
ACH-000415,0.0291080268777
ACH-000416,-0.0829519490572
ACH-000420,-0.256951146844
ACH-000421,-0.0455949009358
ACH-000424,-0.0986836442924
ACH-000425,0.118820194388
ACH-000426,-0.09765014912799999
ACH-000427,0.13137215735
ACH-000433,-0.19372425124499998
ACH-000436,-0.142902406036
ACH-000444,-0.103740412984
ACH-000445,0.0606756958055
ACH-000448,0.023394906474900005
ACH-000450,-0.252830055547
ACH-000452,-0.05245527950040001
ACH-000454,-0.191549550323
ACH-000458,-0.149552098108
ACH-000459,-0.183637650341
ACH-000460,0.052339798274300006
ACH-000461,0.301685700132
ACH-000463,-0.144288836738
ACH-000464,0.020852552431900002
ACH-000466,-0.111259495842
ACH-000467,-0.008991579177709999
ACH-000468,-0.0624272820685
ACH-000469,0.0276985588144
ACH-000470,-0.106309926521
ACH-000471,-0.029257406339699997
ACH-000472,-0.171340812412
ACH-000473,-0.198800422901
ACH-000475,0.000576296679814
ACH-000476,-0.100086050457
ACH-000477,0.0431125228218
ACH-000480,0.0510950091079
ACH-000481,-0.0858693203689
ACH-000483,0.118768711844
ACH-000484,0.0329050569041
ACH-000485,-0.136952118732
ACH-000486,0.08175809191939999
ACH-000487,-0.053330919365
ACH-000488,-0.12443600892000001
ACH-000490,-0.0566689361557
ACH-000491,-0.23063907529599997
ACH-000495,-0.0885656552175
ACH-000496,-0.042827225275
ACH-000499,0.24919350286999997
ACH-000500,0.17671330053800002
ACH-000502,-0.105142420738
ACH-000503,-0.169068455489
ACH-000505,-0.08689890465460001
ACH-000507,-0.0689080761207
ACH-000510,0.00680773642308
ACH-000511,-0.151763828941
ACH-000512,-0.052466040497
ACH-000516,-0.039756073708599994
ACH-000517,-0.152601791188
ACH-000518,-0.052112603496699994
ACH-000520,0.00434332198447
ACH-000521,0.21363511850900002
ACH-000522,-0.050342989214399995
ACH-000524,-0.10559510295399999
ACH-000527,0.041515112904
ACH-000528,-0.054236432506800006
ACH-000537,0.07804495134060001
ACH-000541,0.0989393157789
ACH-000542,-0.0228394531215
ACH-000544,0.043154526856800005
ACH-000545,-0.049153167716499996
ACH-000547,0.239679745349
ACH-000548,-0.08651626084979999
ACH-000549,0.0925437728354
ACH-000550,0.112184244426
ACH-000552,-0.17454257842999998
ACH-000556,-0.22396388558000002
ACH-000557,-0.22552865235599998
ACH-000570,-0.00473237903609
ACH-000571,-0.033632972313200005
ACH-000573,-0.075673757023
ACH-000576,-0.0199926962622
ACH-000580,-0.10873149258300001
ACH-000584,-0.0326278531649
ACH-000585,-0.153964903485
ACH-000588,0.038189048585300006
ACH-000589,0.044032418073699994
ACH-000591,0.05495662258769999
ACH-000593,-0.139103091726
ACH-000600,-0.0850975997253
ACH-000601,-0.06860950159990001
ACH-000604,-0.345758548806
ACH-000605,0.005651815353699999
ACH-000606,-0.0022494221079
ACH-000608,-0.307786709731
ACH-000614,0.121390369539
ACH-000616,-0.233315204607
ACH-000618,0.0551640675476
ACH-000619,0.0309355392096
ACH-000620,-0.0407481554077
ACH-000621,0.007072257260689999
ACH-000622,0.053208668781900004
ACH-000623,-0.05938493614709999
ACH-000624,-0.05516258838330001
ACH-000627,0.106979169991
ACH-000630,-0.138510278984
ACH-000632,-0.042317856858
ACH-000633,0.12942468990800002
ACH-000637,-0.0401154639281
ACH-000638,0.0204763075917
ACH-000646,0.26201346669
ACH-000647,-0.00119215341426
ACH-000648,-0.0833112319892
ACH-000649,0.0666936415581
