,GOLGA6L6 (727832)
ACH-000004,-0.39048111551700004
ACH-000007,-0.556940342554
ACH-000009,-0.9717449905840001
ACH-000011,-0.327194267068
ACH-000012,-0.606955821846
ACH-000013,-0.32304207097300003
ACH-000014,-0.431115034974
ACH-000015,-0.575229179118
ACH-000017,-0.528262304625
ACH-000018,-0.325896240449
ACH-000019,-0.882882721675
ACH-000021,-0.527743348336
ACH-000022,-0.389222315092
ACH-000025,-0.49574315984300005
ACH-000028,-0.423546701232
ACH-000030,-0.501157219129
ACH-000035,-0.322144166878
ACH-000036,-0.466235010774
ACH-000037,-0.47268650603
ACH-000039,-0.386249471782
ACH-000040,-0.48882746358999996
ACH-000041,-0.48702832072700003
ACH-000042,-0.679463227564
ACH-000045,-0.541983855658
ACH-000047,-0.396236820955
ACH-000052,-0.172529416468
ACH-000053,-0.661223248712
ACH-000054,-0.6276646053939999
ACH-000055,-0.215622014801
ACH-000060,-0.35456029116899995
ACH-000067,-0.459735223482
ACH-000070,-0.45896101788500004
ACH-000075,-0.649687541208
ACH-000078,-0.582587747889
ACH-000082,-0.412712567766
ACH-000085,-0.435519574071
ACH-000086,-0.37636715230499995
ACH-000087,-0.542113671566
ACH-000092,-0.5381148376079999
ACH-000095,-0.825780880898
ACH-000097,-0.7604132564830001
ACH-000098,-0.417890092768
ACH-000099,-0.684939760192
ACH-000108,-0.380361250287
ACH-000113,-0.563766765674
ACH-000115,-0.767072741209
ACH-000116,-0.557127546364
ACH-000118,-0.536103545553
ACH-000120,-0.252510282315
ACH-000123,-0.49982255378
ACH-000127,-0.421527321847
ACH-000128,-0.517131350056
ACH-000132,-0.691780264218
ACH-000133,-0.45125612779200003
ACH-000137,-0.431041551638
ACH-000138,-0.441043467336
ACH-000142,-0.329742726032
ACH-000143,-0.282935996265
ACH-000146,-0.503703271307
ACH-000148,-0.459460140198
ACH-000150,-0.790464363585
ACH-000152,-0.301014799723
ACH-000153,-0.624935148968
ACH-000159,-0.580867297288
ACH-000160,-0.666801368218
ACH-000163,-0.21469483563900002
ACH-000167,0.976144662897
ACH-000168,-0.716255393422
ACH-000169,-0.5268411515899999
ACH-000178,-0.530008908564
ACH-000182,-0.5677828214739999
ACH-000183,-0.25032319524999996
ACH-000188,-0.424741930181
ACH-000189,-0.697621237476
ACH-000190,-0.546414464829
ACH-000198,-0.476880733365
ACH-000204,-0.670651940694
ACH-000206,-0.524577169577
ACH-000207,-0.502555386921
ACH-000211,-0.595293302097
ACH-000215,-0.441140235954
ACH-000221,-0.587955713516
ACH-000222,-0.643671522211
ACH-000223,-0.5147052032899999
ACH-000226,-0.699730427833
ACH-000227,-0.860825089534
ACH-000228,-0.50540771724
