,ORC1 (4998)
ACH-000004,-0.908989157475
ACH-000007,-1.03232352765
ACH-000009,-0.83384962375
ACH-000011,-0.9753855493520001
ACH-000012,-0.775737454611
ACH-000013,-1.09017789642
ACH-000014,-0.943385837624
ACH-000015,-0.669505911534
ACH-000017,-0.675225819507
ACH-000018,-0.618782895375
ACH-000019,-0.836351617889
ACH-000021,-0.785179817595
ACH-000022,-0.939313138785
ACH-000025,-0.68233334194
ACH-000028,-0.7742375118889999
ACH-000030,-0.7287737010809999
ACH-000035,-1.0421764663200002
ACH-000036,-0.7361835771619999
ACH-000037,-0.957804151021
ACH-000039,-0.9714683089280001
ACH-000040,-0.860417122464
ACH-000041,-0.724839000529
ACH-000042,-0.6767606603470001
ACH-000045,-0.654206955159
ACH-000047,-1.04364581598
ACH-000052,-1.1180772887100001
ACH-000053,-0.848859656545
ACH-000054,-0.7305476487479999
ACH-000055,-0.9133003625020001
ACH-000060,-0.8585450284180001
ACH-000067,-0.7858219391339999
ACH-000070,-0.7741323515109999
ACH-000075,-1.0040884321899999
ACH-000078,-0.846254508065
ACH-000082,-0.738496689304
ACH-000085,-0.519711364397
ACH-000086,-0.813820681699
ACH-000087,-0.7419082626019999
ACH-000092,-0.95192443718
ACH-000095,-0.9998899429200001
ACH-000097,-0.8528499793850001
ACH-000098,-1.0214328699200002
ACH-000099,-0.9533103579819999
ACH-000108,-0.791899445191
ACH-000113,-0.794515718991
ACH-000115,-1.0709721688299998
ACH-000116,-1.0285284005700002
ACH-000118,-0.6417577886779999
ACH-000120,-1.07177433101
ACH-000123,-0.8123477248019999
ACH-000127,-1.1193309108299998
ACH-000128,-0.869290386858
ACH-000132,-0.787524337352
ACH-000133,-0.874809849578
ACH-000137,-1.0270203824700002
ACH-000138,-0.6618138784
ACH-000142,-0.79449941629
ACH-000143,-0.754190083263
ACH-000146,-0.8596229388940001
ACH-000148,-1.10445472433
ACH-000150,-0.798704457529
ACH-000152,-1.0484431840100001
ACH-000153,-0.712685617555
ACH-000159,-0.7983929789599999
ACH-000160,-1.10248555222
ACH-000163,-0.627844657241
ACH-000167,-0.709963058659
ACH-000168,-0.655638844826
ACH-000169,-0.7779695658269999
ACH-000178,-0.6485943364150001
ACH-000182,-0.844206629194
ACH-000183,-0.862371584014
ACH-000188,-0.874166728974
ACH-000189,-0.646477696749
ACH-000190,-1.14481562355
ACH-000198,-0.8954132941290001
ACH-000204,-0.9634533812999999
ACH-000206,-1.1378058572399998
ACH-000207,-0.955786937238
ACH-000211,-0.7588388467139999
ACH-000215,-0.905857158311
ACH-000221,-0.8856081388600001
ACH-000222,-1.1524222895899998
ACH-000223,-1.24142768024
ACH-000226,-1.0240066295
ACH-000227,-1.7414726978900001
ACH-000228,-0.6805082062960001
ACH-000231,-0.8086352706730001
ACH-000232,-0.869239000043
ACH-000233,-0.841828396726
ACH-000234,-0.690610925967
ACH-000235,-0.7334011567120001
ACH-000237,-0.7191048875380001
ACH-000238,-1.08373986906
ACH-000243,-0.996458257688
ACH-000244,-0.8272459186679999
ACH-000246,-0.883753811801
ACH-000248,-0.6813706494930001
ACH-000250,-0.8777477877359999
ACH-000251,-0.567094633363
ACH-000253,-0.791851732751
ACH-000255,-0.85285354568
ACH-000256,-0.664072718403
ACH-000257,-1.14819016491
ACH-000258,-0.6619173686050001
ACH-000259,-0.84774878441
ACH-000260,-0.7618917721590001
ACH-000261,-1.01761036234
ACH-000262,-0.93393245437
ACH-000263,-0.891033862151
ACH-000264,-1.0322105622799997
ACH-000265,-0.8700733829839999
ACH-000266,-0.9110000012270001
ACH-000272,-0.901648994084
ACH-000273,-0.889973757489
ACH-000274,-0.877029668116
ACH-000277,-0.7049049086
ACH-000278,-1.0575075540899999
ACH-000279,-0.807619169775
ACH-000280,-0.726839206278
ACH-000281,-0.592701566265
ACH-000288,-0.7548638451019999
ACH-000291,-0.954239134707
ACH-000293,-0.7234703042280001
ACH-000294,-0.871427097651
ACH-000295,-1.0758016032100002
ACH-000296,-0.6645306999189999
ACH-000302,-1.1691854316399999
ACH-000304,-0.7669095238689999
ACH-000307,-0.61568613952
ACH-000308,-0.8992997655380001
ACH-000310,-1.38231121967
ACH-000311,-0.5845015207909999
ACH-000312,-1.0279732639799999
ACH-000315,-1.1176070405299998
ACH-000316,-0.7749946617919999
ACH-000317,-0.922372393151
ACH-000318,-0.850378651929
ACH-000319,-0.935083246489
ACH-000320,-0.744094995221
ACH-000322,-0.842474849678
ACH-000323,-0.9075830148430001
ACH-000324,-0.6989530403919999
ACH-000329,-0.75248269573
ACH-000330,-0.631818874081
ACH-000331,-0.804263488795
ACH-000332,-0.8690109177249999
ACH-000334,-1.3826578146000001
ACH-000335,-0.677466968965
ACH-000336,-0.54521711424
ACH-000337,-0.779371383447
ACH-000339,-0.7975625118780001
ACH-000341,-1.32725583727
ACH-000348,-0.947161927227
ACH-000350,-0.940844254549
ACH-000352,-0.787488631641
ACH-000356,-0.8644126727299999
ACH-000361,-0.8787563743279999
ACH-000362,-0.956472877635
ACH-000363,-1.01284994847
ACH-000364,-0.7234084551790001
ACH-000365,-0.8614800876880001
ACH-000366,-0.851546729561
ACH-000368,-0.8639895723280001
ACH-000374,-0.928562010558
ACH-000375,-1.0494566633700002
ACH-000376,-0.80406707419
ACH-000381,-0.48125136200900004
ACH-000383,-0.8373826271889999
ACH-000387,-0.678047094161
ACH-000389,-0.6019327041120001
ACH-000390,-1.02304249523
ACH-000393,-1.03602779362
ACH-000395,-0.582914599323
ACH-000397,-0.939272508884
ACH-000401,-0.49383352929200003
ACH-000402,-0.885896074469
ACH-000403,-1.11026099859
ACH-000404,-0.9235368693680001
ACH-000406,-0.907327000511
ACH-000407,-0.929641820239
ACH-000408,-0.371513565602
ACH-000410,-0.8470878987129999
ACH-000411,-0.939500266471
ACH-000414,-0.979477000854
ACH-000415,-1.1612733464899998
ACH-000416,-0.849149928794
ACH-000420,-0.9803737614810001
ACH-000421,-1.1086329236499999
ACH-000424,-0.7439095864899999
ACH-000425,-0.929871137523
ACH-000426,-1.1096965525799998
ACH-000427,-0.8942115771760001
ACH-000433,-0.891555699376
ACH-000436,-0.751081459954
ACH-000444,-0.8528920759899999
ACH-000445,-0.678620008109
ACH-000448,-0.790960844079
ACH-000450,-0.498844530387
ACH-000452,-0.739162701278
ACH-000454,-0.5221417671809999
ACH-000458,-0.80835726292
ACH-000459,-0.466946155506
ACH-000460,-0.944503706619
ACH-000461,-0.984925722995
ACH-000463,-0.6829368828910001
ACH-000464,-1.05747625232
ACH-000466,-0.9156119999169999
ACH-000467,-0.886977307181
ACH-000468,-0.856440711172
ACH-000469,-0.8962639672730001
ACH-000470,-0.928391820297
ACH-000471,-0.6880283439939999
ACH-000472,-0.8613253792309999
ACH-000473,-0.843286474201
ACH-000475,-0.50765366398
ACH-000476,-0.8029553294159999
ACH-000477,-0.940650091908
ACH-000480,-0.825991844824
ACH-000481,-1.1708731159899999
ACH-000483,-0.8464507778829999
ACH-000484,-0.700157976884
ACH-000485,-0.844006924511
ACH-000486,-0.763418633545
ACH-000487,-0.790337126475
ACH-000488,-0.694657435167
ACH-000490,-0.71519760996
ACH-000491,-0.930755961495
ACH-000495,-0.7314428856199999
ACH-000496,-0.794421690957
ACH-000499,-0.929585614985
ACH-000500,-1.26772225551
ACH-000502,-0.8860854356129999
ACH-000503,-1.1420482942899999
ACH-000505,-0.750679934381
ACH-000507,-0.722186320592
ACH-000510,-1.0551236071799999
ACH-000511,-0.8753088651500001
ACH-000512,-0.9429098968999999
ACH-000516,-0.944190778082
ACH-000517,-0.9611370515180001
ACH-000518,-0.774994546658
ACH-000520,-0.8084878955339999
ACH-000521,-0.859171082364
ACH-000522,-0.978964010537
ACH-000524,-0.8747219726450001
ACH-000527,-0.7821645373899999
ACH-000528,-0.9746259452770001
ACH-000537,-1.2203024005
ACH-000541,-0.7085539056640001
