,TF (7018)
ACH-000190,-0.138177193803
ACH-000198,-0.184352055255
ACH-000204,-0.21179337360999997
ACH-000206,-0.248722327182
ACH-000207,-0.109577248893
ACH-000211,-0.15297050545399998
ACH-000215,-0.235559506111
ACH-000221,-0.326615801415
ACH-000222,-0.38987518996799997
ACH-000223,-0.0828439348356
ACH-000226,-0.195552392795
ACH-000227,0.10490174828400001
ACH-000228,-0.428360220456
ACH-000231,-0.18901249956099997
ACH-000232,-0.07540644257330001
ACH-000233,-0.30907565936500003
ACH-000234,-0.117010223125
ACH-000235,-0.256257675592
ACH-000237,-0.20035642189
ACH-000238,-0.21393578616300002
ACH-000243,-0.35809072068400005
ACH-000244,0.072806000365
ACH-000246,-0.128786380306
ACH-000248,-0.292526907802
ACH-000250,-0.224631764504
ACH-000251,-0.35607688851999997
ACH-000253,-0.266099480713
ACH-000255,-0.11604303771800001
ACH-000256,-0.292627468971
ACH-000257,-0.0766200316068
ACH-000258,-0.151367340514
ACH-000259,-0.227942305937
ACH-000260,-0.13150384614900001
ACH-000261,-0.305974618919
ACH-000262,-0.028424534870599996
ACH-000263,-0.270458331448
ACH-000264,-0.19102338142900002
ACH-000265,-0.35180947832500004
ACH-000266,-0.255860605284
ACH-000272,-0.22467336014400002
ACH-000273,-0.09998555113739999
ACH-000274,-0.172668381489
ACH-000277,-0.411234851358
ACH-000278,-0.08701725443260001
ACH-000279,-0.131014414379
ACH-000280,-0.19500246555999998
ACH-000281,-0.322327452733
ACH-000288,-0.155167333227
ACH-000291,-0.0655405815456
ACH-000293,-0.264846173661
ACH-000294,-0.175354642965
ACH-000295,-0.0519236697449
ACH-000296,-0.0389793903543
ACH-000302,-0.137246160078
ACH-000304,0.13474803879799999
ACH-000307,-0.255970728852
ACH-000308,-0.127015664209
ACH-000310,-0.241175765572
ACH-000311,-0.282532996426
ACH-000312,-0.11955067650699999
ACH-000315,-0.463830393368
ACH-000316,0.0390636783324
ACH-000317,-0.37423166710699995
ACH-000318,-0.08565294812560001
ACH-000319,-0.0344853527891
ACH-000320,-0.24083044617600002
ACH-000322,0.0782348985085
ACH-000323,-0.305911782743
ACH-000324,-0.11812230918500001
ACH-000329,-0.00133788770056
ACH-000330,-0.306787020165
ACH-000331,-0.166995879523
ACH-000332,-0.239756736908
ACH-000334,0.172658417568
ACH-000335,-0.41182617418300005
ACH-000336,-0.14654241634600002
ACH-000337,-0.05033580939730001
ACH-000339,-0.131269072307
ACH-000341,-0.42247130215499995
ACH-000348,-0.112181149854
ACH-000350,-0.36718205670299997
ACH-000352,-0.382281764127
ACH-000356,-0.18700345597600002
ACH-000361,-0.314811506683
ACH-000362,-0.166358791483
ACH-000363,-0.215262134965
ACH-000364,-0.291035997354
ACH-000365,-0.23966964735399998
ACH-000366,-0.16833755351500002
ACH-000368,-0.134805508291
ACH-000374,-0.00355757201756
ACH-000375,0.0308533179264
ACH-000376,-0.185501128947
ACH-000381,-0.222486686618
ACH-000383,-0.184792597082
ACH-000387,-0.16782526237599998
ACH-000389,0.00360874519205
ACH-000390,-0.20336532713199998
ACH-000393,-0.267809747148
ACH-000395,-0.21453395811599998
ACH-000397,-0.17894544299400003
ACH-000401,0.139633922888
ACH-000402,-0.22975209123100002
ACH-000403,-0.0587090193945
ACH-000404,-0.177872280372
ACH-000406,-0.0667774125788
ACH-000407,-0.10796098554400001
ACH-000408,-0.113789117048
ACH-000410,-0.21623052841200002
ACH-000411,-0.23894808166499998
ACH-000414,-0.298274126025
ACH-000415,-0.0679392124115
ACH-000416,-0.109598774755
ACH-000420,-0.293701103767
ACH-000421,-0.12213486065300001
ACH-000424,-0.128266611512
ACH-000425,-0.13854850748199998
ACH-000426,-0.23756621868500002
ACH-000427,-0.06055908437580001
ACH-000433,-0.309418241692
ACH-000436,-0.145628553712
ACH-000444,-0.106452817006
ACH-000445,-0.25308372452100003
ACH-000448,-0.33148544229800003
ACH-000450,-0.111393027541
ACH-000452,-0.19343755332
ACH-000454,-0.18118787707000003
ACH-000458,-0.0545621352734
ACH-000459,-0.0166051048607
ACH-000460,-0.17116067465799997
ACH-000461,-0.286103577136
ACH-000463,-0.24339754278200001
ACH-000464,-0.218779552055
ACH-000466,-0.011023993839
ACH-000467,-0.20952095409899998
ACH-000468,-0.21515474800999998
ACH-000469,-0.288029190998
ACH-000470,-0.259264040773
ACH-000471,-0.158245307054
ACH-000472,-0.2094920481
ACH-000473,0.019554252951599998
ACH-000475,-0.156738965461
ACH-000476,-0.0061655251873
ACH-000477,-0.365812955669
ACH-000480,-0.080984918934
ACH-000481,-0.299156476316
ACH-000483,-0.1967395921
ACH-000484,0.200526134108
ACH-000485,-0.115686883617
ACH-000486,-0.21818820488600002
ACH-000487,-0.0071493462155100005
ACH-000488,-0.151475080333
ACH-000490,-0.121107350359
ACH-000491,-0.0891751765822
ACH-000495,-0.386751246998
ACH-000496,-0.39945125988499997
ACH-000499,-0.0118868546193
ACH-000500,0.374199491158
ACH-000502,-0.195405328368
ACH-000503,0.427419729701
ACH-000505,-0.44468005004699995
ACH-000507,-0.04371935272369999
ACH-000510,0.00636531921351
ACH-000511,-0.250832704174
ACH-000512,-0.5245316131409999
ACH-000516,-0.0753931213548
ACH-000517,-0.23446423178800002
ACH-000518,-0.228252556058
ACH-000520,-0.22577584445
ACH-000521,-0.280167802693
ACH-000522,-0.118480497357
ACH-000524,-0.192461371191
ACH-000527,-0.219957283875
ACH-000528,-0.21405234677299997
ACH-000537,-0.193040278948
ACH-000541,-0.20259171073100002
ACH-000542,-0.149085938806
ACH-000544,-0.330082118066
ACH-000545,-0.262348546869
ACH-000547,-0.32745828301
ACH-000548,-0.338883687513
ACH-000549,-0.40876721965
ACH-000550,-0.16960006820999998
ACH-000552,-0.216142312193
ACH-000556,-0.11114188260399999
ACH-000557,0.0864567685133
ACH-000570,-0.201532677321
ACH-000571,-0.206431158298
ACH-000573,-0.10545380175499999
ACH-000576,-0.014722579343700002
ACH-000580,-0.058690447121
ACH-000584,-0.210760520582
ACH-000585,-0.24149856374099998
ACH-000588,-0.29181096
ACH-000589,-0.107929846061
ACH-000591,-0.120190323314
ACH-000593,-0.250302176182
ACH-000600,-0.147823310955
ACH-000601,-0.170258101995
ACH-000604,-0.0651880408731
ACH-000605,-0.101839552756
ACH-000606,0.00866917058557
ACH-000608,-0.133102884872
ACH-000614,-0.059789852970900004
ACH-000616,0.0933772791075
ACH-000618,-0.232007780974
ACH-000619,-0.283032522462
ACH-000620,-0.0931857784261
ACH-000621,-0.151240005889
ACH-000622,0.0441268699077
ACH-000623,0.0508898728443
ACH-000624,-0.121744277488
ACH-000627,-0.203252296352
ACH-000630,-0.121305976047
ACH-000632,-0.140343452543
ACH-000633,-0.28399837739
ACH-000637,-0.09091174845410001
ACH-000638,-0.367180793904
ACH-000646,-0.148179337599
ACH-000647,-0.178784329419
ACH-000648,-0.0631057077766
ACH-000649,-0.194992434637
ACH-000651,-0.19467581162099998
ACH-000652,-0.31329871978
ACH-000653,0.203079126181
ACH-000657,-0.117148970271
ACH-000658,0.016004579097
ACH-000661,-0.10614498491299999
ACH-000662,0.11526291016
ACH-000663,-0.169030785572
ACH-000665,-0.23949577496
ACH-000671,-0.135368702062
ACH-000673,-0.164829899164
ACH-000676,-0.191561481445
ACH-000677,-0.032022364277200004
ACH-000681,-0.214546423634
ACH-000682,-0.21495962620499998
ACH-000683,-0.155286253795
ACH-000684,-0.223119707486
ACH-000688,-0.06022659995849999
ACH-000693,-0.209332480667
ACH-000694,-0.08592586295150001
ACH-000695,-0.156354318269
ACH-000696,-0.20098192458900002
ACH-000697,-0.125705638815
ACH-000699,-0.147257407504
ACH-000701,-0.18605032238
ACH-000706,-0.308053890398
ACH-000711,-0.162696765804
ACH-000713,-0.22507888348400001
ACH-000714,-0.09429306162180001
ACH-000718,-0.160135333623
ACH-000720,0.0043197603364
ACH-000721,-0.232849127663
ACH-000724,-0.100683821711
ACH-000725,0.08569622353039999
ACH-000732,-0.536051099748
ACH-000734,-0.118915714737
ACH-000735,-0.230085374401
ACH-000736,-0.0832830147109
ACH-000738,-0.141483443818
ACH-000746,-0.378284318706
ACH-000747,-0.157235328477
ACH-000748,-0.203731193251
ACH-000753,-0.016795321470600002
ACH-000756,-0.284536456763
ACH-000757,-0.526537237021
ACH-000758,-0.0752026440744
ACH-000760,-0.0811621287286
ACH-000763,-0.164345153664
ACH-000764,0.027717362346000002
ACH-000765,-0.09472710322979999
ACH-000766,-0.08650842759999999
ACH-000767,-0.12328956847000001
ACH-000768,-0.19680887224399998
ACH-000769,-0.007032662015560001
ACH-000770,-0.171306342993
ACH-000771,-0.162761050796
ACH-000773,-0.212936158935
ACH-000776,-0.20527468608199997
ACH-000777,0.0122737059798
ACH-000778,-0.0686841661909
ACH-000781,-0.16913897679
ACH-000782,-0.0302784933385
ACH-000783,-0.127802635622
ACH-000784,-0.195009285863
ACH-000785,-0.264195024948
ACH-000787,-0.08956431138229999
ACH-000788,-0.251360402415
ACH-000791,-0.370428388851
ACH-000792,-0.267050596734
ACH-000794,-0.164030503337
ACH-000796,-0.192091775068
ACH-000799,-0.11295093611300001
ACH-000800,-0.053996776484199996
ACH-000802,-0.130835544882
ACH-000804,-0.24717665906199998
ACH-000805,-0.0212389741958
ACH-000809,-0.178233281951
ACH-000810,-0.278594825119
ACH-000811,-0.13009121991699998
ACH-000817,0.242458955718
ACH-000819,-0.053457350523800004
ACH-000820,0.045221547725400005
ACH-000821,-0.105755920325
ACH-000822,-0.0745143201423
ACH-000823,-0.174597315339
ACH-000824,-0.14968270951999998
ACH-000827,-0.164310712218
ACH-000829,-0.108585515963
ACH-000831,-0.442872875014
ACH-000832,-0.35946980174800003
ACH-000833,-0.326091711731
ACH-000834,-0.123590233758
ACH-000835,-0.0761458313579
ACH-000836,-0.17232143430500002
ACH-000837,-0.163794593531
ACH-000838,-0.26424993922699996
ACH-000839,-0.306674283981
ACH-000840,-0.12730436986
ACH-000841,-0.350408533434
ACH-000843,-0.174216696684
ACH-000846,0.006910111823830001
ACH-000847,-0.533067540501
ACH-000848,-0.26062682729200004
ACH-000849,-0.132212392122
ACH-000851,-0.430668814715
ACH-000855,3.8592701439e-05
ACH-000856,-0.211485981943
ACH-000858,-0.28152204168
ACH-000859,-0.167445155317
ACH-000861,-0.266086767495
ACH-000862,-0.229591612403
ACH-000865,-0.0906948398443
ACH-000866,-0.132902640974
ACH-000867,-0.134095886258
ACH-000869,-0.42354859369099995
ACH-000872,-0.17684928441300002
ACH-000873,-0.245638875008
ACH-000876,-0.335533258627
ACH-000878,-0.00885966569222
ACH-000880,0.00535279423323
ACH-000881,-0.102635168001
ACH-000882,-0.105321662028
ACH-000884,-0.176948717618
ACH-000885,-0.0163986604624
ACH-000887,-0.10381603306399999
ACH-000888,-0.08377172410849999
ACH-000889,-0.21879960492800002
ACH-000890,-0.156336071005
ACH-000896,-0.220143414022
ACH-000898,-0.09402271081210001
ACH-000900,-0.20033967211399997
ACH-000901,-0.150290310136
ACH-000905,-0.279019978202
ACH-000906,-0.163453838726
ACH-000907,0.013331333844099999
ACH-000910,-0.17808891781
ACH-000911,-0.199853964478
ACH-000912,-0.168962568677
ACH-000913,-0.196082036453
ACH-000915,0.07007238448919999
ACH-000916,-0.0727685995027
ACH-000917,-0.286936314461
ACH-000921,-0.177917320827
ACH-000924,-0.226647194013
ACH-000926,-0.312215605894
ACH-000928,-0.145784097759
ACH-000929,-0.247281302095
ACH-000932,-0.232390214739
ACH-000935,-0.19666327514
ACH-000936,-0.133678073594
ACH-000937,-0.126104152749
ACH-000938,-0.254651729073
ACH-000939,-0.102530852339
ACH-000941,-0.162648927892
ACH-000943,-0.12915868832900002
ACH-000946,-0.191136763125
ACH-000947,-0.22438728540300001
ACH-000948,-0.235535382579
ACH-000950,-0.624178724601
ACH-000953,-0.16593180881
ACH-000957,-0.08792568701089999
ACH-000958,-0.0863545476395
ACH-000960,-0.08322106692810001
ACH-000963,-0.38197914455700005
ACH-000968,-0.06986864230010001
ACH-000969,-0.18540259574999998
ACH-000973,-0.143310460314
ACH-000974,-0.128043464077
ACH-000975,-0.19068660729000003
ACH-000976,-0.36261719851700003
ACH-000978,-0.479885975605
ACH-000980,-0.216488504181
ACH-000984,-0.158212295161
ACH-000986,-0.17333410614999997
ACH-000988,-0.288612519163
ACH-000993,-0.418068220616
ACH-000994,-0.062170257287800006
ACH-000996,-0.14448245763599998
ACH-001001,-0.10411362655999999
ACH-001020,-0.0901953560782
ACH-001028,-0.135224548275
ACH-001031,-0.028054889709200004
ACH-001038,-0.255594442449
ACH-001048,-0.108928942455
ACH-001050,-0.18872927120400002
ACH-001053,-0.0664511094234
ACH-001054,-0.16466641019099998
ACH-001061,-0.0778618954855
ACH-001067,-0.288156271146
ACH-001075,-0.293265092787
ACH-001096,-0.118735812028
ACH-001128,-0.37104975770000004
ACH-001134,-0.086763120233
ACH-001151,-0.1499337008
ACH-001163,0.0182844315424
ACH-001164,-0.289285314662
ACH-001173,-0.20941030483399997
ACH-001183,-0.0717664792347
ACH-001184,-0.213736458293
ACH-001190,-0.27350181478
ACH-001192,-0.0322467639806
ACH-001193,-0.447890722562
ACH-001196,-0.188390871763
ACH-001197,-0.139468323615
ACH-001205,-0.115172012511
ACH-001211,-0.042650466784199995
ACH-001212,-0.10008637357999998
ACH-001228,0.0775344655769
ACH-001232,-0.0929055960376
ACH-001239,-0.28827497624299997
ACH-001274,-0.10109916019899999
ACH-001275,-0.16857856262899998
ACH-001277,-0.119767933117
ACH-001278,-0.238246285886
ACH-001280,-0.0328432824639
ACH-001283,-0.191031407614
ACH-001289,-0.230999567639
ACH-001295,-0.0967002842008
ACH-001300,-0.101304186152
ACH-001301,-0.0604378342295
ACH-001302,0.20128437416499997
ACH-001303,-0.136057009305
ACH-001306,-0.248728797574
ACH-001318,-0.0701668922508
ACH-001322,-0.0501335679647
ACH-001328,-0.11237933172499999
ACH-001332,0.103311480419
ACH-001333,-0.0301356691487
ACH-001336,-0.128422330296
ACH-001340,-0.18169477343499998
ACH-001346,-0.040786524589
ACH-001353,-0.150699830256
ACH-001354,-0.34695979808
ACH-001367,-0.365366063094
ACH-001368,-0.0374339336366
ACH-001374,-0.41906291340400004
ACH-001375,-0.15465632367
ACH-001377,-0.09963088381889999
ACH-001380,-0.230107666573
ACH-001391,-0.318379277663
ACH-001407,-0.129228839125
ACH-001408,-0.141050186649
ACH-001413,-0.07460453298229999
ACH-001430,-0.10071720399299999
ACH-001431,-0.323292749164
ACH-001450,0.029231964791099997
ACH-001496,-0.09589729798760001
ACH-001500,-0.136670368338
ACH-001521,-0.151099829081
ACH-001523,-0.303495708422
ACH-001532,-0.163802821057
ACH-001536,-0.43263710584299997
ACH-001550,-0.0885346960675
ACH-001552,-0.010021893922
ACH-001554,-0.060632580072
ACH-001645,0.024972585632000003
ACH-001654,-0.0511826394285
ACH-001715,-0.159294035823
ACH-001735,-0.07760338495789999
ACH-001736,-0.16778753647599998
ACH-001737,-0.032986253803
ACH-001740,0.285014279403
ACH-001745,-0.21423451440299998
ACH-001750,-0.107870539445
ACH-001765,-0.014954179539700001
ACH-001956,-0.105015721137
ACH-001957,-0.28062958623100004
