,CHTF8 (54921)
ACH-000753,-0.7691912865449999
ACH-000756,-1.2421489014
ACH-000757,-0.9308093192799999
ACH-000758,-0.607284021724
ACH-000760,-0.503127357477
ACH-000763,-0.578462077083
ACH-000764,-1.08788147645
ACH-000765,-0.44194718334
ACH-000766,-0.696444825795
ACH-000767,-0.8730799605439999
ACH-000768,-0.7499681331649999
ACH-000769,-0.96292703675
ACH-000770,-0.8371410343619999
ACH-000771,-0.780110582643
ACH-000773,-0.354582404463
ACH-000776,-0.8217749521100001
ACH-000777,-0.88673958332
ACH-000778,-0.718110170426
ACH-000781,-0.826890798403
ACH-000782,-0.358568707424
ACH-000783,-1.05213463951
ACH-000784,-0.500722455798
ACH-000785,-1.1283764864599999
ACH-000787,-0.786320247629
ACH-000788,-0.9888719294339999
ACH-000791,-0.575673392887
ACH-000792,-0.7576184390880001
ACH-000794,-0.629758627892
ACH-000796,-0.776795497848
ACH-000799,-0.650007333311
ACH-000800,-0.976030539525
ACH-000802,-0.716157549706
ACH-000804,-0.593322284739
ACH-000805,-0.812167021438
ACH-000809,-0.832182931314
ACH-000810,-0.488489940312
ACH-000811,-0.9020510495119999
ACH-000817,-0.802377760453
ACH-000819,-0.702277630949
ACH-000820,-0.923571804217
ACH-000821,-0.749981669051
ACH-000822,-0.315463920621
ACH-000823,-0.8022596817350001
ACH-000824,-0.36536278758
ACH-000827,-0.6269420154450001
ACH-000829,-0.7092542595739999
ACH-000831,-0.616375648759
ACH-000832,-1.0124012756
ACH-000833,-0.46488599231000005
ACH-000834,-0.613469358274
ACH-000835,-0.7797006022380001
ACH-000836,-1.3204294085700001
ACH-000837,-0.555881739135
ACH-000838,-0.736265694956
ACH-000839,-0.48366808289200003
ACH-000840,-0.9368825728219999
ACH-000841,-0.873345320831
ACH-000843,-0.577268603548
ACH-000846,-0.46568312723099997
ACH-000847,-0.653095420415
ACH-000848,-0.40331858341399995
ACH-000849,-1.06527627464
ACH-000851,-0.708463502659
ACH-000855,-0.428828051998
ACH-000856,-0.82744412031
ACH-000858,-0.352497081148
ACH-000859,-0.6909761164730001
ACH-000861,-0.7981675472409999
ACH-000862,-0.7990678379989999
ACH-000865,-0.484631039214
ACH-000866,-0.592481804794
ACH-000867,-0.575877951624
ACH-000869,-1.0963755421999999
ACH-000872,-0.814853640387
ACH-000873,-0.741970199694
ACH-000876,-0.582649271714
ACH-000878,-0.857823828379
ACH-000880,-0.42833765203699997
ACH-000881,-0.671727917051
ACH-000882,-0.629477341425
ACH-000884,-0.42451967564900006
ACH-000885,-0.619376259364
ACH-000887,-0.348165380367
ACH-000888,-0.5781494742159999
ACH-000889,-0.559943865875
ACH-000890,-0.7946490729600001
ACH-000896,-0.723985612401
ACH-000898,-1.00274831825
ACH-000900,-0.684739493741
ACH-000901,-0.602369873438
ACH-000905,-1.09553505816
ACH-000906,-0.7760855670119999
ACH-000907,-0.928339255676
ACH-000910,-0.5502149627449999
ACH-000911,-0.598296569196
ACH-000912,-0.9812930411990001
ACH-000913,-1.0250238139499999
ACH-000915,-0.348862866856
ACH-000916,-0.666094363824
ACH-000917,-0.637977697165
ACH-000921,-1.0296276504000001
ACH-000924,-0.43601777679700005
ACH-000926,-0.489069005643
ACH-000928,-0.797764927265
ACH-000929,-0.594649587601
ACH-000932,-0.7055651403219999
ACH-000935,-0.843968808942
ACH-000936,-0.720520634947
ACH-000937,-0.925835518821
ACH-000938,-0.6748082748890001
ACH-000939,-0.811740408087
ACH-000941,-0.646792564333
ACH-000943,-0.5164728610270001
ACH-000946,-0.8932532123270001
ACH-000947,-1.0463895528799998
ACH-000948,-0.578475694646
ACH-000950,-0.755386195607
ACH-000953,-0.743836232604
ACH-000957,-0.5530419812899999
ACH-000958,-0.643996729909
ACH-000960,-0.639997020763
ACH-000963,-0.42806134342200003
ACH-000968,-1.08148496499
ACH-000969,-0.47744135906900004
ACH-000973,-0.6988957020100001
ACH-000974,-0.805771236338
ACH-000975,-0.969653315573
ACH-000976,-1.0490073539
ACH-000978,-0.918638851659
ACH-000980,-0.6811720458239999
ACH-000984,-0.80887961705
ACH-000986,-0.83525977333
ACH-000988,-0.582437838598
ACH-000993,-0.8406649301189999
ACH-000994,-0.8018893601710001
ACH-000996,-0.712989233505
ACH-001001,-0.30887600757399997
ACH-001020,-0.745873102008
ACH-001028,-1.3551138361000001
ACH-001031,-1.0060140961200001
ACH-001038,-0.939758217208
ACH-001048,-1.04278970295
ACH-001050,-0.7063059196420001
ACH-001053,-0.77013947838
ACH-001054,-0.617842365268
ACH-001061,-0.429837050262
ACH-001067,-1.18667775589
ACH-001075,-0.8755172125830001
ACH-001096,-0.740869056019
ACH-001128,-0.772859994666
ACH-001134,-1.00210443644
ACH-001151,-0.45749546949600006
ACH-001163,-0.5330247692600001
ACH-001164,-0.56023599833
ACH-001173,-0.85229300301
ACH-001183,-0.6337502211949999
ACH-001184,-0.6363260065240001
ACH-001190,-0.440941416118
ACH-001192,-0.632518647242
ACH-001193,-0.791021698662
ACH-001196,-0.6820220727330001
ACH-001197,-0.8144362945520001
ACH-001205,-0.756537767626
ACH-001211,-0.639584513253
ACH-001212,-0.602563133295
ACH-001228,-0.824266228055
ACH-001232,-0.7892110652159999
ACH-001239,-0.48345535112099997
ACH-001274,-0.724607054163
ACH-001275,-0.625335277263
ACH-001277,-0.658486552282
ACH-001278,-1.00207685028
ACH-001280,-0.909624209313
ACH-001283,-0.841786953291
ACH-001289,-0.8627553969159999
ACH-001295,-0.683132456722
ACH-001300,-0.712255458557
ACH-001301,-0.557727768349
ACH-001302,-0.7421760279440001
ACH-001303,-0.5386746625909999
ACH-001306,-0.711613425068
ACH-001318,-0.516207271803
ACH-001322,-0.601933821574
ACH-001328,-0.32110069095800003
ACH-001332,-0.576239170327
ACH-001333,-0.8428292010089999
ACH-001336,-0.973387534606
ACH-001340,-0.5776567119120001
ACH-001346,-0.7102391238770001
ACH-001353,-0.755061641133
ACH-001354,-1.1506905178
ACH-001367,-0.701504915886
ACH-001368,-0.6196139807600001
ACH-001374,-0.654323461934
ACH-001375,-0.682361322148
ACH-001377,-0.688994016419
ACH-001380,-0.925786167193
ACH-001391,-0.614105917639
ACH-001407,-0.798266741681
ACH-001408,-0.861002873765
ACH-001413,-0.676198786876
ACH-001430,-0.6642082005259999
ACH-001431,-0.81150791822
ACH-001450,-0.256970983218
ACH-001496,-0.47969096675399997
ACH-001500,-0.788384486422
ACH-001521,-0.36423172679399995
ACH-001523,-0.409035067194
ACH-001532,-1.00481605551
ACH-001536,-0.6848724298090001
ACH-001550,-0.822832673748
ACH-001552,-0.657431023954
ACH-001554,-0.643790251335
ACH-001645,-1.3437300447
ACH-001654,-0.5443597362979999
ACH-001715,-0.864833501241
ACH-001735,-0.45111913048999996
ACH-001736,-0.920754372002
ACH-001737,-0.408661850216
ACH-001740,-0.819073930239
ACH-001745,-0.686570862446
ACH-001750,-0.743224294311
ACH-001765,-0.9231637495299999
ACH-001956,-1.30488099321
ACH-001957,-0.65552511275
