,SLC4A1AP (22950)
ACH-000550,-0.168220423143
ACH-000552,-0.39079461465000004
ACH-000556,-0.15005796836899998
ACH-000557,-0.230332394753
ACH-000570,-0.260588911101
ACH-000571,-0.479962102853
ACH-000573,-0.09574185058980002
ACH-000576,-0.327655248853
ACH-000580,-0.0506381711764
ACH-000584,-0.27711129733600004
ACH-000585,-0.302006578266
ACH-000588,-0.42712405997599995
ACH-000589,-0.301293168033
ACH-000591,-0.49464668281
ACH-000593,-0.29619822906
ACH-000600,-0.327243667861
ACH-000601,-0.318421120333
ACH-000604,-0.374804937733
ACH-000605,-0.133716011026
ACH-000606,-0.6213204241070001
ACH-000608,-0.303318003834
ACH-000614,-0.09266707961889999
ACH-000616,-0.288685898007
ACH-000618,-0.330678518062
ACH-000619,-0.216127073869
ACH-000620,-0.440420855166
ACH-000621,-0.302833912934
ACH-000622,-0.33656334391500004
ACH-000623,-0.215852260634
ACH-000624,-0.35690028524800005
ACH-000627,-0.22861183933600002
ACH-000630,-0.450338204854
ACH-000632,-0.144493818912
ACH-000633,-0.547822446063
ACH-000637,-0.08603163858619998
ACH-000638,-0.223758092589
ACH-000646,-0.130181323696
ACH-000647,-0.235046186598
ACH-000648,-0.39439626138800005
ACH-000649,-0.183345206191
ACH-000651,-0.217790768082
ACH-000652,-0.321706853842
ACH-000653,-0.223290005608
ACH-000657,-0.292343394195
ACH-000658,-0.14368587494
ACH-000661,-0.206359771321
ACH-000662,-0.570957811649
ACH-000663,-0.097444797798
ACH-000665,-0.117389062864
ACH-000671,-0.33447229293499997
ACH-000673,-0.37219800395499997
ACH-000676,-0.209655078789
ACH-000677,0.033528881537799995
ACH-000681,-0.331371452315
ACH-000682,-0.397932225829
ACH-000683,-0.329232409407
ACH-000684,-0.18155790944400002
ACH-000688,-0.192691951758
ACH-000693,-0.24159635609000002
ACH-000694,-0.20415780203899997
ACH-000695,-0.281112820046
ACH-000696,-0.40678183385399996
ACH-000697,-0.0962774590581
ACH-000699,-0.304896316311
ACH-000701,-0.12703698819700002
ACH-000706,-0.34477187945
ACH-000711,-0.409749141498
ACH-000713,-0.38269199115099994
ACH-000714,-0.0832644254435
ACH-000718,-0.136006774702
ACH-000720,-0.281761355039
ACH-000721,-0.302835961345
ACH-000724,-0.5991734881440001
ACH-000725,-0.178738680444
ACH-000732,-0.149936639242
ACH-000734,-0.238796494995
ACH-000735,-0.35334538200300003
ACH-000736,-0.287447355697
ACH-000738,-0.303953015668
ACH-000746,-0.315783957492
ACH-000747,-0.255316985223
ACH-000748,-0.45853654782700004
ACH-000753,-0.405698937969
ACH-000756,-0.455301242064
ACH-000757,-0.12971117943399998
ACH-000758,-0.290028831256
ACH-000760,-0.302558220979
ACH-000763,-0.17166535459899998
ACH-000764,-0.34805366877599997
ACH-000765,-0.163228471386
ACH-000766,-0.29203941440000003
ACH-000767,-0.424764146933
ACH-000768,-0.274527901104
ACH-000769,-0.24202166383999998
ACH-000770,-0.0834876080093
ACH-000771,-0.64262485479
ACH-000773,-0.23640251548500002
ACH-000776,-0.273234294277
ACH-000777,-0.48864599107
ACH-000778,-0.175874262833
ACH-000781,-0.2319756178
ACH-000782,-0.183439208261
ACH-000783,-0.237764838286
ACH-000784,-0.22817559649900002
ACH-000785,-0.376597195066
ACH-000787,-0.279418279161
ACH-000788,-0.273294072759
ACH-000791,-0.480844438428
ACH-000792,-0.409245162166
ACH-000794,-0.23091221831099998
ACH-000796,-0.332829011721
ACH-000799,-0.39405766944799997
ACH-000800,-0.306380442124
ACH-000802,-0.32778317517
ACH-000804,-1.2915741972900001
ACH-000805,-0.584995775667
ACH-000809,-0.242974504527
ACH-000810,-0.37955975788400004
ACH-000811,-0.215911362041
ACH-000817,-0.11058131455600001
ACH-000819,-0.126323878806
ACH-000820,-0.478087245841
ACH-000821,-0.10382360595899999
ACH-000822,-0.418339861849
ACH-000823,-0.269800766446
ACH-000824,-0.32469653539
ACH-000827,-0.41296859391999996
ACH-000829,-0.225160833303
ACH-000831,-0.123628757642
ACH-000832,-0.20432330030200002
ACH-000833,-0.104310841361
ACH-000834,-0.365652565832
ACH-000835,-0.36178548969700003
ACH-000836,-0.446571518627
ACH-000837,-0.451963163619
ACH-000838,-0.32182450389899997
ACH-000839,-0.18497311673
ACH-000840,-0.269269039722
ACH-000841,-0.350942076611
ACH-000843,-0.156635426845
ACH-000846,-0.08985343672910001
ACH-000847,-0.131973389245
ACH-000848,-0.499410199769
ACH-000849,-0.326929908133
ACH-000851,-0.16595268329600002
ACH-000855,0.05323054569130001
ACH-000856,-0.34662852710500003
ACH-000858,-0.221027407201
ACH-000859,-0.35198137960000003
ACH-000861,-0.18566713646699998
ACH-000862,-0.0954185358533
ACH-000865,-0.296591826376
ACH-000866,-0.30392118622
ACH-000867,-0.342149641994
ACH-000869,-0.267552794939
ACH-000872,-0.283034308327
ACH-000873,-0.419349335001
ACH-000876,-0.44256638697800005
ACH-000878,-0.319901923222
ACH-000880,-0.331500058779
ACH-000881,-0.120145920166
ACH-000882,-0.28779653479
ACH-000884,-0.269683236131
ACH-000885,-0.303247939762
ACH-000887,-0.293736368247
ACH-000888,-0.11897026169500001
ACH-000889,-0.372674477266
ACH-000890,-0.183779673481
ACH-000896,-0.33873478366400006
ACH-000898,-0.20924034401
ACH-000900,-0.224857818459
ACH-000901,-0.269625433893
ACH-000905,-0.34235362236999994
ACH-000906,-0.227011405617
ACH-000907,-0.287069928304
ACH-000910,-0.20388520266
ACH-000911,-0.293589678217
ACH-000912,-0.293599300841
ACH-000913,-0.208240929231
ACH-000915,-0.321080596045
ACH-000916,-0.35412249693000003
ACH-000917,-0.190765449018
ACH-000921,-0.43014339076499997
ACH-000924,-0.11622247990999998
ACH-000926,-0.320602735037
ACH-000928,-0.349513794224
ACH-000929,-0.29932698426800003
ACH-000932,-0.359693405666
ACH-000935,-0.345125973922
ACH-000936,-0.262643477384
ACH-000937,-0.29720397197
ACH-000938,-0.18735288776700001
ACH-000939,-0.364255664834
ACH-000941,-0.301429223125
ACH-000943,-0.13091595263800002
ACH-000946,-0.165404900722
ACH-000947,-0.253963544652
ACH-000948,-0.185347031292
ACH-000950,-0.329096107237
ACH-000953,-0.360951523816
ACH-000957,-0.517901343943
ACH-000958,-0.0338157518243
ACH-000960,-0.254229637344
ACH-000963,-0.146497569809
ACH-000968,-0.036772482592699995
ACH-000969,-0.207497622104
ACH-000973,-0.519733911747
ACH-000974,-0.270406974312
ACH-000975,-0.44338983356600004
ACH-000976,-0.133308150709
ACH-000978,-0.241633689947
ACH-000980,-0.254045639721
ACH-000984,-0.349098684281
ACH-000986,-0.287150108287
ACH-000988,-0.532194261131
ACH-000993,-0.372063545524
ACH-000994,-0.0460272168649
ACH-000996,-0.34663100336099995
ACH-001001,-0.334336041024
ACH-001020,-0.459198210459
ACH-001028,-0.373780316545
ACH-001031,-0.148157747231
ACH-001038,-0.381362754154
ACH-001048,-0.21848302676800002
ACH-001050,-0.136013758337
ACH-001053,-0.32171462632500003
ACH-001054,-0.36810199894699996
ACH-001061,-0.327843739984
ACH-001067,-0.320776139437
ACH-001075,-0.312498559927
ACH-001096,-0.25478305104800003
ACH-001128,-0.42163852254199996
ACH-001134,-0.16212442326999998
ACH-001151,-0.25089969659
ACH-001163,-0.24627993545899998
ACH-001164,0.130311033673
ACH-001173,-0.187763352154
ACH-001183,-0.34886273692100006
ACH-001184,-0.198497175438
ACH-001190,-0.207569403128
ACH-001192,-0.465925199138
ACH-001193,-0.377675742955
ACH-001196,-0.311466927111
ACH-001197,-0.393222454823
ACH-001205,-0.210684560491
ACH-001211,-0.232273554351
ACH-001212,-0.593988770934
ACH-001228,-0.692649093353
ACH-001232,-0.178365731063
ACH-001239,-0.292887623563
ACH-001274,-0.683061040474
ACH-001275,-0.478345526432
ACH-001277,-0.279672447445
ACH-001278,-0.47323068448999994
ACH-001280,-0.613127096826
ACH-001283,-0.21978420765099999
ACH-001289,-0.17463242134399998
ACH-001295,-0.236207874783
ACH-001300,-0.456451644796
ACH-001301,-0.35968586879299996
ACH-001302,-0.6847006075
ACH-001303,-0.607834886844
ACH-001306,-0.378490106214
ACH-001318,-0.161821173139
ACH-001322,-0.16537290765999998
ACH-001328,-0.472599882408
ACH-001332,-0.43616808154200004
ACH-001333,-0.17612008270100002
ACH-001336,-0.0447339774407
ACH-001340,-0.48638128643399997
ACH-001346,-0.217329716683
ACH-001353,-0.452838403882
ACH-001354,-0.621341336779
ACH-001367,-0.433674752997
ACH-001368,-0.22843500219
ACH-001374,0.6863154108990001
ACH-001375,-0.42695816585199997
ACH-001377,-0.23705641960700002
ACH-001380,-0.152624041671
ACH-001391,-0.29143900459100003
ACH-001407,-0.205521200085
ACH-001408,-0.24611848293000002
ACH-001413,-0.21788189568000005
ACH-001430,-0.23594956194299999
ACH-001431,-0.17681822129799998
ACH-001450,-0.326488777863
ACH-001496,-0.316230998228
ACH-001500,-0.320042585206
ACH-001521,-0.308039664397
ACH-001523,-0.378968290233
ACH-001532,-0.353941206377
ACH-001536,-0.220434652848
ACH-001550,-0.35236507327600003
ACH-001552,-0.464709190431
ACH-001554,-0.319799220396
ACH-001645,-0.351139041858
ACH-001654,-0.345167448911
ACH-001715,-0.253209313264
ACH-001735,-0.158567758007
ACH-001736,-0.268895922076
ACH-001737,-0.759225941274
ACH-001740,-0.15163552152
ACH-001745,-0.398206379994
ACH-001750,-0.403838149997
ACH-001765,-0.238095220024
ACH-001956,-0.22713076720699998
ACH-001957,-0.37436726056999997
