,USF2 (7392)
ACH-000335,-0.802309669344
ACH-000336,-0.368486633201
ACH-000337,-1.01434851163
ACH-000339,-0.566928448531
ACH-000341,-0.525447161977
ACH-000348,-0.38778988510300005
ACH-000350,-0.44790120008900003
ACH-000352,-0.732924341808
ACH-000356,-0.566374551559
ACH-000361,-0.587628434084
ACH-000362,-0.264141137741
ACH-000363,-0.573512549762
ACH-000364,-0.6334559107959999
ACH-000365,-0.44933025703
ACH-000366,-0.6382150458899999
ACH-000368,-0.401499170308
ACH-000374,-0.419104818811
ACH-000375,-0.9632428518610001
ACH-000376,-0.414717518675
ACH-000381,-0.594758329991
ACH-000383,-0.447035677082
ACH-000387,-0.958357450152
ACH-000389,-0.294575729309
ACH-000390,-0.584468873491
ACH-000393,-0.429464876516
ACH-000395,-0.435445989898
ACH-000397,-0.579518769812
ACH-000401,-0.15155549443299998
ACH-000402,-0.413797279073
ACH-000403,-0.64579981162
ACH-000404,-0.524252489495
ACH-000406,-0.264221978756
ACH-000407,-0.6727412628659999
ACH-000408,-0.458855426026
ACH-000410,-0.5706660258089999
ACH-000411,-0.440119214308
ACH-000414,-0.7266416004809999
ACH-000415,-0.35602264881800005
ACH-000416,-0.523961756588
ACH-000420,-0.598428231516
ACH-000421,-0.413344350269
ACH-000424,-0.6950833886319999
ACH-000425,-0.29172770529500003
ACH-000426,-0.757763917005
ACH-000427,-0.58321827548
ACH-000433,-0.348148835208
ACH-000436,-0.66965766029
ACH-000444,-0.397514692
ACH-000445,-0.569628634064
ACH-000448,-0.7288393870029999
ACH-000450,-0.8615236027200002
ACH-000452,-0.309680615861
ACH-000454,-0.627910267306
ACH-000458,-0.8528230505040001
ACH-000459,-0.609978721055
ACH-000460,-0.643390085187
ACH-000461,-0.278230616171
ACH-000463,-0.458444583941
ACH-000464,-0.34319698727
ACH-000466,-0.653799481246
ACH-000467,-0.7802542161139999
ACH-000468,-0.41091400433799996
ACH-000469,-0.46178078396600003
ACH-000470,-0.8729468569069999
ACH-000471,-0.654783308665
ACH-000472,-0.676580597237
ACH-000473,-0.574624088877
ACH-000475,-0.541786900538
ACH-000476,-0.20156207704
ACH-000477,-0.7787841352079999
ACH-000480,-0.525511056435
ACH-000481,-0.6756108619310001
ACH-000483,-0.7999029298579999
ACH-000484,-0.6309158671890001
ACH-000485,-0.685908609561
ACH-000486,-0.712053842561
ACH-000487,-0.279396645884
ACH-000488,-0.605936803945
ACH-000490,-0.575293053919
ACH-000491,-0.41599012846
ACH-000495,-0.6207091638710001
ACH-000496,-1.0040023522
ACH-000499,-0.586240274863
ACH-000500,-0.562240973707
ACH-000502,-0.60732127762
ACH-000503,-0.5455364786399999
ACH-000505,-0.492780814613
ACH-000507,-0.662369990789
ACH-000510,-0.7958614759739999
ACH-000511,-0.477495035322
ACH-000512,-0.47124757529600003
ACH-000516,-0.5907853131849999
ACH-000517,-0.540399756742
ACH-000518,-0.302725129423
ACH-000520,-0.604052124735
ACH-000521,-0.714864048617
ACH-000522,-0.351719101273
ACH-000524,-0.73898349588
ACH-000527,-0.567888802226
ACH-000528,-0.541103922175
ACH-000537,-0.450109292817
ACH-000541,-0.368278477185
ACH-000542,-0.635485935435
ACH-000544,-0.45033740268399997
ACH-000545,-0.11381662487
ACH-000547,-0.679460388601
ACH-000548,-0.35162818658100004
ACH-000549,-0.682715280187
ACH-000550,-0.354571472206
ACH-000552,-0.500504794768
ACH-000556,-0.699712293233
ACH-000557,-0.264647517934
ACH-000570,-0.26975933652899997
ACH-000571,-0.726194956708
ACH-000573,-0.40752694798699995
ACH-000576,-0.799155050485
ACH-000580,-0.352754856062
ACH-000584,-0.39795986161200003
ACH-000585,-0.725061668498
ACH-000588,-0.969033213848
ACH-000589,-0.8176263487700001
ACH-000591,-0.207564485842
ACH-000593,-0.329364200212
ACH-000600,-0.37336391717699996
ACH-000601,-0.6285755839239999
ACH-000604,-0.346617779477
ACH-000605,-0.736738818821
ACH-000606,-0.462735378738
ACH-000608,-0.743852288103
ACH-000614,-0.353145770916
ACH-000616,-0.681135987094
ACH-000618,-0.5170644559309999
ACH-000619,-0.228649615753
ACH-000620,-0.542534977655
ACH-000621,-0.6426825918860001
ACH-000622,-0.27774673783799997
ACH-000623,-0.525985630487
ACH-000624,-0.699474141672
ACH-000627,-0.759828025272
ACH-000630,-0.5118069272670001
ACH-000632,-0.526168667463
ACH-000633,-0.440575576114
ACH-000637,-0.769121978378
ACH-000638,-0.776787342605
ACH-000646,-0.6005329545979999
ACH-000647,-0.39750765526799997
ACH-000648,-0.44667605302100005
ACH-000649,-0.5473975661739999
ACH-000651,-0.494126938548
ACH-000652,-0.224256774362
ACH-000653,-0.616813939234
ACH-000657,-0.59864274873
ACH-000658,-0.329188836197
ACH-000661,-0.8017764719280001
ACH-000662,-0.6940012056679999
ACH-000663,-0.355776704314
ACH-000665,-0.23327806623000003
ACH-000671,-0.35831687381399996
ACH-000673,-0.634477858799
ACH-000676,-0.48068566163000004
ACH-000677,-0.422045702777
ACH-000681,-0.642114837539
ACH-000682,-0.658117249242
ACH-000683,-0.491048993389
ACH-000684,-0.378595831749
ACH-000688,-0.597701063766
ACH-000693,-0.43925949638899997
ACH-000694,-0.599699445129
ACH-000695,-0.178936185227
ACH-000696,-0.752805258876
ACH-000697,-0.6518477559
ACH-000699,-0.7149822508329999
ACH-000701,-0.829920200182
ACH-000706,-0.6404587409529999
ACH-000711,-0.535701365201
ACH-000713,-0.70856993073
ACH-000714,-0.491028991502
ACH-000718,-0.7395171157449999
ACH-000720,-0.5205730203260001
ACH-000721,-0.485280454877
ACH-000724,-0.801698285395
ACH-000725,-0.64311379668
ACH-000732,-0.694788915389
ACH-000734,-0.6472554139850001
ACH-000735,-0.6326219736850001
ACH-000736,-0.838694127204
ACH-000738,-0.465048042866
ACH-000746,-0.38882851632700005
ACH-000747,-0.403396059896
ACH-000748,-0.541289238668
ACH-000753,-0.247860585794
ACH-000756,-0.708526629948
ACH-000757,-0.688215216928
ACH-000758,-0.7224799864460001
ACH-000760,-0.51033508116
ACH-000763,-0.593847801649
ACH-000764,-0.7821016130320001
ACH-000765,-0.657198209085
ACH-000766,-0.6844581569760001
ACH-000767,-0.467445216932
ACH-000768,-0.6744857035349999
ACH-000769,-0.612302561527
ACH-000770,-0.49418048238000006
ACH-000771,-0.548915076293
ACH-000773,-0.755284238539
ACH-000776,-0.469247452984
ACH-000777,-0.564378075228
ACH-000778,-0.41075619057499996
ACH-000781,-0.49101158137199996
ACH-000782,-0.314127742847
ACH-000783,-0.796947727984
ACH-000784,-0.487803618985
ACH-000785,-0.608551064737
ACH-000787,-0.551845200623
ACH-000788,-0.483660397605
ACH-000791,-0.4746030655
ACH-000792,-0.5591783802
ACH-000794,-0.50914018424
ACH-000796,-0.7624204611450001
ACH-000799,-0.545351147741
ACH-000800,-0.543314486897
ACH-000802,-0.7031787414239999
ACH-000804,-0.48150611601800003
ACH-000805,-0.323255303219
ACH-000809,-0.574026460884
ACH-000810,-0.7633627778569999
ACH-000811,-0.532492493921
ACH-000817,-0.850705258365
ACH-000819,-0.7418641542100001
ACH-000820,-0.390725554894
ACH-000821,-0.499537255143
ACH-000822,-0.546717042166
ACH-000823,-0.308003479383
ACH-000824,-0.9975468049740001
ACH-000827,-0.6104918371720001
ACH-000829,-0.474701031503
ACH-000831,-0.568145760469
ACH-000832,-0.654086315646
ACH-000833,-0.48383457440399996
ACH-000834,-0.5836810198619999
ACH-000835,-0.65427113044
ACH-000836,-0.9309426432179999
ACH-000837,-0.587002876172
ACH-000838,-0.470115811564
ACH-000839,-0.302917013556
ACH-000840,-0.481735314773
ACH-000841,-0.41360438915299996
ACH-000843,-0.145229301379
ACH-000846,-0.546979033423
ACH-000847,-0.378979651766
ACH-000848,-0.255472324174
ACH-000849,-0.564376077324
ACH-000851,-0.812547146713
ACH-000855,-0.485170063011
ACH-000856,-0.322498217955
ACH-000858,-0.515621259855
ACH-000859,-0.396241585045
ACH-000861,-0.8462683650749999
ACH-000862,-0.652717681291
ACH-000865,-0.33727911165299995
ACH-000866,-0.594035141163
ACH-000867,-0.691960316455
ACH-000869,-0.47125629067100006
ACH-000872,-0.577291801769
ACH-000873,-0.7582303112809999
ACH-000876,-0.951535245079
ACH-000878,-0.473290755131
ACH-000880,-0.624122361697
ACH-000881,-0.6491660632199999
ACH-000882,-0.555621067749
ACH-000884,-0.543337760206
ACH-000885,-0.580724329432
ACH-000887,-0.488263229498
ACH-000888,-0.411952322891
ACH-000889,-0.476487386032
ACH-000890,-0.542479703447
ACH-000896,-0.23930015245900002
ACH-000898,-0.540248303086
ACH-000900,-0.910762164209
ACH-000901,-0.573740719907
ACH-000905,-0.425786338292
ACH-000906,-0.528003612459
ACH-000907,-0.664751661759
ACH-000910,-0.454876227667
ACH-000911,-0.316694513598
ACH-000912,-0.663903782288
ACH-000913,-0.130497518562
ACH-000915,-0.800038390118
ACH-000916,-0.951990583188
ACH-000917,-0.7111409063040001
ACH-000921,-0.554878957133
ACH-000924,-0.603066734352
ACH-000926,-0.43724524525799996
ACH-000928,-0.6975160849940001
ACH-000929,-0.317701535995
ACH-000932,-0.44588569967200004
ACH-000935,-0.597297995004
ACH-000936,-0.767710283732
ACH-000937,-0.465732533733
ACH-000938,-0.23328860300299997
ACH-000939,-0.658339589061
ACH-000941,-0.5717282373899999
ACH-000943,-0.36688547567199997
ACH-000946,-0.573890274012
ACH-000947,-0.297344672955
ACH-000948,-0.572744130135
ACH-000950,-0.71292907302
ACH-000953,-0.485759409054
ACH-000957,-0.6924188232260001
ACH-000958,-0.7453955563510001
ACH-000960,-0.39837568391999995
ACH-000963,-0.139311201556
ACH-000968,-0.8201527826180001
ACH-000969,-0.641732548692
ACH-000973,-0.458007163549
ACH-000974,-0.36457982943899997
ACH-000975,-0.398439017706
ACH-000976,-0.473824499533
ACH-000978,-0.7664531538510001
ACH-000980,-0.553802353378
ACH-000984,-0.628066104626
ACH-000986,-0.764275854714
ACH-000988,-0.663746546247
ACH-000993,-0.5760398193940001
ACH-000994,-0.529471288658
ACH-000996,-0.625326728579
ACH-001001,-0.500274901588
ACH-001020,-0.7364886286310001
ACH-001028,-0.366199835034
ACH-001031,-0.387532679032
ACH-001038,-0.633387391021
ACH-001048,-0.6429988935350001
ACH-001050,-0.48035702024300003
ACH-001053,-0.4181023261
ACH-001054,-0.413005222504
ACH-001061,-0.6486219339670001
ACH-001067,-0.833372451137
ACH-001075,-0.384440334634
ACH-001096,-0.358002878371
ACH-001128,-0.5780996853029999
ACH-001134,-0.7593284341230001
ACH-001151,-0.593834841994
ACH-001163,-0.366808801342
ACH-001164,-0.6979154629530001
ACH-001173,-0.667193585217
ACH-001183,-0.49882367350400003
ACH-001184,-0.231699583374
ACH-001190,-0.770930748151
ACH-001192,-0.304359229388
ACH-001193,-0.34569192501999996
ACH-001196,-0.390570158279
ACH-001197,-0.54983367646
ACH-001205,-0.338807587772
ACH-001211,-0.717297867024
ACH-001212,-0.681821644717
ACH-001228,-0.556282480807
ACH-001232,-0.43649088163500005
ACH-001239,-0.48997678361999997
ACH-001274,-0.450931505809
ACH-001275,-0.49135394860200005
ACH-001277,-0.033810704405
ACH-001278,-0.636254587253
ACH-001280,-0.7671984447050001
ACH-001283,-0.597343995544
ACH-001289,-0.531997559378
ACH-001295,-0.544376635757
ACH-001300,-0.402981598101
ACH-001301,-0.56750085467
ACH-001302,-0.678428692243
ACH-001303,-0.45441973228200006
ACH-001306,-0.491719575096
ACH-001318,-0.13276074283199998
ACH-001322,-0.36676381081299997
ACH-001328,-0.543139189167
ACH-001332,-0.7200020802429999
ACH-001333,-0.561920110567
ACH-001336,-0.46456581392499996
ACH-001340,-0.836939218345
ACH-001346,-0.6045407442140001
ACH-001353,-0.46459619388000006
ACH-001354,-0.614628688661
ACH-001367,-0.918485845891
ACH-001368,-0.45638871306999995
ACH-001374,-0.56975875583
ACH-001375,-0.5453787663040001
ACH-001377,-0.360176947347
ACH-001380,-0.518129137995
ACH-001391,-0.578743882252
ACH-001407,-0.598930536233
ACH-001408,-0.798974875041
ACH-001413,-0.793211572297
ACH-001430,0.009356942537389999
ACH-001431,-0.24671927399500002
ACH-001450,-0.524020217261
ACH-001496,-0.7692044577539999
ACH-001500,-0.6624479161600001
ACH-001521,-0.633403745829
ACH-001523,-0.628124015985
ACH-001532,-0.66367160486
ACH-001536,-1.0111922039399999
ACH-001550,-0.672418029136
ACH-001552,-0.5943332694
ACH-001554,-0.582142615392
ACH-001645,-0.643809318332
ACH-001654,-0.338102875746
ACH-001715,-0.7088941204620001
ACH-001735,-0.41848038764300005
ACH-001736,-0.35912090452699996
ACH-001737,-0.49194890448999995
ACH-001740,-0.526822115417
ACH-001745,-0.35563051894599995
ACH-001750,-0.579151686017
ACH-001765,-0.6108877014490001
ACH-001956,-0.505595512672
ACH-001957,-0.354309713711
