,DepMap_ID
45595,ACH-000145
45596,ACH-000145
135203,ACH-000416
157566,ACH-000472
160068,ACH-000479
165356,ACH-000491
197137,ACH-000568
300738,ACH-000770
364224,ACH-000808
378224,ACH-000825
384983,ACH-000835
419391,ACH-000874
435830,ACH-000888
492970,ACH-000928
587412,ACH-000962
597226,ACH-000965
628241,ACH-000973
666189,ACH-000982
732714,ACH-000991
754512,ACH-000992
754513,ACH-000992
754514,ACH-000992
856089,ACH-000998
856090,ACH-000998
910701,ACH-001081
968913,ACH-001345
1006669,ACH-001489
1025352,ACH-001546
1107763,ACH-002147
1171712,ACH-002259
1196380,ACH-002309
