,PARS2 (25973)
ACH-000307,-0.5830951285399999
ACH-000308,-0.415403225027
ACH-000310,-0.453063943754
ACH-000311,-0.778996997447
ACH-000312,-0.736200743566
ACH-000315,-0.798921182985
ACH-000316,-0.743587784748
ACH-000317,-1.04726572374
ACH-000318,-0.877629706734
ACH-000319,-0.7337044615809999
ACH-000320,-0.855970625226
ACH-000322,-0.918729598979
ACH-000323,-0.725315439265
ACH-000324,-0.39576295807899997
ACH-000329,-0.7116526005859999
ACH-000330,-0.597961610274
ACH-000331,-0.549798065345
ACH-000332,-0.36629469653200003
ACH-000334,-0.9656903928309999
ACH-000335,-0.649298257913
ACH-000336,-0.494575160409
ACH-000337,-0.824441478659
ACH-000339,-0.674919296129
ACH-000341,-0.8553030223739999
ACH-000348,-0.665089782244
ACH-000350,-0.531894137927
ACH-000352,-0.47196836441000006
ACH-000356,-0.479520140083
ACH-000361,-0.744391005517
ACH-000362,-0.25146420221099997
ACH-000363,-0.5602935476500001
ACH-000364,-0.736910851746
ACH-000365,-0.515716912153
ACH-000366,-0.736456775133
ACH-000368,-0.6854846209450001
ACH-000374,-0.414623636623
ACH-000375,-0.491699039822
ACH-000376,-0.651948569932
ACH-000381,-0.797914725731
ACH-000383,-0.658194280106
ACH-000387,-0.43794586338200003
ACH-000389,-0.18996362893899998
ACH-000390,-0.571252897744
ACH-000393,-0.572874996822
ACH-000395,-0.569944167742
ACH-000397,-0.258023703867
ACH-000401,-0.672453799433
ACH-000402,-0.9814509598919999
ACH-000403,-0.630591924175
ACH-000404,-0.378307025665
ACH-000406,-0.7856796666329999
ACH-000407,-0.471299346321
ACH-000408,-0.8043091460840001
ACH-000410,-0.38342123113000004
ACH-000411,-0.45180510583899997
ACH-000414,-0.205739658468
ACH-000415,-0.862639136867
ACH-000416,-0.343887672681
ACH-000420,-0.6702208317239999
ACH-000421,-0.664020417566
ACH-000424,-0.861718629171
ACH-000425,-0.510293307652
ACH-000426,-1.12255884447
ACH-000427,-0.72144124017
ACH-000433,-0.7175187069769999
ACH-000436,-0.358603688729
ACH-000444,-0.7671356063879999
ACH-000445,-0.6135537270579999
ACH-000448,-0.551981168363
ACH-000450,-0.7080105577410001
ACH-000452,-0.5517538400240001
ACH-000454,-1.23624577241
ACH-000458,-0.692742769654
ACH-000459,-1.69578365641
ACH-000460,-0.550962049847
ACH-000461,-0.840256278221
ACH-000463,-0.481986572783
ACH-000464,-0.7165143003219999
ACH-000466,-0.509370282024
ACH-000467,-0.843479061143
ACH-000468,-0.6245630377229999
ACH-000469,-0.9914069965819999
ACH-000470,-0.553971412781
ACH-000471,-0.40287256284999995
ACH-000472,-0.5845409557410001
ACH-000473,-0.8641719078740001
ACH-000475,-0.46102545653800003
ACH-000476,-0.377399128415
ACH-000477,-0.566279251913
ACH-000480,-0.833711127637
ACH-000481,-0.440519590179
ACH-000483,-0.44244054642999997
ACH-000484,-0.550163792637
ACH-000485,-0.469331812775
ACH-000486,-0.39438625852799997
ACH-000487,-0.8008716682629999
ACH-000488,-0.411781253447
ACH-000490,-0.64682361667
ACH-000491,-0.68673000509
ACH-000495,-0.423052822442
ACH-000496,-0.546672116219
ACH-000499,-1.0478943921700001
ACH-000500,0.31673665669100004
ACH-000502,-0.599121812769
ACH-000503,-0.898754429233
ACH-000505,-0.229403115846
ACH-000507,-0.707848015436
ACH-000510,-0.730868299963
ACH-000511,-0.6234951366179999
ACH-000512,-1.4124839920899999
ACH-000516,-0.49492950224699994
ACH-000517,-0.42819136489500004
ACH-000518,-0.905856611405
ACH-000520,-0.34417753674999996
ACH-000521,-0.589054480693
ACH-000522,-0.5468328008860001
ACH-000524,-0.365372869352
ACH-000527,-0.392028789355
ACH-000528,-0.41412895502400004
ACH-000537,-0.755852535635
ACH-000541,-0.6878839060240001
ACH-000542,-0.650929405751
ACH-000544,-1.00230771338
ACH-000545,-0.948584941143
ACH-000547,-0.897496350199
ACH-000548,-0.572197029699
ACH-000549,-0.783975533429
ACH-000550,-0.7216489130120001
ACH-000552,-1.0280429689200001
ACH-000556,-0.643032600585
ACH-000557,-0.35205496710699996
ACH-000570,-0.56411258552
ACH-000571,-0.6791107847869999
ACH-000573,-0.69700099222
ACH-000576,-0.289662176665
ACH-000580,-0.38490501989299997
ACH-000584,-0.663487356491
ACH-000585,-0.572879441403
ACH-000588,-0.998767953192
ACH-000589,-0.899948596995
ACH-000591,-0.759943528796
ACH-000593,-0.853086805943
ACH-000600,-0.5665861107119999
ACH-000601,-0.714892241355
ACH-000604,-1.21759756801
ACH-000605,-0.9071536822799998
ACH-000606,-0.8611663996
ACH-000608,-0.29885408287
ACH-000614,-0.9452697015870001
ACH-000616,-0.5831330443330001
ACH-000618,-0.524758309045
ACH-000619,-0.69584261452
ACH-000620,-0.8451963499140001
ACH-000621,-0.529130628045
ACH-000622,-0.684860723832
ACH-000623,-0.7526128857369999
ACH-000624,-0.40444755807099997
ACH-000627,-0.7176311245010001
ACH-000630,-0.9533695036900001
ACH-000632,-0.876760356063
ACH-000633,-0.946030462579
ACH-000637,-0.48447265976000004
ACH-000638,-0.5470269723
ACH-000646,-0.890677327648
ACH-000647,-0.889200995277
ACH-000648,-0.476336575487
ACH-000649,-0.637052708452
ACH-000651,-0.745309039341
ACH-000652,-0.8027847733779999
ACH-000653,-0.34037425278399996
ACH-000657,-0.8201019192669999
ACH-000658,-0.588691280052
ACH-000661,-0.667432673156
ACH-000662,-0.475643957885
ACH-000663,-0.49089532929799995
ACH-000665,-0.361976736572
ACH-000671,-0.986535568626
ACH-000673,-0.415868670875
ACH-000676,-0.836278955208
ACH-000677,-1.49697789792
ACH-000681,-0.838342424774
ACH-000682,-0.881047545583
ACH-000683,-0.6727072894499999
ACH-000684,-0.619275747043
ACH-000688,-0.494919410867
ACH-000693,-0.605109979847
ACH-000694,-0.551152433173
ACH-000695,-0.8501573685089999
ACH-000696,-0.754071322522
ACH-000697,-0.479800061542
ACH-000699,-0.428813846788
ACH-000701,-0.499299801001
ACH-000706,-0.9361303561229999
ACH-000711,-0.430815168438
ACH-000713,-0.879012263132
ACH-000714,-0.782954825185
ACH-000718,-0.870136501016
ACH-000720,-0.907310841945
ACH-000721,-0.6871604321070001
ACH-000724,-0.7197666222460001
ACH-000725,-0.374232056466
ACH-000732,-0.713242647297
ACH-000734,-1.09306960686
ACH-000735,-0.60258703242
ACH-000736,-0.939773061351
ACH-000738,-0.567495737173
ACH-000746,-0.571809603368
ACH-000747,-1.02789122375
ACH-000748,-0.40118113539800004
ACH-000753,-0.524558254009
ACH-000756,-0.48588167271399996
ACH-000757,-1.04724737589
ACH-000758,-1.21937982183
ACH-000760,-0.42665867814
ACH-000763,-0.603892556297
ACH-000764,-0.48790734461400004
ACH-000765,-0.765588413168
ACH-000766,-0.585899492268
ACH-000767,-0.6756860385519999
ACH-000768,-0.735206014782
ACH-000769,-0.83276753618
ACH-000770,-0.689294608837
ACH-000771,-0.421625215976
ACH-000773,-0.801469067978
ACH-000776,-0.428886903742
ACH-000777,-0.446086655193
ACH-000778,-0.806441753848
ACH-000781,-0.628120900431
ACH-000782,-1.0282867708399999
ACH-000783,-0.612565454213
ACH-000784,-0.542789308362
ACH-000785,-0.803023737631
ACH-000787,-0.72605931963
ACH-000788,-0.49011263673
ACH-000791,-0.59814920638
ACH-000792,-0.612661087145
ACH-000794,-0.8320332892479999
ACH-000796,-0.618019834224
ACH-000799,-0.686715895785
ACH-000800,-0.594590921049
ACH-000802,-1.00344611143
ACH-000804,-0.987824833618
ACH-000805,-0.571518851176
ACH-000809,-0.759632831894
ACH-000810,-0.361372229975
ACH-000811,-0.439408451737
ACH-000817,-0.8777564785940001
ACH-000819,-0.572125057227
ACH-000820,-0.588477548506
ACH-000821,-0.66256789508
ACH-000822,-0.540587942105
ACH-000823,-1.0588449336299999
ACH-000824,-0.29791781848
ACH-000827,-0.381746118719
ACH-000829,-0.7436832084289999
ACH-000831,-0.9040703031399999
ACH-000832,-0.969781763555
ACH-000833,-0.893150857168
ACH-000834,-0.682570184202
ACH-000835,-0.8242817266470001
ACH-000836,-0.561162605485
ACH-000837,-1.0161801206
ACH-000838,-0.320196491115
ACH-000839,-0.630233466892
ACH-000840,-0.560081008282
ACH-000841,-0.269884843918
ACH-000843,-0.982844967444
ACH-000846,-0.6003067042710001
ACH-000847,-1.0441232937
ACH-000848,-0.703044825561
ACH-000849,-1.0279422403
ACH-000851,-0.65179121529
ACH-000855,-1.09812747229
ACH-000856,-0.56768892569
ACH-000858,-1.0714027019299999
ACH-000859,-0.619326387118
ACH-000861,-0.593645144667
ACH-000862,-0.714368241506
ACH-000865,-0.583597002118
ACH-000866,-0.719484586908
ACH-000867,-0.539079411753
ACH-000869,-0.487749451271
ACH-000872,-0.63483069786
ACH-000873,-0.750610931215
ACH-000876,-0.67206384147
ACH-000878,-0.582497611326
ACH-000880,-0.9335392885770001
ACH-000881,-0.735794728003
ACH-000882,-0.5454941029770001
ACH-000884,-0.65135048781
ACH-000885,-0.7361013035770001
ACH-000887,-0.728642363485
ACH-000888,-0.8439335167409999
ACH-000889,-0.6472244034929999
ACH-000890,-0.745304373189
ACH-000896,-0.760307281401
ACH-000898,-0.435800822926
ACH-000900,-0.718802025496
ACH-000901,-0.438117804072
ACH-000905,-0.589375602883
ACH-000906,-0.749918023504
ACH-000907,-0.7896481696690001
ACH-000910,-0.984079045977
ACH-000911,-0.784606972429
ACH-000912,-0.5286875004739999
ACH-000913,-0.922011997377
ACH-000915,-0.887841888372
ACH-000916,-1.05420535175
ACH-000917,-0.617619568505
ACH-000921,-0.5562080336999999
ACH-000924,-0.967723559587
ACH-000926,-0.56362340063
ACH-000928,-0.443333541263
ACH-000929,-0.6339318919879999
ACH-000932,-0.491400424851
ACH-000935,-1.0957247267899999
ACH-000936,-0.6616048570359999
ACH-000937,-0.736577902926
ACH-000938,-1.06155297835
ACH-000939,-0.851085025253
ACH-000941,-0.617704332619
ACH-000943,-0.8463445255750001
ACH-000946,-0.378503128698
ACH-000947,-0.933226884911
ACH-000948,-0.606029809935
ACH-000950,-0.504300966898
ACH-000953,-0.426883634256
ACH-000957,-0.624536809974
ACH-000958,-0.513883808644
ACH-000960,-0.567170802906
ACH-000963,-0.6777334405509999
ACH-000968,-1.12298665595
ACH-000969,-0.822782832953
ACH-000973,-0.738201215701
ACH-000974,-0.647303475514
ACH-000975,-0.81718651029
ACH-000976,-0.6496431894470001
ACH-000978,-1.18175139981
ACH-000980,-0.8980048094509999
ACH-000984,-0.38739577201
ACH-000986,-0.5983592726770001
ACH-000988,-0.27157515743599997
ACH-000993,-0.268112677002
ACH-000994,-0.871043219847
ACH-000996,-0.2589953095
ACH-001001,-0.986063604675
ACH-001020,-0.890495998503
ACH-001028,-0.864407794719
ACH-001031,-0.846105147754
ACH-001038,-0.69984412719
ACH-001048,-0.512725895859
ACH-001050,-0.578574248751
ACH-001053,-0.818306595615
ACH-001054,-1.08662542672
ACH-001061,-0.708608859999
ACH-001067,-0.654820558452
ACH-001075,-0.735117057589
ACH-001096,-0.39379752599600004
ACH-001128,-0.661872217484
ACH-001134,-0.5623001751009999
ACH-001151,-0.38086365545699996
ACH-001163,-0.6102988238139999
ACH-001164,-0.664932653567
ACH-001173,-0.866911505227
ACH-001183,-0.991745815167
ACH-001184,-0.406820264431
ACH-001190,-0.577209293366
ACH-001192,-0.593692824288
ACH-001193,-0.682084302185
ACH-001196,-0.771316120361
ACH-001197,-0.5113556869210001
ACH-001205,-0.205834555883
ACH-001211,-0.331702107804
ACH-001212,-0.728155505465
ACH-001228,-0.266426102797
ACH-001232,-0.722925344735
ACH-001239,-0.691583678015
ACH-001274,-0.5958660607999999
ACH-001275,-0.9069124801999999
ACH-001277,-0.6783176262620001
ACH-001278,-1.03624375432
ACH-001280,-0.765180312837
ACH-001283,-0.633154033056
ACH-001289,-0.5280793982199999
ACH-001295,-0.322802372592
ACH-001300,-0.9406319775799998
ACH-001301,-0.601095506379
ACH-001302,-0.8812108680859999
ACH-001303,-0.160789402217
ACH-001306,-0.527920503818
ACH-001318,-1.03605509407
ACH-001322,-0.738355195343
ACH-001328,-0.6994566489569999
ACH-001332,-0.707466263618
ACH-001333,-0.927146586714
ACH-001336,-0.593907247461
ACH-001340,-0.440429424789
ACH-001346,-0.6789986304019999
ACH-001353,-0.294051974826
ACH-001354,-0.159313820385
ACH-001367,-0.7394679507330001
ACH-001368,-0.6749409070800001
ACH-001374,-0.558390050826
ACH-001375,-0.559331036192
ACH-001377,-0.433019763101
ACH-001380,-0.741594744789
ACH-001391,-0.652208471885
ACH-001407,-0.652765204367
ACH-001408,-0.594672488628
ACH-001413,-0.5236240674729999
ACH-001430,-0.269874224157
ACH-001431,0.0376673582531
ACH-001450,-0.935641548409
ACH-001496,-0.540038180628
ACH-001500,-1.11036875581
ACH-001521,-0.8399130046109999
ACH-001523,-0.9708293452879999
ACH-001532,-0.38276447899800004
ACH-001536,-0.352906818161
ACH-001550,-0.557831678466
ACH-001552,-0.46343032456999994
ACH-001554,-0.597008452092
ACH-001645,-0.422726526286
ACH-001654,-0.552126095029
ACH-001715,-0.54216488365
ACH-001735,-0.603651436407
ACH-001736,-0.8577119439309999
ACH-001737,-0.442906923596
ACH-001740,-0.70316164197
ACH-001745,-0.6004163015039999
ACH-001750,-0.559812079963
ACH-001765,-0.628918923279
ACH-001956,-0.31583223082600004
ACH-001957,-0.352139297508
