,LTA4H (4048)
ACH-000510,-0.0343689407968
ACH-000511,0.0101644896028
ACH-000512,0.0788682833492
ACH-000516,-0.118510431546
ACH-000517,-0.00508861899608
ACH-000518,-0.124187765687
ACH-000520,0.106071425668
ACH-000521,-0.0649208976047
ACH-000522,0.018886000233099998
ACH-000524,-0.006026116156510001
ACH-000527,-0.141420846759
ACH-000528,-0.1916392754
ACH-000537,-0.22462638223499998
ACH-000541,-0.05065422808950001
ACH-000542,-0.0337377166891
ACH-000544,-0.07188335100269999
ACH-000545,0.022668766457000004
ACH-000547,-0.192013822684
ACH-000548,0.11250886363399999
ACH-000549,0.031022371504
ACH-000550,-0.29717621374200004
ACH-000552,0.07020746759489999
ACH-000556,-0.138420184682
ACH-000557,0.07916880620910001
ACH-000570,-0.0169666767681
ACH-000571,0.00030471649447
ACH-000573,-0.043496097854899995
ACH-000576,0.0519982200755
ACH-000580,0.0212362560762
ACH-000584,0.0710216174509
ACH-000585,0.0157388123469
ACH-000588,-0.0104339162417
ACH-000589,-0.0008414403038860001
ACH-000591,-0.222557424169
ACH-000593,-0.025467213435299996
ACH-000600,0.0027694341757
ACH-000601,-0.0766642932961
ACH-000604,0.26156825274900003
ACH-000605,-0.025412612696099998
ACH-000606,0.037107425125599995
ACH-000608,-0.018307480296
ACH-000614,0.128403189365
ACH-000616,0.0025216713768800004
ACH-000618,-0.142318924982
ACH-000619,0.0324870606073
ACH-000620,-0.0018053384706199999
ACH-000621,-0.073719592959
ACH-000622,-0.07961115695939999
ACH-000623,-0.07416969104669999
ACH-000624,0.028763167464900003
ACH-000627,-0.143222057967
ACH-000630,0.00429780441182
ACH-000632,0.000211960795374
ACH-000633,-0.024505197072
ACH-000637,-0.052312158663499995
ACH-000638,-0.116277072738
ACH-000646,-0.0953136769705
ACH-000647,-0.0545197219294
ACH-000648,-0.111755713913
ACH-000649,0.0205991450776
ACH-000651,0.03876892615
ACH-000652,-0.0884429315017
ACH-000653,0.15985218391699998
ACH-000657,-0.04848418936840001
ACH-000658,0.145303561341
ACH-000661,0.0193280998711
ACH-000662,-0.189814030567
ACH-000663,0.0405341082485
ACH-000665,-0.0037959259249099996
ACH-000671,0.048850394773
ACH-000673,-0.0832048955194
ACH-000676,-0.08457337242039999
ACH-000677,-0.0760246552132
ACH-000681,-0.15768884293299998
ACH-000682,-0.19595311208500002
ACH-000683,0.00928323338492
ACH-000684,-0.0797371736334
ACH-000688,-0.044912672904699996
ACH-000693,-0.0280951209288
ACH-000694,-0.133290104395
ACH-000695,-0.16899116427400002
ACH-000696,0.0089506497269
ACH-000697,-0.0949567915893
ACH-000699,-0.0438610686309
ACH-000701,-0.13380915580299999
ACH-000706,0.0953623995702
ACH-000711,0.00339531722027
ACH-000713,0.019214835007
ACH-000714,0.042059552545
ACH-000718,-0.050640587592099995
ACH-000720,0.09303866905659999
ACH-000721,-0.0315828715604
ACH-000724,0.06134966103680001
ACH-000725,0.052773551225699995
ACH-000732,-0.00832071852277
ACH-000734,-0.0319403480626
ACH-000735,-0.204788035855
ACH-000736,0.0417746588114
ACH-000738,0.11556390452
ACH-000746,0.008786002386190001
ACH-000747,-0.017548081516900002
ACH-000748,-0.324831744881
ACH-000753,-0.0559003221141
ACH-000756,0.102443820153
ACH-000757,-0.17189108495000002
ACH-000758,0.010018020828399999
ACH-000760,-0.0407792227194
ACH-000763,0.04744436542230001
ACH-000764,0.11441477297599999
ACH-000765,0.0019283726606400002
ACH-000766,-0.172567368608
ACH-000767,0.139533655121
ACH-000768,-0.094460517838
ACH-000769,-0.149096979819
ACH-000770,-0.0452922526243
ACH-000771,-0.025613849133099997
ACH-000773,0.046143951496
ACH-000776,0.159186007203
ACH-000777,-0.07749541441319999
ACH-000778,-0.0177130815112
ACH-000781,-0.0722994869221
ACH-000782,-0.0170536978165
ACH-000783,-0.137272434383
ACH-000784,0.0954574036548
ACH-000785,-0.18795288549800002
ACH-000787,-0.10201398308399999
ACH-000788,0.0326929129708
ACH-000791,-0.13781566366800002
ACH-000792,-0.0038301573905900003
ACH-000794,0.00326744932215
ACH-000796,-0.0331565671663
ACH-000799,-0.347639473265
ACH-000800,0.0225332632802
ACH-000802,0.0261273738443
ACH-000804,-0.412076407263
ACH-000805,-0.041992330552
ACH-000809,-0.055014874407199994
ACH-000810,-0.273905351424
ACH-000811,-0.0745441645161
ACH-000817,0.0334135796265
ACH-000819,0.0138764556841
ACH-000820,0.0266107735732
ACH-000821,-0.09532718581810001
ACH-000822,-0.0884706779692
ACH-000823,-0.0673619338558
ACH-000824,0.009015593465510001
ACH-000827,0.038070025397199996
ACH-000829,0.10892465790999999
ACH-000831,-0.06030192371569999
ACH-000832,-0.0406849788177
ACH-000833,-0.0172618272966
ACH-000834,0.0553372345579
ACH-000835,-0.0750403657962
ACH-000836,-0.0913265942338
ACH-000837,-0.158858800699
ACH-000838,0.27548289098
ACH-000839,-0.0421417328037
ACH-000840,0.0310074085517
ACH-000841,-0.0913020211469
ACH-000843,0.015495605138100001
ACH-000846,0.0530184801562
ACH-000847,0.110184910516
ACH-000848,0.00922393414896
ACH-000849,-0.0700070858314
ACH-000851,-0.171809160594
ACH-000855,0.00204965474221
ACH-000856,-0.151779068126
ACH-000858,0.177136231424
ACH-000859,-0.147165156217
ACH-000861,-0.19785905449000002
ACH-000862,-0.00431316086237
ACH-000865,0.0228072812319
ACH-000866,0.0160084004429
ACH-000867,-0.0290708048838
ACH-000869,0.0008056384860299999
ACH-000872,0.15957767801
ACH-000873,0.05727241840819999
ACH-000876,0.0351957986671
ACH-000878,-0.179895359886
ACH-000880,-0.034676757541
ACH-000881,-0.0940003319462
ACH-000882,0.156988544036
ACH-000884,0.014395165348799999
ACH-000885,-0.0757798998111
ACH-000887,-0.037019995433999996
ACH-000888,0.05531909790680001
ACH-000889,-0.11663759082999998
ACH-000890,0.058021784509500005
ACH-000896,-0.18781931535500002
ACH-000898,0.04286552106890001
ACH-000900,-0.28887943820399997
ACH-000901,-0.136077524071
ACH-000905,-0.0162672752821
ACH-000906,-0.128901984922
ACH-000907,0.028187737212400005
ACH-000910,-0.15120084710999998
ACH-000911,-0.05655153052299999
ACH-000912,-0.0494182199613
ACH-000913,-0.028327549311199997
ACH-000915,0.10070389916400001
ACH-000916,0.13893539141
ACH-000917,0.0749293622347
ACH-000921,-0.047027877530699994
ACH-000924,0.0910967340369
ACH-000926,-0.08893774536530001
ACH-000928,0.201991830376
ACH-000929,0.0362987203165
ACH-000932,-0.0112129665466
ACH-000935,-0.508580859324
ACH-000936,-0.119906973184
ACH-000937,0.033306240324900004
ACH-000938,0.0506654432525
ACH-000939,0.0053102842802500005
ACH-000941,0.0334236693065
ACH-000943,-0.11494807465
ACH-000946,-0.0339133150844
ACH-000947,0.033459522943700006
ACH-000948,0.045295853761300006
ACH-000950,-0.0340310796451
ACH-000953,0.0704426384206
ACH-000957,-0.0434420273134
ACH-000958,-0.0649666833742
ACH-000960,0.0625283691836
ACH-000963,0.103847048695
ACH-000968,-0.09273240655269999
ACH-000969,-0.238290054988
ACH-000973,-0.0777468580049
ACH-000974,-0.0291474778507
ACH-000975,0.0696599246193
ACH-000976,-0.026968055002599998
ACH-000978,0.0324909901524
ACH-000980,-0.0451592970318
ACH-000984,-0.18879319823899998
ACH-000986,-0.246839192007
ACH-000988,-0.05502850106769999
ACH-000993,-0.123303974522
ACH-000994,0.10504327989600001
ACH-000996,-0.376001313036
ACH-001001,-0.19930909632
ACH-001020,0.08403330455199999
ACH-001028,-0.0789594324659
ACH-001031,0.044526567692900004
ACH-001038,-0.0664723176786
ACH-001048,-0.08585135393
ACH-001050,0.0159648523879
ACH-001053,-0.07558752340139999
ACH-001054,-0.0336660069776
ACH-001061,-0.0021585747115
ACH-001067,-0.0501772185364
ACH-001075,-0.00270039643674
ACH-001096,0.04847333558400001
ACH-001128,-0.09239156420499998
ACH-001134,0.106821685328
ACH-001151,-0.06260320755530001
ACH-001163,-0.0142112296222
ACH-001164,0.0810456046407
ACH-001173,-0.118322306283
ACH-001183,-0.0812138301699
ACH-001184,-0.126391041757
ACH-001190,-0.0694046757496
ACH-001192,-0.07352624688539999
ACH-001193,0.1568544501
ACH-001196,-0.023227236725400002
ACH-001197,-0.0607837202286
ACH-001205,-0.161669641912
ACH-001211,-0.12616602034399998
ACH-001212,-0.12028507002199999
ACH-001228,-0.120073075448
ACH-001232,0.0188650861596
ACH-001239,0.0485755302681
ACH-001274,-0.0396140665957
ACH-001275,0.0328398391206
ACH-001277,-0.0422016409682
ACH-001278,-0.102539624751
ACH-001280,0.162434471574
ACH-001283,-0.00557115400523
ACH-001289,0.0435612419221
ACH-001295,-0.011632732564100001
ACH-001300,-0.11263837016799999
ACH-001301,-0.120162483303
ACH-001302,0.0964532664631
ACH-001303,-0.310448009541
ACH-001306,0.028656807829900002
ACH-001318,-0.0948677314642
ACH-001322,-0.11393866039
ACH-001328,-0.0620108148651
ACH-001332,-0.06798647665
ACH-001333,-0.068757166033
ACH-001336,0.0148389496349
ACH-001340,-0.0434419638428
ACH-001346,-0.13734601173900002
ACH-001353,-0.0419431109458
ACH-001354,-0.164720454393
ACH-001367,-0.019804670565099998
ACH-001368,-0.028014977206799997
ACH-001374,0.12765531601
ACH-001375,0.023714647369999998
ACH-001377,0.015119284351700003
ACH-001380,-0.0982512691752
ACH-001391,-0.208557017575
ACH-001407,-0.151740268328
ACH-001408,-0.08484044464689999
ACH-001413,-0.35060455160400006
ACH-001430,0.156860215937
ACH-001431,-0.00040950313488
ACH-001450,0.130229650108
ACH-001496,-0.0770511644285
ACH-001500,0.0459706957721
ACH-001521,-0.240466767433
ACH-001523,-0.013082467859200001
ACH-001532,-0.0371639352261
ACH-001536,-0.10586149001299999
ACH-001550,-0.110635734946
ACH-001552,-0.039538285657900005
ACH-001554,-0.08047278754810001
ACH-001645,0.05245300711130001
ACH-001654,0.0247347869881
ACH-001715,-0.09188089187939999
ACH-001735,0.12759585959699998
ACH-001736,0.08583522539860002
ACH-001737,-0.261859471485
ACH-001740,-0.0138847672068
ACH-001745,-0.116047357614
ACH-001750,-0.0608092857438
ACH-001765,-0.08998930274160001
ACH-001956,-0.0399132645786
ACH-001957,0.0633144037101
