,TRPC7 (57113)
ACH-000004,-0.069100291941
ACH-000007,-0.115910805953
ACH-000009,-0.114983006853
ACH-000011,-0.0104115067147
ACH-000012,-0.224283813878
ACH-000013,-0.157294632814
ACH-000014,-0.22792864884300001
ACH-000015,-0.311917412924
ACH-000017,-0.249219540445
ACH-000018,-0.104058071436
ACH-000019,-0.361993488852
ACH-000021,-0.0407634200277
ACH-000022,-0.151094392144
ACH-000025,-0.201204008853
ACH-000028,-0.182328537628
ACH-000030,-0.243189875735
ACH-000035,-0.200519380863
ACH-000036,-0.217974611036
ACH-000037,-0.537479979873
ACH-000039,-0.145821915157
ACH-000040,-0.142795353887
ACH-000041,-0.116412745013
ACH-000042,0.046394765853300005
ACH-000045,-0.057996243893599995
ACH-000047,-0.143486925692
ACH-000052,-0.14146937540500001
ACH-000053,-0.299719001566
ACH-000054,-0.163305532868
ACH-000055,-0.185356897497
ACH-000060,-0.45454340750100003
ACH-000067,-0.31564541768599996
ACH-000070,-0.139945725118
ACH-000075,0.048800888833999995
ACH-000078,-0.268776502899
ACH-000082,-0.10133066276000001
ACH-000085,-0.36034416648199996
ACH-000086,-0.156674398927
ACH-000087,-0.219498118913
ACH-000092,-0.207003249418
ACH-000095,-0.13408842374000002
ACH-000097,-0.13381976834
ACH-000098,-0.24307960981899998
ACH-000099,-0.175061309654
ACH-000108,-0.078538119686
ACH-000113,-0.028477370181
ACH-000115,-0.21904858857099999
ACH-000116,-0.121711035326
ACH-000118,0.157260625122
ACH-000120,-0.197670389793
ACH-000123,-0.0687701700738
ACH-000127,-0.0817425217716
ACH-000128,-0.260725453431
ACH-000132,-0.0475792494599
ACH-000133,-0.28914356405999997
ACH-000137,-0.08902494106110001
ACH-000138,-0.13699076468000002
ACH-000142,-0.125351724736
ACH-000143,-0.329054130713
ACH-000146,-0.14191732241
ACH-000148,-0.146224426304
ACH-000150,-0.289324954741
ACH-000152,-0.235260379199
ACH-000153,0.028631354638
ACH-000159,-0.113826362244
ACH-000160,-0.12461620319399999
ACH-000163,-0.19193166161800002
ACH-000167,-0.388978542668
ACH-000168,-0.338800263929
ACH-000169,-0.21508237952
ACH-000178,-0.40898754805200005
ACH-000182,-0.040142141709
ACH-000183,-0.16783755605099998
ACH-000188,-0.172598885592
ACH-000189,0.027788493124599998
ACH-000190,-0.45718910953599995
ACH-000198,-0.119980781839
ACH-000204,-0.16471274633
ACH-000206,-0.387778405155
ACH-000207,-0.170335096049
ACH-000211,-0.117039997556
ACH-000215,-0.18113039886799998
ACH-000221,-0.0697817679062
ACH-000222,0.22312937523600002
ACH-000223,-0.140579291774
ACH-000226,-0.195069590158
ACH-000227,0.11152679200099999
ACH-000228,-0.106901733649
ACH-000231,-0.20593380329500002
ACH-000232,-0.302631780796
ACH-000233,-0.11852184256
ACH-000234,-0.34486003836499995
ACH-000235,-0.10544428850099999
ACH-000237,-0.128952847135
ACH-000238,-0.024208657842799998
ACH-000243,-0.07272144106839999
ACH-000244,-0.15825435053099998
ACH-000246,0.0398982813426
ACH-000248,-0.210699255165
ACH-000250,-0.156023866062
ACH-000251,-0.0998836493625
ACH-000253,-0.141068111496
ACH-000255,-0.33077041969500004
ACH-000256,-0.0447035377348
ACH-000257,-0.264452065331
ACH-000258,-0.149185602247
ACH-000259,0.0601307977545
ACH-000260,-0.17685563974
ACH-000261,-0.0999440521291
ACH-000262,-0.343035015185
ACH-000263,-0.150411113398
ACH-000264,-0.160024409698
ACH-000265,-0.012523353927700001
ACH-000266,-0.0689228235908
ACH-000272,-0.0846179188559
ACH-000273,-0.0619419622053
ACH-000274,-0.24649974935
ACH-000277,-0.188818213761
ACH-000278,-0.147825622512
ACH-000279,-0.136211671357
ACH-000280,-0.224761191521
ACH-000281,0.140590728984
ACH-000288,-0.244340821276
ACH-000291,-0.23422045928399998
ACH-000293,-0.149888649287
ACH-000294,-0.266476698947
ACH-000295,-0.246826019932
ACH-000296,0.0835651018832
ACH-000302,-0.29525702621399996
ACH-000304,0.0706847602837
ACH-000307,-0.233168234705
ACH-000308,-0.298365972443
