,DNAJB6 (10049)
ACH-000004,-0.08528167932399999
ACH-000007,-0.452760911598
ACH-000009,-0.535345999381
ACH-000011,-0.478583746785
ACH-000012,-0.604305291556
ACH-000013,-0.6359702891610001
ACH-000014,-0.548509948655
ACH-000015,-0.20187287174199997
ACH-000017,-0.497203498657
ACH-000018,-0.635831083886
ACH-000019,-0.601787738733
ACH-000021,-0.48888636836800003
ACH-000022,-0.460347572433
ACH-000025,-0.485920266698
ACH-000028,-0.478093681359
ACH-000030,-0.268608321185
ACH-000035,-0.267954372337
ACH-000036,-0.5526993010069999
ACH-000037,-0.6719019492630001
ACH-000039,-0.645506105911
ACH-000040,-0.19087336067000002
ACH-000041,-0.355699849176
ACH-000042,-0.708520646674
ACH-000045,-0.37828982994599997
ACH-000047,-0.574033154523
ACH-000052,-0.0899614159313
ACH-000053,-0.648880834146
ACH-000054,-0.280131512014
ACH-000055,-0.329320252128
ACH-000060,-0.311142337355
ACH-000067,-0.273434972737
ACH-000070,-0.256436018085
ACH-000075,-0.433864562103
ACH-000078,-0.648990155977
ACH-000082,-0.49075501661000004
ACH-000085,-0.740766454836
ACH-000086,0.032303329200900004
ACH-000087,0.08568774625719999
ACH-000092,-0.0583634779658
ACH-000095,-0.355433918987
ACH-000097,-0.7119701184839999
ACH-000098,0.34825697168
ACH-000099,-0.5543480159040001
ACH-000108,-0.39960474516000005
ACH-000113,-0.553197034977
ACH-000115,-1.1262604409299999
ACH-000116,-0.47939310097300003
ACH-000118,-0.408461057545
ACH-000120,-0.0725596164042
ACH-000123,-0.6115593585469999
ACH-000127,-0.41772419363799995
ACH-000128,-0.40370819203
ACH-000132,-0.0733323361015
ACH-000133,-0.503789721637
ACH-000137,-0.429316040241
ACH-000138,-0.667576413509
ACH-000142,-0.417775229643
ACH-000143,0.0926253337436
ACH-000146,-0.452595338528
ACH-000148,-0.547837695987
ACH-000150,-0.445477245707
ACH-000152,-0.260389146484
ACH-000153,-0.328036162613
ACH-000159,-0.346380316673
ACH-000160,-0.316608248084
ACH-000163,-0.22429826879700002
ACH-000167,0.521006828896
ACH-000168,0.437756754494
ACH-000169,-0.336566564918
ACH-000178,-0.749817617746
ACH-000182,-0.504090901924
ACH-000183,-0.6940155509170001
ACH-000188,-0.880134182052
ACH-000189,-0.33477466061
ACH-000190,-0.441498186881
ACH-000198,-0.6997852114830001
ACH-000204,-0.61568876675
ACH-000206,-0.0767516733409
ACH-000207,-0.117182192167
ACH-000211,-0.587365224375
ACH-000215,-0.45301702587
ACH-000221,-0.09492995585439999
ACH-000222,-0.6267022177179999
ACH-000223,-0.43555751133000004
ACH-000226,-0.338436504528
ACH-000227,-0.7247690890780001
ACH-000228,-0.513685924615
ACH-000231,-0.534451010209
ACH-000232,-0.167209547567
ACH-000233,-0.6812227008730001
ACH-000234,-0.441084139411
ACH-000235,-0.6869684707520001
ACH-000237,-0.363312097787
ACH-000238,-0.6170949769699999
ACH-000243,-0.368327569447
ACH-000244,-0.739077990623
ACH-000246,-0.5513966393509999
ACH-000248,-0.568320977091
ACH-000250,-0.522236820499
ACH-000251,-0.6803874498019999
ACH-000253,-0.539571056788
ACH-000255,-0.35963388807499996
ACH-000256,-0.513021074709
ACH-000257,-0.132893742731
ACH-000258,-0.660300121237
ACH-000259,-0.0785956418094
ACH-000260,-0.622000732024
ACH-000261,-0.135633328422
ACH-000262,-0.265967982988
ACH-000263,-0.692258287256
ACH-000264,-0.328646543816
ACH-000265,-0.142920664552
ACH-000266,-0.604055141389
ACH-000272,-0.293310686464
ACH-000273,-0.41931870810000005
ACH-000274,-0.50480409605
ACH-000277,-0.285253429283
ACH-000278,-0.440395276583
ACH-000279,-0.31212606685600003
ACH-000280,-0.351921927374
ACH-000281,-0.562462786477
ACH-000288,-0.012460981354399998
ACH-000291,-0.48183941526699997
ACH-000293,-0.907667000773
ACH-000294,-0.605891114846
ACH-000295,-0.835994665213
ACH-000296,-0.481116318229
ACH-000302,-0.636362072465
ACH-000304,-0.782230383733
ACH-000307,-0.42508982451300004
ACH-000308,-0.516145013152
ACH-000310,-0.622245465332
ACH-000311,-0.43841927284599996
ACH-000312,-0.475900457826
ACH-000315,-0.314142989848
ACH-000316,-0.28173370039
ACH-000317,-0.375839300361
ACH-000318,-0.253836953765
ACH-000319,-0.623899348825
ACH-000320,-0.639891198014
ACH-000322,-0.13701624644899998
ACH-000323,-0.2475889255
ACH-000324,-0.328327605935
ACH-000329,-0.623313687168
ACH-000330,-0.33637607620399995
ACH-000331,-0.525912460628
ACH-000332,-0.567603004682
ACH-000334,-0.49871471161200004
ACH-000335,-0.591618245439
ACH-000336,-0.527953934695
ACH-000337,-0.47549606081
ACH-000339,-0.414350681753
ACH-000341,-0.45166285421700003
ACH-000348,-0.23386313539700002
ACH-000350,-0.489339671811
ACH-000352,-0.8256598847930001
