,ABHD11 (83451)
ACH-000004,-0.810481352442
ACH-000007,-0.568319291407
ACH-000009,-0.45669386183300004
ACH-000011,-0.788749329305
ACH-000012,-0.43703564174500004
ACH-000013,-0.577478040266
ACH-000014,-0.704331721565
ACH-000015,-0.298843181705
ACH-000017,-0.589584085939
ACH-000018,-0.7627505156029999
ACH-000019,-0.767226612986
ACH-000021,-0.9478086238660001
ACH-000022,-0.41573130847499995
ACH-000025,-0.787480468952
ACH-000028,-0.7261504345759999
ACH-000030,-0.471501992935
ACH-000035,-0.7085255108640001
ACH-000036,-0.7634378935680001
ACH-000037,-0.774861813211
ACH-000039,-0.393984340243
ACH-000040,-0.627951202829
ACH-000041,-0.65872378439
ACH-000042,-0.65861213517
ACH-000045,-0.921065718018
ACH-000047,-0.48522345760200003
ACH-000052,-0.732011638557
ACH-000053,-0.597631254718
ACH-000054,-0.58801824678
ACH-000055,-0.6823681220819999
ACH-000060,-0.8206146200910001
ACH-000067,-0.653205963505
ACH-000070,-0.8562609844769999
ACH-000075,-0.16760711979499998
ACH-000078,-0.510946781661
ACH-000082,-0.5342751130860001
ACH-000085,-0.626759062861
ACH-000086,-0.321515596292
ACH-000087,-0.6256815960100001
ACH-000092,-0.616404596877
ACH-000095,-0.43127293501
ACH-000097,-0.640938345376
ACH-000098,-0.790423693022
ACH-000099,-0.695142014267
ACH-000108,-0.660459795582
ACH-000113,-0.781181394384
ACH-000115,-0.36051972082199996
ACH-000116,-0.48708125295500004
ACH-000118,-0.507365518273
ACH-000120,-0.552092700035
ACH-000123,-0.429349332699
ACH-000127,-0.666279016122
ACH-000128,-0.47976968943099996
ACH-000132,-0.542557301874
ACH-000133,-0.553421449009
ACH-000137,-0.708246558919
ACH-000138,-0.652580030623
ACH-000142,-0.668794122421
ACH-000143,-0.5531701588979999
ACH-000146,-0.611031581167
ACH-000148,-0.739346049843
ACH-000150,-0.944223245188
ACH-000152,-0.6652793106880001
ACH-000153,-0.22778859308899999
ACH-000159,-0.838021020247
ACH-000160,-0.827351643393
ACH-000163,-0.525535995064
ACH-000167,-0.39791988607600004
ACH-000168,-1.12308582668
ACH-000169,-0.49200919817
ACH-000178,-0.6543078601510001
ACH-000182,-0.52785205418
ACH-000183,-0.544932873725
ACH-000188,-0.549330170198
ACH-000189,-0.523276933794
ACH-000190,-0.430506540307
ACH-000198,-0.896298968803
ACH-000204,-0.702720946688
ACH-000206,-0.559803411909
ACH-000207,-0.613317674576
ACH-000211,-0.767428914427
ACH-000215,-0.629319172548
ACH-000221,-0.838581420367
ACH-000222,-0.667024456556
ACH-000223,-0.66040740578
ACH-000226,-0.575354279863
ACH-000227,-0.867551622991
ACH-000228,-0.784962011666
ACH-000231,-0.582451817111
ACH-000232,-0.674099762091
ACH-000233,-0.541631020528
ACH-000234,-0.615231659858
ACH-000235,-0.550621254738
ACH-000237,-0.5874681292849999
ACH-000238,-0.39667552138800005
ACH-000243,-0.620958397211
ACH-000244,-0.462337669196
ACH-000246,-0.8869733856990001
ACH-000248,-0.8211987658750001
ACH-000250,-0.69115721
ACH-000251,-0.49589247489200006
ACH-000253,-0.496195759132
ACH-000255,-0.785348343319
ACH-000256,-0.506497590716
ACH-000257,-0.260997894276
ACH-000258,-0.45027015008599997
ACH-000259,-0.689215235098
ACH-000260,-0.541427836576
ACH-000261,-0.875322375749
ACH-000262,-0.79483956668
ACH-000263,-0.509584858578
ACH-000264,-0.613103441168
ACH-000265,-0.359505010229
ACH-000266,-0.574921627217
ACH-000272,-0.5305570471
ACH-000273,-0.7317141889669999
ACH-000274,-0.619425967255
ACH-000277,-0.6920169846969999
ACH-000278,-0.731183066644
ACH-000279,-0.523164653591
ACH-000280,-0.388884277424
ACH-000281,-0.33830376038800003
ACH-000288,-0.613982151589
ACH-000291,-0.331814313964
ACH-000293,-0.354046514963
ACH-000294,-1.0232278811700002
ACH-000295,-0.412309622092
ACH-000296,-0.597508780068
ACH-000302,-0.611047711579
ACH-000304,-0.6699428388600001
ACH-000307,-0.619336976776
ACH-000308,-0.625551341196
ACH-000310,-0.527942498757
ACH-000311,-0.6784482198270001
ACH-000312,-0.467005324198
ACH-000315,-0.7276186223000001
ACH-000316,-0.70050375933
ACH-000317,-0.844155614428
ACH-000318,-0.869498606651
ACH-000319,-0.7092967145219999
ACH-000320,-0.7322454190700001
ACH-000322,-0.8225831448209999
ACH-000323,-0.6720410196600001
ACH-000324,-0.423147983234
ACH-000329,-0.5998149381310001
ACH-000330,-0.39034559535700003
ACH-000331,-0.752366515493
ACH-000332,-0.57107825347
ACH-000334,-0.7798233257709999
ACH-000335,-0.376371003668
ACH-000336,-0.735266823689
ACH-000337,-0.47192016619099997
ACH-000339,-0.8828958065770001
ACH-000341,-0.7599145825489999
ACH-000348,-0.5765090738499999
ACH-000350,-0.415033988024
ACH-000352,-0.562057548653
ACH-000356,-0.698916175944
ACH-000361,-0.620401637713
ACH-000362,-0.8390772585449999
ACH-000363,-0.663467021038
ACH-000364,-0.803734836389
ACH-000365,-0.68589166866
ACH-000366,-0.661740121137
ACH-000368,-0.520757653727
ACH-000374,-0.785803519913
ACH-000375,-0.771672352743
ACH-000376,-0.6647157327000001
ACH-000381,-0.62693137435
ACH-000383,-0.628568014706
ACH-000387,-0.62800840864
ACH-000389,-0.829812830127
ACH-000390,-0.642411956421
ACH-000393,-0.491106310583
ACH-000395,-0.599990257836
ACH-000397,-0.554142880267
ACH-000401,-0.7571045910699999
