,XAF1 (54739)
ACH-000461,0.057578702569
ACH-000463,-0.127509239772
ACH-000464,-0.204448417607
ACH-000466,-0.238566493164
ACH-000467,-0.13395061320999999
ACH-000468,-0.220926747886
ACH-000469,-0.27410654509599996
ACH-000470,-0.3657427193
ACH-000471,-0.211807312538
ACH-000472,-0.0948041025703
ACH-000473,-0.0913984581298
ACH-000475,-0.225892931796
ACH-000476,-0.23719239501400002
ACH-000477,0.203544365545
ACH-000480,-0.0623182941562
ACH-000481,-0.258050275958
ACH-000483,-0.22255419220199998
ACH-000484,-0.17086450692400001
ACH-000485,-0.196589202143
ACH-000486,-0.101689223092
ACH-000487,-0.143472277562
ACH-000488,-0.101599711871
ACH-000490,-0.153244480438
ACH-000491,0.0768020002255
ACH-000495,0.0294272127627
ACH-000496,-0.18841691425
ACH-000499,-0.0329232838804
ACH-000500,-0.1485000757
ACH-000502,-0.060981797920900006
ACH-000503,-0.27519018514800003
ACH-000505,-0.09540339987230001
ACH-000507,-0.0766196017022
ACH-000510,-0.14378158759
ACH-000511,-0.138258910254
ACH-000512,0.1169346514
ACH-000516,-0.239713588768
ACH-000517,-0.0908695966078
ACH-000518,-0.11114215310799999
ACH-000520,-0.245144918865
ACH-000521,-0.124301842434
ACH-000522,-0.12412164395099999
ACH-000524,-0.0972802615286
ACH-000527,-0.25583665846299997
ACH-000528,-0.0536208040029
ACH-000537,-0.0967374628693
ACH-000541,-0.0492526966985
ACH-000542,-0.216232830423
ACH-000544,-0.022221207534500003
ACH-000545,-0.176057550156
ACH-000547,-0.246523886913
ACH-000548,-0.24832031988699999
ACH-000549,-0.0322499416218
ACH-000550,-0.32980707076
ACH-000552,-0.208921285894
ACH-000556,-0.269265086849
ACH-000557,-0.12031544656500001
ACH-000570,-0.169534360763
ACH-000571,-0.19538986828
ACH-000573,0.005401543675760001
ACH-000576,-0.0673789130109
ACH-000580,-0.0641285655464
ACH-000584,-0.167420828993
ACH-000585,-0.187408515892
ACH-000588,-0.266815642997
ACH-000589,-0.06639924316330001
ACH-000591,-0.292630663073
ACH-000593,-0.214726403805
ACH-000600,-0.21143300094999998
ACH-000601,-0.211973003785
ACH-000604,-0.256474550716
ACH-000605,-0.183720016367
ACH-000606,-0.07609020234819999
ACH-000608,-0.253384385777
ACH-000614,0.16669671383600002
ACH-000616,-0.257401287001
ACH-000618,-0.05442652413480001
ACH-000619,-0.24038067245900002
ACH-000620,-0.190172142849
ACH-000621,-0.19849255548500003
ACH-000622,-0.215380274214
ACH-000623,-0.33754420885700004
ACH-000624,-0.236978998404
ACH-000627,-0.112944937881
ACH-000630,-0.0054228125957500005
ACH-000632,-0.171731043601
ACH-000633,-0.210813775297
ACH-000637,-0.00611657228109
ACH-000638,-0.117930077412
ACH-000646,-0.0883922904717
ACH-000647,-0.047596548264499994
ACH-000648,-4.70031762171e-05
ACH-000649,-0.15579597018
ACH-000651,-0.263130638715
ACH-000652,-0.18007146085
ACH-000653,-0.0917477396338
ACH-000657,-0.227366276629
ACH-000658,-0.173739380979
ACH-000661,-0.07900605204250001
ACH-000662,-0.37626114684
ACH-000663,-0.155270002995
ACH-000665,-0.16168271667300002
ACH-000671,-0.049994217987199996
ACH-000673,-0.208542177759
ACH-000676,-0.0859873223116
ACH-000677,-0.293881108756
ACH-000681,-0.305060636499
ACH-000682,-0.141469174285
ACH-000683,-0.106256613747
ACH-000684,-0.386960370372
ACH-000688,-0.273516833306
ACH-000693,-0.160673642683
ACH-000694,-0.128020908851
ACH-000695,0.0536555750248
ACH-000696,-0.221570770904
ACH-000697,-0.01141544614
ACH-000699,-0.09624247856389999
ACH-000701,-0.449834916157
ACH-000706,-0.178282231931
ACH-000711,-0.198618087044
ACH-000713,-0.272070813063
ACH-000714,-0.191303879775
ACH-000718,0.007411147412290001
ACH-000720,-0.1353492419
ACH-000721,-0.20412576704399998
ACH-000724,-0.180169076394
ACH-000725,0.10860979013599999
ACH-000732,-0.0748761005087
ACH-000734,-0.18311796145300002
ACH-000735,-0.08001563369039999
ACH-000736,-0.131379227406
ACH-000738,-0.145662092236
ACH-000746,-0.14908713805999999
ACH-000747,-0.023878453797499997
ACH-000748,-0.025146095298700002
ACH-000753,-0.2531599443
ACH-000756,-0.021110322121599995
ACH-000757,-0.198108080616
ACH-000758,0.0203459023004
ACH-000760,-0.103353693722
ACH-000763,-0.12947835664100002
ACH-000764,-0.161005117359
ACH-000765,0.054625504241500006
ACH-000766,-0.125106985778
ACH-000767,-0.234158254568
ACH-000768,-0.288447578206
ACH-000769,-0.367067680536
ACH-000770,-0.185604454945
ACH-000771,-0.15896886233100002
ACH-000773,-0.00256092186012
ACH-000776,-0.16159427977399998
ACH-000777,0.017368763466599997
ACH-000778,-0.0160233357572
ACH-000781,-0.267849707913
ACH-000782,-0.1490296196
ACH-000783,-0.134338758098
ACH-000784,-0.147925507315
ACH-000785,-0.27904970016999997
ACH-000787,-0.158913774751
ACH-000788,-0.24121335863200002
ACH-000791,-0.141624238316
ACH-000792,-0.0822337566715
ACH-000794,-0.090357905889
ACH-000796,-0.12808763267
ACH-000799,-0.271922875347
ACH-000800,-0.0310158635627
ACH-000802,-0.0121030280853
ACH-000804,0.0137344199536
ACH-000805,-0.036340139994
ACH-000809,-0.138949000258
ACH-000810,-0.227387012777
ACH-000811,-0.416501893856
ACH-000817,-0.27924341876200004
ACH-000819,-0.043449135243100005
ACH-000820,-0.0421332242815
ACH-000821,-0.14824625200400002
ACH-000822,-0.0791219867284
ACH-000823,-0.0630804940717
ACH-000824,-0.0183491379721
ACH-000827,-0.240117163153
ACH-000829,-0.240803629009
ACH-000831,0.0172612426335
ACH-000832,-0.0829327842351
ACH-000833,-0.20327172733399998
ACH-000834,-0.23752753171
ACH-000835,-0.07677875093719999
ACH-000836,-0.103402856007
ACH-000837,-0.133427634479
ACH-000838,-0.031149808093500004
ACH-000839,-0.0666701777129
ACH-000840,0.0576254992414
ACH-000841,-0.132322364124
ACH-000843,-0.0404732551534
ACH-000846,0.034792749878
ACH-000847,-0.342184907515
ACH-000848,-0.10101630764399999
ACH-000849,-0.11901355529000002
ACH-000851,-0.290396026096
ACH-000855,-0.143377672978
ACH-000856,-0.336371308898
ACH-000858,-0.162963208869
ACH-000859,-0.183560593932
ACH-000861,-0.368117150878
ACH-000862,-0.08705431239319998
ACH-000865,-0.014288658252299998
ACH-000866,-0.192753488746
ACH-000867,-0.10072527670800001
ACH-000869,-0.140542857866
ACH-000872,-0.30488833599599996
ACH-000873,0.0277406599873
ACH-000876,-0.08494188672450001
ACH-000878,-0.262477199645
ACH-000880,-0.145864686859
ACH-000881,-0.26045022642099996
ACH-000882,-0.050163700253599994
ACH-000884,-0.0488955962845
ACH-000885,-0.36574862162
ACH-000887,-0.16343707346300002
ACH-000888,-0.294750253189
ACH-000889,-0.110606875104
ACH-000890,-0.214912402996
ACH-000896,-0.154827928269
ACH-000898,-0.04385333280209999
ACH-000900,-0.193861104916
ACH-000901,-0.13397566372000003
ACH-000905,-0.137497046674
ACH-000906,-0.123173497443
ACH-000907,-0.163318172014
ACH-000910,-0.189759204047
ACH-000911,-0.024835971515500002
ACH-000912,-0.142296132991
ACH-000913,-0.04809209602080001
ACH-000915,-0.388622042825
ACH-000916,-0.509628659372
ACH-000917,-0.174797076341
ACH-000921,-0.13637892697
ACH-000924,-0.129456032827
ACH-000926,-0.017810230329099997
ACH-000928,-0.22186786795699998
ACH-000929,-0.009318945294979999
ACH-000932,-0.21168499926399997
ACH-000935,-0.10210297287
ACH-000936,-0.25961673078200004
ACH-000937,-0.0276589498481
ACH-000938,0.00539980639387
ACH-000939,-0.338353205457
ACH-000941,-0.16139900914000002
ACH-000943,-0.203270261055
ACH-000946,-0.24054613786899998
ACH-000947,-0.278257301764
ACH-000948,-0.09045002415989999
ACH-000950,-0.254797876556
ACH-000953,-0.08735704695049999
ACH-000957,0.0451308748879
ACH-000958,0.128548287964
ACH-000960,-0.141508574436
ACH-000963,0.0776186090664
ACH-000968,-0.15686554836
ACH-000969,-0.340326078367
ACH-000973,-0.101940787534
ACH-000974,-0.206160798867
ACH-000975,-0.0774383712286
ACH-000976,0.069829070671
ACH-000978,-0.123363363771
ACH-000980,-0.132637714794
ACH-000984,-0.186670534464
ACH-000986,-0.17755599074900003
ACH-000988,-0.184128272916
ACH-000993,-0.307807816149
ACH-000994,-0.22198142738499999
ACH-000996,-0.107402799816
ACH-001001,-0.185616506625
ACH-001020,-0.055800739427699995
ACH-001028,-0.0855175629502
ACH-001031,-0.155351906328
ACH-001038,-0.22491102925099998
ACH-001048,-0.202957987912
ACH-001050,-0.355746120908
ACH-001053,-0.263845672038
ACH-001054,-0.20987176822099998
ACH-001061,-0.164925204763
ACH-001067,0.019515790928
ACH-001075,-0.237759948988
ACH-001096,-0.218980978778
ACH-001128,-0.213787432103
ACH-001134,-0.110241676456
ACH-001151,-0.12148116846899999
ACH-001163,-0.27779015266199997
ACH-001164,0.0313085512659
ACH-001173,-0.0778347834121
ACH-001183,-0.27777513494100003
ACH-001184,-0.304807097834
ACH-001190,-0.462559437538
ACH-001192,0.00418889433512
ACH-001193,-0.0609617720545
ACH-001196,-0.15781234425000001
ACH-001197,-0.10276109846899999
ACH-001205,-0.21123072373
ACH-001211,-0.161288081994
ACH-001212,-0.0784532272707
ACH-001228,-0.22037605468600002
ACH-001232,-0.0358506406668
ACH-001239,-0.24272677110500002
ACH-001274,-0.143124695374
ACH-001275,-0.300779260188
ACH-001277,-0.07308909236069999
ACH-001278,-0.346872936446
ACH-001280,-0.12807571458
ACH-001283,-0.145573428103
ACH-001289,-0.148709435601
ACH-001295,-0.10890597996500001
ACH-001300,-0.169683376204
ACH-001301,-0.194792336309
ACH-001302,-0.08249601908139999
ACH-001303,-0.33679379557800004
ACH-001306,-0.30665718691300003
ACH-001318,-0.304951267199
ACH-001322,-0.399579472355
ACH-001328,-0.097852095217
ACH-001332,-0.294775052456
ACH-001333,-0.0858370145425
ACH-001336,0.0477180089129
ACH-001340,-0.12368245175699999
ACH-001346,-0.0464679248576
ACH-001353,-0.103062925274
ACH-001354,-0.184233854409
ACH-001367,0.09744482043569999
ACH-001368,-0.0248934347115
ACH-001374,-0.124567814639
ACH-001375,-0.269173756087
ACH-001377,-0.295962734638
ACH-001380,-0.138644511605
ACH-001391,-0.0987503882808
ACH-001407,-0.207281291983
ACH-001408,-0.178539943716
ACH-001413,-0.116962791934
ACH-001430,-0.281256223017
ACH-001431,-0.303995345282
ACH-001450,-0.17134502185800002
ACH-001496,-0.209151037181
ACH-001500,-0.144878806157
ACH-001521,-0.011163147489200002
ACH-001523,-0.229496703829
ACH-001532,-0.125204913127
ACH-001536,-0.129903316715
ACH-001550,-0.144497575168
ACH-001552,-0.030379288138900003
ACH-001554,-0.136057768727
ACH-001645,0.0579937179952
ACH-001654,-0.13684345544399998
ACH-001715,-0.532480927958
ACH-001735,-0.22880643385699997
ACH-001736,-0.00311522277576
ACH-001737,-0.07806236530880001
ACH-001740,-0.331364500761
ACH-001745,-0.293649611505
ACH-001750,-0.32004850196199996
ACH-001765,-0.225188799323
ACH-001956,-0.178380609353
ACH-001957,-0.006543827656159999
