,MIEF2 (125170)
ACH-000004,-0.34362246390699996
ACH-000007,-0.180244977915
ACH-000009,-0.518501067674
ACH-000011,-0.0233671625292
ACH-000012,-0.174383751239
ACH-000013,-0.571048307437
ACH-000014,-0.33682798303800005
ACH-000015,-0.0381667460137
ACH-000017,-0.0758638237357
ACH-000018,-0.16074669193399999
ACH-000019,0.0039413643098200005
ACH-000021,-0.19093103592099997
ACH-000022,-0.508738410541
ACH-000025,-0.278778200858
ACH-000028,-0.196887267148
ACH-000030,-0.0981857876004
ACH-000035,-0.37946664738799996
ACH-000036,-0.293203296958
ACH-000037,-0.0960583547958
ACH-000039,0.13856812739399998
ACH-000040,-0.136719286815
ACH-000041,-0.308727933607
ACH-000042,-0.31805534131900004
ACH-000045,-0.407324204575
ACH-000047,-0.11476176855900001
ACH-000052,-0.104211824373
ACH-000053,-0.19560579126
ACH-000054,-0.138199836461
ACH-000055,-0.160725973279
ACH-000060,-0.384173521932
ACH-000067,-0.164918826932
ACH-000070,-0.428198479337
ACH-000075,-0.462296533835
ACH-000078,-0.287269139932
ACH-000082,-0.275789681757
ACH-000085,-0.378982022135
ACH-000086,-0.0548667598877
ACH-000087,-0.46264503253600003
ACH-000092,-0.203455682491
ACH-000095,-0.144075575767
ACH-000097,-0.15950677358100002
ACH-000098,-0.12357664542000002
ACH-000099,-0.24455056905
ACH-000108,-0.043970466008199996
ACH-000113,-0.220519187995
ACH-000115,-0.117335527398
ACH-000116,-0.0363344120323
ACH-000118,-0.021163202174900003
ACH-000120,-0.0797917306724
ACH-000123,-0.143094585176
ACH-000127,-0.18893946164099998
ACH-000128,-0.08829641555189999
ACH-000132,-0.137406436141
ACH-000133,-0.261959172857
ACH-000137,0.157488867702
ACH-000138,-0.23309450423099998
ACH-000142,-0.150865949573
ACH-000143,-0.13007167920600002
ACH-000146,-0.013742936540999999
ACH-000148,-0.167444330468
ACH-000150,-0.32787052821400003
ACH-000152,-0.608684017773
ACH-000153,-0.7951898790090001
ACH-000159,0.08042232864660001
ACH-000160,-0.363566897683
ACH-000163,-0.21020506634599997
ACH-000167,-0.112736341479
ACH-000168,-0.25062717381
ACH-000169,-0.243544226675
ACH-000178,-0.161882649128
ACH-000182,-0.125726264238
ACH-000183,-0.30451428353599996
ACH-000188,-0.435331969152
ACH-000189,0.0840487235675
ACH-000190,-0.19947820244699999
ACH-000198,-0.293087837543
ACH-000204,-0.214024800611
ACH-000206,-0.162131760082
ACH-000207,-0.16404033589199998
ACH-000211,-0.154734931644
ACH-000215,-0.0649514339479
ACH-000221,-0.381446116631
ACH-000222,-0.221688709736
ACH-000223,-0.244964064509
ACH-000226,-0.203111495718
ACH-000227,-0.577549076052
ACH-000228,-0.13228595913799998
ACH-000231,-0.347698226797
ACH-000232,-0.19385108782699997
ACH-000233,-0.091978985101
ACH-000234,0.151636895595
ACH-000235,-0.191583651484
ACH-000237,-0.0537203183357
ACH-000238,-0.395865182676
ACH-000243,-0.152062020789
ACH-000244,-0.190754587251
ACH-000246,-0.190420296127
ACH-000248,-0.023610677889799998
ACH-000250,-0.211710683471
ACH-000251,-0.059753591944000005
ACH-000253,-0.08523391713339999
ACH-000255,-0.280742936683
ACH-000256,-0.442256993455
ACH-000257,-0.278016491272
ACH-000258,-0.06555016654319999
ACH-000259,-0.0772184804368
ACH-000260,-0.0146461269717
ACH-000261,-0.27994402375599997
ACH-000262,-0.35882453951
ACH-000263,0.0747159805374
ACH-000264,-0.209057769071
ACH-000265,-0.19303243572
ACH-000266,-0.12600909313
ACH-000272,-0.12448562359099999
ACH-000273,-0.0589891299845
ACH-000274,-0.35678881758000003
ACH-000277,-0.42378732918300005
ACH-000278,-0.314206008122
ACH-000279,-0.373921323782
ACH-000280,0.047158148337900004
ACH-000281,-0.0814283788952
ACH-000288,-0.408302740935
ACH-000291,-0.29501100234
ACH-000293,-0.284433720068
ACH-000294,-0.20218775893399998
ACH-000295,0.026882245142299997
ACH-000296,-0.428530059564
ACH-000302,-0.265689403781
ACH-000304,-0.21337213183899997
ACH-000307,-0.053180369201699995
ACH-000308,-0.08911930651589998
ACH-000310,-0.10673121057499999
ACH-000311,-0.171568645635
ACH-000312,-0.263755194081
ACH-000315,-0.025397924052400003
ACH-000316,-0.232466544758
ACH-000317,-0.133776253402
ACH-000318,-0.007742524374290001
ACH-000319,-0.254603355095
ACH-000320,-0.0610282599891
ACH-000322,-0.19819741957400003
ACH-000323,-0.587547553286
ACH-000324,-0.054439597863099994
ACH-000329,-0.10044109221599999
ACH-000330,-0.12136248694499999
ACH-000331,-0.272802845443
ACH-000332,-0.101206425042
ACH-000334,-0.288741092114
ACH-000335,-0.203145531694
ACH-000336,-0.21495760036800002
ACH-000337,-0.45602751020000004
ACH-000339,-0.251461393862
ACH-000341,-0.0370981396694
ACH-000348,-0.043053123322300005
ACH-000350,-0.24582344645399998
ACH-000352,-0.225258798438
ACH-000356,-0.390207003391
ACH-000361,0.0732665516612
ACH-000362,-0.2453995732
ACH-000363,-0.13799998603
ACH-000364,-0.37634969431599996
ACH-000365,-0.19250841194499999
ACH-000366,0.0431697934168
ACH-000368,-0.12814405502499998
ACH-000374,-0.11173221343499999
ACH-000375,-0.240707150308
ACH-000376,-0.12398258026900001
ACH-000381,-0.28284648129900003
ACH-000383,-0.170310616206
ACH-000387,-0.229072048592
ACH-000389,-0.320073431398
ACH-000390,-0.0116135213503
ACH-000393,-0.37645426944399996
ACH-000395,-0.421904066457
ACH-000397,-0.0347493152489
ACH-000401,-0.0451344337466
ACH-000402,-0.436896319947
ACH-000403,-0.0851464563219
ACH-000404,-0.0626815922779
ACH-000406,-0.0954355675818
ACH-000407,-0.214525207506
ACH-000408,-0.4426691696
ACH-000410,-0.026616900479799997
ACH-000411,0.0667201315467
ACH-000414,-0.0168567718884
ACH-000415,-0.39050251873499997
ACH-000416,-0.105801423435
ACH-000420,-0.22405916046
ACH-000421,-0.23208138849800003
ACH-000424,-0.357784332346
ACH-000425,-0.0264873527558
ACH-000426,0.0405450651593
ACH-000427,-0.269580315237
ACH-000433,-0.305228933202
ACH-000436,0.0446047584413
ACH-000444,-0.0894613127709
ACH-000445,-0.316736311004
ACH-000448,-0.221834331615
ACH-000450,-0.221057751364
ACH-000452,-0.154874951145
ACH-000454,-0.320408872447
ACH-000458,-0.254843602881
ACH-000459,-0.07550562127430001
ACH-000460,-0.0697518056663
ACH-000461,0.00988809167242
ACH-000463,-0.137475385122
ACH-000464,-0.05583482131709999
ACH-000466,-0.32086937762699996
ACH-000467,-0.142259313788
ACH-000468,-0.32962787635
ACH-000469,-0.270780929304
ACH-000470,-0.0247396554457
ACH-000471,-0.0324554523242
ACH-000472,-0.0157050929939
ACH-000473,-0.057355707846099994
ACH-000475,-0.201124517982
ACH-000476,-0.00449175239486
ACH-000477,0.00450347799767
ACH-000480,-0.15682002502
ACH-000481,-0.147838710122
ACH-000483,-0.5277118542679999
ACH-000484,-0.0306343575256
ACH-000485,-0.31535653577
ACH-000486,-0.0991667602114
ACH-000487,-0.0561997787313
ACH-000488,-0.19211375198800001
ACH-000490,-0.17618907011399998
ACH-000491,-0.406314092997
ACH-000495,0.29184323270199997
ACH-000496,-0.263462843411
ACH-000499,-0.125634006265
ACH-000500,0.177732217799
ACH-000502,-0.0408849643454
ACH-000503,-0.639963896444
ACH-000505,-0.21919379523000002
ACH-000507,-0.23477012659000002
ACH-000510,-0.323399877593
ACH-000511,-0.159790371368
ACH-000512,-0.44791519225500004
ACH-000516,-0.15200858493
ACH-000517,-0.205778754191
ACH-000518,-0.149667094424
ACH-000520,-0.135380115936
ACH-000521,-0.367863971203
ACH-000522,-0.0645854450616
ACH-000524,-0.032038614059099996
ACH-000527,-0.176388977045
ACH-000528,-0.172995995141
ACH-000537,-0.20873883372000002
ACH-000541,-0.257477016004
ACH-000542,-0.199488421043
ACH-000544,-0.236805627245
ACH-000545,-0.133734693809
ACH-000547,-0.32857577454
ACH-000548,-0.0234824351515
ACH-000549,-0.24668483656399998
ACH-000550,-0.43463538851800004
ACH-000552,-0.14391003901399999
ACH-000556,-0.35255826754299996
ACH-000557,0.0506728653744
ACH-000570,-0.356934410651
ACH-000571,-0.249005342838
ACH-000573,-0.236165198714
ACH-000576,-0.309697405601
ACH-000580,-0.407166267902
ACH-000584,-0.241626688398
ACH-000585,-0.250351561916
ACH-000588,-0.567295912529
ACH-000589,-0.379071149801
ACH-000591,-0.530520490348
ACH-000593,-0.304524882426
ACH-000600,-0.0048063022373299995
ACH-000601,-0.0645746471325
ACH-000604,-0.38134632805299995
ACH-000605,-0.0839983385506
ACH-000606,-0.0945236055806
ACH-000608,0.0322644187428
ACH-000614,0.10800030210799999
ACH-000616,-0.220509140485
ACH-000618,-0.144887802162
ACH-000619,-0.260764850545
ACH-000620,-0.178889524831
ACH-000621,-0.40821523726899994
ACH-000622,-0.179024824934
ACH-000623,-0.173740626743
ACH-000624,-0.173579719788
ACH-000627,-0.224553066556
ACH-000630,-0.0486235463973
ACH-000632,-0.121986980151
ACH-000633,-0.33572670142899996
ACH-000637,-0.0788883864524
ACH-000638,-0.252100889953
ACH-000646,0.104514564183
ACH-000647,-0.0772397149713
ACH-000648,0.010727999361199999
ACH-000649,0.00834260568539
ACH-000651,-0.0546779625522
ACH-000652,-0.350083670728
ACH-000653,-0.191323447329
ACH-000657,-0.108579828046
ACH-000658,0.022994142901599998
ACH-000661,0.138027824334
ACH-000662,0.36865174914800003
ACH-000663,0.12273337364800001
ACH-000665,-0.200131633405
ACH-000671,-0.0366237275974
ACH-000673,-0.364129815333
ACH-000676,-0.130746487851
ACH-000677,-0.324640259765
ACH-000681,-0.265480221555
ACH-000682,-0.16906239624400002
ACH-000683,-0.08322221583360001
ACH-000684,0.156714143937
ACH-000688,-0.0871849326446
ACH-000693,-0.177093618165
ACH-000694,-0.262894407526
ACH-000695,-0.21434980212699997
ACH-000696,-0.17537678969599999
ACH-000697,-0.20978888305399998
ACH-000699,-0.08189628408980001
ACH-000701,-0.0731543936577
ACH-000706,-0.284063314989
ACH-000711,-0.200202829013
ACH-000713,-0.36243930118199996
ACH-000714,-0.19340711828499998
ACH-000718,-0.0415809673087
ACH-000720,-0.181683170151
ACH-000721,-0.148645745641
ACH-000724,-0.0756427200097
ACH-000725,-0.102338945101
ACH-000732,-0.0968538050557
ACH-000734,-0.0465584154354
ACH-000735,-0.163920278513
ACH-000736,-0.265161188792
ACH-000738,-0.0959854909375
ACH-000746,-0.324946501287
ACH-000747,-0.0240621166897
ACH-000748,-0.0779682479846
ACH-000753,-0.203450896531
ACH-000756,-0.0869020715044
ACH-000757,-0.364087970338
ACH-000758,-0.229541278243
ACH-000760,-0.262287851662
ACH-000763,-0.037773419614699995
ACH-000764,-0.49146457329300003
ACH-000765,-0.21913936706099998
ACH-000766,-0.23167020980099998
ACH-000767,-0.320070656853
ACH-000768,-0.123715207171
ACH-000769,-0.353629766439
ACH-000770,-0.20461467827799998
ACH-000771,-0.204536356496
ACH-000773,-0.294413824757
ACH-000776,-0.231998927117
ACH-000777,-0.342612913696
ACH-000778,-0.116910575312
ACH-000781,-0.270272889403
ACH-000782,-0.310071710772
ACH-000783,-0.113709078517
ACH-000784,-0.11337549179199999
ACH-000785,-0.14678008345000002
ACH-000787,-0.133972868361
ACH-000788,-0.12870201118799998
ACH-000791,-0.303665446374
ACH-000792,-0.164047826141
ACH-000794,-0.0949779740504
ACH-000796,-0.19464496171300003
ACH-000799,-0.225204536565
ACH-000800,-0.40603833809
ACH-000802,-0.251999218144
ACH-000804,-0.170534415178
ACH-000805,-0.21449914633
ACH-000809,-0.105900517502
ACH-000810,-0.060720478404199994
ACH-000811,-0.327837831408
ACH-000817,-0.36003845386600003
ACH-000819,-0.23451107645799998
ACH-000820,-0.36117577653399996
ACH-000821,-0.29610661288400003
ACH-000822,-0.159904638353
ACH-000823,-0.0201214731176
ACH-000824,-0.020898514269999998
ACH-000827,-0.179426069307
ACH-000829,-0.206312970674
ACH-000831,-0.0562694788909
ACH-000832,-0.12150721079000001
ACH-000833,-0.362517092039
ACH-000834,-0.101656176208
ACH-000835,-0.0326119676451
ACH-000836,-0.0817449585375
ACH-000837,-0.354697305686
ACH-000838,-0.131473235311
ACH-000839,-0.299187387151
ACH-000840,-0.374051178579
ACH-000841,-0.133086538038
ACH-000843,-0.164979898297
ACH-000846,0.0115647988946
ACH-000847,-0.259430411805
ACH-000848,-0.35234755528399997
ACH-000849,-0.183292936483
ACH-000851,-0.132492957522
ACH-000855,-0.0500445783826
ACH-000856,-0.162905131682
ACH-000858,-0.301721696269
ACH-000859,-0.277697156537
ACH-000861,-0.452572134889
ACH-000862,-0.24719162188000002
ACH-000865,-0.145170787456
ACH-000866,-0.291991018198
ACH-000867,-0.231433062976
ACH-000869,-0.07782679860939999
ACH-000872,-0.170750942861
ACH-000873,-0.35073761964
ACH-000876,-0.0945443589985
ACH-000878,-0.212861802447
ACH-000880,-0.06083746392969999
ACH-000881,-0.173665940485
ACH-000882,-0.156342734062
ACH-000884,0.014191733827599999
ACH-000885,-0.21860133028200002
ACH-000887,-0.179798390348
ACH-000888,-0.118117373588
ACH-000889,-0.286768656898
ACH-000890,-0.5822331096769999
ACH-000896,-0.064480640713
ACH-000898,0.0679924859934
ACH-000900,-0.0109589970679
ACH-000901,-0.09899001798410001
ACH-000905,-0.14196138172800002
ACH-000906,-0.160990207529
ACH-000907,0.14025884920099999
ACH-000910,-0.20256970114700001
ACH-000911,-0.27262621856400004
ACH-000912,-0.163571057227
ACH-000913,-0.324027081241
ACH-000915,-0.172488293955
ACH-000916,-1.04004508589
ACH-000917,-0.35059133360600003
ACH-000921,-0.0219439347504
ACH-000924,-0.14104130834
ACH-000926,-0.35083763607600005
ACH-000928,-0.09422290790190001
ACH-000929,-0.206039601741
ACH-000932,-0.054944634993
ACH-000935,-0.204553489873
ACH-000936,-0.139952553537
ACH-000937,-0.27402308803500003
ACH-000938,-0.215636717422
ACH-000939,-0.243580771915
ACH-000941,-0.23462220891
ACH-000943,-0.208795568172
ACH-000946,-0.0569641239226
ACH-000947,-0.0712241523207
ACH-000948,-0.276319428988
ACH-000950,0.0318122859021
ACH-000953,-0.125649459393
ACH-000957,-0.304238290372
ACH-000958,-0.12925342829000003
ACH-000960,-0.237996171071
ACH-000963,-0.536906921027
ACH-000968,-0.115333787913
ACH-000969,-0.249513625091
ACH-000973,-0.27124097156
ACH-000974,-0.09576776853360001
ACH-000975,-0.200267438904
ACH-000976,-0.175625150449
ACH-000978,-0.524688547993
ACH-000980,-0.271494785283
ACH-000984,-0.146083918118
ACH-000986,-0.114993289888
ACH-000988,-0.05726600247819999
ACH-000993,-0.19944633463300002
ACH-000994,-0.0223701436148
ACH-000996,-0.321078070845
ACH-001001,-0.246684793319
ACH-001020,-0.323847253143
ACH-001028,-0.15413432411699998
ACH-001031,-0.36716263645900005
ACH-001038,-0.09622253975400001
ACH-001048,-0.236932263533
ACH-001050,-0.156688506296
ACH-001053,-0.311496001706
ACH-001054,-0.23545129366099998
ACH-001061,-0.24916534676
ACH-001067,-0.13269533544
ACH-001075,-0.237267716461
ACH-001096,-0.218815138356
ACH-001128,-0.174240114327
ACH-001134,0.159784191524
ACH-001151,-0.0692278205007
ACH-001163,-0.325084535176
ACH-001164,0.0251453154208
ACH-001173,-0.19505994599100002
ACH-001183,-0.1400902144
ACH-001184,-0.117136246658
ACH-001190,-0.410531381513
ACH-001192,0.267319801517
ACH-001193,-0.0037884120894699997
ACH-001196,-0.31185857107299997
ACH-001197,-0.7740035013330001
ACH-001205,0.054482820552599995
ACH-001211,-0.135828978224
ACH-001212,-0.170402052027
ACH-001228,-0.207287943775
ACH-001232,-0.152506410349
ACH-001239,-0.0265666565038
ACH-001274,-0.327939925527
ACH-001275,-0.020291087090700002
ACH-001277,-0.0016671068353800002
ACH-001278,-0.26121070696
ACH-001280,-0.07986596442430001
ACH-001283,-0.20965353780699997
ACH-001289,-0.271090822665
ACH-001295,-0.265259602001
ACH-001300,-0.42092380498099996
ACH-001301,-0.0923114041869
ACH-001302,0.0071268094490200004
ACH-001303,0.203901147683
ACH-001306,-0.367788787041
ACH-001318,-0.1613991663
ACH-001322,-0.00924788696833
ACH-001328,-0.272796127774
ACH-001332,0.11403132818499999
ACH-001333,-0.23635710089499998
ACH-001336,-0.162290543089
ACH-001340,-0.17216510863899998
ACH-001346,-0.188872049864
ACH-001353,-0.10548226529100001
ACH-001354,-0.0756494634718
ACH-001367,-0.0578373884381
ACH-001368,-0.09048597831630001
ACH-001374,0.145414545128
ACH-001375,-0.19223853347800002
ACH-001377,-0.0953798075117
ACH-001380,-0.024929148887
ACH-001391,-0.21128226391600002
ACH-001407,-0.271393859442
ACH-001408,-0.0068177853564000005
ACH-001413,-0.113776187778
ACH-001430,0.297646959888
ACH-001431,-0.261763649289
ACH-001450,-0.283227324721
ACH-001496,-0.193422125634
ACH-001500,-0.325637495669
ACH-001521,-0.31320620408100003
ACH-001523,-0.190051023893
ACH-001532,-0.0664768916421
ACH-001536,-0.381438812632
ACH-001550,-0.360386101188
ACH-001552,-0.198531764207
ACH-001554,-0.150113201942
ACH-001645,-0.183952113459
ACH-001654,-0.21413417288199998
ACH-001715,-0.367171117119
ACH-001735,-0.416318031953
ACH-001736,-0.118920815715
ACH-001737,-0.0441803333146
ACH-001740,-0.188964852194
ACH-001745,-0.309606095916
ACH-001750,-0.184084892459
ACH-001765,-0.103629480023
ACH-001956,-0.16189612838700002
ACH-001957,-0.00753622502512
