,KMO (8564)
ACH-000004,-0.11854612980599999
ACH-000007,-0.150812511282
ACH-000009,-0.251695229377
ACH-000011,-0.130197935836
ACH-000012,0.021846559163700003
ACH-000013,0.00522795946125
ACH-000014,-0.134232511264
ACH-000015,0.0581772450263
ACH-000017,-0.10897537913
ACH-000018,-0.0143893516842
ACH-000019,-0.0603667507484
ACH-000021,0.0129630279748
ACH-000022,-0.0376107319099
ACH-000025,0.10759976869799999
ACH-000028,-0.145437840885
ACH-000030,0.009024203312819999
ACH-000035,0.160099950528
ACH-000036,-0.0621877036354
ACH-000037,-0.035859255798699995
ACH-000039,-0.146498950571
ACH-000040,-0.0687509203846
ACH-000041,0.00474442513487
ACH-000042,-0.152105706108
ACH-000045,-0.000340040444355
ACH-000047,-0.00864907337143
ACH-000052,-0.0031174669200100006
ACH-000053,-0.0615697608502
ACH-000054,-0.114285865305
ACH-000055,-0.272905066521
ACH-000060,0.10299187569399999
ACH-000067,-0.309326305465
ACH-000070,-0.028143893670900002
ACH-000075,-0.226180559089
ACH-000078,-0.182644150763
ACH-000082,-0.06483210660899999
ACH-000085,-0.115365465789
ACH-000086,-0.17971848676199997
ACH-000087,0.37872303426200005
ACH-000092,0.0205405568493
ACH-000095,-0.0736442261357
ACH-000097,0.0439806125444
ACH-000098,-0.0483991707145
ACH-000099,-0.108205453812
ACH-000108,-0.00820426029341
ACH-000113,-0.169710567727
ACH-000115,0.0940580430701
ACH-000116,0.00904225967262
ACH-000118,0.055488970678199995
ACH-000120,0.00541893508243
ACH-000123,-0.0363612566451
ACH-000127,-0.0232922689216
ACH-000128,0.0146298516571
ACH-000132,-0.0473588907355
ACH-000133,-0.030188540715900002
ACH-000137,-0.140170345761
ACH-000138,-0.144162860769
ACH-000142,-0.0158827130556
ACH-000143,-0.165776997383
ACH-000146,-0.0420408546474
ACH-000148,-0.131874505807
ACH-000150,-0.0668504482241
ACH-000152,-0.0414872077228
ACH-000153,-0.166182284367
ACH-000159,-0.14766109749700002
ACH-000160,-0.0399650482304
ACH-000163,0.0601975606257
ACH-000167,-0.0281091356967
ACH-000168,0.0895027398359
ACH-000169,0.053434523914800004
ACH-000178,-0.12245963597000001
ACH-000182,-0.17830982035300003
ACH-000183,-0.0706068025324
ACH-000188,0.056693327583099994
ACH-000189,0.08183186852510001
ACH-000190,0.245995520289
ACH-000198,0.08019098439660001
ACH-000204,-0.014004179059899998
ACH-000206,0.0607669519678
ACH-000207,0.14025265197
ACH-000211,-0.0746984051513
ACH-000215,-0.0324954894459
ACH-000221,-0.14124944017000002
ACH-000222,0.053880082722
ACH-000223,0.0165339525267
ACH-000226,-0.352252378126
ACH-000227,-0.0590607140108
ACH-000228,-0.0914169082883
ACH-000231,-0.13241874847899998
ACH-000232,-0.0007364598572000001
ACH-000233,-0.211992693684
ACH-000234,-0.0452120778592
ACH-000235,0.00955952722689
ACH-000237,-0.0555364546734
ACH-000238,-0.236120083292
ACH-000243,0.0107676268844
ACH-000244,-0.0686794336723
ACH-000246,-0.127633487806
ACH-000248,-0.020872172382
ACH-000250,-0.0685553427342
ACH-000251,0.165997282666
ACH-000253,0.042409464764199996
ACH-000255,-0.12289865330600001
ACH-000256,0.222210565912
ACH-000257,0.0931147813469
ACH-000258,-0.514210198097
ACH-000259,0.10328995401300001
ACH-000260,-0.0900056572793
ACH-000261,-0.0974608491426
ACH-000262,-0.399065056079
ACH-000263,-0.0923369385901
ACH-000264,-0.111817323772
ACH-000265,0.00757659416918
ACH-000266,-0.0305893714588
ACH-000272,-0.0645244308562
ACH-000273,0.10981257381
ACH-000274,-0.255268317704
ACH-000277,-0.218829624336
ACH-000278,-0.103840983426
ACH-000279,0.0070009652118199995
ACH-000280,-0.0392885157836
ACH-000281,-0.129417729289
ACH-000288,-0.030994989474
ACH-000291,-0.12042034419299999
ACH-000293,-0.247998846153
ACH-000294,-0.0865092283508
ACH-000295,0.0585294527856
ACH-000296,0.07387033564389998
ACH-000302,0.0070456704525
ACH-000304,-0.10332200364399999
ACH-000307,-0.08538416820810002
ACH-000308,-0.015321361853399999
ACH-000310,-0.08503432099580001
ACH-000311,-0.040570805574199995
ACH-000312,0.09289351756660001
ACH-000315,0.06505026845049999
ACH-000316,-0.00928302874885
ACH-000317,-0.07016503598830001
ACH-000318,0.0810357539722
ACH-000319,0.041759831047099995
ACH-000320,-0.120425245694
ACH-000322,0.050545964583700004
ACH-000323,-0.189558609743
ACH-000324,-0.088908346165
ACH-000329,-0.0363580567691
ACH-000330,0.030446855657799997
ACH-000331,-0.0408611420282
ACH-000332,-0.0006764716260160001
ACH-000334,0.216379692881
ACH-000335,-0.20545652496199998
ACH-000336,0.0031698470309000004
ACH-000337,-0.169082281087
ACH-000339,-0.0136249828648
ACH-000341,-0.0022194721315999997
ACH-000348,-0.059054806389100004
ACH-000350,-0.192309399282
ACH-000352,0.0045916270239799994
ACH-000356,0.101588056241
ACH-000361,-0.316131705542
ACH-000362,-0.241327287945
ACH-000363,-0.198006627409
ACH-000364,-0.158895697796
ACH-000365,-0.0584435262275
ACH-000366,-0.086349170568
ACH-000368,0.08325253339760001
ACH-000374,0.116758478245
ACH-000375,-0.0463029807716
ACH-000376,-0.025510517385
ACH-000381,0.0246345031722
ACH-000383,-0.120626010661
ACH-000387,-0.104921580316
ACH-000389,0.16193488806700002
ACH-000390,0.0107681919164
ACH-000393,-0.05602753631569999
ACH-000395,0.268025006816
ACH-000397,-0.0842542948774
ACH-000401,-0.0113327835229
ACH-000402,-0.00318444039291
ACH-000403,-0.18350462057999997
ACH-000404,-0.232309438341
ACH-000406,-0.00644241375416
ACH-000407,0.0937557966109
ACH-000408,-0.05185341454530001
ACH-000410,-0.09753200834460002
ACH-000411,-0.0923405560064
ACH-000414,-0.11657093146299999
ACH-000415,0.12109388563300001
ACH-000416,-0.0844158800163
ACH-000420,-0.23826392970199997
ACH-000421,0.074109736121
ACH-000424,-0.035479676668
ACH-000425,-0.13822812389699998
ACH-000426,-0.22316841583900002
ACH-000427,-0.104921641385
ACH-000433,-0.0637318236633
ACH-000436,0.049600402339
