,CCNC (892)
ACH-000701,-0.5106107673899999
ACH-000706,0.11376517964199999
ACH-000711,-0.364038661734
ACH-000713,-0.821664774946
ACH-000714,-0.766294949915
ACH-000718,-0.548029552305
ACH-000720,-0.423360571113
ACH-000721,-0.433676518451
ACH-000724,-0.081212425642
ACH-000725,-0.560532486169
ACH-000732,-0.56784133102
ACH-000734,-0.481028814944
ACH-000735,-0.305567211158
ACH-000736,-0.278011933059
ACH-000738,-0.0659709811771
ACH-000746,-0.853435614814
ACH-000747,-0.659250208999
ACH-000748,-0.294212510959
ACH-000753,-0.42608606233900004
ACH-000756,-0.320206662575
ACH-000757,-0.277373377412
ACH-000758,-0.656400030406
ACH-000760,-0.145617491741
ACH-000763,-0.460122707534
ACH-000764,-0.1372053059
ACH-000765,-0.265209461504
ACH-000766,0.045846282948
ACH-000767,-0.218998080221
ACH-000768,0.288516344433
ACH-000769,-0.127476188488
ACH-000770,0.19037944212000002
ACH-000771,-0.7349300839149999
ACH-000773,-0.49579268996799997
ACH-000776,-0.48374544297300004
ACH-000777,-0.7550677053110001
ACH-000778,-0.890414194944
ACH-000781,-0.34718601328599996
ACH-000782,-0.41273614137500003
ACH-000783,-0.7698085089319999
ACH-000784,-0.522973145875
ACH-000785,-0.15478524936899998
ACH-000787,-0.715687547166
ACH-000788,-0.182036961492
ACH-000791,-0.168886681254
ACH-000792,-0.256366951862
ACH-000794,-0.9600230853820001
ACH-000796,-0.634373519736
ACH-000799,-0.161753414507
ACH-000800,-0.466200689507
ACH-000802,-0.456163575616
ACH-000804,-0.372831123794
ACH-000805,-0.306521399443
ACH-000809,-0.591050868753
ACH-000810,-0.535594190925
ACH-000811,-0.33452990240200003
ACH-000817,-1.09667885312
ACH-000819,-0.387477638043
ACH-000820,-0.29859916025
ACH-000821,-0.8565956229530001
ACH-000822,0.025960482060599997
ACH-000823,-0.144894756427
ACH-000824,-0.251721615099
ACH-000827,-0.308979986262
ACH-000829,-0.301700552502
ACH-000831,-0.29816069097
ACH-000832,-0.7888670472689999
ACH-000833,-0.457433679679
ACH-000834,-0.8139827003579999
ACH-000835,-0.052588592524800006
ACH-000836,-0.204856956243
ACH-000837,-0.441133291403
ACH-000838,-0.269253778127
ACH-000839,-0.731948118619
ACH-000840,-1.2076303296700002
ACH-000841,-0.8141738114329999
ACH-000843,-0.570098339582
ACH-000846,-0.618403183505
ACH-000847,-0.299599208889
ACH-000848,-0.656323747338
ACH-000849,0.22875417016
ACH-000851,-0.127722040199
ACH-000855,-0.623199694037
ACH-000856,-0.26598420132899997
ACH-000858,-0.5720573721600001
ACH-000859,-0.44050255334
ACH-000861,-0.23716702056699998
ACH-000862,-0.18914205435800002
ACH-000865,-0.617714858533
ACH-000866,-0.875245952603
ACH-000867,-0.026381788266
ACH-000869,-0.575497247354
ACH-000872,-0.016355792897999998
ACH-000873,-0.44232663653800003
ACH-000876,0.06823880730380001
ACH-000878,-0.336906690572
ACH-000880,-0.280019436626
ACH-000881,-0.39956411910800005
ACH-000882,-0.637866635009
ACH-000884,-0.539264418688
ACH-000885,-0.145672772527
ACH-000887,-0.48720805823799995
ACH-000888,-0.424341869864
ACH-000889,-0.754666114484
ACH-000890,0.187041159174
ACH-000896,-0.822517987415
ACH-000898,-0.157622175364
ACH-000900,-0.15114971259999999
ACH-000901,-0.142339360799
ACH-000905,-0.6997370137119999
ACH-000906,-0.626712236056
ACH-000907,-0.152482044536
ACH-000910,-0.410968853445
ACH-000911,-0.387382699299
ACH-000912,-0.29420600749000003
ACH-000913,-0.583410454266
ACH-000915,0.04507847479259999
ACH-000916,-0.345628113206
ACH-000917,-0.34038522942599997
ACH-000921,-0.295003151323
ACH-000924,-0.350379473426
ACH-000926,-0.41191672046300004
ACH-000928,-0.392216579944
ACH-000929,-0.25943474824499996
ACH-000932,-0.572343492961
ACH-000935,-0.6167655273179999
ACH-000936,-0.690693599479
ACH-000937,-0.795899767034
ACH-000938,-0.638604556386
ACH-000939,0.281305273278
ACH-000941,-0.332975576387
ACH-000943,-0.21960588599199998
ACH-000946,-0.356960945114
ACH-000947,-0.342509960189
ACH-000948,0.129548358932
ACH-000950,0.07412788821439999
ACH-000953,-0.882006276766
ACH-000957,-0.388506968037
ACH-000958,-0.36373054225900003
ACH-000960,-0.255715935874
ACH-000963,-0.550818711034
ACH-000968,-0.44003213026199994
ACH-000969,-0.274307864672
ACH-000973,-0.264587340046
ACH-000974,0.215438199802
ACH-000975,-0.558233322436
ACH-000976,-0.91077639016
ACH-000978,-0.106499203213
ACH-000980,0.012444896158
ACH-000984,-0.36560482524599996
ACH-000986,-0.693168944915
ACH-000988,-0.40612874798299997
ACH-000993,-0.409369469388
ACH-000994,-0.057546329798
ACH-000996,-0.48986903906400003
ACH-001001,-0.140165443112
ACH-001020,0.0973831528934
ACH-001028,-0.395195390841
ACH-001031,-0.5094860408349999
ACH-001038,-0.348862553451
ACH-001048,0.315099493154
ACH-001050,-0.96264957986
ACH-001053,-0.875409884521
ACH-001054,-0.696989304869
ACH-001061,-0.388585087541
ACH-001067,-0.154119916362
ACH-001075,-0.547295291862
ACH-001096,-0.9130900691600001
ACH-001128,1.0763537788500002
ACH-001134,-0.36551459667099995
ACH-001151,-0.09843715271919999
ACH-001163,-0.246959919976
ACH-001164,-0.195328983085
ACH-001173,0.0968060090588
ACH-001183,-0.370847467181
ACH-001184,-0.668548413933
ACH-001190,0.09474484923589999
ACH-001192,-0.296762646055
ACH-001193,0.047055612949299996
ACH-001196,-0.584414867897
ACH-001197,-0.5037352209920001
ACH-001205,-0.682983990052
ACH-001211,-0.181845671964
ACH-001212,-0.0965314928808
ACH-001228,0.0325727460212
ACH-001232,0.13580361285999998
ACH-001239,-0.488710380718
ACH-001274,-0.39230190061
ACH-001275,0.18437504572500002
ACH-001277,-0.48489050681199997
ACH-001278,-0.29884284652
ACH-001280,-0.0347407032393
ACH-001283,-0.170052659012
ACH-001289,-0.11500597067299999
ACH-001295,-0.655135273335
ACH-001300,-0.434609218982
ACH-001301,-0.316888064718
ACH-001302,0.196465742027
ACH-001303,-0.412229978248
ACH-001306,0.22885530654800001
ACH-001318,-0.22571013871999998
ACH-001322,-0.472151919071
ACH-001328,-0.06846416104280001
ACH-001332,-0.545326819398
ACH-001333,-0.48801683033699994
ACH-001336,-1.12350266518
ACH-001340,-0.431274980594
ACH-001346,-0.594280873479
ACH-001353,-0.935199643458
ACH-001354,-0.550764029457
ACH-001367,-0.05828611694830001
ACH-001368,-0.09565820265830001
ACH-001374,-0.510675854991
ACH-001375,-0.362732261219
ACH-001377,-0.08881978720010002
ACH-001380,0.45736002464599995
ACH-001391,-0.538233096346
ACH-001407,-1.19082514644
ACH-001408,-0.505154783376
ACH-001413,-0.228405575306
ACH-001430,-0.344123841327
ACH-001431,-0.67097290535
ACH-001450,-0.545352699626
ACH-001496,-0.00428867388245
ACH-001500,0.11593846249000002
ACH-001521,-0.689827383734
ACH-001523,-0.6756624838940001
ACH-001532,-0.303420681598
ACH-001536,-0.30370403796
ACH-001550,-0.0237751613877
ACH-001552,-0.305164286094
ACH-001554,-0.653597007448
ACH-001645,-0.038641652952099995
ACH-001654,-0.380562428447
ACH-001715,-0.42144067040399996
ACH-001735,-0.7319685954649999
ACH-001736,-0.8260353291079999
ACH-001737,-0.36893656910800005
ACH-001740,-1.0218614373200001
ACH-001745,-1.10780620616
ACH-001750,-0.631125021237
ACH-001765,-0.59629419465
ACH-001956,-0.404585768003
ACH-001957,-0.0432702659668
