,PIGL (9487)
ACH-000319,-0.128452719966
ACH-000320,-0.474478899114
ACH-000322,-0.2158098176
ACH-000323,-0.357499667971
ACH-000324,-0.259651740907
ACH-000329,-0.282632547551
ACH-000330,-0.12566082154000002
ACH-000331,-0.358647885725
ACH-000332,-0.314492480218
ACH-000334,-0.29264501546
ACH-000335,0.129478319649
ACH-000336,-0.10978419447000001
ACH-000337,-0.26275120752500003
ACH-000339,-0.283554819636
ACH-000341,-0.145706904658
ACH-000348,-0.24529548663000003
ACH-000350,-0.157677893228
ACH-000352,-0.224600286653
ACH-000356,-0.20485706392
ACH-000361,-0.357457985203
ACH-000362,-0.14878832494000002
ACH-000363,-0.10578354138
ACH-000364,-0.293722236807
ACH-000365,-0.163843097168
ACH-000366,-0.104292556141
ACH-000368,0.128732667039
ACH-000374,-0.271832788565
ACH-000375,-0.25793483795600003
ACH-000376,-0.22491554793000001
ACH-000381,-0.174066936466
ACH-000383,-0.184545625264
ACH-000387,-0.0454893329873
ACH-000389,-0.365345091735
ACH-000390,-0.08402239863660001
ACH-000393,-0.349367131127
ACH-000395,-0.19358096424000001
ACH-000397,-0.333484242575
ACH-000401,0.006513548961829999
ACH-000402,-0.330890550906
ACH-000403,-0.36149639350699997
ACH-000404,0.0820362421439
ACH-000406,-0.0713333382608
ACH-000407,-0.29274550007800004
ACH-000408,-0.0575961594804
ACH-000410,-0.339623236215
ACH-000411,-0.417204003446
ACH-000414,-0.395974771835
ACH-000415,-0.299601444376
ACH-000416,-0.19926773271099998
ACH-000420,-0.022810334991000002
ACH-000421,-0.040838261473300004
ACH-000424,-0.306392994973
ACH-000425,-0.03904069159180001
ACH-000426,-0.291639110875
ACH-000427,-0.25718564518599996
ACH-000433,-0.38943513093500004
ACH-000436,-0.318638754441
ACH-000444,-0.19680535435199997
ACH-000445,-0.204432312778
ACH-000448,-0.359713918118
ACH-000450,0.217915599355
ACH-000452,-0.261913670625
ACH-000454,-0.402601830224
ACH-000458,-0.393225974453
ACH-000459,-0.211146531304
ACH-000460,-0.21141778864
ACH-000461,-0.30829694940200003
ACH-000463,-0.124613510103
ACH-000464,-0.06873223705889998
ACH-000466,-0.542370021799
ACH-000467,-0.415153308996
ACH-000468,-0.185556609062
ACH-000469,-0.34030891654600004
ACH-000470,-0.302070180769
ACH-000471,-0.303662889153
ACH-000472,-0.197566571431
ACH-000473,-0.5787207776169999
ACH-000475,-0.23697482956500002
ACH-000476,-0.269020555035
ACH-000477,0.0514802023294
ACH-000480,-0.328648379749
ACH-000481,-0.23994064622900002
ACH-000483,-0.334260727835
ACH-000484,-0.0158202830142
ACH-000485,-0.195372835843
ACH-000486,-0.149616082523
ACH-000487,-0.20227904355700002
ACH-000488,-0.191129559314
ACH-000490,-0.148110256524
ACH-000491,-0.09030413040100001
ACH-000495,-0.163862995756
ACH-000496,-0.46543650631899997
ACH-000499,-0.115469226127
ACH-000500,0.270955368398
ACH-000502,-0.19634450718600002
ACH-000503,0.0987807904391
ACH-000505,-0.33694220281900006
ACH-000507,-0.202443075094
ACH-000510,-0.12560078103
ACH-000511,-0.247469369093
ACH-000512,0.09581090083669999
ACH-000516,-0.280280084328
ACH-000517,-0.151030881764
ACH-000518,-0.18757748260600002
ACH-000520,-0.43040534595200003
ACH-000521,-0.41075970871699996
ACH-000522,-0.167757862545
ACH-000524,-0.0737913324066
ACH-000527,-0.32800554930799997
ACH-000528,-0.405079125847
ACH-000537,-0.35177947325900005
ACH-000541,-0.229443998417
ACH-000542,-0.236220183601
ACH-000544,-0.125486859079
ACH-000545,-0.19417029917999998
ACH-000547,-0.0847664090708
ACH-000548,-0.26751198623000005
ACH-000549,-0.271902772523
ACH-000550,-0.0465608174835
ACH-000552,-0.148580639775
ACH-000556,-0.23818140126899998
ACH-000557,-0.21419954170400002
ACH-000570,-0.30842515156800004
ACH-000571,-0.13583466619999998
ACH-000573,-0.256500149776
ACH-000576,0.152828864642
ACH-000580,-0.0029513277764099998
ACH-000584,-0.250083958567
ACH-000585,-0.25400751182
ACH-000588,-0.029899437729500003
ACH-000589,-0.282615972148
ACH-000591,0.385481505366
ACH-000593,-0.273807223779
ACH-000600,-0.347868549536
ACH-000601,-0.297556986063
ACH-000604,-0.08110874698489999
ACH-000605,-0.259059144884
ACH-000606,-0.327627581967
ACH-000608,-0.198877972837
ACH-000614,-0.15767504686699998
ACH-000616,-0.160082853005
ACH-000618,0.10644579353900001
ACH-000619,-0.265638606628
ACH-000620,-0.60909782523
ACH-000621,-0.288377276094
ACH-000622,-0.0806431202045
ACH-000623,-0.245248334538
ACH-000624,-0.251701902907
ACH-000627,-0.3603034478
ACH-000630,-0.48648109292400005
ACH-000632,-0.19447193553300002
ACH-000633,-0.516699901148
ACH-000637,-0.23667233994000003
ACH-000638,-0.369561281771
ACH-000646,-0.437361785265
ACH-000647,-0.232626859899
ACH-000648,-0.155868688772
ACH-000649,-0.20038244364799998
ACH-000651,-0.202815463306
ACH-000652,-0.143803978137
ACH-000653,-0.135928991447
ACH-000657,-0.26035584418200003
ACH-000658,-0.0369192349286
ACH-000661,-0.16631051212300002
ACH-000662,-0.7425608382150001
ACH-000663,-0.258961959713
ACH-000665,-0.107920674152
ACH-000671,-0.337109529477
ACH-000673,-0.306909896543
ACH-000676,-0.0699462585504
ACH-000677,-0.222157276783
ACH-000681,-0.227292201443
ACH-000682,-0.125657588008
ACH-000683,-0.17919089445
ACH-000684,-0.0765719283438
ACH-000688,-0.27444042587699996
ACH-000693,-0.130288498491
ACH-000694,-0.0520093775304
ACH-000695,-0.381434143258
ACH-000696,-0.216581043343
ACH-000697,-0.305471667908
ACH-000699,-0.161440896646
ACH-000701,-0.0993587668052
ACH-000706,-0.27132935883299997
ACH-000711,-0.291808260993
ACH-000713,-0.369908499171
ACH-000714,-0.10988085513599999
ACH-000718,-0.405703404146
ACH-000720,-0.160011467602
ACH-000721,-0.312484236014
ACH-000724,-0.141153503913
ACH-000725,-0.175646427766
ACH-000732,-0.292855252538
ACH-000734,-0.150900672673
ACH-000735,-0.332460541178
ACH-000736,-0.179593298277
ACH-000738,-0.144496159896
ACH-000746,-0.52493845978
ACH-000747,-0.186170447945
ACH-000748,-0.218830408171
ACH-000753,-0.27046985190699996
ACH-000756,-0.10837889798599999
ACH-000757,-0.263606633656
ACH-000758,-0.112114177836
ACH-000760,-0.14773301974199998
ACH-000763,-0.0267299867732
ACH-000764,-0.42981875201499997
ACH-000765,-0.14873998039699998
ACH-000766,-0.47205260985799996
ACH-000767,-0.31371996112
ACH-000768,-0.0592027755879
ACH-000769,-0.0687262276681
ACH-000770,-0.24964407731600002
ACH-000771,-0.426821395767
ACH-000773,-0.11007628262399999
ACH-000776,-0.100561197676
ACH-000777,-0.271852532025
ACH-000778,-0.312224772456
ACH-000781,-0.245344491734
ACH-000782,-0.180977016657
ACH-000783,-0.216645490641
ACH-000784,-0.214456441307
ACH-000785,-0.42654491859800003
ACH-000787,-0.0491919778716
ACH-000788,-0.25930123195599997
ACH-000791,-0.544689629129
ACH-000792,-0.11010262605599999
ACH-000794,-0.251087009127
ACH-000796,-0.327866933513
ACH-000799,-0.304211836011
ACH-000800,-0.09596300473819999
ACH-000802,-0.169326127647
ACH-000804,-0.09195624339950001
ACH-000805,-0.20311578154100002
ACH-000809,-0.255848733381
ACH-000810,-0.418271625679
ACH-000811,-0.341396294578
ACH-000817,-0.0394448942067
ACH-000819,0.000876765532048
ACH-000820,-0.721502733611
ACH-000821,-0.257412964984
ACH-000822,-0.266461195628
ACH-000823,-0.42741752180299997
ACH-000824,-0.312496559971
ACH-000827,-0.0977226181552
ACH-000829,-0.20129152692299998
ACH-000831,-0.11386868166400001
ACH-000832,-0.249607702333
ACH-000833,-0.378838403504
ACH-000834,-0.202662559849
ACH-000835,-0.121522412398
ACH-000836,-0.41224797279799996
ACH-000837,-0.398154196163
ACH-000838,-0.05626706623719999
ACH-000839,-0.490413144562
ACH-000840,-0.449572342749
ACH-000841,-0.129144197452
ACH-000843,-0.0033107946353400004
ACH-000846,-0.338659000062
ACH-000847,-0.30990826915999997
ACH-000848,-0.130327126367
ACH-000849,-0.268946790578
ACH-000851,-0.244537824406
ACH-000855,-0.180690725716
ACH-000856,-0.337034116946
ACH-000858,-0.135341041403
ACH-000859,-0.366629662144
ACH-000861,-0.593795592124
ACH-000862,-0.317290370231
ACH-000865,-0.09529874990739999
ACH-000866,-0.22106615841999996
ACH-000867,-0.24642742018000002
ACH-000869,-0.275154582865
ACH-000872,-0.256975691611
ACH-000873,-0.134611349948
ACH-000876,-0.11146820525699999
ACH-000878,0.154648369605
ACH-000880,-0.5560520400010001
ACH-000881,-0.122352793092
ACH-000882,-0.370680646318
ACH-000884,-0.242740626574
ACH-000885,-0.591221696492
ACH-000887,-0.305570409658
ACH-000888,-0.32138841286
ACH-000889,-0.119678369096
ACH-000890,-0.327050080231
ACH-000896,-0.255853915761
ACH-000898,-0.13157562740999998
ACH-000900,-0.177398691873
ACH-000901,-0.135143839267
ACH-000905,-0.258877709279
ACH-000906,-0.12033492475199999
ACH-000907,-0.0470596248128
ACH-000910,-0.279121017057
ACH-000911,-0.203283091003
ACH-000912,-0.17722347855
ACH-000913,-0.21252774614300002
ACH-000915,-0.230485019027
ACH-000916,-0.851455869057
ACH-000917,-0.588222423806
ACH-000921,-0.228148712931
ACH-000924,-0.213626188819
ACH-000926,0.043435399671
ACH-000928,-0.379531377898
ACH-000929,-0.129601841402
ACH-000932,-0.344067494087
ACH-000935,-0.0761837179107
ACH-000936,-0.105817153455
ACH-000937,-0.22826165251299999
ACH-000938,-0.133288879267
ACH-000939,-0.0502420439938
ACH-000941,-0.167739934044
ACH-000943,-0.18012594830200002
ACH-000946,-0.22975597197099998
ACH-000947,-0.11948197903100001
ACH-000948,-0.272247282597
ACH-000950,-0.308099374737
ACH-000953,-0.215927794715
ACH-000957,-0.182238425204
ACH-000958,-0.229770652362
ACH-000960,-0.41963966990900003
ACH-000963,-0.643790271019
ACH-000968,-0.00649500117434
ACH-000969,-0.199774328142
ACH-000973,-0.23909415969
ACH-000974,-0.348895991562
ACH-000975,-0.0886641952149
ACH-000976,-0.267788910559
ACH-000978,-0.522560380902
ACH-000980,-0.062360962145400003
ACH-000984,-0.529792943457
ACH-000986,-0.12033438981599999
ACH-000988,-0.19960049243099998
ACH-000993,-0.21594803331300003
ACH-000994,-0.398257721104
ACH-000996,-0.346767383041
ACH-001001,-0.215298061705
ACH-001020,-0.334125104701
ACH-001028,-0.11085984748299998
ACH-001031,0.221155292533
ACH-001038,-0.234242226218
ACH-001048,-0.43100747498099995
ACH-001050,-0.281925256358
ACH-001053,-0.192921309226
ACH-001054,-0.192918553164
ACH-001061,-0.112242673704
ACH-001067,-0.404652681618
ACH-001075,-0.125790690821
ACH-001096,-0.0759081293008
ACH-001128,-0.252727305992
ACH-001134,-0.11705607060900002
ACH-001151,-0.321999213162
ACH-001163,-0.12215860291099999
ACH-001164,-0.172351251962
ACH-001173,-0.161773974795
ACH-001183,-0.172847467693
ACH-001184,-0.21634329766899998
ACH-001190,-0.372545008888
ACH-001192,-0.23301721982299997
ACH-001193,-0.370910403635
ACH-001196,-0.451224573886
ACH-001197,-0.145783451116
ACH-001205,-0.192368798056
ACH-001211,-0.36595571501999996
ACH-001212,-0.142114955861
ACH-001228,-0.22207958344300002
ACH-001232,0.185341612667
ACH-001239,0.10639418084699999
ACH-001274,-0.046575887488400004
ACH-001275,-0.230583235804
ACH-001277,-0.601014154847
ACH-001278,-0.269554549479
ACH-001280,-0.208448837124
ACH-001283,-0.21775310057100003
ACH-001289,-0.327336603459
ACH-001295,-0.349504462836
ACH-001300,-0.26009261057300004
ACH-001301,0.0229244676553
ACH-001302,0.147747711143
ACH-001303,-0.147540706279
ACH-001306,-0.46356520064999995
ACH-001318,-0.0549298126927
ACH-001322,-0.33908845723000003
ACH-001328,-0.47925514919699996
ACH-001332,-0.433742149562
ACH-001333,-0.269407318289
ACH-001336,-0.15288628197
ACH-001340,-0.227037929251
ACH-001346,-0.0720797597798
ACH-001353,-0.264042388088
ACH-001354,-0.19277874366999997
ACH-001367,-0.265915070958
ACH-001368,-0.284796812588
ACH-001374,-0.129900301945
ACH-001375,-0.40584065230300004
ACH-001377,-0.32254744495
ACH-001380,-0.524977495256
ACH-001391,-0.36745344685000003
ACH-001407,-0.12056233099199999
ACH-001408,-0.329613963327
ACH-001413,-0.11261498222100001
ACH-001430,-0.214596722855
ACH-001431,0.0552194272734
ACH-001450,-0.22799388613899998
ACH-001496,-0.195217047459
ACH-001500,-0.126720087638
ACH-001521,-0.557961086337
ACH-001523,-0.251499852232
ACH-001532,-0.34940700078500003
ACH-001536,-0.487991006308
ACH-001550,-0.06548221281880001
ACH-001552,-0.315384110394
ACH-001554,-0.280062500434
ACH-001645,-0.306312553163
ACH-001654,-0.15491946769099998
ACH-001715,-0.35857707459
ACH-001735,-0.227009856802
ACH-001736,-0.292140996881
ACH-001737,-0.53645712487
ACH-001740,-0.451847680153
ACH-001745,-0.0632447880519
ACH-001750,-0.371145049977
ACH-001765,-0.165521985548
ACH-001956,-0.140012729227
ACH-001957,-0.248108767291
