,TRAPPC8 (22878)
ACH-000004,-1.19682560099
ACH-000007,-1.3922316270800001
ACH-000009,-0.9298683902930001
ACH-000011,-0.963966252947
ACH-000012,-1.14695421631
ACH-000013,-1.45110293626
ACH-000014,-1.25305900938
ACH-000015,-1.14728538306
ACH-000017,-1.30632867745
ACH-000018,-1.29349045562
ACH-000019,-1.42676120727
ACH-000021,-1.00393064639
ACH-000022,-1.21409171588
ACH-000025,-1.34948246478
ACH-000028,-1.03900014634
ACH-000030,-1.15597105391
ACH-000035,-1.15571458411
ACH-000036,-1.19173823984
ACH-000037,-1.47406871109
ACH-000039,-1.01032463332
ACH-000040,-1.2063426739399998
ACH-000041,-1.19315858059
ACH-000042,-1.20345874015
ACH-000045,-1.2173233060600002
ACH-000047,-1.30938942562
ACH-000052,-1.11792497234
ACH-000053,-1.1945471297799999
ACH-000054,-1.17377812684
ACH-000055,-1.0574482069700002
ACH-000060,-1.3510690189599999
ACH-000067,-1.01941724756
ACH-000070,-1.49290018248
ACH-000075,-0.806620360563
ACH-000078,-1.13752231526
ACH-000082,-1.56993974687
ACH-000085,-1.13589087888
ACH-000086,-1.1488914692
ACH-000087,-1.2303870001200001
ACH-000092,-1.05819116513
ACH-000095,-1.18775124955
ACH-000097,-1.1604699654000001
ACH-000098,-1.27653174973
ACH-000099,-1.0595558320899998
ACH-000108,-0.969100843735
ACH-000113,-1.3322310070399999
ACH-000115,-1.2098939173299998
ACH-000116,-1.06432246244
ACH-000118,-0.96589636065
ACH-000120,-1.0284489760200002
ACH-000123,-1.21060090041
ACH-000127,-1.17123591339
ACH-000128,-1.1992952642799999
ACH-000132,-0.932261516304
ACH-000133,-0.835540120194
ACH-000137,-1.27877939286
ACH-000138,-1.0467048563899999
ACH-000142,-1.1811567382100001
ACH-000143,-1.1026433844499999
ACH-000146,-1.4168328943700002
ACH-000148,-1.17659636494
ACH-000150,-0.9506651466130001
ACH-000152,-0.989207005128
ACH-000153,-1.40997844946
ACH-000159,-1.0936872364299999
ACH-000160,-1.3558616632
ACH-000163,-1.2378587437000002
ACH-000167,-1.4642255632199999
ACH-000168,-0.988254914562
ACH-000169,-1.2212719025499998
ACH-000178,-1.2572338229100002
ACH-000182,-1.29196268427
ACH-000183,-1.2732261202600001
ACH-000188,-0.9891865324339999
ACH-000189,-0.436137263346
ACH-000190,-1.38528956843
ACH-000198,-1.3106236647299998
ACH-000204,-1.2235078138200002
ACH-000206,-1.44198638197
