,FADD (8772)
ACH-000189,-0.136979658172
ACH-000190,-0.0786386182256
ACH-000198,-0.252964882046
ACH-000204,-0.914008869337
ACH-000206,-0.083929759014
ACH-000207,-0.538810335792
ACH-000211,-0.05353193009459999
ACH-000215,-0.234952577483
ACH-000221,-0.061714442495800007
ACH-000222,-0.203620947612
ACH-000223,-0.0227718659973
ACH-000226,-0.27111405356699997
ACH-000227,0.320659011441
ACH-000228,-0.383186876308
ACH-000231,-0.00712571317665
ACH-000232,-0.20974626739100002
ACH-000233,-0.31662848456799997
ACH-000234,-0.9473562241419999
ACH-000235,-0.380465694059
ACH-000237,-0.377119325322
ACH-000238,-0.0662811735257
ACH-000243,-0.49819851854099995
ACH-000244,0.113495390966
ACH-000246,-0.352590370141
ACH-000248,-0.013552540244200002
ACH-000250,-1.0300962979500001
ACH-000251,-1.3341175517200001
ACH-000253,-0.390359194551
ACH-000255,-0.235227779984
ACH-000256,-0.00556788960448
ACH-000257,0.35206013928900004
ACH-000258,0.10100642596300001
ACH-000259,-0.40134716118299996
ACH-000260,-0.36830244586099997
ACH-000261,-0.30501030376
ACH-000262,-0.25371051922
ACH-000263,0.49833305967200003
ACH-000264,-0.00253090425929
ACH-000265,-0.18266510052700002
ACH-000266,-0.327267709205
ACH-000272,-0.218653988345
ACH-000273,-0.055559997907300006
ACH-000274,0.10732475674599999
ACH-000277,-0.48711832539899996
ACH-000278,-0.088578404496
ACH-000279,-0.131452848043
ACH-000280,0.032062122773700005
ACH-000281,-0.119249345675
ACH-000288,-0.17426307206500002
ACH-000291,-0.309693656057
ACH-000293,0.0334561282181
ACH-000294,-0.5848865756930001
ACH-000295,0.0668646943795
ACH-000296,-0.163844504389
ACH-000302,-0.056566303322700004
ACH-000304,-0.20270224240200002
ACH-000307,-0.10914937925999998
ACH-000308,-0.969624912396
ACH-000310,0.035896640134800005
ACH-000311,-0.253563926266
ACH-000312,-0.276446348321
ACH-000315,-0.121878122656
ACH-000316,-0.441455252603
ACH-000317,-0.553760451053
ACH-000318,-0.590222834139
ACH-000319,-0.28013130412
ACH-000320,-0.3960722746
ACH-000322,-0.18696569833
ACH-000323,-0.0336792478895
ACH-000324,-0.287265101285
ACH-000329,0.0612729760798
ACH-000330,-0.545023159026
ACH-000331,-0.199607485755
ACH-000332,-0.404989257755
ACH-000334,0.20184620888399998
ACH-000335,-0.238254268681
ACH-000336,-0.30942783561299997
ACH-000337,-0.583338282052
ACH-000339,-0.0961763690351
ACH-000341,0.350727073373
ACH-000348,-0.256672849079
ACH-000350,0.10528963107799999
ACH-000352,-0.32565792052299997
ACH-000356,-0.46319794757700006
ACH-000361,-0.681801316032
ACH-000362,-0.272172820873
ACH-000363,-0.0908102545721
ACH-000364,-0.22792226140500002
ACH-000365,-0.069648402776
ACH-000366,-0.40638020975100003
ACH-000368,0.0592849653223
ACH-000374,-0.480933743037
ACH-000375,-0.12771051295
ACH-000376,-0.119670397022
ACH-000381,-0.421309661374
ACH-000383,-0.7353815814229999
ACH-000387,-0.19000803789
ACH-000389,-0.00608185153022
ACH-000390,-0.193678768334
ACH-000393,-0.31827567643000004
ACH-000395,-0.14241788431500002
ACH-000397,-0.0285314738858
ACH-000401,-0.381998136973
ACH-000402,-0.20549572802000002
ACH-000403,-0.123166454013
ACH-000404,0.151709088168
ACH-000406,-0.308637569589
ACH-000407,-0.240478068904
ACH-000408,-0.282491823161
ACH-000410,-0.0229106484546
ACH-000411,-0.2733119607
ACH-000414,-0.262262169954
ACH-000415,-0.00810121389511
ACH-000416,-0.485853487497
ACH-000420,-0.169607687328
ACH-000421,-0.18715683518399998
ACH-000424,-0.12536494497
ACH-000425,-0.066018223115
ACH-000426,-0.584546970995
ACH-000427,-0.16664269904
ACH-000433,-0.32645162236200004
ACH-000436,-0.373010206698
ACH-000444,-0.115412744962
ACH-000445,0.063763923087
ACH-000448,-0.991414453327
ACH-000450,-0.386874755766
ACH-000452,-0.562881714893
ACH-000454,-0.143249981885
ACH-000458,-0.410443707125
ACH-000459,-1.78779613993
ACH-000460,-0.217789758102
ACH-000461,-0.765086128981
ACH-000463,-0.146564460431
ACH-000464,-0.024179717431600002
ACH-000466,-0.10351851938899999
ACH-000467,-0.48201743234399996
ACH-000468,0.17642862034899998
ACH-000469,-0.340402829535
ACH-000470,-0.8018103565829999
ACH-000471,-0.18417991273499998
ACH-000472,-0.17540520288
ACH-000473,-0.0288839695434
ACH-000475,-0.235375220707
ACH-000476,-0.09720028384610001
ACH-000477,-0.5480298826810001
ACH-000480,-0.495895252332
ACH-000481,0.011458812984
ACH-000483,-0.041566593548400005
ACH-000484,-0.883005738513
ACH-000485,-0.42464057897699997
ACH-000486,-0.49842043583000006
ACH-000487,-0.159027331088
ACH-000488,-0.510331795788
ACH-000490,-0.037050977977
ACH-000491,0.100487005017
ACH-000495,-1.1702324212200002
ACH-000496,-0.225299839157
ACH-000499,-0.021395942995099997
ACH-000500,-1.03173849733
ACH-000502,-0.724334257609
ACH-000503,-0.36467795117299995
ACH-000505,0.0192715320244
ACH-000507,-0.181152291128
ACH-000510,-0.274476184698
ACH-000511,-0.187923697943
ACH-000512,-0.513472942188
ACH-000516,-0.112950222083
ACH-000517,-0.0788725896338
ACH-000518,-0.20549962029
ACH-000520,-0.10116846306600001
ACH-000521,-0.89332585395
ACH-000522,-0.0253085757307
ACH-000524,-0.10941964545499999
ACH-000527,-0.280430735296
ACH-000528,-0.035779969038699996
ACH-000537,-0.5392005861420001
ACH-000541,-0.295993292651
ACH-000542,0.0208121015449
ACH-000544,-0.56912481233
ACH-000545,-0.38276872272
ACH-000547,-0.490464821585
ACH-000548,-0.519268733976
ACH-000549,-0.215607933381
ACH-000550,0.046786990975699994
ACH-000552,-0.234266385444
ACH-000556,-0.05110076533940001
ACH-000557,0.341486269231
ACH-000570,-0.22181711466899998
ACH-000571,0.08806430108660002
ACH-000573,-0.0930019041522
ACH-000576,-0.103451126466
ACH-000580,-0.319725039342
ACH-000584,-0.406863242623
ACH-000585,-0.33308592250999997
ACH-000588,-0.8647577742200001
ACH-000589,-0.35049640389
ACH-000591,0.34233014435500003
ACH-000593,-0.263964240377
ACH-000600,-0.146563717672
ACH-000601,-0.383293312862
ACH-000604,-0.135564247187
ACH-000605,-0.487233170011
ACH-000606,-0.551200766298
ACH-000608,-0.210606133858
ACH-000614,-0.19548077188000001
ACH-000616,0.0042054260547
ACH-000618,-0.6327297736640001
ACH-000619,-0.784118451101
ACH-000620,-0.151185436786
ACH-000621,0.0911672962346
ACH-000622,0.0838626471463
ACH-000623,-0.008733320837760001
ACH-000624,-0.3094522537
ACH-000627,-0.590955041883
ACH-000630,-0.665056738367
ACH-000632,-0.14344622295
ACH-000633,-0.256497292737
ACH-000637,-0.0561770639186
ACH-000638,-0.454562969689
ACH-000646,-0.303533683115
ACH-000647,-0.278544560549
ACH-000648,-1.26202515477
ACH-000649,-0.301883275505
ACH-000651,-0.026167262661799997
ACH-000652,-0.26049383426399997
ACH-000653,-0.170276971572
ACH-000657,-0.17614252777399997
ACH-000658,-0.21990868775800002
ACH-000661,-0.512857286993
ACH-000662,-0.644625307329
ACH-000663,-0.779370306814
ACH-000665,-0.308271153434
ACH-000671,-0.39771732343000005
ACH-000673,-0.07793297681400001
ACH-000676,-0.11497780999000001
ACH-000677,-0.23599453313700003
ACH-000681,-0.0910173295253
ACH-000682,0.14767449986300002
ACH-000683,0.096422628048
ACH-000684,-0.466138624692
ACH-000688,-0.27562797686900004
ACH-000693,-0.375919570094
ACH-000694,-0.6733994308619999
ACH-000695,0.25184684167
ACH-000696,-0.36461072171
ACH-000697,-0.20642725128199998
ACH-000699,-0.173784947663
ACH-000701,0.0722343078104
ACH-000706,-0.163315322347
ACH-000711,-0.111061744598
ACH-000713,-0.508488399422
ACH-000714,-0.414448548729
ACH-000718,-0.375024044983
ACH-000720,0.19734137066100002
ACH-000721,-0.142822304153
ACH-000724,-0.0353068438696
ACH-000725,-0.133335233549
ACH-000732,-0.147985152558
ACH-000734,-0.681429571152
ACH-000735,-0.100967817948
ACH-000736,-0.423139912874
ACH-000738,-0.359955726809
ACH-000746,-0.0881230583955
ACH-000747,-0.365404678553
ACH-000748,-0.533850248812
ACH-000753,-0.119232817995
ACH-000756,-0.286074131106
ACH-000757,0.044836310055900004
ACH-000758,-0.238266108945
ACH-000760,-0.153363489707
ACH-000763,-0.8720622292010001
ACH-000764,-0.362482284799
ACH-000765,0.037928506826
ACH-000766,-0.00893967501432
ACH-000767,0.0404620437316
ACH-000768,-0.285756079886
ACH-000769,0.00896132300676
ACH-000770,-0.332332189536
ACH-000771,-0.132218556752
ACH-000773,-0.6453822478019999
ACH-000776,-0.331147766455
ACH-000777,-0.29074554646
ACH-000778,-0.9765135127429999
ACH-000781,-0.24534527456500002
ACH-000782,-0.0466178907644
ACH-000783,-0.663025242218
ACH-000784,-0.07519046310829999
ACH-000785,-0.140349164189
ACH-000787,-0.0907384616398
ACH-000788,-0.19178295232200002
ACH-000791,-0.619329844513
ACH-000792,-0.301255299735
ACH-000794,-0.49507775238799995
ACH-000796,-0.320535684257
ACH-000799,-0.19046339734700002
ACH-000800,-0.0185880327922
ACH-000802,-0.525200174027
ACH-000804,-0.145497733432
ACH-000805,-0.132206377159
ACH-000809,-0.405189166258
ACH-000810,-0.0120290439298
ACH-000811,-0.131896874243
ACH-000817,-0.698657712375
ACH-000819,-0.17670466719300001
ACH-000820,-0.370575951884
ACH-000821,-1.6811730768200002
ACH-000822,-0.457933478543
ACH-000823,-0.448275009645
ACH-000824,-0.387332045661
ACH-000827,-0.130292982698
ACH-000829,-0.120033563354
ACH-000831,-0.269639732904
ACH-000832,-0.18324524920899998
ACH-000833,0.26775873662099997
ACH-000834,1.09811199448
ACH-000835,-0.175052861306
ACH-000836,-0.19723151059900002
ACH-000837,-0.26919893878400003
ACH-000838,-0.11767042171599999
ACH-000839,-0.243396588608
ACH-000840,-0.623824851052
ACH-000841,-1.1146803361
ACH-000843,-0.48236369336900004
ACH-000846,-0.7302862145829999
ACH-000847,-0.019939144495
ACH-000848,-0.538004941166
ACH-000849,-0.23490714978
ACH-000851,-0.24187896718899998
ACH-000855,0.0593966577953
ACH-000856,-0.150375289633
ACH-000858,-0.161844728194
ACH-000859,-0.556058080845
ACH-000861,-0.474230024255
ACH-000862,-0.5506232886379999
ACH-000865,-0.21927342642099998
ACH-000866,-0.275682188188
ACH-000867,-0.160091680136
ACH-000869,0.115132535878
ACH-000872,-0.18891131062600003
ACH-000873,-0.0840244016944
ACH-000876,-0.266355462435
ACH-000878,0.209567966182
ACH-000880,-0.18470969823800001
ACH-000881,-0.242654287259
ACH-000882,-0.13587503221
ACH-000884,-0.228910677555
ACH-000885,-0.427675459326
ACH-000887,-0.300623922708
ACH-000888,-0.34665315833800003
ACH-000889,-0.235309851255
ACH-000890,-0.39114376018700003
ACH-000896,-0.253911840381
ACH-000898,-0.16999820467500001
ACH-000900,-0.7559614005320001
ACH-000901,-0.448397426368
ACH-000905,-0.127915638535
ACH-000906,-0.546152230871
ACH-000907,-0.148575743465
ACH-000910,-0.360711371553
ACH-000911,-0.532646578108
ACH-000912,-0.7002054055149999
ACH-000913,-0.106735195954
ACH-000915,-0.39694049903800005
ACH-000916,-0.640225008979
ACH-000917,-0.20978042480599998
ACH-000921,-0.0591848535227
ACH-000924,-0.13080413937899998
ACH-000926,-0.38171758610699996
ACH-000928,-0.317795957375
ACH-000929,-0.11287260853700001
ACH-000932,-0.19086212510699999
ACH-000935,-0.45430754980899996
ACH-000936,-0.23175730520399998
ACH-000937,-0.16078279283500002
ACH-000938,-0.041291869848800004
ACH-000939,-0.252754893991
ACH-000941,-0.010200485309
ACH-000943,-0.152329569175
ACH-000946,-0.12151813614
ACH-000947,-0.126301022649
ACH-000948,-0.26621353306400003
ACH-000950,0.0640879873081
ACH-000953,0.07784837564439999
ACH-000957,-0.489225154512
ACH-000958,-0.000867311461388
ACH-000960,-0.271279813805
ACH-000963,-0.194888928936
ACH-000968,-0.24246563241500002
ACH-000969,-0.165933501106
ACH-000973,-0.0819359552975
ACH-000974,-0.478044192834
ACH-000975,-0.11221212761
ACH-000976,-0.5130143573899999
ACH-000978,-0.2869481303
ACH-000980,-0.244484043856
ACH-000984,-0.0352361143253
ACH-000986,-0.025693119911599997
ACH-000988,0.0239887685319
ACH-000993,-0.166477055014
ACH-000994,-0.241855032474
ACH-000996,-0.39000145779
ACH-001001,-0.25185635786
ACH-001020,-0.379168660568
ACH-001028,-0.37776764511
ACH-001031,-0.285564455795
ACH-001038,-0.221410443988
ACH-001048,-0.0913553062628
ACH-001050,-0.0982068524907
ACH-001053,-0.0336996071784
ACH-001054,-0.23451859033599998
ACH-001061,-0.201095451237
ACH-001067,-0.29921048429200003
ACH-001075,0.0157175235382
ACH-001096,-0.013849529950899999
ACH-001128,-0.6179556087420001
ACH-001134,-0.7968998323
ACH-001151,-0.037796461023199994
ACH-001163,-0.45714717558999995
ACH-001164,-0.39755572057599997
ACH-001173,-0.11316421375399999
ACH-001183,-0.00980157034634
ACH-001184,-0.178974016246
ACH-001190,-0.663051645649
ACH-001192,-0.11237511484400001
ACH-001193,0.182959392687
ACH-001196,-0.10319648708799999
ACH-001197,-1.27570622488
ACH-001205,-0.20940753576499999
ACH-001211,-0.359248020682
ACH-001212,-0.188673525454
ACH-001228,-0.108026863745
ACH-001232,-0.16946066309799998
ACH-001239,-0.267456314055
ACH-001274,-0.0482638178773
ACH-001275,-0.287449735352
ACH-001277,-0.257727259953
ACH-001278,-0.403691487016
ACH-001280,-0.20844038373799997
ACH-001283,-0.10747635421700001
ACH-001289,-0.225326040904
ACH-001295,-0.178465496729
ACH-001300,-0.119022509787
ACH-001301,0.0006138851245580001
ACH-001302,-0.20139714492199998
ACH-001303,-0.240868259305
ACH-001306,-0.18835447219700002
ACH-001318,-0.226491328305
ACH-001322,-0.259585661997
ACH-001328,-0.33077241862100004
ACH-001332,-0.16620460617000002
ACH-001333,-0.250836367819
ACH-001336,-0.130173542758
ACH-001340,-0.217453681234
ACH-001346,-0.377133375662
ACH-001353,-0.37814765397
ACH-001354,-0.200515828517
ACH-001367,-0.050340168510600004
ACH-001368,-0.19504322763300003
ACH-001374,-0.0358479690451
ACH-001375,-0.395004956288
ACH-001377,-0.224781964121
ACH-001380,-0.0991381506235
ACH-001391,-0.90315754915
ACH-001407,-0.170368171752
ACH-001408,-0.626919509578
ACH-001413,-0.534986109416
ACH-001430,-0.25762343808800003
ACH-001431,-0.11363384039
ACH-001450,-0.029812501282299998
ACH-001496,-0.65311819842
ACH-001500,-0.266337453126
ACH-001521,0.112727959608
ACH-001523,-0.425687446147
ACH-001532,-0.346662464477
ACH-001536,-0.493265586883
ACH-001550,-1.4655096699599999
ACH-001552,-0.277079435968
ACH-001554,-0.242860192537
ACH-001645,-0.107010477517
ACH-001654,-0.2294609186
ACH-001715,-0.110498321619
ACH-001735,-0.0252522762755
ACH-001736,-0.306774915751
ACH-001737,-1.34439976395
ACH-001740,0.036163026723300004
ACH-001745,-0.109925351764
ACH-001750,-0.284738551734
ACH-001765,-0.19256825800000002
ACH-001956,-0.105667670908
ACH-001957,-0.159377147864
