,PACRGL (133015)
ACH-000004,0.295844713343
ACH-000007,0.16320257572
ACH-000009,0.221390521657
ACH-000011,0.0800947536648
ACH-000012,0.08722657751319998
ACH-000013,0.275857455164
ACH-000014,0.21692779505600002
ACH-000015,0.370840118393
ACH-000017,0.324341929523
ACH-000018,0.185400326409
ACH-000019,0.493609891547
ACH-000021,0.192752564914
ACH-000022,0.0831118742893
ACH-000025,0.36871582745700004
ACH-000028,0.25082429394
ACH-000030,0.249952748795
ACH-000035,0.39505349818400004
ACH-000036,0.41866951948700004
ACH-000037,0.158502880481
ACH-000039,0.451619867749
ACH-000040,0.19546404702599998
ACH-000041,0.179360592901
ACH-000042,0.311707017054
ACH-000045,0.275327125384
ACH-000047,0.22352094936900002
ACH-000052,0.239944752034
ACH-000053,0.15244822372000003
ACH-000054,0.227751854344
ACH-000055,0.27623748689100003
ACH-000060,0.17560824319499999
ACH-000067,0.240312230493
ACH-000070,0.237372938458
ACH-000075,0.224447884627
ACH-000078,0.0464004419163
ACH-000082,0.233249446871
ACH-000085,0.242156614096
ACH-000086,0.31233857453
ACH-000087,0.194667533665
ACH-000092,0.197037802668
ACH-000095,0.053898145091199993
ACH-000097,0.215616516091
ACH-000098,0.329907256618
ACH-000099,0.122047891604
ACH-000108,0.0636992294768
ACH-000113,0.264321816168
ACH-000115,0.154149016504
ACH-000116,0.29747395454
ACH-000118,0.23436205875100002
ACH-000120,0.0979104393166
ACH-000123,0.192068453332
ACH-000127,0.264525921059
ACH-000128,0.347163289045
ACH-000132,0.223495135289
ACH-000133,0.0133562557222
ACH-000137,0.240604274511
ACH-000138,0.21676025980099997
ACH-000142,0.359984818245
ACH-000143,0.22685412292399998
ACH-000146,0.17320243319200002
ACH-000148,0.231712321067
ACH-000150,0.157054648967
ACH-000152,0.28293569695
ACH-000153,0.0140915804149
ACH-000159,0.268327230952
ACH-000160,0.271295895651
ACH-000163,0.112165078167
ACH-000167,0.167024204884
ACH-000168,0.187419112219
ACH-000169,0.273535191907
ACH-000178,0.22522123749499998
ACH-000182,0.126012610303
ACH-000183,0.052483742220999996
ACH-000188,0.154411988416
ACH-000189,-0.235681546892
ACH-000190,0.290104268596
ACH-000198,0.290489847921
ACH-000204,0.176673647413
ACH-000206,0.18399374210900002
ACH-000207,0.44544568628
ACH-000211,0.209803525757
ACH-000215,0.171450943534
ACH-000221,0.289264062549
ACH-000222,0.081247287276
ACH-000223,0.0277345168341
ACH-000226,0.161235127579
ACH-000227,0.186535032492
ACH-000228,0.33421123209000003
ACH-000231,0.106459498299
ACH-000232,0.249789379419
ACH-000233,0.35923383403000003
ACH-000234,0.397644363859
ACH-000235,0.18998111019799999
ACH-000237,0.103565784738
ACH-000238,0.132035326202
ACH-000243,0.202074612454
ACH-000244,0.0916107104348
ACH-000246,0.1732052802
ACH-000248,0.240271818022
ACH-000250,0.29820576016
ACH-000251,0.33971572360200003
ACH-000253,0.12814366306299999
ACH-000255,0.338134856998
ACH-000256,0.403451804446
ACH-000257,0.22033676344
ACH-000258,0.149540122404
ACH-000259,0.11575974021199999
ACH-000260,0.14541469742799998
ACH-000261,0.294953820132
ACH-000262,0.286440551286
ACH-000263,0.394938237624
ACH-000264,0.190286780302
ACH-000265,0.14213690749299998
ACH-000266,0.158342378045
ACH-000272,0.188346585204
ACH-000273,0.226776652402
ACH-000274,0.157164096335
ACH-000277,0.274632336195
ACH-000278,0.302631501836
ACH-000279,0.290709648999
ACH-000280,0.30022781902
ACH-000281,0.0777262178168
ACH-000288,0.219872976308
ACH-000291,0.217116884548
ACH-000293,0.500195845466
ACH-000294,0.27680824369600004
ACH-000295,0.0205573169688
ACH-000296,0.222047830991
ACH-000302,0.211426996336
ACH-000304,0.23329871533399998
ACH-000307,0.36499235056699997
ACH-000308,0.17100509901299998
ACH-000310,0.11715810863600001
ACH-000311,0.0185946931435
ACH-000312,0.12446895160700001
ACH-000315,0.06623344686549999
ACH-000316,0.18929425755399998
ACH-000317,0.288728695678
ACH-000318,0.242553630948
ACH-000319,0.28843869505999997
ACH-000320,0.109608189647
ACH-000322,0.187218996126
ACH-000323,0.335711470365
ACH-000324,0.163239158762
ACH-000329,0.27966794196899997
ACH-000330,0.10826269144000002
ACH-000331,0.206970038694
ACH-000332,0.241176561285
ACH-000334,0.200910644921
ACH-000335,0.157747117522
ACH-000336,0.286352538088
ACH-000337,0.293089635202
ACH-000339,0.168607584885
ACH-000341,0.138609962813
ACH-000348,0.30014676872699997
ACH-000350,0.266320986772
ACH-000352,0.267088914705
ACH-000356,0.303372313596
ACH-000361,0.0890359753666
ACH-000362,0.141842081785
ACH-000363,0.141229480509
ACH-000364,0.25223805447500003
ACH-000365,0.17575259856699998
ACH-000366,0.15672439813
ACH-000368,0.318059365716
ACH-000374,0.300978797955
ACH-000375,0.046718040441300006
ACH-000376,0.191380277949
ACH-000381,-0.0261788962187
ACH-000383,0.283800484036
ACH-000387,0.25436282428
ACH-000389,0.17895579950100002
ACH-000390,0.150140315534
ACH-000393,0.413918163803
ACH-000395,0.252445667458
ACH-000397,0.159528258614
ACH-000401,0.14089693644200002
ACH-000402,0.621357917642
ACH-000403,0.178989558544
ACH-000404,0.134959948216
ACH-000406,0.267298486809
ACH-000407,0.204897452655
ACH-000408,0.36874533706600005
ACH-000410,0.24976397606800002
ACH-000411,0.186754816008
ACH-000414,0.137125943078
ACH-000415,0.17086030813099998
ACH-000416,0.204516128985
ACH-000420,0.287387102773
ACH-000421,0.24114662005399998
ACH-000424,0.430638583316
ACH-000425,0.20150227028700002
ACH-000426,0.377361439624
ACH-000427,0.519092954471
ACH-000433,0.10409699665
ACH-000436,0.33680207616400004
ACH-000444,0.246712235473
ACH-000445,0.258577343235
ACH-000448,0.282687613648
ACH-000450,0.311917438444
ACH-000452,0.207656188793
ACH-000454,0.284720144067
ACH-000458,0.49460539670500003
ACH-000459,0.172210592872
ACH-000460,0.266551400783
ACH-000461,0.271857032363
ACH-000463,0.17224881901900002
ACH-000464,0.255225261114
ACH-000466,0.262209035912
ACH-000467,0.17979444931299998
ACH-000468,0.183950744335
ACH-000469,0.110240194099
ACH-000470,0.159245183223
ACH-000471,0.42481653439499995
ACH-000472,0.221256253411
ACH-000473,0.211417872949
ACH-000475,0.183745706
ACH-000476,0.33963679194300006
ACH-000477,0.275745683809
ACH-000480,0.22919428239700002
ACH-000481,0.310669411199
ACH-000483,0.240242391043
ACH-000484,0.29789711094300003
ACH-000485,0.224463914604
ACH-000486,0.325576584874
ACH-000487,0.389852092301
ACH-000488,0.25113563150699997
ACH-000490,0.21155998288
ACH-000491,0.307994811179
ACH-000495,0.298030272681
ACH-000496,0.24643282735599997
ACH-000499,0.30152163209399996
ACH-000500,0.0720755731885
ACH-000502,0.141633710622
ACH-000503,0.18758408530499998
ACH-000505,0.14437141118799998
ACH-000507,0.200287325869
ACH-000510,0.28527130309
ACH-000511,0.308563017218
ACH-000512,0.13195420261399998
ACH-000516,0.21334323051600002
ACH-000517,0.26921468769400003
ACH-000518,0.363582589399
ACH-000520,0.22870145828699998
ACH-000521,0.268104624265
ACH-000522,0.280198697515
ACH-000524,0.26263558007800003
ACH-000527,0.20811066279800003
ACH-000528,0.236001136789
ACH-000537,0.300167047249
ACH-000541,0.165991778291
ACH-000542,0.219799896801
ACH-000544,0.13347167817
ACH-000545,0.220695476432
ACH-000547,0.354326300273
ACH-000548,0.0701823735378
ACH-000549,0.282378773573
ACH-000550,0.21055665114500002
ACH-000552,0.26348384256900004
ACH-000556,0.262945438763
ACH-000557,0.346745981496
ACH-000570,0.260480970323
ACH-000571,0.271399173341
ACH-000573,0.251067404428
ACH-000576,0.30173702364300004
ACH-000580,0.14526075893100002
ACH-000584,0.148377140143
ACH-000585,0.214175760441
ACH-000588,0.30709719820500003
ACH-000589,0.252702063779
ACH-000591,0.333531390191
ACH-000593,0.117316838622
ACH-000600,0.335292871762
ACH-000601,0.138186260515
ACH-000604,0.360802578817
ACH-000605,0.282354885503
ACH-000606,0.265764001622
ACH-000608,0.257019111033
ACH-000614,0.193561672903
ACH-000616,0.420456716508
ACH-000618,0.16122351378799998
ACH-000619,0.0683504091112
ACH-000620,0.205065303241
ACH-000621,0.311666857996
ACH-000622,0.260026407533
ACH-000623,0.328058927923
ACH-000624,0.263731439708
ACH-000627,0.250218791426
ACH-000630,0.18604351755399998
ACH-000632,0.30482612460999997
ACH-000633,0.290186957539
ACH-000637,0.184042059658
ACH-000638,0.17696057957800002
ACH-000646,0.292135295419
ACH-000647,0.21686771013
ACH-000648,0.11956254828400001
ACH-000649,0.375356996915
ACH-000651,0.199242303783
ACH-000652,0.288241265013
ACH-000653,0.409178050696
ACH-000657,0.275641355891
ACH-000658,0.236876131629
ACH-000661,0.136674579115
ACH-000662,0.41656159934799997
ACH-000663,0.008806822126590001
ACH-000665,0.235579472757
ACH-000671,0.28766133120000004
ACH-000673,0.247443373646
ACH-000676,0.161193525254
ACH-000677,0.273644422414
ACH-000681,0.193708611424
ACH-000682,0.22845894941
ACH-000683,0.238264164923
ACH-000684,-0.0504648910868
ACH-000688,0.171724859529
ACH-000693,0.249610108151
ACH-000694,0.189310711648
ACH-000695,0.45520237807400005
ACH-000696,0.174079581333
ACH-000697,0.264754293949
ACH-000699,0.19839726040999997
ACH-000701,0.074728339704
ACH-000706,0.315214184306
ACH-000711,0.262718990909
ACH-000713,0.39389339253100003
ACH-000714,0.31775654756
ACH-000718,0.174591517887
ACH-000720,0.09425952633919998
ACH-000721,0.381051221741
ACH-000724,0.311082588027
ACH-000725,0.21224188193399998
ACH-000732,0.347995217855
ACH-000734,0.177343064234
ACH-000735,0.26956848507500003
ACH-000736,0.32253135656599996
ACH-000738,0.220408301758
ACH-000746,-0.0010416679636399999
ACH-000747,0.281775252889
ACH-000748,0.112936379511
ACH-000753,0.279800547961
ACH-000756,0.191777007912
ACH-000757,0.250330400759
ACH-000758,0.48195607014799996
ACH-000760,0.184333189379
ACH-000763,0.30897903223400003
ACH-000764,0.0420629246155
ACH-000765,0.321070669008
ACH-000766,0.07466471829730001
ACH-000767,0.2800739558
ACH-000768,0.140648324494
ACH-000769,0.2002492525
ACH-000770,0.252712965995
ACH-000771,0.254520810233
ACH-000773,0.18570970004299997
ACH-000776,0.382422693658
ACH-000777,0.239906498989
ACH-000778,0.326361764043
ACH-000781,0.225878784913
ACH-000782,0.39826874374
ACH-000783,0.19838740648699998
ACH-000784,0.29108683731699997
ACH-000785,0.123561456901
ACH-000787,0.20724134350900003
ACH-000788,0.22739887902800002
ACH-000791,0.286496992366
ACH-000792,0.146194741618
ACH-000794,0.0852690239659
ACH-000796,0.0552689486675
ACH-000799,0.35175353368100004
ACH-000800,0.183989839551
ACH-000802,0.330703077111
ACH-000804,0.134695135596
ACH-000805,0.22133884201200002
ACH-000809,0.121636931088
ACH-000810,-0.0662136292162
ACH-000811,0.24544417243299999
ACH-000817,0.219109116875
ACH-000819,0.37336273079800003
ACH-000820,-0.00579608636265
ACH-000821,0.283584664782
ACH-000822,0.280321173834
ACH-000823,0.195369538675
ACH-000824,0.186420615717
ACH-000827,0.141547195117
ACH-000829,0.161536066373
ACH-000831,0.296989908149
ACH-000832,0.22857812830200003
ACH-000833,0.186753580656
ACH-000834,0.367421468729
ACH-000835,0.197149653455
ACH-000836,0.215186186456
ACH-000837,0.117019695044
ACH-000838,0.430205845955
ACH-000839,0.17457921301399998
ACH-000840,0.514052503309
ACH-000841,0.22001523801
ACH-000843,0.178565542783
ACH-000846,0.044543168334
ACH-000847,0.479396722231
ACH-000848,0.289989487967
ACH-000849,0.242883765132
ACH-000851,0.26348742042
ACH-000855,0.106593175724
ACH-000856,0.20739243017499998
ACH-000858,0.161580731822
ACH-000859,0.44202618197300003
ACH-000861,0.29967023585700003
ACH-000862,0.374994394323
ACH-000865,0.22810439098000002
ACH-000866,0.17955102471
ACH-000867,0.19105091375
ACH-000869,0.311970280336
ACH-000872,0.331104470012
ACH-000873,0.285811477437
ACH-000876,0.0713002409056
ACH-000878,0.329543520953
ACH-000880,0.145519528315
ACH-000881,0.27971656598
ACH-000882,0.175515593067
ACH-000884,0.258576484877
ACH-000885,0.0527201729717
ACH-000887,0.19398589494899998
ACH-000888,0.118542353453
ACH-000889,0.24587283184
ACH-000890,0.31146316924899997
ACH-000896,0.125127347123
ACH-000898,0.35134712118699996
ACH-000900,0.159559862798
ACH-000901,0.326354082762
ACH-000905,0.15084723698
ACH-000906,0.208662010121
ACH-000907,0.438615641666
ACH-000910,0.12435608189000001
ACH-000911,0.215173366686
ACH-000912,0.23121213596999998
ACH-000913,0.224747375623
ACH-000915,0.107787952949
ACH-000916,-0.21987588337699998
ACH-000917,0.212054933047
ACH-000921,0.377515441367
ACH-000924,0.171861054657
ACH-000926,0.296312678642
ACH-000928,0.32248954140700004
ACH-000929,0.298794844486
ACH-000932,0.19489660228300001
ACH-000935,0.303412613781
ACH-000936,0.23566409725600002
ACH-000937,0.300328270503
ACH-000938,0.403956862387
ACH-000939,-0.0036913485366999997
ACH-000941,0.13679639599
ACH-000943,0.26134129430999997
ACH-000946,0.164418906217
ACH-000947,0.263583407379
ACH-000948,0.248321784895
ACH-000950,0.42577409297700003
ACH-000953,0.33966353079899997
ACH-000957,0.21213188881900003
ACH-000958,0.160309524046
ACH-000960,0.28291287525
ACH-000963,0.24790517474399998
ACH-000968,0.223392210477
ACH-000969,0.0178284923283
ACH-000973,0.141035435141
ACH-000974,0.260009680159
ACH-000975,0.377521636044
ACH-000976,0.150206743426
ACH-000978,0.102705587212
ACH-000980,0.20802337539700003
ACH-000984,-0.00293543180572
ACH-000986,0.16275036103499999
ACH-000988,0.143906188329
ACH-000993,0.155414326075
ACH-000994,0.278074774447
ACH-000996,0.050446549617499996
ACH-001001,0.318611308706
ACH-001020,-0.31443450334
ACH-001028,0.252103999493
ACH-001031,0.262460319086
ACH-001038,0.217797157994
ACH-001048,0.254132331336
ACH-001050,0.11931904829199999
ACH-001053,0.0700775378077
ACH-001054,0.16553835607200001
ACH-001061,0.188696345638
ACH-001067,0.400258298637
ACH-001075,0.208466895055
ACH-001096,0.154090403378
ACH-001128,0.119137666633
ACH-001134,0.179119679355
ACH-001151,0.266979224406
ACH-001163,0.352632554547
ACH-001164,0.21495970054000002
ACH-001173,0.21165284683200003
ACH-001183,0.22807813784800002
ACH-001184,0.24038647868500002
ACH-001190,0.232639681477
ACH-001192,0.160288269642
ACH-001193,0.198465902434
ACH-001196,0.34310787863799996
ACH-001197,0.183932826284
ACH-001205,0.17227298944400002
ACH-001211,-0.117636917694
ACH-001212,0.0200765907954
ACH-001228,0.0873109126609
ACH-001232,0.189319710685
ACH-001239,0.297951927815
ACH-001274,0.19596813658
ACH-001275,0.08777671370279999
ACH-001277,0.23173195263000002
ACH-001278,0.252931039385
ACH-001280,0.311849881217
ACH-001283,0.240980101298
ACH-001289,0.128943299274
ACH-001295,0.165277121194
ACH-001300,0.338428026347
ACH-001301,0.201568738867
ACH-001302,0.400050470337
ACH-001303,0.287923981897
ACH-001306,0.327507634143
ACH-001318,0.286005538176
ACH-001322,0.180388574384
ACH-001328,0.350391256009
ACH-001332,0.244824962614
ACH-001333,0.0449504284887
ACH-001336,0.24668436064
ACH-001340,0.245356598987
ACH-001346,0.302655826809
ACH-001353,0.161275700188
ACH-001354,0.28235866371199997
ACH-001367,0.0870118544572
ACH-001368,0.23097473872
ACH-001374,0.186946555852
ACH-001375,0.20330121441500001
ACH-001377,0.263783777254
ACH-001380,0.324397012502
ACH-001391,0.12731329923100002
ACH-001407,0.23057179417100002
ACH-001408,0.0579757725799
ACH-001413,0.08932648494660002
ACH-001430,0.309900538748
ACH-001431,0.18335763770999997
ACH-001450,0.187604930987
ACH-001496,0.36167441281999996
ACH-001500,0.265420408423
ACH-001521,0.313481526426
ACH-001523,0.191076532255
ACH-001532,0.146879942407
ACH-001536,0.25081455146299997
ACH-001550,0.17907369383900001
ACH-001552,0.337292800161
ACH-001554,0.204563872073
ACH-001645,0.09892772386330001
ACH-001654,0.23080230432100002
ACH-001715,0.48619402724
ACH-001735,0.359757098651
ACH-001736,0.24294518621199998
ACH-001737,0.584521066993
ACH-001740,0.299404059199
ACH-001745,0.154035770799
ACH-001750,0.23940022181999995
ACH-001765,0.30807476749400003
ACH-001956,0.27986831991300004
ACH-001957,0.224601881906
