,MTRNR2L5 (100463289)
ACH-000004,4.53795207343e-05
ACH-000007,-0.0319293208705
ACH-000009,0.0031325399559
ACH-000011,-0.0543946154667
ACH-000012,-0.038132964829699995
ACH-000013,0.128926049035
ACH-000014,-0.125451359343
ACH-000015,-0.0811046090685
ACH-000017,-0.0193531793023
ACH-000018,-0.233835512219
ACH-000019,-0.0261990259567
ACH-000021,0.0479447723863
ACH-000022,-0.072642175745
ACH-000025,-0.41629466216600003
ACH-000028,-0.11348629861500001
ACH-000030,-0.34954004449500004
ACH-000035,-0.179257731163
ACH-000036,0.0487166176081
ACH-000037,0.0606882645197
ACH-000039,0.00503914853773
ACH-000040,-0.0636724122175
ACH-000041,0.0354636934444
ACH-000042,-0.211654013899
ACH-000045,0.100453972949
ACH-000047,-0.035238399690800004
ACH-000052,-0.060986825303100005
ACH-000053,-0.08538005373390001
ACH-000054,0.04585441223450001
ACH-000055,-0.202036168902
ACH-000060,-0.173948043123
ACH-000067,-0.120896182412
ACH-000070,-0.287563864691
ACH-000075,-0.0528368265539
ACH-000078,0.00915204003812
ACH-000082,-0.0330576836067
ACH-000085,-0.164052139698
ACH-000086,-0.11085303178099999
ACH-000087,-0.063706587438
ACH-000092,-0.034667109645
ACH-000095,-0.0273146613119
ACH-000097,-0.0609169207216
ACH-000098,-0.103959343037
ACH-000099,-0.0705638010449
ACH-000108,-0.009766196944920001
ACH-000113,0.00619905219883
ACH-000115,0.101370582995
ACH-000116,-0.0354261125528
ACH-000118,-0.00349260610834
ACH-000120,-0.0116755200171
ACH-000123,-0.0669164041072
ACH-000127,-0.10083765824999999
ACH-000128,-0.19306924312100002
ACH-000132,-0.165581243914
ACH-000133,-0.0842811976755
ACH-000137,-0.029112800258999996
ACH-000138,0.121989874323
ACH-000142,0.0632712988747
ACH-000143,-0.0710512087729
ACH-000146,-0.061323747465
ACH-000148,-0.135727805852
ACH-000150,-0.010453967536700002
ACH-000152,-0.235932479132
ACH-000153,-0.0700105221351
ACH-000159,-0.068859560596
ACH-000160,-0.16187248024
ACH-000163,-0.036966618376300005
ACH-000167,0.0529315001561
ACH-000168,0.28223963189
ACH-000169,-0.00444100610851
ACH-000178,0.023206791863799998
ACH-000182,-0.314413721387
ACH-000183,0.0031589716738400003
ACH-000188,-0.147331034365
ACH-000189,-0.012763212793
ACH-000190,-0.17523457205899998
ACH-000198,-0.0634565977962
ACH-000204,-0.137376080613
ACH-000206,-0.44797062428400003
ACH-000207,0.148983242578
ACH-000211,-0.10455574109999999
ACH-000215,0.00809084547433
ACH-000221,-0.09570859290610001
ACH-000222,0.0672247640964
ACH-000223,-0.07433606474639999
ACH-000226,-0.10746635255100001
ACH-000227,-0.22451186818799998
ACH-000228,-0.187633481899
ACH-000231,-0.06002255778440001
ACH-000232,-0.126420095332
ACH-000233,0.0538799013248
ACH-000234,0.0138996390672
ACH-000235,-0.00543236279861
ACH-000237,-0.18566823359999998
ACH-000238,0.0013558591434899999
ACH-000243,-0.0630190139403
ACH-000244,-0.120845537707
ACH-000246,0.0436230726724
ACH-000248,-0.10404395504200001
ACH-000250,-0.10829916858899999
ACH-000251,0.0681992137827
