,EOGT (285203)
ACH-000004,0.023937238631099998
ACH-000007,-0.08101392945989999
ACH-000009,-0.151549673813
ACH-000011,0.09733465669260001
ACH-000012,-0.0353989810438
ACH-000013,0.09805317234889999
ACH-000014,-0.0275986229048
ACH-000015,0.0770306086723
ACH-000017,0.0313058395029
ACH-000018,-0.16584228380000002
ACH-000019,-0.05252410353080001
ACH-000021,0.04088902114969999
ACH-000022,-0.024284158268499997
ACH-000025,-0.237204007799
ACH-000028,-0.08607507296489998
ACH-000030,0.00148812456978
ACH-000035,-0.0689815782559
ACH-000036,-0.034885298065499996
ACH-000037,0.209875043451
ACH-000039,0.35619671350500004
ACH-000040,-0.013657329730200002
ACH-000041,0.185868919014
ACH-000042,-0.00347108579521
ACH-000045,-0.0765170420649
ACH-000047,0.124294418161
ACH-000052,0.21625530202399998
ACH-000053,0.0419975812369
ACH-000054,-0.0479852122542
ACH-000055,0.154223502783
ACH-000060,0.0650746529295
ACH-000067,-0.317899711047
ACH-000070,0.0049796627052700005
ACH-000075,-0.0482613469343
ACH-000078,-0.0009186949423239998
ACH-000082,0.220906022907
ACH-000085,0.133312179123
ACH-000086,0.0556625034138
ACH-000087,0.0440833910261
ACH-000092,0.038785686200300006
ACH-000095,-0.00880231052077
ACH-000097,-0.113400152237
ACH-000098,-0.0627979156193
ACH-000099,0.0417033395088
ACH-000108,0.105385543045
ACH-000113,-0.0964275603362
ACH-000115,0.0542201981322
ACH-000116,0.00683062140718
ACH-000118,0.0522349583229
ACH-000120,0.0726631332362
ACH-000123,-0.07241062496730001
ACH-000127,-0.018277826144900002
ACH-000128,0.0054036895730000005
ACH-000132,0.11248162102499999
ACH-000133,0.111896008368
ACH-000137,-0.151653727506
ACH-000138,0.009667131621159999
ACH-000142,-0.0719101882098
ACH-000143,0.370416168258
ACH-000146,-0.00133237649725
ACH-000148,0.11575200186899999
ACH-000150,-0.10714746409800001
ACH-000152,0.0583058348821
ACH-000153,0.310076128342
ACH-000159,0.00868324268134
ACH-000160,-0.0326082911598
ACH-000163,0.0359593899831
ACH-000167,-0.0628678402987
ACH-000168,0.17557251136
ACH-000169,0.0841053002957
ACH-000178,-0.011013208558
ACH-000182,0.245856730942
ACH-000183,-0.0703988012423
ACH-000188,-0.086277402139
ACH-000189,0.021346799352099998
ACH-000190,-0.0373323368712
ACH-000198,-0.0331130843953
ACH-000204,-0.0727457610215
ACH-000206,0.304973180688
ACH-000207,-0.0504931462122
ACH-000211,-0.109053716007
ACH-000215,0.0623228412257
ACH-000221,0.0521552803449
ACH-000222,-0.00734846158927
ACH-000223,-0.0457140561063
ACH-000226,0.0176715777217
ACH-000227,-0.25388513622299996
ACH-000228,0.010734308658200001
ACH-000231,0.021057709122799997
ACH-000232,-0.0783985959305
ACH-000233,-0.0509384910566
ACH-000234,-0.0929578152266
ACH-000235,-0.0014122672511199998
ACH-000237,0.17576959239300002
ACH-000238,0.04549995381159999
ACH-000243,0.032225900602
ACH-000244,-0.111456671107
ACH-000246,0.0161377529091
ACH-000248,0.20939111115200001
ACH-000250,0.09404857561100001
ACH-000251,0.453205454325
ACH-000253,0.0145578011285
ACH-000255,0.181717722478
ACH-000256,0.0737500626473
ACH-000257,0.09434023990609999
ACH-000258,0.439399515743
ACH-000259,0.06890537614239998
ACH-000260,0.0705014160777
ACH-000261,-0.0033625487178799997
ACH-000262,0.04751269087619999
ACH-000263,-0.0884295567836
ACH-000264,0.041097813093699996
ACH-000265,0.0751594911004
ACH-000266,0.07529055041760001
ACH-000272,0.06522098622769999
ACH-000273,0.0892409867475
ACH-000274,-0.11644263627399999
ACH-000277,-0.177937075035
ACH-000278,-0.158426341647
ACH-000279,0.05673193887919999
ACH-000280,-0.0971917867282
ACH-000281,0.18689738564
ACH-000288,0.167038652414
ACH-000291,0.037845597625000005
ACH-000293,-0.161275614462
ACH-000294,-0.115729271085
ACH-000295,0.041668488737800005
ACH-000296,-0.23984566654800002
ACH-000302,0.0643565089969
ACH-000304,0.0909158511238
ACH-000307,-0.0802853546346
ACH-000308,-0.0215945606714
ACH-000310,-0.0849201699308
ACH-000311,0.101317503139
ACH-000312,0.0720738180817
ACH-000315,-0.00605766139832
ACH-000316,0.19085065634
ACH-000317,-0.193542883754
ACH-000318,0.131705643213
ACH-000319,0.0965872513404
ACH-000320,0.17535865930199998
ACH-000322,-0.38242868655699996
ACH-000323,-0.047050212704499994
ACH-000324,0.0701822724826
ACH-000329,-0.06618443612739999
ACH-000330,-0.052931006848400006
ACH-000331,-0.06361086898690001
ACH-000332,-0.0869603573527
ACH-000334,0.0312915854538
ACH-000335,-0.312928413279
ACH-000336,-0.354950881387
ACH-000337,-0.16101862206599998
ACH-000339,0.0504932446545
ACH-000341,0.09343191761330001
ACH-000348,0.222540181754
ACH-000350,-0.15027543008
ACH-000352,0.0179345724067
ACH-000356,0.06996423997760001
ACH-000361,-0.0153037957968
ACH-000362,0.08005730872330001
ACH-000363,0.0110896140474
ACH-000364,0.109939694911
ACH-000365,0.00324702581356
ACH-000366,-0.0352204064321
ACH-000368,0.111913841833
ACH-000374,-0.178966680392
ACH-000375,0.035089152890199996
ACH-000376,-0.013547570334700002
ACH-000381,-0.0588625703127
ACH-000383,0.050230058993199996
ACH-000387,0.08860937662419999
ACH-000389,-0.0313859327575
ACH-000390,-0.0747578786812
ACH-000393,-0.06619992027010001
ACH-000395,0.0407512115974
ACH-000397,-0.21363617700399998
ACH-000401,0.0668240460773
ACH-000402,0.260613650409
ACH-000403,-0.0287731576173
ACH-000404,-0.09633726981389999
ACH-000406,0.0378112853174
ACH-000407,0.044815180149999995
ACH-000408,-0.0634161621808
ACH-000410,0.023891285869999997
ACH-000411,0.024102732410499997
ACH-000414,-0.000846251693118
ACH-000415,-0.19132294417100001
ACH-000416,0.0383060346631
ACH-000420,-0.0568380712373
ACH-000421,0.0976922331469
ACH-000424,0.120769836491
ACH-000425,-0.13760310691400002
ACH-000426,0.320596750836
ACH-000427,-0.042685476036199994
ACH-000433,-0.221021278363
ACH-000436,0.0753197704833
ACH-000444,0.12041730545399999
ACH-000445,-0.128450498563
ACH-000448,-0.0901412443097
ACH-000450,-0.11130795659800001
ACH-000452,0.00240964632315
ACH-000454,-0.025448765657799997
ACH-000458,0.136687191894
ACH-000459,-0.006986117604089999
ACH-000460,0.062128079183099996
ACH-000461,0.058372534019800006
ACH-000463,-0.0173552897457
ACH-000464,-0.0764552853523
ACH-000466,0.275324044082
ACH-000467,0.0123638117124
ACH-000468,0.100488869254
ACH-000469,0.216488106884
ACH-000470,-0.0210930030735
ACH-000471,-0.0444278094881
ACH-000472,-0.0626121289768
ACH-000473,0.204143989812
ACH-000475,0.05418969349740001
ACH-000476,0.129801972423
ACH-000477,-0.45996490047899996
ACH-000480,-0.17546480356400002
ACH-000481,0.0341093489777
ACH-000483,0.04613840301969999
ACH-000484,0.105272027037
ACH-000485,0.0607247973525
ACH-000486,-0.0596526806494
