,PDE2A (5138)
ACH-000004,-0.00701380686332
ACH-000007,-0.21984432126400003
ACH-000009,-0.0725760693668
ACH-000011,-0.145400099224
ACH-000012,-0.10583219532600001
ACH-000013,-0.17318180608300002
ACH-000014,0.06703979519480001
ACH-000015,-0.146633806202
ACH-000017,-0.0695869982753
ACH-000018,-0.031844371589099994
ACH-000019,-0.5935599414289999
ACH-000021,-0.175382299537
ACH-000022,-0.17230921684
ACH-000025,-0.110662882735
ACH-000028,-0.190429419194
ACH-000030,-0.230291003145
ACH-000035,-0.047848904406500005
ACH-000036,-0.08722760330669999
ACH-000037,-0.06528593129369999
ACH-000039,-0.524458645433
ACH-000040,-0.118498996668
ACH-000041,-0.241881978115
ACH-000042,-0.06520503712709999
ACH-000045,0.14562783174000002
ACH-000047,-0.153003631965
ACH-000052,-0.23699172503899998
ACH-000053,-0.0531224291306
ACH-000054,-0.0857055166641
ACH-000055,-0.0572231325989
ACH-000060,-0.113553831706
ACH-000067,-0.0430159329914
ACH-000070,0.0148775238245
ACH-000075,-0.39611144080300004
ACH-000078,0.0569576204345
ACH-000082,-0.374786498207
ACH-000085,-0.0023444656891
ACH-000086,-0.347714051064
ACH-000087,-0.15373827533
ACH-000092,-0.149899141431
ACH-000095,-0.0154298644746
ACH-000097,-0.283445418634
ACH-000098,-0.205561549593
ACH-000099,-0.107164471519
ACH-000108,-0.18564167281399999
ACH-000113,-0.11034405329800001
ACH-000115,-0.0557306552355
ACH-000116,-0.19673004826499998
ACH-000118,-0.198248679425
ACH-000120,0.0251397811614
ACH-000123,-0.172235595275
ACH-000127,-0.19109830025199998
ACH-000128,-0.08682229169399999
ACH-000132,-0.235248962101
ACH-000133,-0.07742658856210001
ACH-000137,-0.27172301419399997
ACH-000138,-0.25828136392400003
ACH-000142,-0.130047333695
ACH-000143,0.022430134265999997
ACH-000146,0.0423886941252
ACH-000148,-0.0645435657104
ACH-000150,0.09865312342879999
ACH-000152,0.036144776737
ACH-000153,-0.175747283692
ACH-000159,0.07071178046610001
ACH-000160,-0.454669370362
ACH-000163,0.07854090738530001
ACH-000167,-0.0136927297563
ACH-000168,-0.0875557316481
ACH-000169,-0.039647922620800004
ACH-000178,-0.16377137161699998
ACH-000182,-0.22830979621
ACH-000183,-0.233577196027
ACH-000188,-0.241545010407
ACH-000189,-0.38707450274599997
ACH-000190,-0.125404092929
ACH-000198,-0.138766011509
ACH-000204,-0.272310703024
ACH-000206,0.0361058032863
ACH-000207,-0.385787830505
ACH-000211,-0.126104747439
ACH-000215,-0.143398036968
ACH-000221,-0.05016539662830001
ACH-000222,-0.15333182565700001
ACH-000223,-0.20234291252599998
ACH-000226,-0.256586553329
ACH-000227,-0.11709374215500001
ACH-000228,-0.415863249798
ACH-000231,-0.134993144945
ACH-000232,-0.167922653692
ACH-000233,-0.281527833834
ACH-000234,0.00217288780825
ACH-000235,-0.09478706780030001
ACH-000237,-0.12260058330600002
ACH-000238,-0.10137221748400001
ACH-000243,-0.153656972686
ACH-000244,-0.225586247899
ACH-000246,-0.09192183963810001
ACH-000248,-0.399642660987
ACH-000250,-0.108566986027
ACH-000251,-0.163523327626
ACH-000253,-0.08861072869239998
ACH-000255,-0.486814359439
ACH-000256,-0.291112757492
ACH-000257,0.179552048965
ACH-000258,-0.0606946980935
ACH-000259,-0.08672878433879999
ACH-000260,-0.199823170396
ACH-000261,-0.309780844632
ACH-000262,-0.194728609323
ACH-000263,-0.18117934285999998
ACH-000264,-0.17153034090799998
ACH-000265,-0.07243576075710001
ACH-000266,-0.0868554360758
ACH-000272,-0.00392724338296
ACH-000273,-0.113986691114
ACH-000274,-0.0643700160823
ACH-000277,-0.15621923262700002
ACH-000278,-0.362589694599
ACH-000279,-0.0273144909491
ACH-000280,0.0380492429437
ACH-000281,-0.24900891367699998
ACH-000288,-0.08689328242830001
ACH-000291,-0.117626856742
ACH-000293,-0.41093588747000004
ACH-000294,-0.00882332004105
ACH-000295,-0.05885397402630001
ACH-000296,0.209242910375
ACH-000302,-0.0539111280924
ACH-000304,0.023132700478500003
ACH-000307,-0.10446459679600001
ACH-000308,-0.212126939578
