,OTX2 (5015)
ACH-000004,0.029826872388
ACH-000007,0.21078261922699998
ACH-000009,0.059892749237099994
ACH-000011,0.139430122144
ACH-000012,0.147885277066
ACH-000013,0.041802767075
ACH-000014,0.123583831625
ACH-000015,0.0403710594017
ACH-000017,0.136582451328
ACH-000018,0.0718705258218
ACH-000019,0.115324329583
ACH-000021,0.207416183493
ACH-000022,0.208840361511
ACH-000025,0.11792100768699999
ACH-000028,0.126985602384
ACH-000030,0.184525645771
ACH-000035,0.258701609803
ACH-000036,0.0491591316015
ACH-000037,-0.047313994099300004
ACH-000039,0.0980036432639
ACH-000040,0.017580700521099998
ACH-000041,-0.181120726178
ACH-000042,0.260884860246
ACH-000045,0.017579962897900002
ACH-000047,0.0668523744128
ACH-000052,0.0356916635585
ACH-000053,0.115691190004
ACH-000054,-0.029100779034599997
ACH-000055,-0.954015875792
ACH-000060,-0.279671971704
ACH-000067,-0.0311709916737
ACH-000070,0.107791450482
ACH-000075,0.013607250557
ACH-000078,0.113560826295
ACH-000082,-0.133576599671
ACH-000085,0.0398846023407
ACH-000086,0.0968989242266
ACH-000087,-0.09081143877
ACH-000092,0.0827073696444
ACH-000095,-0.77553623216
ACH-000097,0.04618759363080001
ACH-000098,-0.0456986896174
ACH-000099,0.16992515424600002
ACH-000108,0.06889667311710002
ACH-000113,-0.0145485681655
ACH-000115,-0.0606542168891
ACH-000116,0.025735635541099998
ACH-000118,0.0635812916442
ACH-000120,0.123165752003
ACH-000123,0.012691976580799999
ACH-000127,0.143442844407
ACH-000128,-0.14620788089
ACH-000132,0.161962596593
ACH-000133,0.17972456367400003
ACH-000137,0.13286151021700002
ACH-000138,0.182394511785
ACH-000142,0.17327321528099998
ACH-000143,0.0380147185528
ACH-000146,0.217613596136
ACH-000148,0.13944403097000002
ACH-000150,0.20416886569499998
ACH-000152,-0.016123027409000002
ACH-000153,0.0339204417562
ACH-000159,0.0676803374123
ACH-000160,-0.04473312399109999
ACH-000163,0.036238756849800005
ACH-000167,0.213173781088
ACH-000168,0.333767133072
ACH-000169,0.159167762317
ACH-000178,0.18489393920299999
ACH-000182,0.0377777664552
ACH-000183,0.0180483088152
ACH-000188,0.036974484952300005
ACH-000189,0.188990234746
ACH-000190,0.0
ACH-000198,0.12963478855
ACH-000204,-0.181084016642
ACH-000206,0.009594598579040001
ACH-000207,0.373894669779
ACH-000211,-0.08608012460169999
ACH-000215,0.0758602633286
ACH-000221,0.058193266530999994
ACH-000222,0.22594165886300002
ACH-000223,0.014154029107200001
ACH-000226,-0.0238147826655
ACH-000227,0.566004638495
ACH-000228,0.0903212739005
ACH-000231,0.055567722004300005
ACH-000232,0.0240250871412
ACH-000233,0.136693239481
ACH-000234,-0.11600327368899999
ACH-000235,0.053518975252800007
ACH-000237,0.185722166579
ACH-000238,0.101903315758
ACH-000243,0.00845662050423
ACH-000244,0.0451371677741
ACH-000246,-0.00301707196425
ACH-000248,0.137093515148
ACH-000250,0.0187291711796
ACH-000251,0.41008005156099997
ACH-000253,0.051897012708400005
ACH-000255,0.089884523703
ACH-000256,0.138576814879
ACH-000257,-0.079453586307
ACH-000258,-0.0892218099913
ACH-000259,0.0313545003874
ACH-000260,0.138972378252
ACH-000261,0.0365843743939
ACH-000262,0.011672260220200001
ACH-000263,0.0736467800349
ACH-000264,-0.0820180975736
ACH-000265,0.0435788203182
ACH-000266,0.006119970655979999
ACH-000272,0.0674558180564
ACH-000273,0.243512230203
ACH-000274,0.242477750285
ACH-000277,-0.165566934108
ACH-000278,0.0753851774672
ACH-000279,-0.27830261995
ACH-000280,0.0702066182736
ACH-000281,0.100250826508
ACH-000288,0.0671342460076
ACH-000291,0.040778026723
ACH-000293,0.08682535416930001
ACH-000294,0.0356440727237
ACH-000295,0.16187890983699998
ACH-000296,-0.023037541268000002
ACH-000302,0.15945635857999998
ACH-000304,-0.401100494561
ACH-000307,0.106686438673
ACH-000308,0.035223709824
ACH-000310,0.005363122332949999
ACH-000311,-0.0531091215985
ACH-000312,0.0495297156348
ACH-000315,0.127339283862
ACH-000316,0.17163843975
ACH-000317,0.010715145935799999
ACH-000318,0.050660112583599995
ACH-000319,0.0776007183177
ACH-000320,0.10010489851399999
ACH-000322,0.10833489923900001
ACH-000323,0.21519170995700002
ACH-000324,-0.019304929712400002
ACH-000329,0.0495234680243
ACH-000330,0.20881198825599998
ACH-000331,0.15885009104800002
ACH-000332,-0.00044689236210300004
ACH-000334,0.169340740544
ACH-000335,-0.122091537488
ACH-000336,0.0781137573748
ACH-000337,0.499185084855
ACH-000339,0.10599546875499999
ACH-000341,-0.385718989115
ACH-000348,0.045456113570099994
ACH-000350,-0.0163007407648
ACH-000352,0.08356386429610001
ACH-000356,-0.111243847042
ACH-000361,-0.12353004237700001
ACH-000362,-0.0497795077842
ACH-000363,0.22667886558699998
ACH-000364,0.200601841568
ACH-000365,0.152750032088
ACH-000366,-0.0014524327422300001
ACH-000368,0.139704573484
ACH-000374,0.302194175727
ACH-000375,0.031165546751700003
ACH-000376,0.019909036049099996
ACH-000381,-0.05865903640430001
ACH-000383,0.0037180050349699995
ACH-000387,0.155963565991
ACH-000389,0.121824988103
ACH-000390,0.05831477324
ACH-000393,0.009861989169139999
ACH-000395,0.158257881254
ACH-000397,-0.0127202642326
ACH-000401,-0.030929479495299998
ACH-000402,0.24876392844200002
ACH-000403,0.112307518412
ACH-000404,0.033372667063199996
ACH-000406,0.06991847408060001
ACH-000407,0.005553388876229999
ACH-000408,-0.0734684569634
ACH-000410,0.193591352928
ACH-000411,0.17691092757
ACH-000414,0.0371254390573
ACH-000415,0.07712058530289999
ACH-000416,0.122148774438
ACH-000420,0.0760559669442
ACH-000421,0.0575220400554
ACH-000424,0.254460980312
ACH-000425,-0.020781667122400004
ACH-000426,-0.127798950108
ACH-000427,0.20395242852099998
ACH-000433,0.185117210291
ACH-000436,0.323654714168
ACH-000444,0.140597757119
ACH-000445,0.0281024763038
ACH-000448,0.0305142292705
ACH-000450,0.16156749809
ACH-000452,0.142548494942
ACH-000454,0.00496700894101
ACH-000458,-0.0028469321075600003
ACH-000459,-0.169820313625
ACH-000460,0.105372297479
ACH-000461,0.30140151641699997
ACH-000463,0.264857437546
ACH-000464,0.12380450526799999
ACH-000466,0.128480361069
ACH-000467,0.308632865801
ACH-000468,0.226710520213
ACH-000469,0.021147922554099998
ACH-000470,0.191442020343
ACH-000471,0.0734158240477
ACH-000472,-0.018202512110500002
ACH-000473,0.06309694742869999
ACH-000475,0.0700135965989
ACH-000476,0.00804406207692
ACH-000477,0.09193455540249999
ACH-000480,0.0771074780769
ACH-000481,-0.0772843093078
ACH-000483,0.0963373637799
ACH-000484,0.107654986351
ACH-000485,0.20599131377500002
ACH-000486,0.165415686872
ACH-000487,0.294784530658
ACH-000488,0.25665969522
ACH-000490,0.12922728192900002
ACH-000491,0.101123338462
ACH-000495,0.0386303134765
ACH-000496,0.229642814377
ACH-000499,0.00562046295835
ACH-000500,0.147951110606
ACH-000502,0.048746978511199995
ACH-000503,0.0844715506329
ACH-000505,0.0266754998505
ACH-000507,0.125726620997
ACH-000510,0.221392648741
ACH-000511,0.24193747780900002
ACH-000512,-0.143553597014
ACH-000516,0.0567860831961
ACH-000517,0.10096243997300001
ACH-000518,0.090896484869
ACH-000520,-0.0479856828589
ACH-000521,0.056271925373099996
ACH-000522,0.0365976699075
ACH-000524,0.0466222436098
ACH-000527,0.14816205941500002
ACH-000528,0.14106680839400002
ACH-000537,0.0747775007968
ACH-000541,-0.015251285091799998
ACH-000542,0.182659260266
ACH-000544,0.0871734386211
ACH-000545,0.055287176915
ACH-000547,-0.142451583889
ACH-000548,0.0737241349906
ACH-000549,0.118982648158
ACH-000550,-0.0383412981168
ACH-000552,-0.00456419406097
ACH-000556,0.17597471537099998
ACH-000557,0.180927305112
ACH-000570,0.11922573101
ACH-000571,0.042059001942600004
ACH-000573,0.06294977639209999
ACH-000576,0.19942793837
ACH-000580,0.0272717622179
ACH-000584,0.029976937426
ACH-000585,0.057344699897
ACH-000588,0.039557953438599996
ACH-000589,0.00398964032493
ACH-000591,-0.11435393491599999
ACH-000593,0.0403679413023
ACH-000600,0.08528640924039999
ACH-000601,0.13204930968
ACH-000604,-0.121804515473
ACH-000605,0.10065923275000001
ACH-000606,0.187810591428
ACH-000608,0.0035106241669
ACH-000614,-0.13858345274800002
ACH-000616,0.237657272285
ACH-000618,0.075287535327
ACH-000619,0.0471568332813
ACH-000620,-0.0409392235733
ACH-000621,0.267431019143
ACH-000622,-0.148471331274
ACH-000623,0.09904467834899999
ACH-000624,0.0232153826835
ACH-000627,0.151332576281
ACH-000630,0.1155087482
ACH-000632,0.14994241471
ACH-000633,0.07864928993480001
ACH-000637,0.171952895644
ACH-000638,0.123693272729
ACH-000646,-0.0964627984198
ACH-000647,0.0506008150748
ACH-000648,0.038251918134900004
ACH-000649,-0.042877538454999996
ACH-000651,0.08957498510339999
ACH-000652,-0.039949276749
ACH-000653,0.27520919213100004
ACH-000657,0.0430457826126
ACH-000658,0.153727239607
ACH-000661,0.08735559296769999
ACH-000662,0.114312330046
ACH-000663,0.150886431461
ACH-000665,0.07814692081749999
ACH-000671,0.31112222584399996
ACH-000673,0.18728794247900002
ACH-000676,0.0523933200965
ACH-000677,0.014699383473100002
ACH-000681,0.26331904261100003
ACH-000682,0.18397241190400002
ACH-000683,0.183689896069
ACH-000684,0.0221286856549
ACH-000688,0.257071865814
ACH-000693,0.174740471708
ACH-000694,0.115964778979
ACH-000695,0.14964733740299999
ACH-000696,0.138236128249
ACH-000697,0.18145880170899997
ACH-000699,-0.0026839743072000002
ACH-000701,0.316813783597
ACH-000706,0.0631783672399
ACH-000711,0.051591848919900006
ACH-000713,0.0612083180811
ACH-000714,0.18321959313900002
ACH-000718,0.35575978513800005
ACH-000720,0.040074972634400005
ACH-000721,0.0715507429557
ACH-000724,-0.161424182905
ACH-000725,0.114466218935
ACH-000732,0.252431022442
ACH-000734,0.21290443069899997
ACH-000735,0.186193176382
ACH-000736,0.064747031255
ACH-000738,-0.041814133361
ACH-000746,0.16490606424499998
ACH-000747,-0.0295730649774
ACH-000748,0.236960361608
ACH-000753,0.12864158399199999
ACH-000756,-0.189778855088
ACH-000757,0.0557186518186
ACH-000758,0.11742943824799999
ACH-000760,0.0823024870693
ACH-000763,-0.00241330070568
ACH-000764,-0.196707397372
ACH-000765,0.0682494078082
ACH-000766,0.151273183857
ACH-000767,-0.127418645957
ACH-000768,0.0567653823403
ACH-000769,0.152924086867
ACH-000770,0.17206531655699997
ACH-000771,0.008631835497219999
ACH-000773,0.061648494511000004
ACH-000776,0.140355944082
ACH-000777,0.165337195631
ACH-000778,0.305974912109
ACH-000781,0.0778909757166
ACH-000782,0.07427839216410001
ACH-000783,0.00265396009761
ACH-000784,0.0870911032838
ACH-000785,0.102980929341
ACH-000787,0.11872128771700001
ACH-000788,0.053075267526199996
ACH-000791,-0.028261216139099998
ACH-000792,0.129470880804
ACH-000794,0.19081130467399998
ACH-000796,0.012068124353200002
ACH-000799,-0.0165011349571
ACH-000800,0.486141033533
ACH-000802,0.00959029768886
ACH-000804,0.0571900349285
ACH-000805,0.28289162214
ACH-000809,0.14069436758
ACH-000810,0.0510374660735
ACH-000811,0.132401332072
ACH-000817,0.18284505429499998
ACH-000819,0.133270873214
ACH-000820,-0.334134581539
ACH-000821,0.197153517538
ACH-000822,-0.0363036707172
ACH-000823,0.023276141603599997
ACH-000824,0.0028053909617199997
ACH-000827,0.04459777826669999
ACH-000829,0.18340793051100002
ACH-000831,0.0246520992339
ACH-000832,0.019364497200900003
ACH-000833,-0.0257453176405
ACH-000834,0.071856485683
ACH-000835,0.0202714369965
ACH-000836,0.11929202242499999
ACH-000837,0.094673702854
ACH-000838,0.0328598553647
ACH-000839,0.000833090502955
ACH-000840,0.296844893021
ACH-000841,0.100549857091
ACH-000843,-0.0678100298539
ACH-000846,-0.0368400471424
