,BRI3 (25798)
ACH-000375,-0.123347825444
ACH-000376,-0.34199122861299996
ACH-000381,-0.142093791798
ACH-000383,-0.45203915513899995
ACH-000387,0.0119358524401
ACH-000389,-0.279545310137
ACH-000390,-0.30061262566
ACH-000393,-0.445462892117
ACH-000395,-0.55429776158
ACH-000397,-0.332405616651
ACH-000401,0.0269920244679
ACH-000402,-0.39981822968099995
ACH-000403,-0.3317658254
ACH-000404,-0.385102149987
ACH-000406,-0.15463630898
ACH-000407,-0.445698550679
ACH-000408,-0.0245945454611
ACH-000410,-0.201879290625
ACH-000411,-0.33620664311899995
ACH-000414,-0.0608863373676
ACH-000415,-0.443312132025
ACH-000416,-0.16367251396
ACH-000420,-0.39274171886299997
ACH-000421,-0.19669928265500003
ACH-000424,-0.324828936534
ACH-000425,-0.318788790566
ACH-000426,-0.0253084051405
ACH-000427,-0.263353399846
ACH-000433,-0.0587181920995
ACH-000436,-0.33387652257399997
ACH-000444,-0.181332809253
ACH-000445,-0.18318546223999999
ACH-000448,-0.24722755824200002
ACH-000450,0.0164905230097
ACH-000452,-0.211771282575
ACH-000454,-0.236197176807
ACH-000458,-0.19803393131799998
ACH-000459,-0.204566732366
ACH-000460,-0.401876803349
ACH-000461,-0.235326780276
ACH-000463,-0.418711132851
ACH-000464,-0.264249792643
ACH-000466,-0.341608699111
ACH-000467,-0.305454969474
ACH-000468,-0.0436013827625
ACH-000469,-0.224060467838
ACH-000470,-0.291577713871
ACH-000471,-0.228793764591
ACH-000472,-0.28947906929
ACH-000473,-0.260693745039
ACH-000475,-0.375710550531
ACH-000476,-0.383090956004
ACH-000477,-0.253386553556
ACH-000480,-0.40745647704599997
ACH-000481,-0.33566727922
ACH-000483,-0.35275372283399997
ACH-000484,-0.0262501298661
ACH-000485,-0.0897299771418
ACH-000486,-0.33688042375
ACH-000487,-0.31130233813999997
ACH-000488,-0.162786782181
ACH-000490,-0.029440093902400002
ACH-000491,-0.480511139874
ACH-000495,-0.32395501580200003
ACH-000496,-0.232254672922
ACH-000499,-0.296829323673
ACH-000500,-0.050701853399
ACH-000502,-0.272135556976
ACH-000503,-0.542897480266
ACH-000505,-0.368150172799
ACH-000507,-0.18709945491500002
ACH-000510,-0.150908511809
ACH-000511,-0.34030874638400005
ACH-000512,-0.16565003677200002
ACH-000516,-0.283602329483
ACH-000517,-0.182719182276
ACH-000518,-0.147514603214
ACH-000520,-0.331238006348
ACH-000521,-0.225939547804
ACH-000522,-0.331215489529
ACH-000524,-0.148689255977
ACH-000527,-0.310780855553
ACH-000528,-0.151912701353
ACH-000537,-0.322679057067
ACH-000541,-0.205318546157
ACH-000542,-0.22594248564599997
ACH-000544,-0.32954442502500003
ACH-000545,-0.422765383029
ACH-000547,-0.20321620150699998
ACH-000548,-0.136947376158
ACH-000549,-0.390525856885
ACH-000550,-0.49900155538400004
ACH-000552,-0.174402476981
ACH-000556,-0.17352971046000001
ACH-000557,0.146298737708
ACH-000570,-0.109416662864
ACH-000571,-0.374390229231
ACH-000573,-0.19923956247400001
ACH-000576,0.0743932010292
ACH-000580,-0.169959037284
ACH-000584,-0.198437289064
ACH-000585,-0.473850894466
ACH-000588,-0.156577366797
ACH-000589,-0.332424058556
ACH-000591,-0.2820117385
ACH-000593,-0.24604154402399997
ACH-000600,-0.0336005945473
ACH-000601,-0.0619796901906
ACH-000604,-0.10771891492
ACH-000605,-0.24214277251400002
ACH-000606,-0.283832994063
ACH-000608,-0.09153725249080001
ACH-000614,-0.43000276649700003
ACH-000616,-0.249952974853
ACH-000618,-0.088991122574
ACH-000619,-0.250964725213
ACH-000620,-0.09658198093289999
ACH-000621,-0.268386367359
ACH-000622,-0.19724573587000002
ACH-000623,-0.285150331511
ACH-000624,-0.289315648392
ACH-000627,-0.174343696261
ACH-000630,-0.418710545684
ACH-000632,-0.17031056434300001
ACH-000633,-0.28670764276
ACH-000637,-0.111793772854
ACH-000638,-0.323770994732
ACH-000646,-0.13054064337500002
ACH-000647,-0.115280784615
ACH-000648,-0.236780471765
ACH-000649,-0.217052336226
ACH-000651,-0.25242931982
ACH-000652,-0.194246042367
ACH-000653,-0.259165981548
ACH-000657,-0.12493978311
ACH-000658,-0.033994401768200004
ACH-000661,-0.334193335681
ACH-000662,-0.627436740178
ACH-000663,-0.307510108483
ACH-000665,-0.293822775501
ACH-000671,0.0673672629953
ACH-000673,-0.228704548498
ACH-000676,-0.264114175839
ACH-000677,-0.0485259892085
ACH-000681,-0.184569705049
ACH-000682,-0.367775308772
ACH-000683,-0.272877841025
ACH-000684,-0.39901886316699997
ACH-000688,-0.0763140638189
ACH-000693,-0.29410750348299997
ACH-000694,-0.110181286043
ACH-000695,-0.409504791526
ACH-000696,-0.21128623817000003
ACH-000697,-0.379551122351
ACH-000699,-0.19128229561
ACH-000701,-0.25286741971
ACH-000706,-0.214206121252
ACH-000711,-0.255450203809
ACH-000713,-0.334271377952
ACH-000714,-0.211013762371
ACH-000718,0.020429394358299997
ACH-000720,-0.187869875329
ACH-000721,-0.189667818308
ACH-000724,-0.260309481297
ACH-000725,-0.127783233711
ACH-000732,-0.146893043573
ACH-000734,-0.507894118438
ACH-000735,-0.449930579619
ACH-000736,-0.078866489327
ACH-000738,-0.029871052770500003
ACH-000746,-0.342165621634
ACH-000747,-0.170041581415
ACH-000748,-0.16477325466700002
ACH-000753,-0.160307351289
ACH-000756,-0.0632731285965
ACH-000757,-0.283338459195
ACH-000758,-0.321387448447
ACH-000760,-0.225370371004
ACH-000763,-0.08806865316849999
ACH-000764,-0.275875520167
ACH-000765,-0.35275706174000004
ACH-000766,-0.294174923833
ACH-000767,-0.116257324947
ACH-000768,-0.197978470669
ACH-000769,-0.110448858345
ACH-000770,-0.18477592339499999
ACH-000771,-0.351944143809
ACH-000773,-0.169897523089
ACH-000776,-0.23990196585700002
ACH-000777,-0.200158113959
ACH-000778,-0.223541385956
ACH-000781,-0.054287341931999994
ACH-000782,-0.280864993735
ACH-000783,-0.366396475873
ACH-000784,-0.147278061536
ACH-000785,-0.093802058507
ACH-000787,-0.047302376877899996
ACH-000788,-0.248934023907
ACH-000791,-0.194486483459
ACH-000792,-0.00556886850814
ACH-000794,-0.224850235414
ACH-000796,-0.277478068709
ACH-000799,-0.38142328920999996
ACH-000800,-0.34122147982900003
ACH-000802,-0.10565974060000001
ACH-000804,0.043578066222299996
ACH-000805,-0.20090807309
ACH-000809,-0.283115125313
ACH-000810,-0.13692059464099998
ACH-000811,-0.206393559546
ACH-000817,-0.302385112588
ACH-000819,-0.142542173779
ACH-000820,-0.17102800362999998
ACH-000821,-0.206673665167
ACH-000822,-0.17432907921500002
ACH-000823,-0.24148183902399997
ACH-000824,-0.09857304224539999
ACH-000827,-0.260048857135
ACH-000829,-0.17498241430199998
ACH-000831,-0.370984357434
ACH-000832,-0.171537550112
ACH-000833,-0.413915277569
ACH-000834,-0.27149432943199997
ACH-000835,-0.31130894248700003
ACH-000836,-0.241434563838
ACH-000837,-0.271395676638
ACH-000838,0.0097709617096
ACH-000839,-0.33208005953200004
ACH-000840,-0.21803615915999996
ACH-000841,-0.211925526027
ACH-000843,-0.370890480199
ACH-000846,-0.532759846279
ACH-000847,-0.217623885925
ACH-000848,-0.178316218114
ACH-000849,-0.208488445568
ACH-000851,-0.199494282528
ACH-000855,-0.19990435884
ACH-000856,-0.051369774436800006
ACH-000858,-0.09449065366329999
ACH-000859,-0.049496282463100005
ACH-000861,-0.23035957009
ACH-000862,-0.181634558609
ACH-000865,-0.21067888217
ACH-000866,-0.150499410757
ACH-000867,-0.23306028434099998
ACH-000869,-0.441961632289
ACH-000872,-0.0262033375874
ACH-000873,-0.157758193011
ACH-000876,-0.20066410267
ACH-000878,-0.288640069103
ACH-000880,-0.244113748206
ACH-000881,-0.13529718068399998
ACH-000882,-0.39515700678300003
ACH-000884,-0.0786318339514
ACH-000885,-0.09242480412939999
ACH-000887,-0.289445450963
ACH-000888,-0.13352493669999999
ACH-000889,-0.205284647384
ACH-000890,-0.476542816352
ACH-000896,-0.182780518851
ACH-000898,-0.169201941573
ACH-000900,-0.08043288168189999
ACH-000901,-0.122849367775
ACH-000905,-0.137856977372
ACH-000906,-0.300437273783
ACH-000907,-0.27366865365299997
ACH-000910,-0.140051205284
ACH-000911,-0.351163132025
ACH-000912,-0.163952028537
ACH-000913,-0.155309090165
ACH-000915,-0.199866489984
ACH-000916,-0.22742673508699998
ACH-000917,-0.166673191553
ACH-000921,-0.46038107577799997
ACH-000924,-0.179152458415
ACH-000926,-0.165636207239
ACH-000928,-0.18358322024999998
ACH-000929,-0.07775634929519999
ACH-000932,-0.0244070128039
ACH-000935,-0.138914294462
ACH-000936,-0.154289808752
ACH-000937,-0.163406343884
ACH-000938,-0.214743873132
ACH-000939,-0.252137147903
ACH-000941,-0.08753040482239999
ACH-000943,-0.206307484481
ACH-000946,-0.230014107561
ACH-000947,-0.0795320581692
ACH-000948,-0.28649473492
ACH-000950,-0.476988157587
ACH-000953,-0.29628353108000005
ACH-000957,-0.335413372715
ACH-000958,-0.171397631057
ACH-000960,-0.24526942943100002
ACH-000963,-0.35233616048699995
ACH-000968,-0.156204635863
ACH-000969,-0.389705939563
ACH-000973,-0.331929469292
ACH-000974,-0.35156218636500003
ACH-000975,-0.191352099036
ACH-000976,-0.229993312972
ACH-000978,-0.11885151879000001
ACH-000980,-0.223057019452
ACH-000984,-0.438020236056
ACH-000986,-0.11102029234
ACH-000988,-0.099923758004
ACH-000993,-0.286030658325
ACH-000994,-0.12335852818399999
ACH-000996,-0.363965032593
ACH-001001,-0.15074066173599998
ACH-001020,-0.387041367347
ACH-001028,-0.128413583681
ACH-001031,-0.265266167215
ACH-001038,-0.20842197576299998
ACH-001048,-0.431605763769
ACH-001050,-0.757254031488
ACH-001053,-0.106941295466
ACH-001054,-0.129491975792
ACH-001061,-0.165206194084
ACH-001067,-0.461431413525
ACH-001075,-0.0765444450776
ACH-001096,0.0393802786906
ACH-001128,-0.09932199170089999
ACH-001134,-0.377267335781
ACH-001151,-0.446568571547
ACH-001163,-0.299653447296
ACH-001164,-0.294139535511
ACH-001173,-0.08346026599610001
ACH-001183,-0.142999431456
ACH-001184,-0.11069602931700001
ACH-001190,-0.516470097206
ACH-001192,-0.07490482538649999
ACH-001193,-0.292357399267
ACH-001196,-0.189976243977
ACH-001197,-0.285789739807
ACH-001205,-0.291859745647
ACH-001211,-0.40291709267399994
ACH-001212,-0.10946538568
ACH-001228,-0.21344450959699998
ACH-001232,-0.07074955628889999
ACH-001239,-0.34645902904700004
ACH-001274,-0.110762649494
ACH-001275,-0.09840177220219999
ACH-001277,-0.054505514085099994
ACH-001278,-0.200545333161
ACH-001280,-0.11708076578500001
ACH-001283,-0.19883707702300002
ACH-001289,-0.558044349056
ACH-001295,-0.143440062482
ACH-001300,-0.17297813500300002
ACH-001301,-0.301016385309
ACH-001302,-0.352690270218
ACH-001303,-0.0726253561505
ACH-001306,-0.317712802697
ACH-001318,-0.254303467782
ACH-001322,-0.118047278452
ACH-001328,-0.29862405086599997
ACH-001332,-0.669460730841
ACH-001333,-0.100487784508
ACH-001336,-0.264552526837
ACH-001340,-0.311128621913
ACH-001346,-0.11437202010500001
ACH-001353,-0.192964386633
ACH-001354,-0.0599762943525
ACH-001367,-0.35607035204899995
ACH-001368,-0.418548114103
ACH-001374,-0.7560794520440001
ACH-001375,-0.294293411133
ACH-001377,-0.19486886684000002
ACH-001380,-0.166803894377
ACH-001391,-0.072414078281
ACH-001407,-0.128332058745
ACH-001408,-0.242311401027
ACH-001413,-0.39694004266500005
ACH-001430,0.140522870843
ACH-001431,-0.181432903506
ACH-001450,-0.13615305425899998
ACH-001496,-0.118165110237
ACH-001500,-0.39904540365400004
ACH-001521,-0.151955390882
ACH-001523,-0.503546882992
ACH-001532,-0.207340890423
ACH-001536,-0.0684282654439
ACH-001550,-0.16970591990400002
ACH-001552,-0.248137928441
ACH-001554,-0.181251644927
ACH-001645,-0.133024622482
ACH-001654,-0.40705451243699997
ACH-001715,-0.5678917829819999
ACH-001735,-0.185585989042
ACH-001736,-0.259596156409
ACH-001737,-0.646242760823
ACH-001740,-0.195352021962
ACH-001745,-0.20324776803599998
ACH-001750,-0.08881106320049999
ACH-001765,-0.217908536613
ACH-001956,-0.266303936962
ACH-001957,-0.285494789908
