,SNURF (8926)
ACH-000004,-0.15009832474
ACH-000007,-0.221339044241
ACH-000009,-0.024232628811499998
ACH-000011,-0.006290218637859999
ACH-000012,-0.0203542100313
ACH-000013,0.102193464966
ACH-000014,-0.02751945832
ACH-000015,0.0670815690712
ACH-000017,-0.0329023564336
ACH-000018,0.2241283847
ACH-000019,-0.009142210879299999
ACH-000021,0.117413060101
ACH-000022,-0.08955791320289999
ACH-000025,0.0682619884595
ACH-000028,0.11763964344000001
ACH-000030,0.027876252185299998
ACH-000035,0.0623869108471
ACH-000036,0.06942459388899999
ACH-000037,-0.117934180329
ACH-000039,0.17690166106199998
ACH-000040,-0.0343079360128
ACH-000041,-0.11253160755899999
ACH-000042,0.142624399337
ACH-000045,0.013419214649399998
ACH-000047,0.0481393475559
ACH-000052,-0.0780442122341
ACH-000053,-0.0719474206191
ACH-000054,-0.0687290306486
ACH-000055,-0.0154659250736
ACH-000060,0.111024620985
ACH-000067,-0.00406031745751
ACH-000070,-0.0346672551896
ACH-000075,-0.19561672691399998
ACH-000078,0.172802004845
ACH-000082,-0.0776096770433
ACH-000085,-0.08251782880979999
ACH-000086,-0.0189655790742
ACH-000087,-0.16331250126
ACH-000092,0.0441059696667
ACH-000095,-0.00821387455399
ACH-000097,-0.06980161297569999
ACH-000098,0.030029446748900002
ACH-000099,-0.00384341216334
ACH-000108,-0.132875072971
ACH-000113,-0.0031351368534899998
ACH-000115,0.00391730227352
ACH-000116,0.0407479352329
ACH-000118,0.07929116950330001
ACH-000120,0.113553672859
ACH-000123,-0.100858701395
ACH-000127,0.00418807955499
ACH-000128,0.0525936751641
ACH-000132,-0.30798585586800004
ACH-000133,-0.00410516582258
ACH-000137,0.10461409690099999
ACH-000138,0.133432707531
ACH-000142,0.0199045451164
ACH-000143,-0.16199762883500002
ACH-000146,0.0870877526846
ACH-000148,-0.0179768372032
ACH-000150,0.0164081822599
ACH-000152,-0.0507443205849
ACH-000153,0.036480940629
ACH-000159,0.0322079082897
ACH-000160,-0.0397413380937
ACH-000163,0.152040386827
ACH-000167,-0.0187952970997
ACH-000168,-0.030515412188400003
ACH-000169,0.00464665112579
ACH-000178,-0.105880225483
ACH-000182,0.0184645479999
ACH-000183,0.0451628596835
ACH-000188,-0.195809651352
ACH-000189,-0.08308672998210001
ACH-000190,-0.23256355520999997
ACH-000198,-0.017193669314299997
ACH-000204,0.123763163235
ACH-000206,-0.329035628539
ACH-000207,0.120766472775
ACH-000211,-0.0308392465797
ACH-000215,0.042749869755999995
ACH-000221,-0.025814353612099997
ACH-000222,0.100657380198
ACH-000223,-0.20649213805599997
ACH-000226,-0.22433959853399998
ACH-000227,0.060265877608400006
ACH-000228,-0.126699003652
ACH-000231,-0.155414741199
ACH-000232,0.0783423663599
ACH-000233,-0.038132139180199996
ACH-000234,0.017445400363900004
ACH-000235,0.0343823405519
ACH-000237,-0.0811196539716
ACH-000238,0.140866431959
ACH-000243,-0.0489080080901
ACH-000244,0.10849867992000001
ACH-000246,0.173365108418
ACH-000248,-0.0639922758502
ACH-000250,0.022071393218099998
ACH-000251,0.0341100638963
