,GOLIM4 (27333)
ACH-000234,-0.393065081447
ACH-000235,-0.19773686464200002
ACH-000237,-0.274476817192
ACH-000238,0.101544014451
ACH-000243,-0.18164306451499998
ACH-000244,-0.0186164536265
ACH-000246,-0.0382027734365
ACH-000248,-0.111823808673
ACH-000250,-0.07264243375
ACH-000251,0.0011347409362800001
ACH-000253,0.036828283975300004
ACH-000255,0.059658053387000004
ACH-000256,-0.015465276883300001
ACH-000257,0.106805531754
ACH-000258,-0.372206339908
ACH-000259,-0.10611806854900001
ACH-000260,-0.17394098860399998
ACH-000261,-0.100357176306
ACH-000262,-0.0978980834923
ACH-000263,0.041575966655000005
ACH-000264,-0.0634874410138
ACH-000265,-0.0931597704246
ACH-000266,-0.142351351087
ACH-000272,-0.054409266657699996
ACH-000273,-0.13947445347
ACH-000274,-0.21480066009399998
ACH-000277,0.0108370351839
ACH-000278,-0.260791726088
ACH-000279,-0.21962644006700002
ACH-000280,-0.184662025725
ACH-000281,-0.32695776596000004
ACH-000288,0.020340075013999998
ACH-000291,0.0171804503443
ACH-000293,0.24633719189199998
ACH-000294,-0.021637902312400002
ACH-000295,0.0431228972017
ACH-000296,-0.278501014737
ACH-000302,-0.130463805389
ACH-000304,-0.101071423651
ACH-000307,-0.0389333511263
ACH-000308,-0.0587490828596
ACH-000310,-0.37533890252700003
ACH-000311,-0.244407284754
ACH-000312,-0.17017459272799998
ACH-000315,0.18333017897999998
ACH-000316,-0.186416201823
ACH-000317,-0.0349175865163
ACH-000318,0.011264357344799998
ACH-000319,0.0831727219775
ACH-000320,-0.24789143899099997
ACH-000322,-0.337810810154
ACH-000323,-0.286146943029
ACH-000324,-0.078235639765
ACH-000329,-0.062255965532
ACH-000330,-0.23268831615200003
ACH-000331,-0.18015484960099998
ACH-000332,-0.16545158562
ACH-000334,-0.011250946769700001
ACH-000335,-0.307740144682
ACH-000336,-0.258619374014
ACH-000337,-0.0652224624229
ACH-000339,-0.209215559058
ACH-000341,-0.359367021601
ACH-000348,-0.157167686686
ACH-000350,-0.0567678098312
ACH-000352,-0.0503516498707
ACH-000356,0.270288516607
ACH-000361,0.053853457715099994
ACH-000362,-0.0152997272204
ACH-000363,-0.0447219327542
ACH-000364,-0.16226302294000003
ACH-000365,-0.038273254225400004
ACH-000366,-0.165094423353
ACH-000368,0.043825937371
ACH-000374,-0.0205365608364
ACH-000375,-0.425510878367
ACH-000376,-0.171055992067
ACH-000381,-0.22334446658399998
ACH-000383,-0.148226341566
ACH-000387,-0.176828785258
ACH-000389,-0.157437217762
ACH-000390,-0.330401920548
ACH-000393,-0.112139176633
ACH-000395,-0.252016866831
ACH-000397,0.0332542225154
ACH-000401,-0.08064118217119999
ACH-000402,-0.323989909571
ACH-000403,0.00546228328193
ACH-000404,-0.152150093323
ACH-000406,-0.0428915592937
ACH-000407,-0.25135798539500004
ACH-000408,-0.133847987384
ACH-000410,-0.16651942934
ACH-000411,-0.165797636703
ACH-000414,-0.0619197011781
ACH-000415,-0.191667652047
ACH-000416,-0.109176073956
ACH-000420,0.053846457077900006
ACH-000421,-0.218753830711
ACH-000424,-0.19611784292399997
ACH-000425,0.08258670435399999
ACH-000426,0.0176805417568
ACH-000427,0.07299342808999999
ACH-000433,-0.134799344491
ACH-000436,-0.0566973349804
ACH-000444,-0.20081340718
ACH-000445,-0.11090612750399999
ACH-000448,-0.23311644753199998
ACH-000450,-0.329052235633
ACH-000452,-0.127213729593
ACH-000454,-0.270079915441
ACH-000458,-0.0248131910171
ACH-000459,-0.19534369242
ACH-000460,-0.14664337410199998
ACH-000461,-0.0373266805736
ACH-000463,-0.021130788470900004
ACH-000464,-0.022714236611200003
ACH-000466,-0.290047811026
ACH-000467,-0.0670969936121
ACH-000468,0.06640808710479999
ACH-000469,-0.277336928428
ACH-000470,-0.270152601252
ACH-000471,-0.19710244610599997
ACH-000472,-0.121406096448
ACH-000473,0.00676874242651
ACH-000475,-0.040429669796
ACH-000476,-0.207571501972
ACH-000477,-0.229878451338
ACH-000480,-0.134918435188
ACH-000481,-0.10220598674
ACH-000483,0.334899516818
ACH-000484,-0.218312788378
ACH-000485,-0.180958953908
ACH-000486,-0.059745031315
ACH-000487,-0.17734648680799997
ACH-000488,-0.116819781444
ACH-000490,-0.11529203565
ACH-000491,0.037755322559699996
ACH-000495,-0.296472307004
ACH-000496,-0.271669583886
ACH-000499,0.0673371002606
ACH-000500,0.09163263686930001
ACH-000502,-0.167357981253
ACH-000503,0.19703680372000001
ACH-000505,-0.0696167583455
ACH-000507,-0.10726764316500001
ACH-000510,-0.0395812083942
ACH-000511,-0.0318121274982
ACH-000512,0.0785066268933
ACH-000516,-0.114053258031
ACH-000517,-0.110765553486
ACH-000518,0.155557726473
ACH-000520,-0.113238712721
ACH-000521,-0.18089766510400002
ACH-000522,0.0360173339649
ACH-000524,-0.197645005307
ACH-000527,-0.175012385286
ACH-000528,-0.28662257510600003
ACH-000537,0.07277627101669999
ACH-000541,-0.217082683451
ACH-000542,-0.05753036522919999
ACH-000544,-0.09056469657029999
ACH-000545,-0.220698680117
ACH-000547,0.09234256325519999
ACH-000548,-0.08499460059910001
ACH-000549,-0.141770572701
ACH-000550,0.0141554180533
ACH-000552,-0.0714404824867
ACH-000556,-0.0544756984315
ACH-000557,0.16848637697000002
ACH-000570,-0.186427328862
ACH-000571,-0.0508354072812
ACH-000573,-0.15752128978399998
ACH-000576,-0.175755356598
ACH-000580,-0.0799764391809
ACH-000584,-0.127059736012
ACH-000585,-0.208390564523
ACH-000588,0.0655258049731
ACH-000589,-0.215173174809
ACH-000591,-0.220885402504
ACH-000593,-0.0877011962997
ACH-000600,0.000466320249983
ACH-000601,-0.11682050408700001
ACH-000604,-0.0254525480602
ACH-000605,-0.10149721115700001
ACH-000606,0.061412021037999996
ACH-000608,-0.04498269807440001
ACH-000614,-0.19022794988699998
ACH-000616,-2.33314109715e-05
ACH-000618,-0.0220426736552
ACH-000619,-0.0473540273372
ACH-000620,0.161578144529
ACH-000621,0.0888491821909
ACH-000622,-0.039253532015199995
ACH-000623,0.050200400415000006
ACH-000624,0.0115097499172
ACH-000627,-0.11011111383700001
ACH-000630,-0.216662301899
ACH-000632,0.0196334082642
ACH-000633,0.0944428636143
ACH-000637,-0.130092082908
ACH-000638,-0.103043088437
ACH-000646,-0.23497210498399998
ACH-000647,-0.0875963842179
ACH-000648,-0.208398875846
ACH-000649,-0.138842632908
ACH-000651,-0.119705694233
ACH-000652,-0.0971451895794
ACH-000653,-0.121599215854
ACH-000657,-0.0721740091845
ACH-000658,-0.0902549786767
ACH-000661,-0.162709127166
ACH-000662,0.20971047325999997
ACH-000663,-0.19859332587099998
ACH-000665,-0.194639730236
ACH-000671,-0.182180100706
ACH-000673,-0.151550557279
ACH-000676,-0.138803855576
ACH-000677,0.0274661102052
ACH-000681,-0.17374497557799998
ACH-000682,-0.12122102472599999
ACH-000683,-0.11230345055400001
ACH-000684,-0.21617486756499998
ACH-000688,-0.13806839636499998
ACH-000693,-0.159087471701
ACH-000694,-0.0184228393888
ACH-000695,-0.199801434407
ACH-000696,-0.209602361849
ACH-000697,0.0203676583917
ACH-000699,-0.097949352202
ACH-000701,-0.0722300419725
ACH-000706,-0.08674262137610002
ACH-000711,-0.055858182844199994
ACH-000713,0.04525553402969999
ACH-000714,-0.18856264919399998
ACH-000718,-0.183214581903
ACH-000720,-0.0260906707143
ACH-000721,-0.0910700986841
ACH-000724,-0.22165590189800002
ACH-000725,0.015418413281
ACH-000732,-0.312220612777
ACH-000734,-0.152534588746
ACH-000735,-0.22973157991
ACH-000736,-0.43865376837399994
ACH-000738,-0.209953930677
ACH-000746,-0.017938117125900002
ACH-000747,-0.042106421326900005
ACH-000748,-0.112498630637
ACH-000753,-0.142388892055
ACH-000756,-0.174143380741
ACH-000757,-0.00647179774967
ACH-000758,0.00278705983113
ACH-000760,0.0126831663741
ACH-000763,-0.257618123868
ACH-000764,0.102686393512
ACH-000765,0.0877090644194
ACH-000766,0.10069150948200001
ACH-000767,-0.146751063625
ACH-000768,0.032352757483900006
ACH-000769,-0.25200677057
ACH-000770,-0.18745373096999998
ACH-000771,-0.109766844824
ACH-000773,-0.17915674324
ACH-000776,-0.0655883219368
ACH-000777,-0.288721829665
ACH-000778,-0.11736073898499999
ACH-000781,-0.00800430784139
ACH-000782,-0.06121070854169999
ACH-000783,-0.09996735570939999
ACH-000784,-0.0932828393651
ACH-000785,-0.17612821100499998
ACH-000787,-0.11653341848200001
ACH-000788,0.043831486742099995
ACH-000791,-0.10365049417500001
ACH-000792,-0.161708109043
ACH-000794,-0.111028373047
ACH-000796,-0.126425396906
ACH-000799,-0.20694857623500001
ACH-000800,-0.11340882650999999
ACH-000802,-0.151295870073
ACH-000804,-0.0397060183966
ACH-000805,-0.17468184588100003
ACH-000809,-0.239233636459
ACH-000810,-0.303235734168
ACH-000811,-0.129735352916
ACH-000817,-0.253401602294
ACH-000819,-0.145391667129
ACH-000820,-0.369222152085
ACH-000821,0.12170635388
ACH-000822,-0.119628633966
ACH-000823,-0.155132939862
ACH-000824,-0.0432300052721
ACH-000827,-0.178266192274
ACH-000829,-0.32350280381700003
ACH-000831,-0.08327218876939999
ACH-000832,0.0783319368623
ACH-000833,-0.142797999689
ACH-000834,0.10685573106
ACH-000835,-0.150460716874
ACH-000836,-0.129390700392
ACH-000837,-0.15454053958900002
ACH-000838,0.108066402752
ACH-000839,-0.11676544559499999
ACH-000840,-0.0580118403505
ACH-000841,-0.295257629692
ACH-000843,0.010605814784999999
ACH-000846,-0.201834176952
ACH-000847,-0.30786853751800003
ACH-000848,-0.07819146958789999
ACH-000849,0.0257298056705
ACH-000851,-0.151349458554
ACH-000855,-0.176897919898
ACH-000856,-0.0350047450655
ACH-000858,-0.036214872292900005
ACH-000859,0.20253439965599998
ACH-000861,-0.0974112367565
ACH-000862,-0.460428584349
ACH-000865,-0.11561319998099999
ACH-000866,-0.125152106191
ACH-000867,0.0445038586465
ACH-000869,-0.12891280154999998
ACH-000872,0.0667539886782
ACH-000873,-0.44881081986599997
ACH-000876,-0.17470814197099999
ACH-000878,0.161701419727
ACH-000880,0.0291449491975
ACH-000881,-0.0609589021928
ACH-000882,-0.0477817814267
ACH-000884,-0.197551999736
ACH-000885,-0.271371322729
ACH-000887,0.0333923560598
ACH-000888,-0.11055670443299999
ACH-000889,-0.129561602653
ACH-000890,-0.124690665598
ACH-000896,-0.197922431371
ACH-000898,-0.26670174822799997
ACH-000900,-0.160432475946
ACH-000901,-0.0769662683984
ACH-000905,-0.109248423608
ACH-000906,-0.127670316963
ACH-000907,-0.228196333497
ACH-000910,-0.455998368362
ACH-000911,-0.0237366987346
ACH-000912,0.00813731855395
ACH-000913,0.033681168915
ACH-000915,-0.0346827019594
ACH-000916,-0.145516359616
ACH-000917,-0.25520634184700003
ACH-000921,-0.203389604373
ACH-000924,-0.104896897673
ACH-000926,-0.269559897157
ACH-000928,-0.152631534934
ACH-000929,-0.078377620792
ACH-000932,-0.35156156310099995
ACH-000935,-0.24041397874200002
ACH-000936,-0.106891302034
ACH-000937,-0.08754894517419999
ACH-000938,-0.0393338161876
ACH-000939,0.059975965851499995
ACH-000941,-0.24954787075800003
ACH-000943,-0.15631833165
ACH-000946,-0.127558664088
ACH-000947,-0.00668293793889
ACH-000948,-0.0516342440729
ACH-000950,-0.159538051153
ACH-000953,-0.0352489937384
ACH-000957,0.0358565786696
ACH-000958,-0.23883519204
ACH-000960,-0.058103246011
ACH-000963,0.18529404662
ACH-000968,-0.00328810085172
ACH-000969,-0.210784467929
ACH-000973,-0.32334158563
ACH-000974,-0.145531997829
ACH-000975,-0.0291622265992
ACH-000976,-0.0714183620273
ACH-000978,0.28421381426
ACH-000980,-0.0355029238251
ACH-000984,0.07411001927239999
ACH-000986,-0.217200993123
ACH-000988,-0.210999015066
ACH-000993,-0.0937387523561
ACH-000994,-0.026304343512499998
ACH-000996,-0.33044297505
ACH-001001,-0.0637085283371
ACH-001020,-0.27711819279100003
ACH-001028,-0.157694683923
ACH-001031,-0.0581873190228
ACH-001038,-0.186802181739
ACH-001048,-0.346920045798
ACH-001050,0.050457112444199995
ACH-001053,0.0969634655788
ACH-001054,-0.174388555267
ACH-001061,0.00845815398959
ACH-001067,-0.11214861085000001
ACH-001075,-0.36551097996699994
ACH-001096,-0.182486086787
ACH-001128,-0.224005478783
ACH-001134,-0.0736223066512
ACH-001151,-0.021314839246400003
ACH-001163,-0.058918244342800005
ACH-001164,0.35526111858900006
ACH-001173,-0.18911094374200002
ACH-001183,-0.212840680501
ACH-001184,-0.09472068424789999
ACH-001190,-0.10089874649800001
ACH-001192,-0.109524985714
ACH-001193,-0.24185502210700002
ACH-001196,-0.0410522568921
ACH-001197,-0.17510407923500002
ACH-001205,-0.208592191298
ACH-001211,-0.051206209384
ACH-001212,-0.309959361934
ACH-001228,-0.43926328068099996
ACH-001232,0.0670421808506
ACH-001239,-0.127134818963
ACH-001274,-0.116658108198
ACH-001275,0.10943022162900001
ACH-001277,0.0296683214531
ACH-001278,-0.13173806072799998
ACH-001280,0.20389390589200002
ACH-001283,0.0035311341118600004
ACH-001289,-0.114038155113
ACH-001295,-0.00112886045351
ACH-001300,-0.05415751123240001
ACH-001301,-0.04681255437580001
ACH-001302,-0.0800429866083
ACH-001303,0.0162835732838
ACH-001306,-0.00718347882629
ACH-001318,-0.152549948297
ACH-001322,-0.306583991649
ACH-001328,-0.0434807932835
ACH-001332,-0.0525613552383
ACH-001333,0.037292073432499996
ACH-001336,-0.0163001440279
ACH-001340,-0.015086324353
ACH-001346,0.0440698038992
ACH-001353,-0.28348249916900004
ACH-001354,0.36118619685099995
ACH-001367,-0.28609679254799997
ACH-001368,-0.152221655698
ACH-001374,-0.22744081548300002
ACH-001375,0.0436488841586
ACH-001377,0.0801360607306
ACH-001380,0.0421337887892
ACH-001391,-0.0282991846826
ACH-001407,-0.070747922363
ACH-001408,-0.266883886017
ACH-001413,-0.212293954238
ACH-001430,-0.09522655568189999
ACH-001431,-0.0311239244429
ACH-001450,-0.0821083521884
ACH-001496,-0.321693198091
ACH-001500,-0.170679098878
ACH-001521,-0.336583751675
ACH-001523,-0.0838121205153
ACH-001532,-0.08835251761669999
ACH-001536,-0.427915678545
ACH-001550,-0.09504669548900001
ACH-001552,0.0254238964837
ACH-001554,-0.101911816416
ACH-001645,-0.0381315968172
ACH-001654,-0.026089193030500002
ACH-001715,-0.0949510292092
ACH-001735,-0.143563460863
ACH-001736,0.05048227473709999
ACH-001737,0.19760263553100002
ACH-001740,0.17375271992
ACH-001745,-0.00677690636937
ACH-001750,0.06927694010419999
ACH-001765,-0.0672919518779
ACH-001956,-0.220873902922
ACH-001957,-0.214388780967
