,CRP (1401)
ACH-000235,-0.0611924186474
ACH-000237,-0.141629431006
ACH-000238,0.0205760432316
ACH-000243,0.10617896271600001
ACH-000244,-0.44173025645900005
ACH-000246,-0.130318507741
ACH-000248,-0.264595580219
ACH-000250,-0.183446292746
ACH-000251,-0.0729729509822
ACH-000253,-0.09893165197380001
ACH-000255,-0.247848320004
ACH-000256,-0.07002590766530001
ACH-000257,-0.372541966928
ACH-000258,-0.426588258806
ACH-000259,-0.07530439329960001
ACH-000260,-0.102154790185
ACH-000261,-0.106829687779
ACH-000262,-0.14468902345999998
ACH-000263,-0.205362290002
ACH-000264,-0.19996843692400001
ACH-000265,-0.0826452170304
ACH-000266,0.0140783962622
ACH-000272,-0.23276879811700002
ACH-000273,-0.349984672354
ACH-000274,0.15633943011600002
ACH-000277,-0.173260042673
ACH-000278,-0.225779468651
ACH-000279,-0.102626993532
ACH-000280,-0.104107864094
ACH-000281,0.07951743750519999
ACH-000288,-0.206838583025
ACH-000291,0.08808442069630001
ACH-000293,-0.17570314454
ACH-000294,-0.228805947836
ACH-000295,0.0587880612746
ACH-000296,0.004356761193979999
ACH-000302,-0.160563445331
ACH-000304,-0.38131208788300003
ACH-000307,-0.19836623761
ACH-000308,-0.0453101201726
ACH-000310,-0.050846221622900006
ACH-000311,0.056432173956000004
ACH-000312,-0.0436206683893
ACH-000315,-0.0792669262538
ACH-000316,-0.0382616346504
ACH-000317,-0.339643700691
ACH-000318,-0.0885512781872
ACH-000319,-0.09566119657819999
ACH-000320,0.207868257308
ACH-000322,-0.227490482436
ACH-000323,-0.237452754881
ACH-000324,-0.195442729349
ACH-000329,-0.00167649482789
ACH-000330,-0.16869136580400002
ACH-000331,-0.10566760214700001
ACH-000332,-0.0839687881374
ACH-000334,-0.138423798962
ACH-000335,0.0769116802063
ACH-000336,-0.211385030311
ACH-000337,-0.0838512994637
ACH-000339,-0.148120415818
ACH-000341,-0.38421335488700004
ACH-000348,-0.173396984503
ACH-000350,-0.05277634744609999
ACH-000352,0.092291225328
ACH-000356,0.007529466813319999
ACH-000361,0.165170757487
ACH-000362,-0.23793551114
ACH-000363,-0.08190323476889999
ACH-000364,-0.245203517073
ACH-000365,-0.030387927774900004
ACH-000366,-0.19859371254099997
ACH-000368,-0.195766720924
ACH-000374,-0.229876278147
ACH-000375,0.100220362539
ACH-000376,-0.148514798426
ACH-000381,-0.35802962607600003
ACH-000383,-0.162491228732
ACH-000387,-0.20136304130999996
ACH-000389,-0.053459156868099995
ACH-000390,-0.230117565862
ACH-000393,-0.07559947303600001
ACH-000395,-0.174309635033
ACH-000397,-0.205035602805
ACH-000401,-0.147814030915
ACH-000402,-0.667115179474
ACH-000403,-0.15046069792400002
ACH-000404,-0.15169472149399998
ACH-000406,-0.22955858111900002
ACH-000407,-0.301211802538
ACH-000408,-0.050375282207500004
ACH-000410,-0.231833584086
ACH-000411,-0.20292764995700002
ACH-000414,-0.00132024913237
ACH-000415,-0.0681249537008
ACH-000416,-0.16660220551
ACH-000420,-0.163158836565
ACH-000421,-0.21606156040199997
ACH-000424,-0.13702949363
ACH-000425,-0.144500548998
ACH-000426,-0.42394109988300005
ACH-000427,0.00364684915616
ACH-000433,0.00577443043529
ACH-000436,-0.321895395441
ACH-000444,-0.17955599209399997
ACH-000445,-0.0635418475829
ACH-000448,-0.152852700469
ACH-000450,-0.00840447945889
ACH-000452,-0.122856840405
ACH-000454,-0.164529720644
ACH-000458,-0.198221564621
ACH-000459,-0.306560678728
ACH-000460,-0.137390562955
ACH-000461,-0.0153120120876
ACH-000463,-0.0742535404783
ACH-000464,-0.268972371884
ACH-000466,-0.140760540949
ACH-000467,-0.170746342415
ACH-000468,-0.18235228372600001
ACH-000469,-0.011205110459700001
ACH-000470,-0.207784302626
ACH-000471,-0.285335385765
ACH-000472,-0.0972857785642
ACH-000473,-0.190546925545
ACH-000475,-0.22351171215500001
ACH-000476,-0.12385290338300001
ACH-000477,-0.181597240254
ACH-000480,-0.054222804579499996
ACH-000481,-0.34418689629
ACH-000483,-0.100488049755
ACH-000484,0.15866010387499999
ACH-000485,-0.0788756608185
ACH-000486,-0.043459690492699994
ACH-000487,-0.339649019617
ACH-000488,-0.08534818163289999
ACH-000490,-0.17088180568300002
ACH-000491,-0.0428259089315
ACH-000495,0.018180465739
ACH-000496,0.009935353806639999
ACH-000499,-0.204317219992
ACH-000500,-0.107075237193
ACH-000502,-0.0242706171026
ACH-000503,-0.0072900957816199995
ACH-000505,-0.314693278966
ACH-000507,-0.25180001493500004
ACH-000510,-0.349791113325
ACH-000511,-0.0340501092871
ACH-000512,0.065291271537
ACH-000516,-0.283161263449
ACH-000517,-0.15797134399
ACH-000518,-0.08197854382730001
ACH-000520,-0.07432920461680001
ACH-000521,-0.118387997553
ACH-000522,-0.285438780374
ACH-000524,0.00163617090613
ACH-000527,-0.0658937548314
ACH-000528,-0.048997211667999994
ACH-000537,-0.078509760885
ACH-000541,-0.242978160656
ACH-000542,-0.15162680433
ACH-000544,-0.128120585285
ACH-000545,-0.0332642514951
ACH-000547,-0.272257199601
ACH-000548,-0.274376947749
ACH-000549,-0.0957603519468
ACH-000550,0.152713780678
ACH-000552,-0.24260228048500002
ACH-000556,-0.228433545258
ACH-000557,-0.129071510936
ACH-000570,-0.0543065376572
ACH-000571,-0.141385966278
ACH-000573,-0.20737529428399998
ACH-000576,-0.23797737338000002
ACH-000580,-0.339576022133
ACH-000584,-0.13918134582299999
ACH-000585,-0.08943805761610002
ACH-000588,-0.155993080038
ACH-000589,0.0129958830049
ACH-000591,0.09895807964060001
ACH-000593,-0.39424686631399997
ACH-000600,-0.261287233663
ACH-000601,-0.12009161292500001
ACH-000604,-0.200434142295
ACH-000605,-0.277946754233
ACH-000606,-0.161274356897
ACH-000608,0.00272047510089
ACH-000614,-0.48614632759599996
ACH-000616,-0.178956689675
ACH-000618,-0.221513467787
ACH-000619,-0.0887899517168
ACH-000620,-0.07072541629
ACH-000621,-0.0552289099135
ACH-000622,-0.2513743702
ACH-000623,0.0290888472952
ACH-000624,-0.0500106476836
ACH-000627,-0.060469385206
ACH-000630,-0.0708389033366
ACH-000632,0.149495564508
ACH-000633,-0.154988421443
ACH-000637,-0.236380765094
ACH-000638,-0.2352509146
ACH-000646,-0.0569162944648
ACH-000647,-0.250590319748
ACH-000648,0.149181557003
ACH-000649,-0.164298898342
ACH-000651,-0.184276118538
ACH-000652,-0.163419976548
ACH-000653,-0.0166827724043
ACH-000657,-0.11739429058499999
ACH-000658,-0.23614289121800003
ACH-000661,-0.143054246886
ACH-000662,0.164645949135
ACH-000663,-0.178832172813
ACH-000665,-0.09023048038560001
ACH-000671,0.045462867865699995
ACH-000673,-0.112511884674
ACH-000676,-0.207396984031
ACH-000677,-0.09331027917120001
ACH-000681,0.085082886609
ACH-000682,-0.181891844447
ACH-000683,-0.52411341639
ACH-000684,-0.17163478942000002
ACH-000688,-0.0339176966843
ACH-000693,-0.0718252647705
ACH-000694,-0.04637089469740001
ACH-000695,-0.155367101309
ACH-000696,-0.200480338403
ACH-000697,-0.190369779644
ACH-000699,0.022160791503499998
ACH-000701,-0.084346518665
ACH-000706,-0.241165565115
ACH-000711,-0.192422127962
ACH-000713,-0.244572475543
ACH-000714,-0.44342945359700003
ACH-000718,-0.00439763055943
ACH-000720,-0.148511145177
ACH-000721,-0.0715054388524
ACH-000724,0.17273382376899998
ACH-000725,-0.361971768879
ACH-000732,-0.0499569378203
ACH-000734,-0.0636866768376
ACH-000735,-0.21003742860999997
ACH-000736,-0.236381504717
ACH-000738,-0.13755862726
ACH-000746,-0.284065459141
ACH-000747,-0.171846274737
ACH-000748,-0.193381476661
ACH-000753,-0.229703285276
ACH-000756,-0.268712526677
ACH-000757,-0.0869019811877
ACH-000758,-0.241933335493
ACH-000760,-0.174467323215
ACH-000763,-0.237344567522
ACH-000764,-0.111050783966
ACH-000765,-0.262875270492
ACH-000766,-0.0973430434257
ACH-000767,-0.22656579426999998
ACH-000768,0.04807253712119999
ACH-000769,-0.43074685677599994
ACH-000770,-0.104385071806
ACH-000771,-0.339566727918
ACH-000773,0.13648384995100002
ACH-000776,-0.331118449778
ACH-000777,-0.013921413256200001
ACH-000778,-0.135774550691
ACH-000781,-0.139901779854
ACH-000782,-0.266810969011
ACH-000783,-0.033487565652400006
ACH-000784,-0.126477303067
ACH-000785,0.00103943682384
ACH-000787,-0.108802998432
ACH-000788,-0.0880966010818
ACH-000791,-0.00831038513191
ACH-000792,0.0476986761828
ACH-000794,-0.16022778341399999
ACH-000796,-0.0683358318857
ACH-000799,0.018118118817099998
ACH-000800,-0.238900673776
ACH-000802,-0.16736175827299998
ACH-000804,-0.26260780973700004
ACH-000805,-0.29307567838799997
ACH-000809,-0.19307755363200002
ACH-000810,-0.0305835040957
ACH-000811,0.00465017103606
ACH-000817,-0.40561761539700003
ACH-000819,-0.174334990638
ACH-000820,0.00837666208266
ACH-000821,-0.025221624462200002
ACH-000822,-0.285567171269
ACH-000823,-0.0919796533422
ACH-000824,-0.14805873183499998
ACH-000827,-0.25662307335
ACH-000829,0.0886145254415
ACH-000831,0.0149961008795
ACH-000832,-0.32845504718199997
ACH-000833,0.0428307919829
ACH-000834,-0.259533009168
ACH-000835,0.00372076260242
ACH-000836,-0.044836000181
ACH-000837,-0.0102913157968
ACH-000838,-0.324044003208
ACH-000839,-0.17213734683200002
ACH-000840,-0.331026746395
ACH-000841,0.025962783938599996
ACH-000843,0.0015530067495799999
ACH-000846,-0.20520783345899998
ACH-000847,0.08453234092919999
ACH-000848,-0.36778302178800004
ACH-000849,-0.191878651362
ACH-000851,-0.0378320870701
ACH-000855,-0.406317224115
ACH-000856,0.0986903389466
ACH-000858,-0.123714571449
ACH-000859,-0.10879184014799999
ACH-000861,-0.10194873012
ACH-000862,-0.16852324129500001
ACH-000865,-0.164301781964
ACH-000866,-0.158608418474
ACH-000867,-0.197515301401
ACH-000869,-0.264609430228
ACH-000872,-0.182725258477
ACH-000873,-0.253099705039
ACH-000876,-0.0611690365608
ACH-000878,-0.0514120005067
ACH-000880,-0.0754271014656
ACH-000881,-0.207129261492
ACH-000882,-0.192030806501
ACH-000884,-0.171198502943
ACH-000885,-0.115409624441
ACH-000887,-0.133302154674
ACH-000888,-0.151978908603
ACH-000889,-0.226505580658
ACH-000890,-0.0254310874216
ACH-000896,-0.242720370722
ACH-000898,-0.10524666661599999
ACH-000900,-0.339928393931
ACH-000901,-0.026694838008599998
ACH-000905,-0.302209574833
ACH-000906,-0.0833922211701
ACH-000907,-0.131634843873
ACH-000910,-0.190757541048
ACH-000911,-0.036887831209300004
ACH-000912,0.000923046526459
ACH-000913,-0.265287891244
ACH-000915,-0.19390937031599997
ACH-000916,0.17117093368900002
ACH-000917,-0.140654093552
ACH-000921,-0.0395224630703
ACH-000924,-0.215453256397
ACH-000926,-0.0822423938255
ACH-000928,-0.18996154224800002
ACH-000929,0.0907996568608
ACH-000932,-0.124065638301
ACH-000935,-0.11519159462300001
ACH-000936,-0.137314097632
ACH-000937,-0.183803982598
ACH-000938,-0.236204974021
ACH-000939,-0.202110765261
ACH-000941,-0.232457579467
ACH-000943,-0.10165799447599999
ACH-000946,-0.009367200214219999
ACH-000947,-0.20995039345199998
ACH-000948,-0.319497337875
ACH-000950,-0.18506416633699999
ACH-000953,-0.16934250151900002
ACH-000957,0.1218253184
ACH-000958,-0.150388254902
ACH-000960,-0.0914074897163
ACH-000963,-0.42735544831200006
ACH-000968,-0.232965732344
ACH-000969,-0.139320172316
ACH-000973,-0.256795246829
ACH-000974,-0.222322387667
ACH-000975,-0.16256244692900002
ACH-000976,-0.261493668778
ACH-000978,0.0940302937053
ACH-000980,-0.216146328468
ACH-000984,-0.050778202151800005
ACH-000986,-0.20959459108800002
ACH-000988,-0.43634620574199995
ACH-000993,-0.132056914813
ACH-000994,-0.318252828902
ACH-000996,-0.0947241001653
ACH-001001,-0.317485336939
ACH-001020,-0.148971403977
ACH-001028,-0.153732987745
ACH-001031,-0.269644114258
ACH-001038,-0.20428492686900002
ACH-001048,-0.11185310732
ACH-001050,-0.09631573650969999
ACH-001053,-0.16014639882099999
ACH-001054,-0.0484920422286
ACH-001061,-0.171978303295
ACH-001067,0.0442462768495
ACH-001075,-0.280356427541
ACH-001096,-0.15789601691
ACH-001128,0.15442074570999997
ACH-001134,-0.0638737371541
ACH-001151,-0.224043469628
ACH-001163,-0.320998051683
ACH-001164,-0.223487804656
ACH-001173,-0.097745019739
ACH-001183,0.034793069945
ACH-001184,-0.11910455650900001
ACH-001190,-0.151719609898
ACH-001192,-0.203066099386
ACH-001193,-0.464136708292
ACH-001196,-0.152293411681
ACH-001197,-0.5090353995520001
ACH-001205,-0.41615715301600004
ACH-001211,-0.0820115802472
ACH-001212,0.22166320643399998
ACH-001228,-0.19363012419199999
ACH-001232,-0.134730990326
ACH-001239,-0.12042492237400002
ACH-001274,-0.20531924227499998
ACH-001275,-0.16977806387400002
ACH-001277,-0.495253085503
ACH-001278,-0.108208904998
ACH-001280,0.010647546648699999
ACH-001283,-0.19657930878199997
ACH-001289,-0.14247444252
ACH-001295,-0.17440553313
ACH-001300,-0.123172867655
ACH-001301,-0.06644463168319999
ACH-001302,-0.29949183304
ACH-001303,0.330021723151
ACH-001306,-0.117276734261
ACH-001318,-0.289213501551
ACH-001322,0.12162532365800001
ACH-001328,-0.100643842098
ACH-001332,-0.27767420186
ACH-001333,-0.0638879291617
ACH-001336,-0.43363864308600003
ACH-001340,-0.084661262027
ACH-001346,-0.0586653681772
ACH-001353,-0.10381494946799999
ACH-001354,-0.08809321530200001
ACH-001367,-0.20713004217999997
ACH-001368,-0.17222260607
ACH-001374,-0.40710620561599997
ACH-001375,-0.204613975565
ACH-001377,-0.0357262547
ACH-001380,-0.21151165046300002
ACH-001391,-0.271643894768
ACH-001407,-0.139371370905
ACH-001408,-0.027354560706
ACH-001413,-0.0551512350732
ACH-001430,-0.403731557284
ACH-001431,-0.21946091445500002
ACH-001450,-0.644745723925
ACH-001496,0.0072264264703
ACH-001500,-0.0713421084499
ACH-001521,0.235356855704
ACH-001523,0.022173708544799997
ACH-001532,-0.16253794202400002
ACH-001536,-0.24364874240899997
ACH-001550,0.0195098983454
ACH-001552,-0.411221865123
ACH-001554,-0.00827552155854
ACH-001645,-0.208787034417
ACH-001654,-0.227978309673
ACH-001715,-0.11807677662100001
ACH-001735,0.0230527238821
ACH-001736,-0.022867497053299997
ACH-001737,-0.25408300991300004
ACH-001740,-0.234991743326
ACH-001745,-0.0855869930318
ACH-001750,-0.355683954793
ACH-001765,-0.314611183548
ACH-001956,-0.0209475838325
ACH-001957,-0.214139626252
