,COPB1 (1315)
ACH-000677,-2.08699158128
ACH-000681,-1.87052443774
ACH-000682,-1.7426240333099996
ACH-000683,-1.6562252130500001
ACH-000684,-1.41747228817
ACH-000688,-2.35702012443
ACH-000693,-1.74817959217
ACH-000694,-1.64780880842
ACH-000695,-1.73190083165
ACH-000696,-1.85445712051
ACH-000697,-1.7729126487400002
ACH-000699,-2.11589886871
ACH-000701,-1.8979919720099998
ACH-000706,-1.7413731173900002
ACH-000711,-1.65864664477
ACH-000713,-1.67461397011
ACH-000714,-1.82151613312
ACH-000718,-1.9664476092200003
ACH-000720,-1.5894993353
ACH-000721,-1.4312279647200001
ACH-000724,-1.9607994426099997
ACH-000725,-2.3140262101299998
ACH-000732,-1.5875298038999999
ACH-000734,-1.7590213991499999
ACH-000735,-1.44593010925
ACH-000736,-1.9428926208300001
ACH-000738,-1.79135736625
ACH-000746,-1.54740031163
ACH-000747,-1.8770964179099998
ACH-000748,-1.80377248504
ACH-000753,-1.89085666377
ACH-000756,-1.92827798414
ACH-000757,-1.61562636121
ACH-000758,-1.75484133885
ACH-000760,-1.4390115501700003
ACH-000763,-2.05048998047
ACH-000764,-1.7101634331
ACH-000765,-1.8608705002900001
ACH-000766,-1.8033981845099998
ACH-000767,-1.72096498898
ACH-000768,-1.60976276549
ACH-000769,-1.9338799523900003
ACH-000770,-1.92319649319
ACH-000771,-1.58109813106
ACH-000773,-1.8330591920800001
ACH-000776,-1.6946422291699998
ACH-000777,-1.61925095723
ACH-000778,-1.7866556220900003
ACH-000781,-1.86928750622
ACH-000782,-1.65590378005
ACH-000783,-2.25001359603
ACH-000784,-1.64401674226
ACH-000785,-2.0922656053999997
ACH-000787,-1.6104591594600002
ACH-000788,-1.7078698570100002
ACH-000791,-1.6384695516
ACH-000792,-2.0167872990799998
ACH-000794,-1.58842051177
ACH-000796,-1.7296987427300001
ACH-000799,-2.14996079693
ACH-000800,-1.56148408321
ACH-000802,-1.66933909255
ACH-000804,-1.9880781457099999
ACH-000805,-1.9968450155500002
ACH-000809,-1.66173898074
ACH-000810,-1.86505974684
ACH-000811,-1.8070333586900003
ACH-000817,-1.78910800425
ACH-000819,-1.7770399636200003
ACH-000820,-1.2573066895
ACH-000821,-2.2859963565
ACH-000822,-1.79427946753
ACH-000823,-1.71131023993
ACH-000824,-1.8964110652000001
ACH-000827,-1.6502990908500001
ACH-000829,-1.9157681940200002
ACH-000831,-1.7705153238799998
ACH-000832,-1.5287992484900002
ACH-000833,-1.41998239361
ACH-000834,-1.6779965847299998
ACH-000835,-1.48511588061
ACH-000836,-1.9822950906799999
ACH-000837,-1.47311708379
ACH-000838,-1.9575953873199998
ACH-000839,-1.60640526789
ACH-000840,-1.66724023822
ACH-000841,-1.75993645604
ACH-000843,-1.8699893504900003
ACH-000846,-1.6476005720500002
ACH-000847,-1.65503577494
ACH-000848,-1.65002873355
ACH-000849,-1.7107918728600002
ACH-000851,-1.6309043542299997
ACH-000855,-1.5923938428400002
ACH-000856,-1.8833653490900002
ACH-000858,-1.5960781581
ACH-000859,-1.96623082778
ACH-000861,-1.9606038943400002
ACH-000862,-1.7023642592200001
ACH-000865,-1.6463026918399999
ACH-000866,-1.81099051705
ACH-000867,-2.0753817114400004
ACH-000869,-1.853420644
ACH-000872,-1.73744383378
ACH-000873,-1.63088632748
ACH-000876,-2.0414512353400003
ACH-000878,-1.46569244748
ACH-000880,-1.8092229515400002
ACH-000881,-1.8228449736
ACH-000882,-1.8550359792900002
ACH-000884,-1.57387239347
ACH-000885,-2.01760162452
ACH-000887,-1.7431845408500002
ACH-000888,-1.9195140313599999
ACH-000889,-1.97480517276
ACH-000890,-1.3938306241299998
ACH-000896,-1.56920227604
ACH-000898,-1.9866593737400002
ACH-000900,-1.90385682604
ACH-000901,-1.72077542824
ACH-000905,-1.6613065950299999
ACH-000906,-1.59886188562
ACH-000907,-1.5982035755700001
ACH-000910,-2.17062443494
ACH-000911,-1.72570818718
ACH-000912,-1.50420298686
ACH-000913,-1.65427635463
ACH-000915,-1.67795502795
ACH-000916,-1.42312884214
ACH-000917,-1.7320788292900002
ACH-000921,-1.71965760816
ACH-000924,-2.01983787134
ACH-000926,-1.92320285842
ACH-000928,-1.9711240789500002
ACH-000929,-1.69562775001
ACH-000932,-1.92159392988
ACH-000935,-1.8279209563699998
ACH-000936,-1.70112594569
ACH-000937,-1.9157580837700001
ACH-000938,-1.94104077444
ACH-000939,-1.76150940972
ACH-000941,-1.9501542557299998
ACH-000943,-1.9216820636900003
ACH-000946,-1.86338377065
ACH-000947,-2.0297295826700004
ACH-000948,-1.9872195028400002
ACH-000950,-1.4270669983700002
ACH-000953,-1.45104380495
ACH-000957,-1.7954971420099997
ACH-000958,-1.8090003612999999
ACH-000960,-1.9561329254799997
ACH-000963,-2.00793907869
ACH-000968,-1.9618108123099998
ACH-000969,-1.86002668617
ACH-000973,-1.60628364919
ACH-000974,-1.69508090588
ACH-000975,-1.76290834176
ACH-000976,-1.5987732025
ACH-000978,-2.10044204421
ACH-000980,-1.75462137062
ACH-000984,-1.51385113909
ACH-000986,-1.61844789269
ACH-000988,-1.75059331003
ACH-000993,-1.9828073621000002
ACH-000994,-1.9116768313299999
ACH-000996,-1.55246196599
ACH-001001,-1.9387460888999999
ACH-001020,-1.92599740027
ACH-001028,-1.6733044074099999
ACH-001031,-1.7583926680900002
ACH-001038,-1.8969774814400002
ACH-001048,-1.9497072808900002
ACH-001050,-2.0814840565
ACH-001053,-1.87334941098
ACH-001054,-1.7734809311200002
ACH-001061,-1.48729673652
ACH-001067,-1.90783378089
ACH-001075,-1.55699612774
ACH-001096,-1.86496669871
ACH-001128,-2.68912916088
ACH-001134,-1.86257995525
ACH-001151,-1.78010127912
ACH-001163,-1.60883435117
ACH-001164,-1.83590133646
ACH-001173,-1.94292398415
ACH-001183,-1.75457997805
ACH-001184,-1.73048139052
ACH-001190,-1.5210736966999998
ACH-001192,-1.58708800723
ACH-001193,-1.76009754926
ACH-001196,-1.9780335054799998
ACH-001197,-1.90642365963
ACH-001205,-1.82484013623
ACH-001211,-1.8750780870700001
ACH-001212,-1.5945702894
ACH-001228,-1.6012417144100002
ACH-001232,-1.49167585302
ACH-001239,-1.9340177930700002
ACH-001274,-2.02698766759
ACH-001275,-1.7532524097
ACH-001277,-1.5543988177599999
ACH-001278,-1.81310451417
ACH-001280,-2.2572875867
ACH-001283,-1.6268536013400001
ACH-001289,-1.6209376015
ACH-001295,-1.95967677056
ACH-001300,-2.00852068883
ACH-001301,-1.3446856979799997
ACH-001302,-2.0579214451400003
ACH-001303,-1.52664522686
ACH-001306,-1.82897561805
ACH-001318,-1.78951669931
ACH-001322,-1.4649384673899999
ACH-001328,-1.88555611949
ACH-001332,-1.23816174423
ACH-001333,-1.8794820377900001
ACH-001336,-1.3880704115600002
ACH-001340,-1.9101447204599997
ACH-001346,-1.4863121430000001
ACH-001353,-1.52669280067
ACH-001354,-1.5409673638999999
ACH-001367,-1.93845112759
ACH-001368,-1.82577188088
ACH-001374,-1.43329268967
ACH-001375,-2.1181027715000003
ACH-001377,-1.65439716622
ACH-001380,-1.81916991387
ACH-001391,-2.00590582248
ACH-001407,-1.9726015312099998
ACH-001408,-1.7531633900499999
ACH-001413,-1.65292247794
ACH-001430,-1.6531233682799997
ACH-001431,-1.88042092259
ACH-001450,-1.61108245655
ACH-001496,-1.8853884016900002
ACH-001500,-1.94907203248
ACH-001521,-1.8358130332700002
ACH-001523,-1.6594112802899998
ACH-001532,-1.8625073107700003
ACH-001536,-2.2144585808
ACH-001550,-1.8352823295299998
ACH-001552,-2.09198662763
ACH-001554,-1.9629161507900004
ACH-001645,-2.0181492560099996
ACH-001654,-1.8708418056099998
ACH-001715,-1.82724216184
ACH-001735,-1.94639092693
ACH-001736,-1.71182073502
ACH-001737,-1.23193053626
ACH-001740,-1.9042494682900002
ACH-001745,-1.9668288463999999
ACH-001750,-1.54559664709
ACH-001765,-1.90305434482
ACH-001956,-1.81833009135
ACH-001957,-1.6723735560600002
