,GPRIN3 (285513)
ACH-000273,-0.155140827925
ACH-000274,-0.136454797634
ACH-000277,-0.018757780124999998
ACH-000278,-0.0924936633672
ACH-000279,-0.11911067321100001
ACH-000280,-0.0438163409162
ACH-000281,-0.25277290422800003
ACH-000288,-0.19528499142900002
ACH-000291,-0.22778118699799998
ACH-000293,-0.193436283471
ACH-000294,0.131773844091
ACH-000295,-0.113864597316
ACH-000296,-0.435868303344
ACH-000302,-0.213213847139
ACH-000304,-0.582829606053
ACH-000307,-0.18779076415600002
ACH-000308,-0.12407414981899999
ACH-000310,-0.195660484467
ACH-000311,-0.257480869657
ACH-000312,-0.10783971757300001
ACH-000315,-0.314646047481
ACH-000316,-0.172148772153
ACH-000317,-0.261141650814
ACH-000318,-0.469515510309
ACH-000319,-0.24144340698000002
ACH-000320,-0.232195276829
ACH-000322,-0.5475110818360001
ACH-000323,-0.306845847853
ACH-000324,-0.167623967807
ACH-000329,-0.259227842752
ACH-000330,-0.198397535747
ACH-000331,-0.252917804307
ACH-000332,-0.30339451543400003
ACH-000334,-0.07881410214580001
ACH-000335,-0.335967720094
ACH-000336,-0.323038853636
ACH-000337,-0.256979961637
ACH-000339,-0.25365331071999997
ACH-000341,-0.40600039524000003
ACH-000348,-0.231564386622
ACH-000350,-0.148227793458
ACH-000352,-0.34579272537699995
ACH-000356,-0.33222588837699996
ACH-000361,-0.195030031773
ACH-000362,-0.207040939365
ACH-000363,-0.16914953523600001
ACH-000364,-0.332737630127
ACH-000365,-0.203085552237
ACH-000366,-0.11235367124199999
ACH-000368,-0.150860113682
ACH-000374,-0.24896209917599998
ACH-000375,-0.257725675962
ACH-000376,-0.192394236019
ACH-000381,-0.266497748719
ACH-000383,-0.08905208378639999
ACH-000387,0.044525900997599996
ACH-000389,-0.289269184307
ACH-000390,-0.20374931859200002
ACH-000393,-0.184653788861
ACH-000395,0.020410116600900002
ACH-000397,-0.385686241194
ACH-000401,-0.482890977258
ACH-000402,0.9025446960279999
ACH-000403,-0.303086028313
ACH-000404,-0.0218693556208
ACH-000406,-0.048374596264500004
ACH-000407,0.00512548923685
ACH-000408,-0.0505617079918
ACH-000410,-0.21891379538800002
ACH-000411,-0.25768520620200003
ACH-000414,-0.220666968541
ACH-000415,-0.198402607276
ACH-000416,-0.300343380637
ACH-000420,-0.212835801635
ACH-000421,-0.143138976175
ACH-000424,-0.19609111206500002
ACH-000425,-0.345451460194
ACH-000426,-0.156080639591
ACH-000427,-0.13584095688
ACH-000433,-0.404382317092
ACH-000436,-0.201709915941
ACH-000444,-0.231268410708
ACH-000445,-0.356071059559
ACH-000448,-0.34964169442000004
ACH-000450,0.0458259384604
ACH-000452,-0.06684893870980001
ACH-000454,-0.0974329769554
ACH-000458,-0.348934591638
ACH-000459,-0.183081292914
ACH-000460,-0.261257575752
ACH-000461,-0.24210893233800002
ACH-000463,0.012097720365500001
ACH-000464,-0.09988833566610002
ACH-000466,-0.153956052515
ACH-000467,-0.399971118508
ACH-000468,-0.077362169215
ACH-000469,-0.161247114113
ACH-000470,-0.325588499565
ACH-000471,-0.07369895642760001
ACH-000472,-0.16358972618200002
ACH-000473,-0.175921506664
ACH-000475,-0.269365998478
ACH-000476,-0.300906521067
ACH-000477,-0.0177927084623
ACH-000480,-0.110782384079
ACH-000481,-0.294553362435
ACH-000483,-0.259261243604
ACH-000484,0.272772462683
ACH-000485,-0.267713843545
ACH-000486,-0.180699259157
ACH-000487,-0.213932201213
ACH-000488,-0.305224721351
ACH-000490,-0.167893319293
ACH-000491,-0.10945322193399999
ACH-000495,-0.19359652039500003
ACH-000496,-0.439388476251
ACH-000499,-0.331338174059
ACH-000500,-0.10006404307700001
ACH-000502,-0.0607023340427
ACH-000503,-0.0996063151927
ACH-000505,-0.192901323825
ACH-000507,-0.22391653955
ACH-000510,-0.334039780575
ACH-000511,-0.304675100504
ACH-000512,0.00383619960072
ACH-000516,-0.191359221613
ACH-000517,-0.266433399994
ACH-000518,-0.153681572913
ACH-000520,-0.175734593206
ACH-000521,-0.128384188477
ACH-000522,-0.294200027568
ACH-000524,-0.196586575079
ACH-000527,-0.19390293422600002
ACH-000528,-0.291989604124
ACH-000537,-0.137978416088
ACH-000541,0.10923005155400001
ACH-000542,-0.152291940321
ACH-000544,-0.252374915922
ACH-000545,-0.23841536915
ACH-000547,-0.184685815198
ACH-000548,-0.28062971296
ACH-000549,-0.0380878493312
ACH-000550,-0.23649894399000002
ACH-000552,-0.278918705413
ACH-000556,-0.15471203177600001
ACH-000557,-0.20127987665999997
ACH-000570,-0.224754380594
ACH-000571,-0.226799879345
ACH-000573,-0.12829043007000002
ACH-000576,-0.19919882253899998
ACH-000580,-0.10741829480699999
ACH-000584,-0.07410715366560001
ACH-000585,-0.117997432005
ACH-000588,-0.127714586327
ACH-000589,-0.30927333209
ACH-000591,-0.112044771197
ACH-000593,-0.175666396327
ACH-000600,-0.255212031728
ACH-000601,-0.187503157697
ACH-000604,-0.262292738861
ACH-000605,-0.223190741011
ACH-000606,-0.178194677045
ACH-000608,-0.08868525440130001
ACH-000614,0.0676752611401
ACH-000616,-0.22870749726700002
ACH-000618,-0.104109753029
ACH-000619,-0.39103126032499996
ACH-000620,-0.378395154762
ACH-000621,-0.231292112076
ACH-000622,-0.236767460484
ACH-000623,-0.051086860397699996
ACH-000624,-0.205575337672
ACH-000627,-0.14488433681500001
ACH-000630,-0.312481172704
ACH-000632,-0.23410602008200002
ACH-000633,-0.128168054354
ACH-000637,-0.13569079716399998
ACH-000638,-0.24670113804299998
ACH-000646,-0.223560618488
ACH-000647,-0.32782399563000003
ACH-000648,-0.16963410755199998
ACH-000649,-0.20778910951
ACH-000651,-0.119185306513
ACH-000652,-0.281186308939
ACH-000653,0.07670849353289999
ACH-000657,-0.17697390685800002
ACH-000658,-0.130740949399
ACH-000661,-0.257511348891
ACH-000662,-0.263924176463
ACH-000663,-0.142128173587
ACH-000665,-0.306657578813
ACH-000671,-0.298525980362
ACH-000673,-0.326841954844
ACH-000676,-0.119860496986
ACH-000677,-0.050859222273699996
ACH-000681,-0.24657479336
ACH-000682,-0.10836165860099999
ACH-000683,-0.279603801325
ACH-000684,-0.19855388256700002
ACH-000688,-0.198133831967
ACH-000693,-0.198265615522
ACH-000694,-0.139949117362
ACH-000695,-0.362900355374
ACH-000696,-0.23673828810400002
ACH-000697,-0.466519083419
ACH-000699,-0.268938086099
ACH-000701,-0.12111441857699999
ACH-000706,-0.115966705529
ACH-000711,-0.18934296942099998
ACH-000713,-0.254883389067
ACH-000714,-0.189400162702
ACH-000718,-0.10811901548800001
ACH-000720,-0.26923296318100004
ACH-000721,-0.211007608959
ACH-000724,-0.11444741822799999
ACH-000725,-0.197414909972
ACH-000732,-0.37236644706200006
ACH-000734,-0.185126134268
ACH-000735,-0.18773229806400002
ACH-000736,-0.5960983229300001
ACH-000738,-0.25572892986400003
ACH-000746,-0.170839246453
ACH-000747,-0.209489877938
ACH-000748,-0.36063094496799997
ACH-000753,-0.155697107159
ACH-000756,-0.132575953391
ACH-000757,-0.300897736629
ACH-000758,-0.22163912654800003
ACH-000760,-0.206412734667
ACH-000763,-0.324519841649
ACH-000764,-0.312718310045
ACH-000765,-0.287761987367
ACH-000766,-0.11961454724300001
ACH-000767,-0.209508696388
ACH-000768,-0.229005961715
ACH-000769,-0.10626523112099999
ACH-000770,-0.10224661039499999
ACH-000771,-0.27729341642099997
ACH-000773,-0.20732300410799998
ACH-000776,-0.28038471639400003
ACH-000777,-0.137454056458
ACH-000778,-0.0170348555954
ACH-000781,-0.284332614628
ACH-000782,-0.146300878553
ACH-000783,-0.233424507955
ACH-000784,-0.102732685267
ACH-000785,-0.171907704749
ACH-000787,-0.19023343965
ACH-000788,-0.230116084388
ACH-000791,-0.34973957124399996
ACH-000792,-0.38514081738899997
ACH-000794,-0.24784936889800002
ACH-000796,-0.20248563362999997
ACH-000799,-0.250171886109
ACH-000800,-0.234026417332
ACH-000802,-0.0764325682471
ACH-000804,-0.293810659346
ACH-000805,-0.110989268168
ACH-000809,-0.19676955775
ACH-000810,-0.008879451257459998
ACH-000811,-0.11707789182
ACH-000817,-0.0489952742638
ACH-000819,-0.0576250785974
ACH-000820,-0.166327635132
ACH-000821,-0.224801014916
ACH-000822,-0.242487918567
ACH-000823,-0.125488530199
ACH-000824,-0.220907687517
ACH-000827,-0.263800281274
ACH-000829,-0.48151089679
ACH-000831,-0.28195146198800003
ACH-000832,-0.5175195496399999
ACH-000833,-0.18690228704300002
ACH-000834,-0.283085105415
ACH-000835,-0.047523626804400004
ACH-000836,-0.228169435535
ACH-000837,-0.132576859212
ACH-000838,-0.274579804238
ACH-000839,-0.43862823158799996
ACH-000840,-0.528530182112
ACH-000841,-0.312169449075
ACH-000843,-0.0858289018881
ACH-000846,-0.196062436254
ACH-000847,-0.276450929012
ACH-000848,-0.28167872933000004
ACH-000849,-0.308593587254
ACH-000851,-0.247975251886
ACH-000855,-0.431058906004
ACH-000856,-0.0972898913122
ACH-000858,-0.24572426390500002
ACH-000859,-0.190556422088
ACH-000861,-0.24196505582
ACH-000862,-0.20048979744000003
ACH-000865,-0.19141596772
ACH-000866,-0.244707436994
ACH-000867,-0.301634205737
ACH-000869,-0.229744340137
ACH-000872,-0.168564445816
ACH-000873,-0.27220553077599996
ACH-000876,-0.278414596195
ACH-000878,-0.061979064199099994
ACH-000880,-0.432382640535
ACH-000881,-0.35052086972400004
ACH-000882,-0.102893841657
ACH-000884,-0.22684894648899998
ACH-000885,-0.121817846341
ACH-000887,-0.230528022167
ACH-000888,-0.18920844475
ACH-000889,-0.157401443373
ACH-000890,-0.17062921239300002
ACH-000896,-0.17504615587000003
ACH-000898,-0.247195677483
ACH-000900,-0.235769775727
ACH-000901,-0.232342355378
ACH-000905,-0.117690454836
ACH-000906,-0.198061244896
ACH-000907,-0.323132679368
ACH-000910,-0.158469590545
ACH-000911,-0.236369854043
ACH-000912,-0.18326791036600001
ACH-000913,-0.0845716857865
ACH-000915,-0.0126534835243
ACH-000916,-0.066918767668
ACH-000917,-0.113350099594
ACH-000921,-0.32377966931200003
ACH-000924,-0.247924594526
ACH-000926,-0.134634115598
ACH-000928,-0.474595758162
ACH-000929,-0.191182071588
ACH-000932,-0.431509528252
ACH-000935,-0.204937795677
ACH-000936,-0.18503935408
ACH-000937,-0.110214138698
ACH-000938,-0.170797564609
ACH-000939,-0.00200005221614
ACH-000941,-0.224555479985
ACH-000943,-0.159351717964
ACH-000946,-0.333488652647
ACH-000947,-0.205454803798
ACH-000948,-0.244992580885
ACH-000950,-0.39099590848399995
ACH-000953,-0.272250953504
ACH-000957,-0.29431704274500003
ACH-000958,-0.22060074979000002
ACH-000960,-0.107499310946
ACH-000963,-0.40639334580700004
ACH-000968,-0.200383648846
ACH-000969,-0.23931701184999998
ACH-000973,-0.283879961282
ACH-000974,-0.193409513458
ACH-000975,-0.219716537782
ACH-000976,-0.132480601812
ACH-000978,-0.517257406011
ACH-000980,-0.10515879025699999
ACH-000984,-0.290493967558
ACH-000986,-0.179142143029
ACH-000988,-0.074448676659
ACH-000993,-0.12937001816
ACH-000994,-0.215110934634
ACH-000996,-0.463195369025
ACH-001001,-0.17286312482299998
ACH-001020,-0.031447036444700004
ACH-001028,-0.130640473291
ACH-001031,-0.290962816846
ACH-001038,-0.14716735212200002
ACH-001048,-0.330997679483
ACH-001050,-0.20901379109499998
ACH-001053,-0.23175651518800003
ACH-001054,-0.188988192344
ACH-001061,-0.250934696939
ACH-001067,-0.186370245523
ACH-001075,-0.162600967441
ACH-001096,-0.07015915180539999
ACH-001128,-0.183691820995
ACH-001134,0.113558395802
ACH-001151,-0.16587600696
ACH-001163,-0.158877226214
ACH-001164,-0.19721653533199998
ACH-001173,-0.226683863307
ACH-001183,0.11750507251299999
ACH-001184,-0.181450534017
ACH-001190,-0.37768385634
ACH-001192,-0.180312603158
ACH-001193,-0.154369578554
ACH-001196,-0.164074032773
ACH-001197,-0.156663775255
ACH-001205,-0.17732959703200002
ACH-001211,-0.171227155387
ACH-001212,-0.43784774221600004
ACH-001228,-0.29691475106
ACH-001232,-0.354395332934
ACH-001239,-0.207827283652
ACH-001274,-0.174951655239
ACH-001275,-0.173795052841
ACH-001277,-0.127099993548
ACH-001278,-0.019886815762900002
ACH-001280,-0.214160703513
ACH-001283,-0.08487539120549999
ACH-001289,-0.16482812586200002
ACH-001295,-0.239124500015
ACH-001300,-0.0027202950157899997
ACH-001301,-0.177050457562
ACH-001302,-0.14934936355200001
ACH-001303,0.0459458569909
ACH-001306,-0.213105082344
ACH-001318,-0.308702038237
ACH-001322,-0.14914917410700002
ACH-001328,-0.133218596285
ACH-001332,-0.212790640895
ACH-001333,0.021068576835099998
ACH-001336,-0.285272549635
ACH-001340,-0.28076777231
ACH-001346,-0.38442885159900003
ACH-001353,-0.0363210024996
ACH-001354,-0.146015597305
ACH-001367,-0.135820099117
ACH-001368,-0.314903807408
ACH-001374,-0.10385399575200001
ACH-001375,-0.32795947351599997
ACH-001377,-0.28169132410000003
ACH-001380,-0.27957116764199996
ACH-001391,-0.138701752047
ACH-001407,-0.0810752133045
ACH-001408,-0.390492773635
ACH-001413,-0.300691993484
ACH-001430,-0.151084724649
ACH-001431,-0.217284066182
ACH-001450,-0.254478721761
ACH-001496,-0.142926889111
ACH-001500,-0.323063489581
ACH-001521,-0.377763893594
ACH-001523,-0.251893394882
ACH-001532,-0.419335252086
ACH-001536,0.0285509548536
ACH-001550,-0.09573062641510001
ACH-001552,-0.151114669785
ACH-001554,-0.206733332872
ACH-001645,-0.271388488373
ACH-001654,-0.222897019508
ACH-001715,-0.39297955185
ACH-001735,-0.208336954749
ACH-001736,-0.329503276565
ACH-001737,-0.585008045161
ACH-001740,-0.140793937427
ACH-001745,-0.11022999954399999
ACH-001750,-0.017380477018400002
ACH-001765,-0.11664372861
ACH-001956,-0.204141608994
ACH-001957,-0.237928024564
