,SYPL2 (284612)
ACH-000232,-0.17102021739999998
ACH-000233,-0.00433067078502
ACH-000234,-0.109381833852
ACH-000235,-0.217000727938
ACH-000237,-0.251624711614
ACH-000238,-0.43082010613000005
ACH-000243,-0.15473683036699998
ACH-000244,-0.221237050319
ACH-000246,-0.41812551571199996
ACH-000248,-0.21550840390999998
ACH-000250,-0.297395473282
ACH-000251,-0.164693376928
ACH-000253,-0.28605826239300003
ACH-000255,-0.396502755455
ACH-000256,-0.0670670501627
ACH-000257,-0.327715595499
ACH-000258,0.22741573933200002
ACH-000259,-0.335288020088
ACH-000260,-0.363863785687
ACH-000261,-0.30760733521899997
ACH-000262,-0.305829920035
ACH-000263,-0.0938456840208
ACH-000264,-0.280760432543
ACH-000265,-0.48438706158999995
ACH-000266,-0.24595713087499999
ACH-000272,-0.30035244510299997
ACH-000273,-0.43887815675499997
ACH-000274,-0.138749665628
ACH-000277,0.0655986050268
ACH-000278,-0.316360896949
ACH-000279,-0.407393783762
ACH-000280,-0.289397938203
ACH-000281,-0.0913721236327
ACH-000288,-0.305973437436
ACH-000291,-0.29112310947
ACH-000293,-0.181314769481
ACH-000294,-0.25124676813700003
ACH-000295,-0.260688243693
ACH-000296,-0.476686313011
ACH-000302,-0.332569172522
ACH-000304,-0.576954395313
ACH-000307,-0.282903697549
ACH-000308,-0.404216952406
ACH-000310,-0.524511105744
ACH-000311,-0.301946278699
ACH-000312,-0.508375669243
ACH-000315,-0.182909154078
ACH-000316,-0.210480093266
ACH-000317,-0.631595669879
ACH-000318,-0.506275772107
ACH-000319,-0.284587093339
ACH-000320,-0.407792431361
ACH-000322,-0.244060179974
ACH-000323,-0.368196319981
ACH-000324,-0.390065210903
ACH-000329,-0.282454052748
ACH-000330,-0.5423798100630001
ACH-000331,-0.41197159887100004
ACH-000332,-0.168159833152
ACH-000334,-0.367301798511
ACH-000335,-0.559354102992
ACH-000336,-0.36341816212399997
ACH-000337,-0.10965552260500001
ACH-000339,-0.32255093164299997
ACH-000341,0.044918269008499996
ACH-000348,-0.234909275562
ACH-000350,-0.196410385286
ACH-000352,-0.301969791182
ACH-000356,-0.37127197579899995
ACH-000361,-0.455603626736
ACH-000362,-0.301201532197
ACH-000363,-0.11403678610099999
ACH-000364,-0.473184482962
ACH-000365,-0.344078951603
ACH-000366,-0.264765497935
ACH-000368,-0.364168652438
ACH-000374,-0.427714189589
ACH-000375,-0.307083325471
ACH-000376,-0.334424173543
ACH-000381,-0.453290026126
ACH-000383,-0.315753975898
ACH-000387,-0.24927356315000002
ACH-000389,-0.046372853433999994
ACH-000390,-0.212693396034
ACH-000393,-0.294111150143
ACH-000395,-0.541769577207
ACH-000397,-0.12585169184
ACH-000401,-0.120904780997
ACH-000402,-0.309789010783
ACH-000403,-0.213861793161
ACH-000404,-0.19815080110599997
ACH-000406,-0.276677933016
ACH-000407,-0.426641906461
ACH-000408,-0.48941339288900004
ACH-000410,-0.233193094974
ACH-000411,-0.168332768246
ACH-000414,-0.28422443504
ACH-000415,-0.491782197066
ACH-000416,-0.415600315628
ACH-000420,-0.0301349225783
ACH-000421,-0.173314168409
ACH-000424,-0.34878957872199995
ACH-000425,-0.40640861247599996
ACH-000426,-0.29919396608000004
ACH-000427,-0.24088166732900002
ACH-000433,-0.584226712828
ACH-000436,-0.140255635922
ACH-000444,-0.279965553949
ACH-000445,-0.295114759304
ACH-000448,-0.41604762405
ACH-000450,-0.293386129236
ACH-000452,-0.152580369451
ACH-000454,-0.311917948951
ACH-000458,-0.394784894585
ACH-000459,-0.28861045450399997
ACH-000460,-0.26423689125
ACH-000461,-0.479304945826
ACH-000463,-0.303418146888
ACH-000464,-0.488376905181
ACH-000466,-0.234048200347
ACH-000467,-0.35489481467699996
ACH-000468,-0.571641243897
ACH-000469,-0.36078853936800004
ACH-000470,-0.173199275357
ACH-000471,-0.238612653298
ACH-000472,-0.234459918395
ACH-000473,-0.211206184793
ACH-000475,-0.260166523604
ACH-000476,-0.305052160402
ACH-000477,-0.18600206148600001
ACH-000480,-0.44104053850100006
ACH-000481,-0.311226139785
ACH-000483,-0.521607348183
ACH-000484,-0.133538508099
ACH-000485,-0.423730950645
ACH-000486,-0.531234520388
ACH-000487,-0.231497388873
ACH-000488,-0.210285253505
ACH-000490,-0.306627718024
ACH-000491,-0.440337451506
ACH-000495,-0.441257510873
ACH-000496,-0.486525862029
ACH-000499,-0.540081783258
ACH-000500,-0.655807828658
ACH-000502,-0.256892192293
ACH-000503,-0.100989543868
ACH-000505,-0.240161562001
ACH-000507,-0.266974004229
ACH-000510,-0.176724772746
ACH-000511,-0.0935139555061
ACH-000512,-0.300969490171
ACH-000516,-0.181916923211
ACH-000517,-0.267506801013
ACH-000518,-0.18322260252099998
ACH-000520,-0.418682227228
ACH-000521,-0.29317444843699997
ACH-000522,-0.478000004437
ACH-000524,-0.289304421531
ACH-000527,-0.201823246127
ACH-000528,-0.216183193147
ACH-000537,-0.17517001436700003
ACH-000541,-0.146461946762
ACH-000542,-0.28505721708
ACH-000544,-0.317508250479
ACH-000545,-0.433542452003
ACH-000547,-0.510804544706
ACH-000548,-0.160476523707
ACH-000549,-0.306826630599
ACH-000550,-0.133327067329
ACH-000552,-0.5132462990259999
ACH-000556,-0.29801731814800003
ACH-000557,-0.046211478968099996
ACH-000570,-0.421713564454
ACH-000571,-0.267205836268
ACH-000573,-0.175086984307
ACH-000576,-0.13461486459
ACH-000580,-0.167927741072
ACH-000584,-0.347812814161
ACH-000585,-0.312693528828
ACH-000588,-0.314983186122
ACH-000589,-0.329471756294
ACH-000591,-0.344453147104
ACH-000593,-0.432682521079
ACH-000600,-0.546704384103
ACH-000601,-0.257515537523
ACH-000604,-0.194131944943
ACH-000605,-0.878523171683
ACH-000606,-0.39781937254699995
ACH-000608,-0.08552322677860001
ACH-000614,-0.45437361430100004
ACH-000616,-0.277148942569
ACH-000618,-0.37050292245800004
ACH-000619,-0.39073813114399997
ACH-000620,-0.312870480919
ACH-000621,-0.44957597755199996
ACH-000622,-0.352830930554
ACH-000623,-0.42405420954000006
ACH-000624,-0.22634354848299998
ACH-000627,-0.32824796396899997
ACH-000630,-0.354994120474
ACH-000632,-0.37649127012500005
ACH-000633,-0.315232896811
ACH-000637,-0.2096302379
ACH-000638,-0.382742793706
ACH-000646,-0.278799946059
ACH-000647,-0.30235824973299996
ACH-000648,-0.328861706442
ACH-000649,-0.328812977278
ACH-000651,-0.22570107163400002
ACH-000652,-0.413811986092
ACH-000653,-0.181563267069
ACH-000657,-0.38497825128700003
ACH-000658,-0.11706914625999998
ACH-000661,-0.14011778207800002
ACH-000662,-0.21432474718699998
ACH-000663,-0.254195475551
ACH-000665,-0.34072262218099997
ACH-000671,-0.484683469771
ACH-000673,-0.226646192252
ACH-000676,-0.19616580324299998
ACH-000677,-0.40242182238000007
ACH-000681,-0.263220249874
ACH-000682,-0.399969426507
ACH-000683,-0.38009865605300003
ACH-000684,-0.47153854431500003
ACH-000688,-0.17605587275600001
ACH-000693,-0.292084623489
ACH-000694,-0.350988039716
ACH-000695,-0.504585631342
ACH-000696,-0.32607830575
ACH-000697,-0.39290823291
ACH-000699,-0.0891101631006
ACH-000701,-0.259227577738
ACH-000706,-0.307165433191
ACH-000711,-0.226733489938
ACH-000713,-0.285339297965
ACH-000714,-0.299699922895
ACH-000718,-0.30418306561700004
ACH-000720,-0.318784115795
ACH-000721,-0.414744886629
ACH-000724,-0.107362389649
ACH-000725,-0.214919327301
ACH-000732,-0.183611743562
ACH-000734,-0.388153648028
ACH-000735,-0.35768902394
ACH-000736,-0.555654201686
ACH-000738,-0.251945161343
ACH-000746,-0.272191805115
ACH-000747,-0.317603528908
ACH-000748,-0.223382334513
ACH-000753,-0.238240817195
ACH-000756,-0.348247469257
ACH-000757,-0.354586910137
ACH-000758,-0.315454950311
ACH-000760,-0.196530664979
ACH-000763,-0.163292909958
ACH-000764,-0.470434999501
ACH-000765,-0.675466311292
ACH-000766,-0.252613567203
ACH-000767,-0.17703470791700002
ACH-000768,-0.0826003283088
ACH-000769,-0.513937350705
ACH-000770,-0.295061513845
ACH-000771,-0.31339531002
ACH-000773,-0.308274639208
ACH-000776,-0.351578936906
ACH-000777,-0.128698852676
ACH-000778,-0.5892029245279999
ACH-000781,-0.33721560144100005
ACH-000782,-0.309460579148
ACH-000783,-0.448087755972
ACH-000784,-0.257826491491
ACH-000785,-0.202405682057
ACH-000787,-0.301728686678
ACH-000788,-0.24952741024500003
ACH-000791,-0.429625915426
ACH-000792,-0.352674131342
ACH-000794,-0.409662806279
ACH-000796,-0.291786227139
ACH-000799,-0.600097311012
ACH-000800,-0.16812062925299998
ACH-000802,-0.274673595827
ACH-000804,-0.456589095265
ACH-000805,-0.040598104927699996
ACH-000809,-0.21106056074000001
ACH-000810,-0.11824203180500001
ACH-000811,-0.38272612611699997
ACH-000817,-0.18558583684
ACH-000819,-0.47989114975100006
ACH-000820,-0.63234030285
ACH-000821,-0.3028817928
ACH-000822,-0.114353376401
ACH-000823,-0.28383521591
ACH-000824,-0.166150589729
ACH-000827,-0.22787239273600002
ACH-000829,-0.447690078875
ACH-000831,-0.671954612462
ACH-000832,-0.492867544524
ACH-000833,-0.09082815243669999
ACH-000834,-0.308963039582
ACH-000835,-0.473523484
ACH-000836,-0.266777913241
ACH-000837,-0.374993842164
ACH-000838,-0.38804539470700006
ACH-000839,-0.504883998269
ACH-000840,-0.19997626797
ACH-000841,-0.09986445862320001
ACH-000843,-0.230343974576
ACH-000846,-0.488053168865
ACH-000847,-0.31388442476100004
ACH-000848,-0.239495493818
ACH-000849,-0.33742375036399996
ACH-000851,-0.647578523238
ACH-000855,-0.309489690402
ACH-000856,-0.38763160553599996
ACH-000858,-0.2250713305
ACH-000859,-0.492033837962
ACH-000861,-0.427974031245
ACH-000862,-0.06486972327719999
ACH-000865,-0.29891899631700003
ACH-000866,-0.21546007324299998
ACH-000867,-0.205515813979
ACH-000869,-0.30840184206599996
ACH-000872,-0.427141597154
ACH-000873,-0.405138559718
ACH-000876,-0.468005293266
ACH-000878,-0.23136963811900002
ACH-000880,-0.29846419779100003
ACH-000881,-0.255526695528
ACH-000882,-0.308046173259
ACH-000884,-0.284907480973
ACH-000885,-0.42649816784999994
ACH-000887,-0.359626513016
ACH-000888,-0.268110298555
ACH-000889,-0.355181118429
ACH-000890,-0.321237390244
ACH-000896,-0.314975891379
ACH-000898,-0.31044144972
ACH-000900,-0.165388876064
ACH-000901,-0.320792702591
ACH-000905,-0.397824994315
ACH-000906,-0.386015190237
ACH-000907,-0.297129718959
ACH-000910,-0.132149782838
ACH-000911,-0.261187202496
ACH-000912,-0.23229498939399998
ACH-000913,-0.34956384477799995
ACH-000915,-0.5283899008290001
ACH-000916,-0.47215130913099995
ACH-000917,-0.211300237098
ACH-000921,-0.46845895613300004
ACH-000924,-0.289571092431
ACH-000926,-0.253367444714
ACH-000928,-0.23971366510000003
ACH-000929,0.042887607147000004
ACH-000932,-0.34204610672200003
ACH-000935,-0.21202004915699998
ACH-000936,-0.42437792572
ACH-000937,-0.311338247832
ACH-000938,-0.272363743196
ACH-000939,-0.19195515351700002
ACH-000941,-0.191288081439
ACH-000943,-0.37939493759099996
ACH-000946,-0.518726405092
ACH-000947,-0.161343035931
ACH-000948,-0.190671047424
ACH-000950,-0.37036829611100003
ACH-000953,-0.503847826831
ACH-000957,-0.35812991935500005
ACH-000958,-0.335606326291
ACH-000960,-0.326694396547
ACH-000963,-0.24734434755600002
ACH-000968,-0.205802820875
ACH-000969,-0.39181333089599996
ACH-000973,-0.21123862270100002
ACH-000974,-0.37648284153800005
ACH-000975,-0.570928691029
ACH-000976,-0.339108839592
ACH-000978,-0.37854251337
ACH-000980,-0.262260333442
ACH-000984,-0.42852076843500003
ACH-000986,-0.33834988372100006
ACH-000988,-0.194798333884
ACH-000993,-0.37382053521999997
ACH-000994,-0.424548203248
ACH-000996,-0.40265017639399997
ACH-001001,-0.329393624356
ACH-001020,-0.236126373285
ACH-001028,-0.256019936085
ACH-001031,-0.386327149807
ACH-001038,-0.22176729777100002
ACH-001048,-0.414027425409
ACH-001050,-0.310878065197
ACH-001053,-0.49058040800499997
ACH-001054,-0.44395261101899997
ACH-001061,-0.368186858154
ACH-001067,-0.35124615655999997
ACH-001075,-0.173754171431
ACH-001096,-0.319769063754
ACH-001128,-0.109316343212
ACH-001134,-0.35634314100599995
ACH-001151,-0.308578759534
ACH-001163,-0.306505828081
ACH-001164,-0.247631093582
ACH-001173,-0.22342863463399998
ACH-001183,-0.211533348278
ACH-001184,-0.208433109547
ACH-001190,-0.167014364572
ACH-001192,-0.47216233591799994
ACH-001193,-0.255728177321
ACH-001196,-0.120316345035
ACH-001197,-0.400771710301
ACH-001205,-0.467118332536
ACH-001211,-0.489603418177
ACH-001212,-0.0228528953027
ACH-001228,-0.32326251434799996
ACH-001232,-0.237429591924
ACH-001239,-0.386545467571
ACH-001274,-0.22428990324200002
ACH-001275,-0.342172535838
ACH-001277,-0.20130827219900002
ACH-001278,-0.236718710771
ACH-001280,0.00314162181204
ACH-001283,-0.241280252459
ACH-001289,-0.432032677091
ACH-001295,-0.339733464591
ACH-001300,-0.427178347623
ACH-001301,-0.40520499889399997
ACH-001302,-0.0343146532289
ACH-001303,-0.11441928181700001
ACH-001306,-0.319774940673
ACH-001318,-0.21450412743
ACH-001322,-0.273205156176
ACH-001328,-0.48106810343
ACH-001332,-0.65619428795
ACH-001333,-0.27996815958
ACH-001336,-0.223262654074
ACH-001340,-0.273670808044
ACH-001346,-0.402133133618
ACH-001353,-0.423115759431
ACH-001354,-0.766684585773
ACH-001367,-0.292146220045
ACH-001368,-0.297458672585
ACH-001374,-0.360650012376
ACH-001375,-0.280389350632
ACH-001377,-0.40019769483900003
ACH-001380,-0.36934244936899996
ACH-001391,-0.558117372716
ACH-001407,-0.324785776436
ACH-001408,-0.260375322272
ACH-001413,-0.304154701472
ACH-001430,-0.0798893481399
ACH-001431,-0.291660519901
ACH-001450,-0.11401990760099999
ACH-001496,-0.348684864832
ACH-001500,-0.42096135724100003
ACH-001521,-0.022827689725000003
ACH-001523,-0.35482161700599996
ACH-001532,-0.360893348011
ACH-001536,-0.165995498503
ACH-001550,-0.269258114807
ACH-001552,-0.6395804633519999
ACH-001554,-0.360948984323
ACH-001645,-0.200405089747
ACH-001654,-0.208199034377
ACH-001715,-0.535498723183
ACH-001735,-0.17798082527399997
ACH-001736,-0.17278201511900002
ACH-001737,0.257068204264
ACH-001740,-0.366458169376
ACH-001745,-0.489843254083
ACH-001750,-0.429831999979
ACH-001765,-0.149567065439
ACH-001956,-0.24176600562
ACH-001957,-0.28164210422200003
