,IFNA21 (3452)
ACH-000004,-0.134287548776
ACH-000007,-0.509682923809
ACH-000009,-0.388384740174
ACH-000011,-0.36069180424099995
ACH-000012,-0.0470151309937
ACH-000013,-0.0667150372279
ACH-000014,-0.308384314359
ACH-000015,-0.286728216494
ACH-000017,-0.140442792635
ACH-000018,-0.273967724546
ACH-000019,-0.313023364617
ACH-000021,-0.35629337168700004
ACH-000022,-0.271352329406
ACH-000025,-0.163234514691
ACH-000028,-0.18627745418900002
ACH-000030,-0.309068288605
ACH-000035,-0.0632219194431
ACH-000036,-0.362002066369
ACH-000037,-0.477212251718
ACH-000039,-0.308200796445
ACH-000040,-0.209678937089
ACH-000041,-0.099138113442
ACH-000042,-0.17998751701
ACH-000045,-0.334951248413
ACH-000047,-0.243543043831
ACH-000052,-0.239036736202
ACH-000053,-0.212492660647
ACH-000054,-0.282726240889
ACH-000055,-0.184839223503
ACH-000060,-0.0120677030892
ACH-000067,-0.117037159822
ACH-000070,-0.17204799493
ACH-000075,-0.17174347534899997
ACH-000078,-0.218272657905
ACH-000082,-0.304890632049
ACH-000085,-0.271959234567
ACH-000086,-0.23705057778000002
ACH-000087,-0.08059954194249999
ACH-000092,-0.182172882526
ACH-000095,-0.45452677241899997
ACH-000097,-0.216980922599
ACH-000098,-0.35518357871
ACH-000099,-0.375727719984
ACH-000108,-0.258856751614
ACH-000113,-0.287859535777
ACH-000115,-0.192881121105
ACH-000116,-0.131522631267
ACH-000118,-0.0237504048547
ACH-000120,-0.277783718581
ACH-000123,-0.375645603856
ACH-000127,-0.25072943877099996
ACH-000128,-0.17527764695300002
ACH-000132,-0.150911891949
ACH-000133,-0.0984717226364
ACH-000137,-0.224140689769
ACH-000138,-0.35000022078500004
ACH-000142,-0.191880952763
ACH-000143,-0.250916896339
ACH-000146,-0.06572424589959999
ACH-000148,-0.22001944054900002
ACH-000150,-0.0308147349925
ACH-000152,-0.07355135415269999
ACH-000153,0.006256404544310001
ACH-000159,-0.265582166665
ACH-000160,-0.170253212019
ACH-000163,-0.289917520263
ACH-000167,-0.36092148264
ACH-000168,-0.0206172306778
ACH-000169,-0.145846094025
ACH-000178,-0.152312626034
ACH-000182,-0.302281616875
ACH-000183,-0.182469545965
ACH-000188,-0.232741212951
ACH-000189,-0.395299666942
ACH-000190,-0.188403353372
ACH-000198,-0.0027847297570500005
ACH-000204,-0.39546083676700006
ACH-000206,-0.18386215531599998
ACH-000207,-0.313256368414
ACH-000211,-0.166078453179
ACH-000215,-0.324928457146
ACH-000221,-0.274204052737
ACH-000222,-0.31894449678500003
ACH-000223,-0.20582107482999998
ACH-000226,-0.17508729009
ACH-000227,-0.398932639185
ACH-000228,-0.27190755713000003
ACH-000231,-0.22338278704300002
ACH-000232,-0.202053361214
ACH-000233,-0.289555591584
ACH-000234,-0.129337903345
ACH-000235,-0.30112550498
ACH-000237,-0.28415542194800003
ACH-000238,-0.20481156741099998
ACH-000243,-0.203829303182
ACH-000244,0.196112733789
ACH-000246,-0.459422110493
ACH-000248,-0.260053863902
ACH-000250,-0.14597362460899999
ACH-000251,-0.050978486905500005
ACH-000253,-0.22356930253899998
ACH-000255,0.0198720207902
ACH-000256,-0.264547581635
ACH-000257,-0.284508303395
ACH-000258,-0.21855316596299998
ACH-000259,-0.203568623448
ACH-000260,-0.225219217398
ACH-000261,-0.142982357702
ACH-000262,-0.334186523636
ACH-000263,-0.0429583095345
ACH-000264,-0.176859526638
ACH-000265,-0.512454913543
ACH-000266,-0.280758489374
ACH-000272,-0.37883459835
ACH-000273,-0.252453528675
ACH-000274,-0.24343118175200001
ACH-000277,-0.17785931569000002
ACH-000278,-0.24954610589499998
ACH-000279,-0.24894282127700001
ACH-000280,-0.253128900584
ACH-000281,-0.135070356443
ACH-000288,-0.317437013107
ACH-000291,-0.312058513684
ACH-000293,-0.20566534640700002
ACH-000294,-0.179290578162
ACH-000295,-0.435405616484
ACH-000296,-0.258014277167
ACH-000302,-0.156125254612
ACH-000304,-0.237490174754
ACH-000307,-0.151665805457
ACH-000308,-0.283729766717
ACH-000310,-0.184279717298
ACH-000311,-0.491020978141
ACH-000312,-0.18884572903799998
ACH-000315,0.034842968377900005
ACH-000316,-0.244746909862
ACH-000317,-0.334875623809
ACH-000318,-0.305720325172
ACH-000319,-0.282558497939
