,CYP4F2 (8529)
ACH-000004,-0.301869205217
ACH-000007,-0.05250251917169999
ACH-000009,-0.0846720911124
ACH-000011,-0.07020919849889999
ACH-000012,-0.162891769166
ACH-000013,-0.404230128682
ACH-000014,-0.125006105521
ACH-000015,-0.32757610684599997
ACH-000017,-0.314346236457
ACH-000018,-0.434041014806
ACH-000019,-0.371891995558
ACH-000021,-0.48135421155
ACH-000022,-0.396696229138
ACH-000025,-0.457680788151
ACH-000028,-0.507895609992
ACH-000030,-0.24155224481100002
ACH-000035,-0.321987778398
ACH-000036,-0.290463147483
ACH-000037,-0.327605059032
ACH-000039,-0.36890940852
ACH-000040,-0.660651976836
ACH-000041,-0.212878301977
ACH-000042,-0.398789024438
ACH-000045,-0.0980074717154
ACH-000047,-0.116135560587
ACH-000052,-0.395747165967
ACH-000053,-0.37753816364
ACH-000054,-0.39361859715400005
ACH-000055,-0.42472829250200006
ACH-000060,-0.225996799135
ACH-000067,-0.278991080343
ACH-000070,-0.45262505840499995
ACH-000075,-0.331009869339
ACH-000078,-0.398461938193
ACH-000082,-0.40137081867299995
ACH-000085,-0.243140733921
ACH-000086,-0.391757801153
ACH-000087,-0.301520163245
ACH-000092,-0.215031403875
ACH-000095,-0.44821870026999994
ACH-000097,-0.24841591378000002
ACH-000098,-0.458331454763
ACH-000099,-0.360435058252
ACH-000108,-0.40059816744000004
ACH-000113,-0.368223330705
ACH-000115,-0.562758650286
ACH-000116,-0.32743289759599997
ACH-000118,-0.346500304282
ACH-000120,-0.256141853907
ACH-000123,-0.147316831503
ACH-000127,-0.6476540904
ACH-000128,-0.613522675869
ACH-000132,-0.40859546758000004
ACH-000133,-0.299482510434
ACH-000137,-0.381124206251
ACH-000138,-0.572288525324
ACH-000142,-0.24123961411400002
ACH-000143,-0.459338016484
ACH-000146,-0.362377356407
ACH-000148,-0.260450914056
ACH-000150,-0.21379666238699999
ACH-000152,-0.365577930075
ACH-000153,-0.357279891071
ACH-000159,-0.33707671015699997
ACH-000160,-0.43098999212899997
ACH-000163,-0.885810865107
ACH-000167,-0.77404906308
ACH-000168,-0.48403938701300003
ACH-000169,-0.25451903122499997
ACH-000178,-0.412468649396
ACH-000182,-0.294242494052
ACH-000183,-0.20548609945000001
ACH-000188,-0.48782155945100003
ACH-000189,-0.342331747578
ACH-000190,-0.421320666836
ACH-000198,-0.429383637777
ACH-000204,-0.6986929033120001
ACH-000206,-0.601745350954
ACH-000207,-0.37791380466200003
ACH-000211,-0.20218322669
ACH-000215,-0.470018096604
ACH-000221,-0.259524530897
ACH-000222,-0.690961847139
ACH-000223,-0.391747714449
ACH-000226,-0.14142482092800002
ACH-000227,-0.0314755188425
ACH-000228,-0.641817262419
ACH-000231,-0.238998714996
ACH-000232,-0.239164701866
ACH-000233,-0.324873006783
ACH-000234,-0.538266823599
ACH-000235,-0.35054121918000003
ACH-000237,-0.434228477499
ACH-000238,-0.353342215329
ACH-000243,-0.49802151394199995
ACH-000244,-0.22487213253600002
ACH-000246,-0.36525849061300003
ACH-000248,-0.6604950965699999
ACH-000250,-0.349052963857
ACH-000251,-0.633284490697
ACH-000253,-0.427292932358
ACH-000255,-0.195795372887
ACH-000256,0.00451396685588
ACH-000257,-0.168857842468
ACH-000258,-0.274445207177
ACH-000259,-0.301454613182
ACH-000260,-0.246713607966
ACH-000261,-0.363430172864
ACH-000262,-0.399986911516
ACH-000263,0.16284007468
ACH-000264,-0.254538170242
ACH-000265,-0.296262198232
ACH-000266,-0.394021485291
ACH-000272,-0.454963283266
ACH-000273,-0.363090143318
ACH-000274,-0.254972384393
ACH-000277,-0.197506384397
ACH-000278,-0.21795202980700001
ACH-000279,-0.18741865818700001
ACH-000280,-0.39967057248300003
ACH-000281,-0.467945864153
ACH-000288,-0.15648391396800002
ACH-000291,-0.550790165328
ACH-000293,-0.266746874151
ACH-000294,-0.46350512367299995
ACH-000295,-0.231863392095
ACH-000296,-0.349854717011
ACH-000302,-0.33970268720700003
ACH-000304,-0.650537318624
ACH-000307,-0.42198481172700003
ACH-000308,-0.34247766749499997
ACH-000310,-0.174013946779
ACH-000311,-0.338377115301
ACH-000312,-0.340731290601
ACH-000315,-0.456969095555
ACH-000316,-0.238619008725
ACH-000317,-0.254593537657
ACH-000318,-0.801689986617
ACH-000319,-0.42799537613300004
ACH-000320,-0.774925700188
ACH-000322,-0.27844923666099997
ACH-000323,-0.28511933335
ACH-000324,-0.257126586865
ACH-000329,-0.133088429789
ACH-000330,-0.21685533579900002
ACH-000331,-0.440270122641
ACH-000332,-0.384767821922
ACH-000334,-0.797237365894
ACH-000335,0.007225714126959999
ACH-000336,-0.263234113238
ACH-000337,-0.166690840221
ACH-000339,-0.32063299450800004
ACH-000341,-0.435929521198
ACH-000348,-0.423370052675
ACH-000350,-0.233985987379
ACH-000352,-0.248754999762
ACH-000356,0.0292025490828
ACH-000361,-0.36351547353600006
ACH-000362,-0.250960111612
ACH-000363,-0.30764663374699996
ACH-000364,-0.437316823965
ACH-000365,-0.294742107712
ACH-000366,-0.34335643355499995
ACH-000368,-0.334705774583
ACH-000374,-0.431047655234
ACH-000375,-0.404575517723
ACH-000376,-0.068286524577
ACH-000381,-0.29006365049000005
ACH-000383,-0.30670801363899997
ACH-000387,-0.370236229405
ACH-000389,-0.316497442119
ACH-000390,-0.443361044072
ACH-000393,-0.412650446693
ACH-000395,-0.447931046132
ACH-000397,-0.261066865821
ACH-000401,-0.47360667883199997
ACH-000402,-0.548291937752
ACH-000403,-0.1972808672
ACH-000404,-0.220910868032
ACH-000406,-0.273200395394
ACH-000407,-0.22653895463000004
ACH-000408,-0.412257867402
ACH-000410,-0.382784557242
ACH-000411,-0.27631307305
ACH-000414,-0.351839587308
ACH-000415,-0.2656418857
ACH-000416,-0.40857447737499997
ACH-000420,-0.21230753591499998
ACH-000421,-0.12031259750199999
ACH-000424,-0.525637062591
ACH-000425,-0.127245796032
ACH-000426,-0.258971768413
ACH-000427,-0.247989818193
ACH-000433,-0.453143110951
ACH-000436,-0.270248410994
ACH-000444,-0.440248924669
ACH-000445,-0.140878549234
ACH-000448,-0.390081513881
ACH-000450,-0.400772503777
ACH-000452,-0.259914976372
ACH-000454,-0.555056878049
ACH-000458,-0.399283860876
ACH-000459,-0.474263723899
ACH-000460,-0.325512259487
