,TAS2R10 (50839)
ACH-000004,-0.27220121412099996
ACH-000007,-0.291385082754
ACH-000009,-0.241037952173
ACH-000011,-0.473452811058
ACH-000012,-0.130356441742
ACH-000013,-0.28935096320099996
ACH-000014,-0.263763734959
ACH-000015,-0.239826100934
ACH-000017,-0.196551385476
ACH-000018,-0.448028986919
ACH-000019,-0.221392335876
ACH-000021,-0.32134972880199997
ACH-000022,-0.183635441846
ACH-000025,-0.199316656524
ACH-000028,-0.282856770112
ACH-000030,-0.275712613701
ACH-000035,-0.34765940392300004
ACH-000036,-0.385946069612
ACH-000037,-0.25720127188700004
ACH-000039,-0.619519490487
ACH-000040,-0.203979442857
ACH-000041,-0.319052594273
ACH-000042,-0.227936338483
ACH-000045,-0.17056334083299998
ACH-000047,-0.34793215377400005
ACH-000052,-0.452186835092
ACH-000053,-0.271356902201
ACH-000054,-0.156437783583
ACH-000055,-0.379576876448
ACH-000060,-0.206631250639
ACH-000067,-0.269819665941
ACH-000070,-0.27585465940000004
ACH-000075,-0.280666069041
ACH-000078,-0.34646362370899997
ACH-000082,-0.141583571351
ACH-000085,-0.298684701358
ACH-000086,-0.480452035397
ACH-000087,0.317452720844
ACH-000092,-0.181322493938
ACH-000095,-0.220828221127
ACH-000097,-0.260445333854
ACH-000098,-0.331581475975
ACH-000099,-0.30506822955699997
ACH-000108,-0.265311715121
ACH-000113,-0.40469832999099997
ACH-000115,-0.411797883675
ACH-000116,-0.225648805017
ACH-000118,-0.33995521434
ACH-000120,-0.30154358467
ACH-000123,-0.251134968475
ACH-000127,-0.276485725487
ACH-000128,-0.218760802118
ACH-000132,-0.016654933584
ACH-000133,-0.336741781357
ACH-000137,-0.328193752008
ACH-000138,-0.475861267125
ACH-000142,-0.44079958293899996
ACH-000143,-0.169531326459
ACH-000146,-0.45269089716000005
ACH-000148,-0.248249471684
ACH-000150,-0.325709247679
ACH-000152,-0.13580263361
ACH-000153,-0.258080778288
ACH-000159,-0.254758214592
ACH-000160,-0.411852413919
ACH-000163,-0.23474046734600001
ACH-000167,0.129726367423
ACH-000168,-0.227160182528
ACH-000169,-0.321317086741
ACH-000178,-0.368994883569
ACH-000182,-0.210938489022
ACH-000183,-0.358997269119
ACH-000188,-0.382040013129
ACH-000189,-0.25933404975499996
ACH-000190,0.0191850919243
ACH-000198,-0.162308454996
ACH-000204,-0.0271155123718
ACH-000206,-0.336270925841
ACH-000207,-0.45392574264700003
ACH-000211,-0.156643420612
ACH-000215,-0.258654184297
ACH-000221,-0.18941291850699998
ACH-000222,-0.19450319069000002
ACH-000223,-0.328320137694
ACH-000226,-0.29037992414999997
ACH-000227,-0.27790336801
ACH-000228,-0.541334353445
ACH-000231,-0.112793908118
ACH-000232,-0.301156797035
ACH-000233,-0.297958431262
ACH-000234,-0.022889468405
ACH-000235,-0.271551757874
ACH-000237,-0.243117817018
ACH-000238,-0.261438734818
ACH-000243,-0.24246344126699998
ACH-000244,-0.129679537889
ACH-000246,-0.367894170041
ACH-000248,-0.370700270831
ACH-000250,-0.301348261351
ACH-000251,-0.523240830697
ACH-000253,-0.37255617781499994
ACH-000255,-0.24149862221700003
ACH-000256,-0.156312089393
ACH-000257,-0.05626465359680001
ACH-000258,-0.0237577596037
ACH-000259,-0.25444826051999997
ACH-000260,-0.23587579589000002
ACH-000261,-0.23301301578400002
ACH-000262,-0.25736169748300003
ACH-000263,-0.16079657863900002
ACH-000264,-0.31236127101100003
ACH-000265,-0.113388020376
ACH-000266,-0.25548120049199996
ACH-000272,-0.186383594718
ACH-000273,-0.301856401831
ACH-000274,-0.40102658327299995
ACH-000277,-0.145053073455
ACH-000278,-0.190245751033
ACH-000279,-0.35114433516500004
ACH-000280,-0.372739360084
ACH-000281,-0.5198701973
ACH-000288,-0.290153438812
ACH-000291,-0.17549126114500002
ACH-000293,0.039795742280000004
ACH-000294,-0.128671055039
ACH-000295,-0.18897317508699998
ACH-000296,-0.389873505143
ACH-000302,-0.253795467349
ACH-000304,0.401398073306
ACH-000307,-0.39142038293700004
ACH-000308,-0.333784178652
ACH-000310,-0.342190732156
ACH-000311,-0.323318082765
ACH-000312,-0.351312470045
ACH-000315,0.029784069176500002
ACH-000316,-0.186348755341
ACH-000317,-0.219073358739
ACH-000318,-0.29745886132800003
ACH-000319,-0.371892905786
ACH-000320,-0.37844373980400003
ACH-000322,-0.102140144455
ACH-000323,-0.262736088137
ACH-000324,-0.31738515158
ACH-000329,-0.30363752285
ACH-000330,-0.191448817561
ACH-000331,-0.249243599485
ACH-000332,-0.387057261614
ACH-000334,-0.48136728258
ACH-000335,-0.09024642301079999
ACH-000336,-0.237361427889
ACH-000337,-0.21160960217799998
ACH-000339,-0.270013429878
ACH-000341,-0.19470715578699999
ACH-000348,-0.281532835779
ACH-000350,-0.0305949183108
ACH-000352,-0.19694167792599998
ACH-000356,-0.440530965599
ACH-000361,-0.6678880109709999
ACH-000362,-0.295233295794
ACH-000363,-0.200616239023
ACH-000364,-0.416261251985
ACH-000365,-0.48522384116899997
ACH-000366,-0.269679244263
ACH-000368,-0.25003740185600004
ACH-000374,-0.272696683292
ACH-000375,-0.245257380074
ACH-000376,-0.34046214679700004
ACH-000381,-0.677414826136
