,PLEKHN1 (84069)
ACH-000633,-0.372122779184
ACH-000637,-0.31137952135499997
ACH-000638,-0.31379282987
ACH-000646,-0.23047797446999996
ACH-000647,-0.557919109491
ACH-000648,-0.7190072291069999
ACH-000649,-0.504334783426
ACH-000651,-0.390647579661
ACH-000652,-0.600189451806
ACH-000653,-0.476292880976
ACH-000657,-0.452197324999
ACH-000658,-0.6128309501899999
ACH-000661,-0.37896837138899997
ACH-000662,-0.13852683349
ACH-000663,-0.403886066691
ACH-000665,-0.48285333717699996
ACH-000671,-0.279620611567
ACH-000673,-0.669470273756
ACH-000676,-0.508448724222
ACH-000677,-0.338168163334
ACH-000681,-0.45896044427
ACH-000682,-0.46075046010799997
ACH-000683,-0.659987511333
ACH-000684,-0.239153720194
ACH-000688,-0.635692921329
ACH-000693,-0.436566847253
ACH-000694,-0.37111287873000004
ACH-000695,-0.645420285662
ACH-000696,-0.579717060469
ACH-000697,0.12378705577099999
ACH-000699,-0.332499618386
ACH-000701,-0.925724278099
ACH-000706,-0.5347321982600001
ACH-000711,-0.41242984251500003
ACH-000713,-0.509101399675
ACH-000714,-0.6885956732100001
ACH-000718,-0.578546333473
ACH-000720,-0.48018550332099996
ACH-000721,-0.475277095773
ACH-000724,-0.11292278933599999
ACH-000725,-0.534946111312
ACH-000732,-0.336981032407
ACH-000734,-0.542155628596
ACH-000735,-0.38107314685800003
ACH-000736,-0.524892091852
ACH-000738,-0.529607470569
ACH-000746,-0.759004751433
ACH-000747,-0.551115541069
ACH-000748,-0.388537626171
ACH-000753,-0.653650382709
ACH-000756,-0.61317347452
ACH-000757,-0.320040597497
ACH-000758,-0.58927393194
ACH-000760,-0.5090952966619999
ACH-000763,-0.654742846592
ACH-000764,-0.292614896899
ACH-000765,-0.577011646937
ACH-000766,-0.371285243926
ACH-000767,-0.6611690566130001
ACH-000768,-0.102728291142
ACH-000769,-0.569500223515
ACH-000770,-0.59875537146
ACH-000771,-0.352955607246
ACH-000773,-0.697127432739
ACH-000776,-0.22224964951499998
ACH-000777,-0.5171558530100001
ACH-000778,-0.357853943702
ACH-000781,-0.489522342043
ACH-000782,-0.228778003578
ACH-000783,-0.631349479134
ACH-000784,-0.39471502686800003
ACH-000785,-0.540109243249
ACH-000787,-0.371192163816
ACH-000788,-0.523095566985
ACH-000791,-0.47117751273100006
ACH-000792,-0.613348713113
ACH-000794,-0.43912548432099996
ACH-000796,-0.720160244848
ACH-000799,-0.408820898311
ACH-000800,-0.672957357834
ACH-000802,-0.528984371976
ACH-000804,-0.396361913623
ACH-000805,-0.30292843081
ACH-000809,-0.307483733839
ACH-000810,0.351035364477
ACH-000811,-0.534902131091
ACH-000817,-0.590719322396
ACH-000819,-0.431558235021
ACH-000820,-0.705578222518
ACH-000821,-0.247551558581
ACH-000822,-0.624979765457
ACH-000823,-0.409653657633
ACH-000824,-0.541821021161
ACH-000827,-0.34767803077299997
ACH-000829,-0.48025230867799995
ACH-000831,-0.475507024595
ACH-000832,-0.307912417238
ACH-000833,-0.266957426609
ACH-000834,-0.246050420832
ACH-000835,-0.330869416391
ACH-000836,-0.386423751271
ACH-000837,-0.349952148661
ACH-000838,-0.550455147781
ACH-000839,-0.474811323328
ACH-000840,-0.477098661756
ACH-000841,-0.227441922874
ACH-000843,-0.402891551269
ACH-000846,-0.350330280305
ACH-000847,-0.5251771136600001
ACH-000848,-0.579171665193
ACH-000849,-0.45479916817500005
ACH-000851,-0.344880891446
ACH-000855,-0.329536102193
ACH-000856,-0.371607674042
ACH-000858,-0.36374617287199995
ACH-000859,-0.400954883793
ACH-000861,-0.374644487997
ACH-000862,-0.643829484696
ACH-000865,-0.41078053173199996
ACH-000866,-0.43419387177100005
ACH-000867,-0.470883607848
ACH-000869,-0.188599692564
ACH-000872,-0.315262079373
ACH-000873,-0.423342258508
ACH-000876,-0.537123510165
ACH-000878,-0.440817648467
ACH-000880,-0.397736418368
ACH-000881,-0.32848507773
ACH-000882,-0.311683998183
ACH-000884,-0.5594738629020001
ACH-000885,-0.35673044627899997
ACH-000887,-0.474238768495
ACH-000888,-0.43712583971100005
ACH-000889,-0.41269832460699996
ACH-000890,-0.283910860287
ACH-000896,-0.452713275456
ACH-000898,-0.355185751973
ACH-000900,-0.354938766903
ACH-000901,-0.633193941712
ACH-000905,-0.37056688422399997
ACH-000906,-0.397841541982
ACH-000907,-0.428873168936
ACH-000910,-0.691920335021
ACH-000911,-0.338257238067
ACH-000912,-0.39626363391099995
ACH-000913,-0.559334488969
ACH-000915,-0.456971148123
ACH-000916,-0.173814469824
ACH-000917,-0.386236377848
ACH-000921,-0.495143844934
ACH-000924,-0.385903019031
ACH-000926,-0.361249959048
ACH-000928,-0.250641331102
ACH-000929,-0.908202482009
ACH-000932,-0.652590705509
ACH-000935,-0.8124836457879999
ACH-000936,-0.309687524534
ACH-000937,-0.517795248493
ACH-000938,-0.516057289405
ACH-000939,-0.428129651639
ACH-000941,-0.25966073721
ACH-000943,-0.299226006832
ACH-000946,-0.461501314371
ACH-000947,-0.38849768598000006
ACH-000948,-0.35083239919500003
ACH-000950,-0.706658109927
ACH-000953,-0.551517065687
ACH-000957,-0.0663137387845
ACH-000958,-0.556862339347
ACH-000960,-0.6459148779630001
ACH-000963,-0.418307296017
ACH-000968,-0.24387777497699997
ACH-000969,-0.542645036637
ACH-000973,-0.540127700701
ACH-000974,-0.489951303226
ACH-000975,-0.5381845811370001
ACH-000976,-0.448911428718
ACH-000978,1.01632521571
ACH-000980,-0.550488554443
ACH-000984,-0.475766421452
ACH-000986,-0.415364438082
ACH-000988,-0.229933475315
ACH-000993,-0.334217834265
ACH-000994,-0.673831694183
ACH-000996,-0.19128540133400002
ACH-001001,-0.7010671775339999
ACH-001020,-0.36835396296499995
ACH-001028,-0.5293916537300001
ACH-001031,-0.592245215246
ACH-001038,-0.562764003625
ACH-001048,-0.490421743781
ACH-001050,-0.52283674677
ACH-001053,-0.6119855191219999
ACH-001054,-0.588050520018
ACH-001061,-0.42579520914700003
ACH-001067,-0.240543339359
ACH-001075,-0.657167422862
ACH-001096,-0.53380043603
ACH-001128,-0.269083148779
ACH-001134,-0.309389200716
ACH-001151,-0.427330766587
ACH-001163,-0.32355474672699996
ACH-001164,-0.45710593727
ACH-001173,-0.556575351099
ACH-001183,-0.287145057838
ACH-001184,-0.184766021094
ACH-001190,-0.421550084548
ACH-001192,-0.482729566128
ACH-001193,-0.922394624403
ACH-001196,-0.463687790767
ACH-001197,-0.536576070836
ACH-001205,-0.508654790681
ACH-001211,-0.517126806399
ACH-001212,-0.742202633199
ACH-001228,-0.644342245085
ACH-001232,-0.328426041934
ACH-001239,-0.407933125878
ACH-001274,-0.49034825989200004
ACH-001275,-0.240991963314
ACH-001277,-0.303879259164
ACH-001278,-0.36613109079499995
ACH-001280,-0.740072029696
ACH-001283,-0.654374873399
ACH-001289,-0.490260730743
ACH-001295,-0.519557925068
ACH-001300,-0.26790500101
ACH-001301,-0.759721628714
ACH-001302,-0.402536228873
ACH-001303,-0.797530594687
ACH-001306,-0.517327598757
ACH-001318,-0.326475255339
ACH-001322,-0.371259963954
ACH-001328,-0.532900770647
ACH-001332,-0.329797726137
ACH-001333,-0.39485143277900003
ACH-001336,-0.312624963905
ACH-001340,-0.51764903898
ACH-001346,-0.49889026008599996
ACH-001353,-0.3049366943
ACH-001354,-0.414860784017
ACH-001367,-0.716582078648
ACH-001368,-0.506180192075
ACH-001374,-0.464680689827
ACH-001375,-0.355259578487
ACH-001377,-0.658589901397
ACH-001380,-0.5566571715609999
ACH-001391,-0.527838472034
ACH-001407,-0.356402284995
ACH-001408,-0.409484224248
ACH-001413,-0.38162151911
ACH-001430,-1.03494082615
ACH-001431,-0.380440856481
ACH-001450,-0.287724758331
ACH-001496,-0.252249689093
ACH-001500,-0.292729077262
ACH-001521,-0.660505086719
ACH-001523,-0.562162181584
ACH-001532,-0.419937906913
ACH-001536,-0.606497735969
ACH-001550,-0.42666296855999997
ACH-001552,-0.888682003481
ACH-001554,-0.514293787369
ACH-001645,-0.368088715083
ACH-001654,-0.542136157513
ACH-001715,-0.771956566875
ACH-001735,-0.607067192164
ACH-001736,-0.5866182899629999
ACH-001737,-0.5179330523219999
ACH-001740,-0.426976019105
ACH-001745,-0.5087792434089999
ACH-001750,-0.43561198767399995
ACH-001765,-0.265365245104
ACH-001956,-0.371201396719
ACH-001957,-0.5150963373690001
