,MEMO1 (51072)
ACH-000244,-0.674219418265
ACH-000246,-0.587611133764
ACH-000248,-0.608828226549
ACH-000250,-0.27996618175099997
ACH-000251,-0.9720163372239999
ACH-000253,-0.33738802886299996
ACH-000255,-0.428984279322
ACH-000256,-0.5175823156600001
ACH-000257,-0.266044747498
ACH-000258,-0.7221036433140001
ACH-000259,-0.49134095297200003
ACH-000260,-0.39037381269
ACH-000261,-0.308646942393
ACH-000262,-0.234946949004
ACH-000263,-0.77402923014
ACH-000264,-0.487017387694
ACH-000265,-0.518861358541
ACH-000266,-0.255627937771
ACH-000272,-0.295775144375
ACH-000273,-0.489625961602
ACH-000274,-0.672226488745
ACH-000277,-0.557761237578
ACH-000278,-0.45586702774300003
ACH-000279,-0.246094526087
ACH-000280,-0.414111690182
ACH-000281,-0.39363709631899996
ACH-000288,-0.622399125306
ACH-000291,-0.45591506771300006
ACH-000293,-0.168280313955
ACH-000294,-0.0898074994166
ACH-000295,-0.913694291269
ACH-000296,-0.421599804604
ACH-000302,-0.460013838582
ACH-000304,-0.215093537378
ACH-000307,-0.17056748107900002
ACH-000308,-0.577021948431
ACH-000310,-0.7120808067509999
ACH-000311,-0.860391950467
ACH-000312,-0.5295615527049999
ACH-000315,-0.42076800764899996
ACH-000316,0.0236787510245
ACH-000317,-0.685536518804
ACH-000318,-0.44683346453699996
ACH-000319,-0.160570652232
ACH-000320,-0.6887098619419999
ACH-000322,-0.39934041609
ACH-000323,-0.19827135125
ACH-000324,-0.35789567446000004
ACH-000329,-0.382231914504
ACH-000330,-0.43757802062600004
ACH-000331,-0.596728838115
ACH-000332,-0.311171596061
ACH-000334,-0.33691910773199996
ACH-000335,-0.506782795806
ACH-000336,-0.323100358776
ACH-000337,-0.221818505042
ACH-000339,-0.35054586624399997
ACH-000341,-0.45891641029799995
ACH-000348,-0.462274851913
ACH-000350,-0.462904302865
ACH-000352,-0.48579275511500003
ACH-000356,-0.302962117106
ACH-000361,-0.658100689616
ACH-000362,-0.333883080828
ACH-000363,-0.405843272451
ACH-000364,-0.570493990544
ACH-000365,-0.39109567666100004
ACH-000366,-0.508626328712
ACH-000368,-0.58381298737
ACH-000374,-0.238428184806
ACH-000375,-0.47004871831999995
ACH-000376,-0.353002285122
ACH-000381,-0.251625756736
ACH-000383,-0.263933144175
ACH-000387,-0.485719361073
ACH-000389,-0.13256069219900002
ACH-000390,-0.07779593407810001
ACH-000393,-0.572498045163
ACH-000395,-0.529536544318
ACH-000397,-0.923258298363
ACH-000401,-0.466172453673
ACH-000402,-0.7743366274850001
ACH-000403,-0.296638538563
ACH-000404,-0.554370268564
ACH-000406,-0.18231439911
ACH-000407,-0.201558770453
ACH-000408,-0.484395510876
ACH-000410,-0.590865516722
ACH-000411,-0.317790652095
ACH-000414,-0.470157134859
ACH-000415,-0.503179432885
ACH-000416,-0.307020683324
ACH-000420,-0.485564443354
ACH-000421,-0.27042641865
ACH-000424,-0.257622986865
ACH-000425,-0.317046252212
ACH-000426,-0.12269480315600001
ACH-000427,-0.308256552459
ACH-000433,-0.5740139453199999
ACH-000436,-0.195249474562
ACH-000444,-0.252010754708
ACH-000445,-0.404964136336
ACH-000448,-0.5745388397060001
ACH-000450,-0.558805995363
ACH-000452,-0.17442604774599998
ACH-000454,-0.422324122992
ACH-000458,-0.324773379279
ACH-000459,-0.40713355035
ACH-000460,-0.56256711338
ACH-000461,-0.196147594496
ACH-000463,-0.469487720083
ACH-000464,-0.601231385128
ACH-000466,-0.542321995973
ACH-000467,-0.405273948611
ACH-000468,-0.205639096814
ACH-000469,-0.348335474375
ACH-000470,-0.323993649167
ACH-000471,-0.12766684472200002
ACH-000472,-0.27875347729600003
ACH-000473,-0.252215302855
ACH-000475,-0.399021149738
ACH-000476,-0.0933483543152
ACH-000477,-0.38650567378600004
ACH-000480,-0.27919281949200003
ACH-000481,-0.206579127102
ACH-000483,-0.726348828945
ACH-000484,0.0289607114036
ACH-000485,-0.229230226406
ACH-000486,-0.5496586102800001
ACH-000487,-0.388071047227
ACH-000488,-0.53225370045
ACH-000490,-0.392691809135
ACH-000491,-0.457769919692
ACH-000495,-0.465770885792
ACH-000496,-0.459273581498
ACH-000499,-0.26625707414
ACH-000500,-0.48367610401999994
ACH-000502,-0.322776050907
ACH-000503,-0.0703703497558
ACH-000505,-0.404395861076
ACH-000507,-0.177616215591
ACH-000510,-0.169842899384
ACH-000511,-0.522063222754
ACH-000512,0.0010672783699400001
ACH-000516,-0.547644913353
ACH-000517,-0.32313896371399997
ACH-000518,-0.18384374695099998
ACH-000520,-0.138016089473
ACH-000521,-0.5750290904240001
ACH-000522,-0.5639292920269999
ACH-000524,-0.690597336464
ACH-000527,-0.708443206034
ACH-000528,-0.63928106143
ACH-000537,-0.11209181065300002
ACH-000541,-0.257463019773
ACH-000542,-0.433884545425
ACH-000544,-0.249244765801
ACH-000545,-0.425076029242
ACH-000547,-0.180681982814
ACH-000548,-0.527888414189
ACH-000549,-0.73125773329
ACH-000550,-0.14785001806
ACH-000552,-0.192876808065
ACH-000556,-0.283914913349
ACH-000557,-0.190645397981
ACH-000570,-0.37387006854800003
ACH-000571,-0.499930288094
ACH-000573,-0.811813801011
ACH-000576,-0.038150545871199995
ACH-000580,-0.816127313102
ACH-000584,-0.217539760049
ACH-000585,-0.9612686754240001
ACH-000588,-0.09229330003460001
ACH-000589,-0.6251448194470001
ACH-000591,-0.7777976793989999
ACH-000593,-0.757613819699
ACH-000600,-0.362382317099
ACH-000601,-0.41764033980899995
ACH-000604,-0.533740806669
ACH-000605,0.00502848253825
ACH-000606,-0.319388430465
ACH-000608,-0.0617794695457
ACH-000614,-0.5166537722519999
ACH-000616,-0.47124220246299997
ACH-000618,-0.42993201996299996
ACH-000619,-0.455667169545
ACH-000620,-0.653669982135
ACH-000621,-0.498524406782
ACH-000622,-0.20036972499400002
ACH-000623,-0.40656883004699995
ACH-000624,-0.522089678804
ACH-000627,-0.5193440295399999
ACH-000630,-0.621043234247
ACH-000632,-0.637638900376
ACH-000633,-0.292283300256
ACH-000637,-0.30012462645
ACH-000638,-0.203308166078
ACH-000646,-0.5832718583500001
ACH-000647,-0.18027923537999999
ACH-000648,-0.143993184991
ACH-000649,-0.222669534125
ACH-000651,-0.319733852817
ACH-000652,-0.307845749005
ACH-000653,-0.285898740152
ACH-000657,-0.385326122384
ACH-000658,-0.37441513472599997
ACH-000661,-0.382088364785
ACH-000662,-0.569995287125
ACH-000663,-0.015543406051
ACH-000665,-0.203194090345
ACH-000671,-0.427845210132
ACH-000673,-0.34934879081799997
ACH-000676,-0.308550724641
ACH-000677,-0.44085759725199997
ACH-000681,-0.46619270317199996
ACH-000682,-0.218173890069
ACH-000683,-0.272748165642
ACH-000684,-0.365177534489
ACH-000688,-0.6168964963100001
ACH-000693,-0.358015638464
ACH-000694,-0.395252511386
ACH-000695,-0.400140958486
ACH-000696,-0.509807129314
ACH-000697,-0.549385841164
ACH-000699,-0.43839969004900003
ACH-000701,-0.296944638572
ACH-000706,-0.163790346695
ACH-000711,-0.438114765867
ACH-000713,-0.53731188601
ACH-000714,-0.300949642645
ACH-000718,-0.7092670133679999
ACH-000720,-0.595570203419
ACH-000721,-0.24031277325599998
ACH-000724,-0.107803813817
ACH-000725,-0.574832514542
ACH-000732,-0.26340746299
ACH-000734,-0.191905137826
ACH-000735,-0.303173757602
ACH-000736,-0.404676355604
ACH-000738,-0.371732127739
ACH-000746,-0.125838265568
ACH-000747,-0.313927989726
ACH-000748,-0.288193204375
ACH-000753,-0.21288955282000002
ACH-000756,-0.642947804164
ACH-000757,-0.18146001469
ACH-000758,-0.271934412429
ACH-000760,-0.40572428014
ACH-000763,-0.23818815377099997
ACH-000764,-0.127842086051
ACH-000765,-0.125862965584
ACH-000766,-0.36507546222099996
ACH-000767,-0.288256220325
ACH-000768,-0.581792740507
ACH-000769,-0.617617169999
ACH-000770,-0.347168988196
ACH-000771,-0.720636707291
ACH-000773,-0.45906714228100004
ACH-000776,-0.559474313099
ACH-000777,-0.459604333939
ACH-000778,-0.19456640807599998
ACH-000781,-0.278690952474
ACH-000782,-0.399657549072
ACH-000783,-0.545590379427
ACH-000784,-0.0909479462751
ACH-000785,-0.420493670241
ACH-000787,-0.8254044250429999
ACH-000788,-0.503795719004
ACH-000791,-0.272385112392
ACH-000792,-0.545912071514
ACH-000794,-0.47262895624300005
ACH-000796,-0.659980090206
ACH-000799,-0.602779578834
ACH-000800,-0.572549915996
ACH-000802,-0.350341649046
ACH-000804,-0.204689684782
ACH-000805,-0.369307081062
ACH-000809,-0.290075099374
ACH-000810,-0.326744252883
ACH-000811,-0.25940025801
ACH-000817,-0.49566730606799997
ACH-000819,-0.481417448073
ACH-000820,-0.8189193132089999
ACH-000821,0.20323140057
ACH-000822,-0.324141737167
ACH-000823,-0.42071396973
ACH-000824,-0.269249045439
ACH-000827,-0.295798061679
ACH-000829,-0.29664443718600003
ACH-000831,-0.23218134053000003
ACH-000832,-0.364631605632
ACH-000833,-0.58489212973
ACH-000834,-0.450457385196
ACH-000835,-0.535666051572
ACH-000836,0.0492290886561
ACH-000837,-0.415976527236
ACH-000838,0.19682289286899998
ACH-000839,-0.536688783519
ACH-000840,-0.387556099015
ACH-000841,-0.554217967301
ACH-000843,-0.329027429227
ACH-000846,-0.47755721657600003
ACH-000847,-0.5081492355780001
ACH-000848,-0.14189688254799998
ACH-000849,-0.34589349146399995
ACH-000851,-0.526094803682
ACH-000855,-0.386814056115
ACH-000856,-0.5563991533079999
ACH-000858,-0.380090987776
ACH-000859,-0.618040115643
ACH-000861,-0.281628708543
ACH-000862,-0.432813993765
ACH-000865,-0.14754496995400002
ACH-000866,-0.562430827894
ACH-000867,-0.24346741689100002
ACH-000869,-0.474481292936
ACH-000872,-0.446567209346
ACH-000873,-0.36606623077
ACH-000876,-0.5223864392090001
ACH-000878,-0.659865190245
ACH-000880,-0.488339182868
ACH-000881,-0.284875099728
ACH-000882,-0.58182080226
ACH-000884,-0.146375298934
ACH-000885,-0.482818578107
ACH-000887,-0.362434767033
ACH-000888,-0.286313800236
ACH-000889,0.055284184430700004
ACH-000890,-0.169231291063
ACH-000896,-0.457820861792
ACH-000898,-0.586468220564
ACH-000900,-0.491390360419
ACH-000901,-0.600204070034
ACH-000905,-0.572471133143
ACH-000906,-0.359365439964
ACH-000907,-0.759085799586
ACH-000910,-0.347019349458
ACH-000911,-0.422754052637
ACH-000912,-0.44703218868100003
ACH-000913,-0.12847433580999998
ACH-000915,-0.457141251699
ACH-000916,-0.724552418678
ACH-000917,-0.181842808814
ACH-000921,-0.552407841309
ACH-000924,-0.620779599041
ACH-000926,-0.189016605143
ACH-000928,-0.67382782397
ACH-000929,-0.8323443625679999
ACH-000932,-0.243931351653
ACH-000935,-0.669530023025
ACH-000936,-0.36174818896300004
ACH-000937,-0.46817570569600003
ACH-000938,0.147386912226
ACH-000939,-0.0510785303127
ACH-000941,-0.418302325354
ACH-000943,-0.28384295454799996
ACH-000946,-0.334698022077
ACH-000947,-0.303413844114
ACH-000948,-0.593629402057
ACH-000950,-0.48467646357199995
ACH-000953,-0.0481596200797
ACH-000957,-0.583926335529
ACH-000958,-0.7200630724060001
ACH-000960,-0.0514795858086
ACH-000963,0.145810995853
ACH-000968,-0.567392495764
ACH-000969,-0.168962916589
ACH-000973,-0.466927087265
ACH-000974,-0.20361170838599998
ACH-000975,-0.22893287253400002
ACH-000976,-0.575133555629
ACH-000978,-0.022441542095400002
ACH-000980,-0.279098336502
ACH-000984,-0.44560175569
ACH-000986,-0.433836315787
ACH-000988,-0.26707822505199996
ACH-000993,-0.581442618271
ACH-000994,-0.630309627904
ACH-000996,-0.5335211472110001
ACH-001001,-0.418846195319
ACH-001020,-0.13132747707
ACH-001028,-0.29828014431
ACH-001031,-0.392276506144
ACH-001038,-0.31929329826499997
ACH-001048,-0.37205246912600004
ACH-001050,-0.8891636417319999
ACH-001053,-0.123299164987
ACH-001054,-0.392572850233
ACH-001061,-0.380141671579
ACH-001067,-0.751750805678
ACH-001075,-0.622619799246
ACH-001096,-0.329667030947
ACH-001128,0.849364381526
ACH-001134,-0.21415146647799999
ACH-001151,-0.456326032315
ACH-001163,-0.11909511476700001
ACH-001164,-0.619190156213
ACH-001173,-0.487867750084
ACH-001183,-0.511679999266
ACH-001184,-0.41536077785
ACH-001190,-0.593758463999
ACH-001192,-0.10963054668500001
ACH-001193,-0.610188990972
ACH-001196,-0.061485323434
ACH-001197,-0.346778847403
ACH-001205,-0.500674908644
ACH-001211,0.05974888807440001
ACH-001212,-1.0384579595399999
ACH-001228,-0.543650097012
ACH-001232,-0.327932999514
ACH-001239,-0.41451032384400005
ACH-001274,-0.663729172196
ACH-001275,-0.567414097722
ACH-001277,-0.547676983006
ACH-001278,-0.41812764278700004
ACH-001280,-0.584987880082
ACH-001283,-0.0728985684547
ACH-001289,-0.29585607367
ACH-001295,-0.5911581789679999
ACH-001300,-0.459126521739
ACH-001301,-0.659586895207
ACH-001302,-0.288746157939
ACH-001303,-0.413597237007
ACH-001306,-0.523267827804
ACH-001318,-0.043301824131
ACH-001322,-0.550011470388
ACH-001328,-0.207323948681
ACH-001332,-0.774944640507
ACH-001333,-0.38162595857299997
ACH-001336,-0.404913330953
ACH-001340,-0.338974226464
ACH-001346,-0.289902190129
ACH-001353,-0.47405132189800003
ACH-001354,-0.542695051039
ACH-001367,-0.444664147845
ACH-001368,-0.30527008361200003
ACH-001374,-0.472751930441
ACH-001375,-0.518972441545
ACH-001377,-0.306824908473
ACH-001380,-0.45382922206500004
ACH-001391,-0.176979576431
ACH-001407,0.00746989691663
ACH-001408,-0.34870627525799996
ACH-001413,-0.632760515681
ACH-001430,-0.284821869379
ACH-001431,-0.157325974851
ACH-001450,-0.127892259948
ACH-001496,-0.0629210796533
ACH-001500,-0.233571218959
ACH-001521,-0.223913831483
ACH-001523,-0.8196188665180001
ACH-001532,-0.7447707764329999
ACH-001536,-0.692246204517
ACH-001550,0.254419269486
ACH-001552,-0.044926974394100004
ACH-001554,-0.68867565637
ACH-001645,-0.396297681139
ACH-001654,-0.35722455600599995
ACH-001715,-0.00240602617947
ACH-001735,-0.37192082799099996
ACH-001736,-0.260664621037
ACH-001737,-0.765524768538
ACH-001740,-0.26091424593400003
ACH-001745,-0.395678820672
ACH-001750,-0.444404894411
ACH-001765,-0.416946635661
ACH-001956,-0.268900066974
ACH-001957,-0.265230225987
