,NPSR1 (387129)
ACH-000004,0.270334844633
ACH-000007,-0.025358883229400005
ACH-000009,0.15650079754000001
ACH-000011,0.0615180394406
ACH-000012,0.163003035338
ACH-000013,0.248086761787
ACH-000014,0.10791331843499999
ACH-000015,0.127871911508
ACH-000017,0.24951228341999995
ACH-000018,0.252140835458
ACH-000019,0.21501444951200002
ACH-000021,0.228012760379
ACH-000022,-0.040158477008300004
ACH-000025,0.09836646470789999
ACH-000028,0.23845955829100002
ACH-000030,0.180144514161
ACH-000035,-0.0330119639237
ACH-000036,0.32358757458500004
ACH-000037,0.315079049289
ACH-000039,0.229551348299
ACH-000040,0.18287141932700002
ACH-000041,0.246618805358
ACH-000042,0.155666882137
ACH-000045,-0.00440386990519
ACH-000047,0.144758550155
ACH-000052,0.0414665917106
ACH-000053,0.0981738314377
ACH-000054,0.0930183028699
ACH-000055,0.20266370120000002
ACH-000060,0.231559629278
ACH-000067,0.142343287057
ACH-000070,0.149964156712
ACH-000075,0.15346912810000002
ACH-000078,-0.0336853401754
ACH-000082,0.0478012580837
ACH-000085,0.413318278495
ACH-000086,0.203816607242
ACH-000087,0.37958289181500005
ACH-000092,0.24586004647
ACH-000095,0.117123614321
ACH-000097,0.250442098809
ACH-000098,0.30293981641999995
ACH-000099,0.126283054313
ACH-000108,0.211221570567
ACH-000113,0.11829376115700001
ACH-000115,0.250209309663
ACH-000116,0.15996738387700002
ACH-000118,0.19824895459300002
ACH-000120,0.164536455624
ACH-000123,0.0848537679204
ACH-000127,0.207974991059
ACH-000128,0.0416105715444
ACH-000132,0.35039085660700003
ACH-000133,0.15812490812000002
ACH-000137,0.167701553905
ACH-000138,0.15376033388399998
ACH-000142,-0.0401695645464
ACH-000143,0.13650506997099998
ACH-000146,0.029855573254
ACH-000148,0.129201751604
ACH-000150,-0.16127529252699999
ACH-000152,0.20656211924000004
ACH-000153,-0.0792331108848
ACH-000159,0.107882101927
ACH-000160,0.09314922864070001
ACH-000163,0.213167603152
ACH-000167,-0.021519201249899998
ACH-000168,0.141822891545
ACH-000169,0.14014783409700002
ACH-000178,0.274375052655
ACH-000182,0.211972038895
ACH-000183,0.23569540794
ACH-000188,0.206490053528
ACH-000189,-0.21641118248000005
ACH-000190,-0.00184970829154
ACH-000198,0.163984710943
ACH-000204,0.287973600926
ACH-000206,0.131914773687
ACH-000207,0.17502013607900002
ACH-000211,0.217474869912
ACH-000215,0.25568109260099997
ACH-000221,0.22744546413800001
ACH-000222,0.0829279057721
ACH-000223,0.248744513004
ACH-000226,0.0036160232543200003
ACH-000227,0.0942967559557
ACH-000228,0.133020169638
ACH-000231,0.117484428379
ACH-000232,0.16296444100500002
ACH-000233,0.23774897875599998
ACH-000234,0.34633568203299997
ACH-000235,0.135412313161
ACH-000237,0.0791236313938
ACH-000238,0.150145517678
ACH-000243,0.10464883551000001
ACH-000244,0.189077417248
ACH-000246,0.17465217692
ACH-000248,0.13353561638699998
ACH-000250,0.135125238334
ACH-000251,0.160887598815
ACH-000253,0.0650446741187
ACH-000255,0.237544837782
ACH-000256,0.09943942750029999
ACH-000257,0.147096692895
ACH-000258,0.0735575037302
ACH-000259,0.212774191364
ACH-000260,0.24084644720400003
ACH-000261,0.200941713017
ACH-000262,0.0960773785647
ACH-000263,0.0686264189931
ACH-000264,-0.0548507497891
ACH-000265,0.168141149804
ACH-000266,0.126161527895
ACH-000272,0.09724593838069999
ACH-000273,0.127873657722
ACH-000274,0.348991822462
ACH-000277,0.22144061955
ACH-000278,0.20813526505999996
ACH-000279,0.248496485462
ACH-000280,0.0146339250884
ACH-000281,0.255296492952
ACH-000288,0.046613070558699995
ACH-000291,0.0797853116687
ACH-000293,0.169811362791
ACH-000294,-0.219583795859
ACH-000295,0.335718911866
ACH-000296,-0.174546312141
ACH-000302,0.13323808997
ACH-000304,0.118551358688
ACH-000307,0.0734084628946
ACH-000308,0.127783889782
ACH-000310,0.0195217204504
ACH-000311,0.140283644355
ACH-000312,0.20262499993799998
ACH-000315,0.41123703998899996
ACH-000316,0.106118748494
ACH-000317,0.248981085929
ACH-000318,0.039400534127500005
ACH-000319,0.181155758846
ACH-000320,0.201680195
ACH-000322,0.18786040313900002
ACH-000323,0.24944634281800002
ACH-000324,0.195983683097
ACH-000329,0.04425211411180001
ACH-000330,0.257714393755
ACH-000331,0.215157624003
ACH-000332,0.152457624597
ACH-000334,0.241030173107
ACH-000335,0.232311813849
ACH-000336,-0.0271960654887
ACH-000337,-0.014337810909899999
ACH-000339,0.07313597752380001
ACH-000341,0.41069327139300005
ACH-000348,0.08939037846310001
ACH-000350,0.184158063111
ACH-000352,0.321330959034
ACH-000356,0.09049691680199999
ACH-000361,0.181339583977
ACH-000362,0.0839116550233
ACH-000363,0.20174653985
ACH-000364,0.03830452942
ACH-000365,0.0903745057999
ACH-000366,0.21322729229600001
ACH-000368,0.320331313612
ACH-000374,0.183259154694
ACH-000375,0.163247400934
ACH-000376,0.00445409944942
ACH-000381,0.152866845767
ACH-000383,0.11301028687300001
ACH-000387,0.10517716272500001
ACH-000389,-0.06461932707830001
ACH-000390,0.264363996715
ACH-000393,0.160287006314
ACH-000395,0.126064191736
ACH-000397,0.111498162267
ACH-000401,0.106510135405
ACH-000402,0.164072495046
ACH-000403,0.180359865372
ACH-000404,-0.0133676832063
ACH-000406,0.0517730511001
ACH-000407,0.194349143997
ACH-000408,0.22743052363400001
ACH-000410,0.149369889456
ACH-000411,0.138079956848
ACH-000414,0.19247497934500002
ACH-000415,0.206434364443
ACH-000416,0.119418999369
ACH-000420,0.29419669772
ACH-000421,0.166659983627
ACH-000424,0.208374529766
ACH-000425,0.134901335438
ACH-000426,0.039515546572199994
ACH-000427,0.37061741212399996
ACH-000433,0.20048705739599998
ACH-000436,0.178062507491
ACH-000444,0.152762110736
ACH-000445,0.08692050966160002
ACH-000448,0.011018618608500001
ACH-000450,0.18720528052299998
ACH-000452,0.0932872439568
ACH-000454,0.009440323782139999
ACH-000458,0.23165189759
