,DPYSL5 (56896)
ACH-000004,-0.0599806938376
ACH-000007,0.06982927730050001
ACH-000009,0.00493522343661
ACH-000011,0.0524374081009
ACH-000012,-0.07890362416619999
ACH-000013,-0.0850345660397
ACH-000014,-0.100590637695
ACH-000015,0.016124173910299997
ACH-000017,-0.0480818768396
ACH-000018,-0.125232434119
ACH-000019,0.04806258622719999
ACH-000021,-0.013779577460399999
ACH-000022,-0.059522181559
ACH-000025,-0.0792502410458
ACH-000028,0.0404735974916
ACH-000030,-0.00832116070323
ACH-000035,-0.0861387910488
ACH-000036,-0.0358328654124
ACH-000037,-0.11901685893899999
ACH-000039,-0.3390287604
ACH-000040,-0.152773914368
ACH-000041,0.048827871000199995
ACH-000042,-0.0537442298984
ACH-000045,-0.145693806797
ACH-000047,-0.038381007965099995
ACH-000052,0.00922847292073
ACH-000053,-0.0109506701559
ACH-000054,-0.06502867213119999
ACH-000055,-0.08565606466910002
ACH-000060,0.0346884229524
ACH-000067,0.11971352412599999
ACH-000070,-0.10699737808700001
ACH-000075,-0.0171378044235
ACH-000078,-0.07329353958700001
ACH-000082,-0.11246004014000001
ACH-000085,-0.0392517662174
ACH-000086,-0.116472751833
ACH-000087,-0.0611534664312
ACH-000092,-0.251033768704
ACH-000095,-0.0653600897752
ACH-000097,-0.016788357850799997
ACH-000098,-0.0533898613879
ACH-000099,0.05360139253280001
ACH-000108,-0.111550406359
ACH-000113,0.0723456143715
ACH-000115,0.00585558987206
ACH-000116,-0.0310071499474
ACH-000118,-0.00227606174221
ACH-000120,-0.0864208043895
ACH-000123,0.1046345878
ACH-000127,-0.050326240922499994
ACH-000128,0.015937226057
ACH-000132,0.107634018198
ACH-000133,0.0004531641357059999
ACH-000137,0.0022249852217800003
ACH-000138,-0.048852984934
ACH-000142,-0.140393943112
ACH-000143,-0.151721259899
ACH-000146,-0.00835862530864
ACH-000148,0.09630052351119998
ACH-000150,0.12974890955399998
ACH-000152,-0.0877539473612
ACH-000153,0.017091087207
ACH-000159,-0.015321533286700002
ACH-000160,0.00391243367853
ACH-000163,0.0297614033285
ACH-000167,-0.0941554777247
ACH-000168,-0.211933783124
ACH-000169,0.0598189395804
ACH-000178,-0.0381624792149
ACH-000182,-0.09273929353119999
ACH-000183,-0.0827080095349
ACH-000188,-0.0902783002255
ACH-000189,-0.0322269522899
ACH-000190,0.0571867209588
ACH-000198,0.0188130003659
ACH-000204,-0.12782602079000002
ACH-000206,-0.028412178005400003
ACH-000207,-0.07514484191069999
ACH-000211,0.0343072564788
ACH-000215,-0.124585952022
ACH-000221,0.046997514026
ACH-000222,-0.044200504138900004
ACH-000223,-0.0655441790723
ACH-000226,0.058622851540099996
ACH-000227,0.10270730765799999
ACH-000228,-0.00123560920227
ACH-000231,-0.0615272523935
ACH-000232,-0.0830352306765
ACH-000233,-0.08313975083269999
ACH-000234,-0.005706672731819999
ACH-000235,-0.00146365414734
ACH-000237,0.005146018252060001
ACH-000238,-0.17065850680599998
