,TERF1 (7013)
ACH-000004,-0.5712682965470001
ACH-000007,-0.7879757191500001
ACH-000009,-0.305796219383
ACH-000011,-1.01280188745
ACH-000012,-0.8389670818189999
ACH-000013,-0.636132502479
ACH-000014,-1.20261537338
ACH-000015,-0.695477717167
ACH-000017,-1.1596920175299998
ACH-000018,-0.781787899743
ACH-000019,-0.515293475234
ACH-000021,-0.8863413771340001
ACH-000022,-1.0132803552399998
ACH-000025,-0.573589932637
ACH-000028,-0.659490717679
ACH-000030,-0.934133415968
ACH-000035,-0.728913965952
ACH-000036,-0.850211724794
ACH-000037,-0.609101213905
ACH-000039,-0.558820690677
ACH-000040,-0.801397297048
ACH-000041,-0.775779202525
ACH-000042,-0.943685113811
ACH-000045,-0.6792083241060001
ACH-000047,-0.704763371752
ACH-000052,-0.7022873601090001
ACH-000053,-0.5833306372929999
ACH-000054,-0.861932663786
ACH-000055,-0.996777033477
ACH-000060,-1.0180579813700001
ACH-000067,-1.1194445476000001
ACH-000070,-0.725118990917
ACH-000075,-0.791126048686
ACH-000078,-0.506859593213
ACH-000082,-0.899729912737
ACH-000085,-0.572364378358
ACH-000086,-0.624688270543
ACH-000087,-0.7662660413660001
ACH-000092,-0.817153886846
ACH-000095,-1.09370366131
ACH-000097,-0.867997352644
ACH-000098,-0.585465642839
ACH-000099,-1.02976945329
ACH-000108,-0.91231168029
ACH-000113,-0.7002131813410001
ACH-000115,-0.7468263759299999
ACH-000116,-0.810435183663
ACH-000118,-0.798383402815
ACH-000120,-0.975090896195
ACH-000123,-1.07100621015
ACH-000127,-1.14057263007
ACH-000128,-0.487006646533
ACH-000132,-0.815533734924
ACH-000133,-0.727668243119
ACH-000137,-0.409642920334
ACH-000138,-0.676934359676
ACH-000142,-0.6694769137650001
ACH-000143,-0.7761965172390001
ACH-000146,-0.620907242212
ACH-000148,-0.866750789735
ACH-000150,-0.971833395544
ACH-000152,-0.9049477240549999
ACH-000153,-0.7256105477570001
ACH-000159,-1.13680501412
ACH-000160,-0.09391829874569999
ACH-000163,-0.886961267824
ACH-000167,-0.746721114967
ACH-000168,-0.955939484096
ACH-000169,-0.7756607956489999
ACH-000178,-0.9156497226379999
ACH-000182,-0.891040444517
ACH-000183,-0.668449836619
ACH-000188,-1.0776192255500001
ACH-000189,-1.1184237181399999
ACH-000190,-0.451534433065
ACH-000198,-1.03527661436
ACH-000204,-0.612968360339
ACH-000206,-0.9965945827689999
ACH-000207,-0.666835561466
ACH-000211,-0.814520380008
ACH-000215,-0.951409297347
ACH-000221,-0.994898475839
ACH-000222,-1.0733947477099999
ACH-000223,-0.7157041124850001
ACH-000226,-0.907859093266
ACH-000227,-0.839278940157
ACH-000228,-0.9760383705419999
ACH-000231,-1.11930483835
ACH-000232,-1.0073837081700001
ACH-000233,-0.546741994382
ACH-000234,-1.08121610473
ACH-000235,-1.03885790155
ACH-000237,-1.20839167333
ACH-000238,-1.0387004584200001
ACH-000243,-0.8415115265449999
ACH-000244,-1.0537138339299998
ACH-000246,-0.892861807001
ACH-000248,-1.10665967351
ACH-000250,-1.0047215655
ACH-000251,-1.03978479614
